,eastman_male,eastman_female,tuple,kodak_male,kodak_female,co_male,co_female,average_male,average_female,female-male
0,-0.77301824,-0.858821,"('unsociable', 'sociable')",-1.3382418,-1.408578,0.16213867,0.019772384,-0.6497071,-0.7492089,-0.0995018
1,2.2435896,2.239181,"('unfriendly', 'friendly')",1.013168,0.94747585,1.4363166,1.2824531,1.5643581,1.4897033,-0.0746548
2,1.2758194,1.2917008,"('unlikable', 'likable')",0.8263494,0.86183697,1.3627021,1.4373316,1.154957,1.1969565,0.0419995
3,-0.9438819,-0.8574024,"('repellent', 'pleasant')",-1.1650821,-1.1069658,0.79133826,0.864189,-0.4392086,-0.3667264,0.0724822
4,0.9326279,0.80261785,"('disliked', 'liked')",0.9498018,0.8738564,-6.4008017,-6.4976287,-1.506124,-1.6070515,-0.1009275
5,1.4477627,1.5185722,"('distant', 'outgoing')",0.7090272,0.8193819,-1.117623,-0.9445671,0.3463889,0.4644623,0.1180734
6,1.3476821,1.4614826,"('distant', 'open')",0.3728351,0.5305546,-1.2000498,-0.97882396,0.1734891,0.3377378,0.1642487
7,-0.41703972,-0.3924121,"('insensitive', 'sensitive')",-0.8263895,-0.85709065,0.33806562,0.43605244,-0.3017879,-0.2711501,0.0306378
8,0.9555737,0.97017753,"('unaffectionate', 'affectionate')",0.5721869,0.5561134,0.22305782,0.18343183,0.5836061,0.5699076,-0.0136985
9,1.279862,1.2683775,"('unaffectionate', 'caring')",0.47092074,0.4310669,0.81165093,0.7546551,0.8541446,0.8180332,-0.0361114
10,-1.6309391,-1.5996288,"('unsympathetic', 'sympathetic')",-2.6260436,-2.6856987,-0.13243936,-0.09221626,-1.4631406,-1.4591813,0.0039593
11,-1.1737825,-1.2498455,"('unhelpful', 'helpful')",-1.659772,-1.7448752,2.315645,2.2959726,-0.1726365,-0.232916,-0.0602795
12,0.70591724,0.78347087,"('unsupportive', 'supportive')",-0.028741647,-0.00095757097,-1.7240857,-1.5713124,-0.34897,-0.262933,0.086037
13,-1.6443168,-1.7309268,"('impolite', 'polite')",-1.948741,-1.980059,0.06983936,0.0551944,-1.1744061,-1.2185971,-0.044191
14,-0.55968004,-0.65717363,"('antisocial', 'social')",-0.8460599,-0.9402719,0.52131313,0.466091,-0.294809,-0.3771182,-0.0823092
15,1.4156892,1.2620564,"('boring', 'funny')",1.7500715,1.592614,1.2527151,1.1606264,1.4728254,1.3384323,-0.1343931
16,0.38297594,0.30841693,"('unpopular', 'popular')",1.1302633,1.0562614,0.2190712,0.12317982,0.5774368,0.4959527,-0.0814841
17,-0.31670254,-0.411065,"('nasty', 'nice')",-0.09403342,-0.06177976,0.004800681,0.023498017,-0.1353118,-0.1497823,-0.0144705
18,1.0408146,1.0525591,"('disagreeable', 'welcoming')",0.71188223,0.75014347,-0.7542174,-0.7300194,0.3328265,0.3575611,0.0247346
