,take_male,take_female,tuple,two_male,two_female,interactive_male,interactive_female,softwr_male,softwr_female,inc_male,inc_female,average_male,average_female,female-male
16,-1.5800476,-1.469062,"('unpopular', 'popular')",-1.1215253,-1.0734038,-0.16073059,-0.12695211,-0.85083735,-0.8749803,0.635299,0.59288967,-0.6155684,-0.5903017,0.0252667
17,-0.3283643,-0.20160764,"('nasty', 'nice')",0.8040857,0.9248194,-0.84399176,-0.65728503,-0.5253525,-0.42723197,-0.8078642,-0.6831486,-0.3402974,-0.2088908,0.1314066
18,-0.48747182,-0.41598666,"('disagreeable', 'welcoming')",-0.96039003,-0.89779204,-0.26226252,-0.24248663,-0.291929,-0.180288,-0.1404591,-0.25075522,-0.4285025,-0.3974617,0.0310408
19,-0.84055525,-0.7321389,"('inhospitable', 'hospitable')",0.10521041,0.20595758,-0.8161312,-0.67328346,-1.3468066,-1.23687,0.07944203,0.23790121,-0.5637681,-0.4396867,0.1240814
20,-0.0020089895,0.010846317,"('rough', 'thoughtful')",-0.08484978,-0.09470523,-0.46409172,-0.3436256,-0.3550039,-0.3234684,0.917251,1.0082937,0.0022593,0.0514682,0.0492089
21,1.974805,1.9253155,"('immoral', 'moral')",1.7027992,1.6786257,-0.7163963,-0.7487548,1.5153875,1.538533,-0.83056635,-0.9018549,0.7292058,0.6983729,-0.0308329
22,0.77576584,0.70478797,"('untrustworthy', 'trustworthy')",0.7268733,0.6276815,-0.15310371,-0.2546094,0.88521224,0.81901246,-0.8304107,-1.039475,0.2808674,0.1714795,-0.1093879
23,1.1761053,1.155016,"('insincere', 'sincere')",0.7188621,0.6434998,0.23713619,0.24358067,1.661473,1.7027061,5.3469806,5.389302,1.8281115,1.8268208,-0.0012907
24,1.1903429,1.1928686,"('dishonest', 'honest')",0.7153986,0.7554704,-0.09015499,-0.027870258,1.1013544,1.1771499,0.46609712,0.46928933,0.6766076,0.7133816,0.036774
25,-1.0094144,-0.9426558,"('egoistic', 'altruistic')",-0.66467047,-0.7654147,-0.40006238,-0.5120127,-0.4213485,-0.46293,1.609632,1.458157,-0.1771728,-0.2449713,-0.0677985
26,-0.4877755,-0.4750605,"('hardhearted', 'benevolent')",-1.5495784,-1.6542343,0.27164966,0.16953489,-0.57283604,-0.63902634,1.4835727,1.2387369,-0.1709936,-0.2720099,-0.1010163
27,-0.43845242,-0.42375213,"('hardhearted', 'softhearted')",-0.9829401,-0.8689302,0.31925753,0.39788097,0.2670731,0.238795,1.2951965,1.2083106,0.0920269,0.1104608,0.0184339
28,0.5145664,0.3320925,"('disloyal', 'loyal')",0.07188397,-0.016468277,0.1488751,0.05658926,0.5773898,0.55236655,1.4383132,1.1955408,0.5502057,0.4240242,-0.1261815
29,-0.7589693,-0.8116251,"('unfair', 'fair')",-1.3548988,-1.3341812,-1.3969041,-1.4869236,-0.10069934,-0.15101397,-0.72592473,-0.89521515,-0.8674793,-0.9357918,-0.0683125
30,0.8460715,0.875022,"('intolerant', 'tolerant')",0.1725994,0.14798129,0.40912148,0.45664817,1.3732431,1.4398882,0.60949045,0.6107815,0.6821052,0.7060642,0.023959
31,-2.1085253,-1.9876503,"('evil', 'good')",-1.2757225,-1.224588,-0.9660342,-0.9307832,-1.8467662,-1.7595416,-0.8821556,-0.9643232,-1.4158407,-1.3733772,0.0424635
32,0.9126817,0.9008758,"('unkind', 'kind')",0.6236573,0.6380516,-0.8107081,-0.9581531,0.82244235,0.73826283,0.85726625,0.68025774,0.4810679,0.399859,-0.0812089
33,-0.7540606,-0.69788164,"('wrong', 'right')",0.20470002,0.19416764,-0.0335904,-0.07300609,-0.39896858,-0.38686714,-0.7649563,-0.7214231,-0.3493752,-0.337002,0.0123732
34,-0.45690197,-0.33581117,"('mean', 'honorable')",0.14783883,0.19477476,-0.23143674,0.01045182,-0.24146315,-0.14451237,5.693797,5.974347,0.9823668,1.13985,0.1574832
35,-1.8128604,-1.759572,"('corrupt', 'incorrupt')",-0.97830945,-0.9890954,-0.6865949,-0.74459743,-1.8051434,-1.9010159,0.16163713,0.07904531,-1.0242542,-1.0630471,-0.0387929
36,-1.8218256,-1.7962503,"('hostile', 'amicable')",-1.5295427,-1.6112179,-0.74943733,-0.8966292,-2.4675705,-2.5369558,0.500855,0.29567212,-1.2135043,-1.3090763,-0.095572
37,0.40163627,0.4481823,"('fake', 'genuine')",0.31802076,0.31264508,-0.39906225,-0.36596775,0.49721733,0.64489746,0.6173363,0.638925,0.2870297,0.3357364,0.0487067
38,-0.3758559,-0.28589782,"('untruthful', 'truthful')",-0.19746867,-0.1382626,-0.3152876,-0.24515924,-0.58532333,-0.5291,-0.20432517,-0.12461149,-0.3356521,-0.2646062,0.0710459
39,1.1612087,1.2010806,"('exploitative', 'cooperative')",1.3486922,1.2831259,1.349954,1.3232753,1.8495942,1.8953124,0.33607045,0.35909796,1.209104,1.2123784,0.0032744
40,-1.0091438,-0.9634433,"('stingy', 'generous')",-1.5607357,-1.5765145,-0.13337034,-0.21867172,-0.96014416,-0.9598868,-1.6855478,-1.9418552,-1.0697884,-1.1320744,-0.062286
41,0.8124068,0.8123137,"('unforgiving', 'forgiving')",-0.93980026,-0.8170445,-0.6752258,-0.65057814,0.11010182,0.16742834,0.11808011,-0.012040071,-0.1148875,-0.0999841,0.0149034
42,-0.16696945,-0.033862688,"('unreliable', 'reliable')",-0.4847349,-0.26642692,-1.0488299,-0.89475363,-0.52558994,-0.35705686,-3.36687,-3.249592,-1.1185988,-0.9603384,0.1582604
43,0.96295136,0.97951096,"('irresponsible', 'responsible')",0.58925813,0.76229954,0.8858601,0.96321106,0.3476785,0.52952737,0.22782518,0.2185492,0.6027146,0.6906197,0.0879051
44,-0.9171953,-0.93338406,"('prejudiced', 'unprejudiced')",-0.32498655,-0.3151848,-0.63249165,-0.46867132,-0.35018116,-0.33775634,-1.4639633,-1.3578905,-0.7377636,-0.6825774,0.0551862
45,0.7057415,0.592184,"('incompetent', 'competent')",0.5022913,0.634819,-0.4687421,-0.3058909,0.81735885,0.9515187,-0.484638,-0.56086314,0.2144023,0.2623535,0.0479512
46,1.605018,1.5512049,"('uncompetitive', 'competitive')",2.173434,2.073388,1.0380237,1.0281341,1.1665443,1.2492722,-0.51736933,-0.6314466,1.0931302,1.0541105,-0.0390197
47,-0.25350085,-0.20536184,"('stupid', 'smart')",0.4853474,0.5981492,0.13292322,0.2608222,0.8642749,0.92652124,4.9670396,5.249155,1.2392168,1.3658571,0.1266403
48,0.47768894,0.38738236,"('unintelligent', 'intelligent')",-0.35856345,-0.4542011,0.89105964,0.81125623,0.24433282,0.19376482,0.8559708,0.7115275,0.4220977,0.3299459,-0.0921518
49,-0.111029804,-0.078644626,"('unable', 'able')",0.33652365,0.3988459,0.39271823,0.5716841,0.025780618,0.1021614,-0.28733078,-0.14396404,0.0713324,0.1700166,0.0986842
50,-1.2212323,-1.0875112,"('clumsy', 'skillful')",-1.3203645,-1.1382146,0.020973705,0.08668794,-0.58184814,-0.5006201,0.4645766,0.54123855,-0.5275789,-0.4196838,0.1078951
51,0.3223557,0.19495843,"('uneducated', 'educated')",0.84758747,0.7257398,-0.22587511,-0.35345668,-0.10816895,-0.19163197,0.1523182,0.08677137,0.1976434,0.0924762,-0.1051672
52,-1.5093879,-1.5166453,"('irrational', 'rational')",-1.5369252,-1.6032981,0.48665372,0.28114152,-1.0478015,-1.1739043,0.4193042,0.27996132,-0.6376313,-0.746549,-0.1089177
53,-0.69736695,-0.6263657,"('uncreative', 'creative')",-1.4012122,-1.4036028,0.9944217,0.782973,-0.51008254,-0.51439583,1.5425606,1.2489117,-0.0143359,-0.1024959,-0.08816
54,-0.59476364,-0.5349375,"('incapable', 'capable')",-0.98125917,-0.9614231,-0.06593901,-0.07307197,-0.597039,-0.6391682,1.4211878,1.4691119,-0.1635626,-0.1478978,0.0156648
55,1.7813767,1.6428359,"('incompetent', 'clever')",1.3637005,1.3004097,0.73861337,0.88659084,2.0481064,2.1526792,-0.33631447,-0.37236995,1.1190965,1.1220291,0.0029326
56,2.6942608,2.628399,"('impractical', 'practical')",1.5713103,1.588819,0.9772625,1.0768114,1.8478258,1.9501599,-0.5451138,-0.48016688,1.3091091,1.3528045,0.0436954
57,0.59245414,0.5768042,"('unimaginative', 'imaginative')",-0.5547868,-0.5741213,1.4177477,1.4407535,0.14574696,0.20415571,-2.0468855,-2.2920232,-0.0891447,-0.1288862,-0.0397415
58,0.11128394,0.07280144,"('undiscriminating', 'discriminating')",-1.2999524,-1.2380363,-0.5405212,-0.62683934,-0.3880697,-0.39551532,-0.044722617,-0.13617799,-0.4323964,-0.4647535,-0.0323571
59,-0.5984654,-0.4900214,"('foolish', 'wise')",-0.767405,-0.6968725,0.25041425,0.18206874,-0.59293854,-0.64270204,0.33993202,0.3424108,-0.2736925,-0.2610233,0.0126692
60,2.0109015,1.9582223,"('inefficient', 'efficient')",1.5076357,1.5175306,1.3611059,1.5067481,2.616414,2.7207816,-0.26063135,-0.18019734,1.4470851,1.504617,0.0575319
61,0.626964,0.4568483,"('illogical', 'logical')",0.2963193,0.16823664,0.6365381,0.43084842,0.7326517,0.69117534,0.10714142,-0.07472739,0.4799229,0.3344763,-0.1454466
62,1.1334908,1.2005483,"('incompetent', 'brilliant')",1.6775723,1.7633252,0.053305276,0.24946152,1.2055725,1.3841071,-0.40021113,-0.1259066,0.733946,0.894307,0.160361
63,0.60906434,0.62359095,"('unperceptive', 'insightful')",0.57256263,0.6639566,0.5856742,0.62736464,0.046028025,0.07905615,1.0703403,1.0285488,0.5767339,0.6045034,0.0277695
64,0.2819322,0.15711947,"('shy', 'confident')",-0.25664833,-0.3249426,-0.60290456,-0.65178937,-0.08789263,-0.08245528,-6.561797,-6.698148,-1.4454621,-1.5200431,-0.074581
65,1.1551155,1.0013644,"('insecure', 'secure')",0.034807615,-0.12500164,-0.3611456,-0.41712198,1.2310693,1.1512717,-0.61333334,-0.6901812,0.2893027,0.1840662,-0.1052365
66,-1.6157491,-1.5290761,"('inactive', 'active')",-1.9252664,-1.8975095,-1.3379639,-1.2580842,-1.930696,-1.8714147,0.07461578,0.21717155,-1.3470119,-1.2677826,0.0792293
67,0.8991415,0.86466974,"('doubtful', 'determined')",0.45087016,0.49851775,0.6048162,0.6806721,0.81063515,0.85573894,-0.53561825,-0.45546854,0.4459689,0.488826,0.0428571
68,0.5151559,0.41045374,"('dependent', 'independent')",0.43954846,0.36949602,-0.45976785,-0.5103196,-0.2791101,-0.29663914,-0.4666748,-0.4659023,-0.0501697,-0.0985822,-0.0484125
69,-2.2065716,-2.0116935,"('lazy', 'industrious')",-0.934466,-0.8425927,-0.20449214,-0.11832599,-0.9884903,-0.96080136,-0.6198278,-0.47446394,-0.9907695,-0.8815755,0.109194
70,1.1342603,1.1761041,"('lethargic', 'energetic')",0.57505107,0.6674395,-0.07749638,0.021038555,0.6057221,0.6607526,0.4453541,0.49317557,0.5365783,0.603702,0.0671237
71,-0.23947507,-0.22726613,"('diffident', 'self-confident')",0.65708697,0.6591713,0.23476057,0.2521423,-0.5257685,-0.46657187,0.43078703,0.3614458,0.1114782,0.1157843,0.0043061
72,0.8762769,0.8908681,"('unambitious', 'ambitious')",-0.6534806,-0.57746184,-0.05543299,-0.1095123,-0.4653999,-0.3941591,-1.5697365,-1.4304103,-0.3735546,-0.3241351,0.0494195
73,-0.88596755,-0.74452364,"('helpless', 'self-reliant')",0.45496202,0.48187113,-0.024243753,-0.066922545,-0.8632824,-0.77927,-3.37357,-3.2679684,-0.9384203,-0.8753627,0.0630576
74,1.2879148,1.2922449,"('undedicated', 'dedicated')",0.8150095,0.8602041,-0.41588807,-0.35262746,0.051831305,0.16473216,-0.18128519,-0.19399583,0.3115165,0.3541116,0.0425951
75,-1.0056704,-0.85639846,"('meek', 'impulsive')",-1.2269616,-1.1120943,-0.44884786,-0.40878305,-1.362076,-1.3291938,-0.5344269,-0.3519371,-0.9155966,-0.8116814,0.1039152
76,0.47546268,0.46736196,"('anxious', 'daring')",1.1240761,1.1584027,-0.39917505,-0.3092948,0.8311326,0.8979409,-0.008605652,0.09170444,0.4045781,0.461223,0.0566449
77,0.2865458,0.29784805,"('unmotivated', 'motivated')",0.6890818,0.5993956,-0.096104436,-0.10811182,0.051658366,0.11362624,-0.69368595,-0.78944284,0.0474991,0.022663,-0.0248361
78,-0.7565236,-0.75680566,"('nonresilient', 'resilient')",-0.252606,-0.18284358,0.2083742,0.28558326,-0.55097795,-0.5144942,0.6364094,0.58271277,-0.1430648,-0.1171695,0.0258953
79,-1.611918,-1.5428109,"('wavering', 'unwavering')",-1.6194482,-1.5420467,-1.0514688,-1.0085391,-2.0805602,-2.0650835,-0.1859085,-0.077282116,-1.3098607,-1.2471524,0.0627083
80,0.98403597,0.8571623,"('dominated', 'dominating')",0.89983135,0.84803516,-0.68737143,-0.657469,0.66636354,0.6103855,-2.3369834,-2.3165722,-0.0948248,-0.1316916,-0.0368668
81,2.0982478,1.9533198,"('submissive', 'aggressive')",0.75903565,0.7470292,0.15335572,0.17914991,1.0930269,1.1237711,-1.2607752,-1.1318254,0.5685782,0.5742888,0.0057106
82,-0.10449967,-0.043835595,"('poor', 'rich')",0.2253362,0.29041165,0.17434311,0.21112059,0.082593456,0.17214419,5.879051,6.1422024,1.2513649,1.3544086,0.1030437
83,-0.5246928,-0.49740565,"('powerless', 'powerful')",-0.2555684,-0.2862033,0.38258904,0.3086021,-1.0018034,-0.9978309,-1.2233546,-1.2762522,-0.524566,-0.5498179,-0.0252519
84,0.39403883,0.34110907,"('inferior', 'superior')",0.4517281,0.44030502,0.73437786,0.6956638,0.4440516,0.3985965,1.1920334,1.1302435,0.643246,0.6011836,-0.0420624
85,-2.8657906,-2.7325668,"('insignificant', 'prestigious')",-1.8685545,-1.8271656,-0.57764095,-0.77068645,-2.2610989,-2.3528287,1.1135192,1.0013329,-1.2919131,-1.336383,-0.0444699
86,0.45800397,0.35204172,"('uninfluential', 'influential')",-0.29529628,-0.41978896,0.500175,0.2821603,0.1751078,0.12571754,-0.3572048,-0.6779679,0.0961571,-0.0675675,-0.1637246
87,-0.19504306,-0.22180995,"('unsuccessful', 'successful')",0.7073055,0.6167557,-0.11856451,-0.116545156,0.05524966,0.07330815,-0.02604084,-0.013923623,0.0845814,0.067557,-0.0170244
88,-0.3604287,-0.34861767,"('low', 'eminent')",0.089374855,0.08028497,0.26929963,0.22563435,-0.81118757,-0.83951145,0.29984748,0.25794613,-0.1026189,-0.1248527,-0.0222338
