,analog_male,analog_female,tuple,devices_male,devices_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2395225,-1.2899218,"('unsociable', 'sociable')",-0.33606386,-0.3601549,-0.38529152,-0.4231678,-0.653626,-0.6910814,-0.0374554
1,0.13121942,0.032933176,"('unfriendly', 'friendly')",-0.7534792,-0.97230244,1.6148468,1.518671,0.3308624,0.1931006,-0.1377618
2,-1.2344897,-1.2853022,"('unlikable', 'likable')",-0.52834016,-0.5999542,0.36744103,0.41067663,-0.4651296,-0.4915266,-0.026397
3,-0.6504279,-0.53946424,"('repellent', 'pleasant')",-0.29550666,-0.20536566,0.11380286,0.18360914,-0.2773772,-0.1870736,0.0903036
4,-0.7148306,-0.8478639,"('disliked', 'liked')",0.058439855,-0.1417976,-5.391986,-5.590661,-2.0161255,-2.1934409,-0.1773154
5,-0.81677246,-0.9509789,"('distant', 'outgoing')",-1.2139238,-1.3951981,-0.08021979,-0.1577958,-0.7036387,-0.8346577,-0.131019
6,-0.620161,-0.7458465,"('distant', 'open')",-1.2623453,-1.4676435,0.22238451,0.11592108,-0.553374,-0.6991897,-0.1458157
7,-0.095256925,-0.080564834,"('insensitive', 'sensitive')",0.042921707,0.13941135,0.3496352,0.44036314,0.0991,0.1664032,0.0673032
8,0.10187702,-0.021348191,"('unaffectionate', 'affectionate')",-0.47577983,-0.5851301,0.60002244,0.5134524,0.0753732,-0.0310086,-0.1063818
9,0.16580611,0.073430516,"('unaffectionate', 'caring')",-0.6956132,-0.7984389,0.69822603,0.677411,0.0561396,-0.0158658,-0.0720054
10,-1.2084527,-1.164283,"('unsympathetic', 'sympathetic')",-0.60912347,-0.5531589,-0.69659644,-0.64582694,-0.8380575,-0.7877563,0.0503012
11,-0.4088325,-0.3292017,"('unhelpful', 'helpful')",0.20443112,0.29183075,1.4458102,1.5299168,0.4138029,0.4975153,0.0837124
12,-0.59147817,-0.5926859,"('unsupportive', 'supportive')",-0.15532213,-0.080742545,-1.7284507,-1.7050005,-0.8250837,-0.7928096,0.0322741
13,-0.87118125,-0.839558,"('impolite', 'polite')",-0.13200882,-0.09756328,-0.64983296,-0.64756453,-0.5510077,-0.5282286,0.0227791
14,-0.44710797,-0.42772803,"('antisocial', 'social')",0.4902386,0.5514636,-0.4756634,-0.44042644,-0.1441776,-0.1055636,0.038614
15,0.6814962,0.6218126,"('boring', 'funny')",-0.07023507,-0.10034811,0.6099512,0.52290535,0.4070708,0.3481233,-0.0589475
16,-1.1937623,-1.3112199,"('unpopular', 'popular')",-0.16207267,-0.25617158,0.44898164,0.43000853,-0.3022844,-0.3791277,-0.0768433
17,-0.36667252,-0.39776424,"('nasty', 'nice')",-0.1734248,-0.20293117,-0.26947063,-0.25844207,-0.269856,-0.2863791,-0.0165231
18,-0.76478624,-0.878857,"('disagreeable', 'welcoming')",-0.77835524,-0.842235,-0.37783894,-0.4402044,-0.6403268,-0.7204321,-0.0801053
19,-1.2803962,-1.3853257,"('inhospitable', 'hospitable')",-1.1663299,-1.2957485,0.121722706,0.12118422,-0.7750011,-0.8532967,-0.0782956
20,0.6623519,0.68279797,"('rough', 'thoughtful')",1.1361288,1.167894,1.2099904,1.1980374,1.0028237,1.0162431,0.0134194
21,-0.58999616,-0.57884854,"('immoral', 'moral')",-0.075620495,-0.04991715,-0.7423475,-0.6266516,-0.4693214,-0.4184724,0.050849
22,-0.8625465,-0.8864529,"('untrustworthy', 'trustworthy')",-0.5199945,-0.55723536,-0.7210388,-0.7437147,-0.7011933,-0.7291343,-0.027941
23,-0.25785297,-0.2136806,"('insincere', 'sincere')",-0.46999237,-0.44710582,4.7221584,4.7744493,1.3314377,1.3712209,0.0397832
24,0.009296425,-0.011895977,"('dishonest', 'honest')",-1.9052082,-1.9017382,0.49516582,0.48669285,-0.4669153,-0.4756471,-0.0087318
25,0.6927528,0.61862534,"('egoistic', 'altruistic')",0.18018422,0.12944825,1.5272311,1.5590715,0.800056,0.7690484,-0.0310076
26,0.5561857,0.4712262,"('hardhearted', 'benevolent')",0.72538334,0.63051105,1.7203449,1.6872331,1.000638,0.9296568,-0.0709812
27,0.09222633,0.13065684,"('hardhearted', 'softhearted')",-0.10840476,-0.06407616,1.4276775,1.3279114,0.4704997,0.4648307,-0.005669
28,0.5918917,0.5219948,"('disloyal', 'loyal')",-0.098397434,-0.17084897,0.94022983,0.885612,0.4779081,0.4122526,-0.0656555
29,-0.27219233,-0.387324,"('unfair', 'fair')",-0.80708116,-0.82896245,-0.22426215,-0.3258043,-0.4345119,-0.5140302,-0.0795183
30,0.33907926,0.36771655,"('intolerant', 'tolerant')",1.0006455,1.0227641,1.0065494,0.9561817,0.7820914,0.7822208,0.0001294
