,altaba_male,altaba_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.9547019,-1.0176771,"('unsociable', 'sociable')",-0.198387,-0.28691915,-0.5765445,-0.6522981,-0.0757536
1,-0.88425297,-1.0099906,"('unfriendly', 'friendly')",1.790168,1.6358415,0.4529575,0.3129255,-0.140032
2,0.6926152,0.7041007,"('unlikable', 'likable')",0.42426714,0.5087728,0.5584412,0.6064367,0.0479955
3,-0.076598026,0.12372637,"('repellent', 'pleasant')",0.5500122,0.55847,0.2367071,0.3410982,0.1043911
4,-0.49367118,-0.5026182,"('disliked', 'liked')",-6.455841,-6.5106273,-3.4747562,-3.5066228,-0.0318666
5,-1.1861439,-1.2622029,"('distant', 'outgoing')",-0.17312032,-0.21371612,-0.6796321,-0.7379595,-0.0583274
6,-1.313338,-1.3662862,"('distant', 'open')",0.23338889,0.19464669,-0.5399746,-0.5858197,-0.0458451
7,-0.20188881,0.026820984,"('insensitive', 'sensitive')",0.62679416,0.72033376,0.2124527,0.3735774,0.1611247
8,-0.58356905,-0.6373658,"('unaffectionate', 'affectionate')",1.0502412,0.941501,0.2333361,0.1520676,-0.0812685
9,-1.1733127,-1.1781564,"('unaffectionate', 'caring')",1.026438,0.96998155,-0.0734373,-0.1040874,-0.0306501
10,-0.54591054,-0.36855263,"('unsympathetic', 'sympathetic')",-0.39990136,-0.39722282,-0.4729059,-0.3828877,0.0900182
11,-0.29839644,-0.115797564,"('unhelpful', 'helpful')",1.3734863,1.5157815,0.5375449,0.699992,0.1624471
12,-0.38794148,-0.15109794,"('unsupportive', 'supportive')",-1.6565273,-1.623252,-1.0222344,-0.887175,0.1350594
13,-0.028536297,0.03978801,"('impolite', 'polite')",-0.69215417,-0.54798245,-0.3603452,-0.2540972,0.106248
14,0.25618517,0.25901267,"('antisocial', 'social')",-0.024393508,-0.044907205,0.1158958,0.1070527,-0.0088431
15,0.3928133,0.22707601,"('boring', 'funny')",0.64296854,0.6240833,0.5178909,0.4255796,-0.0923113
16,-0.6699546,-0.6580029,"('unpopular', 'popular')",0.1375479,0.15877973,-0.2662033,-0.2496116,0.0165917
17,-0.43729845,-0.3395768,"('nasty', 'nice')",-0.22347997,-0.18510847,-0.3303892,-0.2623426,0.0680466
18,0.049786627,0.18207023,"('disagreeable', 'welcoming')",-0.44164523,-0.4482854,-0.1959293,-0.1331076,0.0628217
19,-1.3055645,-1.2825068,"('inhospitable', 'hospitable')",0.012427336,0.068419635,-0.6465686,-0.6070436,0.039525
20,0.028197106,0.041947387,"('rough', 'thoughtful')",0.9844305,0.9095832,0.5063138,0.4757653,-0.0305485
21,0.5454201,0.59180194,"('immoral', 'moral')",-0.44637117,-0.37367183,0.0495245,0.1090651,0.0595406
22,0.3494696,0.46110293,"('untrustworthy', 'trustworthy')",-0.764901,-0.7657921,-0.2077157,-0.1523446,0.0553711
23,-0.48259825,-0.33980212,"('insincere', 'sincere')",5.4637923,5.458544,2.490597,2.5593708,0.0687738
24,0.20252922,0.19119415,"('dishonest', 'honest')",0.63623756,0.6232361,0.4193834,0.4072151,-0.0121683
25,-0.014987566,-0.1055543,"('egoistic', 'altruistic')",1.557715,1.4650729,0.7713637,0.6797593,-0.0916044
26,0.78588015,0.60728216,"('hardhearted', 'benevolent')",1.9571126,1.8588189,1.3714963,1.2330506,-0.1384457
27,-0.016448706,0.040931072,"('hardhearted', 'softhearted')",1.4772854,1.4033897,0.7304183,0.7221604,-0.0082579
28,-0.12561858,-0.28470314,"('disloyal', 'loyal')",0.89139813,0.76573163,0.3828898,0.2405142,-0.1423756
29,-0.5735057,-0.6654316,"('unfair', 'fair')",-0.19872561,-0.37785617,-0.3861157,-0.5216439,-0.1355282
30,0.9431084,1.0511731,"('intolerant', 'tolerant')",1.3994077,1.4769558,1.1712581,1.2640644,0.0928063
31,-1.330795,-1.3289219,"('evil', 'good')",-0.76161116,-0.90853107,-1.0462031,-1.1187265,-0.0725234
32,-0.13759008,-0.1870654,"('unkind', 'kind')",0.76188713,0.62241924,0.3121485,0.2176769,-0.0944716
33,-0.28213456,-0.3785566,"('wrong', 'right')",-0.3232857,-0.3852566,-0.3027101,-0.3819066,-0.0791965
34,0.21398957,0.32303616,"('mean', 'honorable')",5.4354253,5.6159163,2.8247075,2.9694762,0.1447687
35,-0.39928108,-0.670461,"('corrupt', 'incorrupt')",-0.26459864,-0.44994697,-0.3319399,-0.560204,-0.2282641
36,-0.79657125,-0.9879247,"('hostile', 'amicable')",0.0025443807,-0.20726459,-0.3970134,-0.5975946,-0.2005812
37,0.27514675,0.2551952,"('fake', 'genuine')",0.5160479,0.53232485,0.3955973,0.39376,-0.0018373
38,-0.561345,-0.45894754,"('untruthful', 'truthful')",-0.31563088,-0.23257884,-0.4384879,-0.3457632,0.0927247
39,0.24977688,0.31305325,"('exploitative', 'cooperative')",0.29766747,0.28159454,0.2737222,0.2973239,0.0236017
40,0.19391382,0.1946873,"('stingy', 'generous')",-1.462822,-1.6023867,-0.6344541,-0.7038497,-0.0693956
41,-0.032449424,0.034133926,"('unforgiving', 'forgiving')",0.023312375,-0.066742845,-0.0045685,-0.0163045,-0.011736
42,0.36600164,0.5720842,"('unreliable', 'reliable')",-3.3273842,-3.192663,-1.4806913,-1.3102894,0.1704019
43,-0.3419859,-0.14967749,"('irresponsible', 'responsible')",0.6442281,0.7277734,0.1511211,0.289048,0.1379269
44,0.28688207,0.22522283,"('prejudiced', 'unprejudiced')",-1.5867333,-1.5783374,-0.6499256,-0.6765573,-0.0266317
45,-0.29422712,-0.11622338,"('incompetent', 'competent')",0.063088275,0.08195856,-0.1155694,-0.0171324,0.098437
46,0.16504756,0.2952459,"('uncompetitive', 'competitive')",-0.6529892,-0.5922139,-0.2439708,-0.148484,0.0954868
47,-0.2779091,-0.17737384,"('stupid', 'smart')",5.062217,5.1575723,2.392154,2.4900992,0.0979452
