,massey_male,massey_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,-1.2170261,-1.2921903,"('unsociable', 'sociable')",-0.4057792,-0.52528083,-0.32846355,-0.40725258,-0.650423,-0.7415746,-0.0911516
1,2.2838883,2.0640285,"('unfriendly', 'friendly')",0.8601075,0.5254955,1.8504633,1.7322701,1.6648197,1.440598,-0.2242217
2,0.49393448,0.63447905,"('unlikable', 'likable')",1.1136179,1.0806057,0.57910484,0.7401912,0.7288857,0.8184253,0.0895396
3,-1.1650435,-1.1835409,"('repellent', 'pleasant')",-0.017270273,-0.09017184,0.81370866,0.83395535,-0.1228684,-0.1465858,-0.0237174
4,1.3880959,1.3567709,"('disliked', 'liked')",0.9561869,0.75651973,-7.2594647,-7.395105,-1.638394,-1.7606049,-0.1222109
5,1.5428697,1.4959623,"('distant', 'outgoing')",0.4582919,0.32585093,-0.5229666,-0.44882274,0.4927317,0.4576635,-0.0350682
6,1.6587172,1.6174469,"('distant', 'open')",0.13107362,-0.114678875,-0.30210078,-0.26311707,0.4958967,0.413217,-0.0826797
7,-0.01505514,-0.068245105,"('insensitive', 'sensitive')",0.779024,0.7629151,0.7259777,0.6607455,0.4966489,0.4518052,-0.0448437
8,1.0920081,0.9625782,"('unaffectionate', 'affectionate')",-0.024021462,-0.26231205,0.86872584,0.7724489,0.6455708,0.490905,-0.1546658
9,1.7795001,1.6670082,"('unaffectionate', 'caring')",0.86674577,0.6753874,1.2925644,1.2164036,1.3129368,1.1862664,-0.1266704
10,-1.7094152,-1.7235034,"('unsympathetic', 'sympathetic')",-0.6655463,-0.79733247,-0.13080049,-0.20857829,-0.835254,-0.9098047,-0.0745507
11,-1.7022902,-1.8117231,"('unhelpful', 'helpful')",-0.0045642294,0.048317328,1.7744623,1.8329464,0.022536,0.0231802,0.0006442
12,1.432176,1.3919216,"('unsupportive', 'supportive')",1.2299279,1.1456807,-1.8524671,-1.8869073,0.2698789,0.2168984,-0.0529805
13,-2.2385356,-2.19992,"('impolite', 'polite')",-0.3582204,-0.20928365,-0.3354228,-0.21770507,-0.9773929,-0.8756362,0.1017567
14,-1.2921944,-1.3410482,"('antisocial', 'social')",0.4663746,0.4518162,0.022291258,-0.050934948,-0.2678428,-0.313389,-0.0455462
15,-0.057639554,-0.07884511,"('boring', 'funny')",-0.12506863,-0.15733843,0.2858857,0.33176047,0.0343925,0.031859,-0.0025335
16,-0.0064553022,-0.10106416,"('unpopular', 'popular')",-0.15080033,-0.3288781,-0.108932436,-0.17018074,-0.0887294,-0.200041,-0.1113116
17,-0.44614854,-0.36381868,"('nasty', 'nice')",-0.84848696,-0.6972954,-0.3311828,-0.25410146,-0.5419395,-0.4384052,0.1035343
18,-0.34480172,-0.21815291,"('disagreeable', 'welcoming')",-1.0580323,-1.0669658,-0.9702756,-0.9408358,-0.7910365,-0.7419848,0.0490517
19,1.1069905,1.1630948,"('inhospitable', 'hospitable')",-0.34257233,-0.49282113,-0.14920643,-0.03669304,0.2050706,0.2111935,0.0061229
20,-0.018225325,0.038916335,"('rough', 'thoughtful')",-0.12898839,-0.049671926,0.58591026,0.5389565,0.1462322,0.176067,0.0298348
21,-1.4632968,-1.221024,"('immoral', 'moral')",0.38004717,0.44220573,-0.8262035,-0.6804,-0.6364844,-0.4864061,0.1500783
22,-0.73960656,-0.79215086,"('untrustworthy', 'trustworthy')",-0.56336737,-0.68425477,-0.33470207,-0.37066698,-0.545892,-0.6156909,-0.0697989
23,-0.62905955,-0.7840315,"('insincere', 'sincere')",-0.1260273,-0.18739216,6.3023815,6.3062572,1.8490982,1.7782779,-0.0708203
24,-0.28807706,-0.20539033,"('dishonest', 'honest')",0.43111712,0.50616014,0.7901485,0.75886273,0.3110629,0.3532108,0.0421479
25,1.1056559,1.0847356,"('egoistic', 'altruistic')",1.0915853,1.0070653,1.4222056,1.3530505,1.2064823,1.1482838,-0.0581985
26,2.9097946,2.8075535,"('hardhearted', 'benevolent')",0.6986328,0.5694231,1.9735936,1.8261627,1.8606736,1.7343798,-0.1262938
27,0.33048332,0.36471748,"('hardhearted', 'softhearted')",0.06700472,0.032042094,1.2290375,1.0627091,0.5421752,0.4864895,-0.0556857
28,0.35788327,0.04764636,"('disloyal', 'loyal')",0.18204546,0.000111319125,1.1479169,0.9720797,0.5626152,0.3399458,-0.2226694
29,0.24139193,0.2372829,"('unfair', 'fair')",-0.4975773,-0.5193815,-0.62003505,-0.72787106,-0.2920735,-0.3366566,-0.0445831
