,genzyme_male,genzyme_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.369217,-1.504132,"('unsociable', 'sociable')",-0.25797832,-0.41207615,-0.8135977,-0.9581041,-0.1445064
1,0.56418014,0.2822376,"('unfriendly', 'friendly')",1.8097001,1.6892463,1.1869402,0.985742,-0.2011982
2,0.26656252,0.2797104,"('unlikable', 'likable')",0.6043104,0.59291524,0.4354365,0.4363128,0.0008763
3,-1.8488704,-1.791019,"('repellent', 'pleasant')",0.6204717,0.627351,-0.6141993,-0.581834,0.0323653
4,0.4094875,0.3483523,"('disliked', 'liked')",-6.769745,-6.9329376,-3.1801286,-3.2922926,-0.112164
5,1.3470303,1.2451963,"('distant', 'outgoing')",-0.28476948,-0.2476038,0.5311304,0.4987963,-0.0323341
6,1.2537184,1.1133219,"('distant', 'open')",-0.18968588,-0.19116348,0.5320163,0.4610792,-0.0709371
7,-1.512245,-1.5355309,"('insensitive', 'sensitive')",0.0034263423,0.015062211,-0.7544094,-0.7602344,-0.005825
8,0.12640023,-0.027387973,"('unaffectionate', 'affectionate')",0.8252188,0.778899,0.4758095,0.3757555,-0.100054
9,-0.55713725,-0.73980737,"('unaffectionate', 'caring')",1.1547574,1.1229342,0.2988101,0.1915634,-0.1072467
10,-3.0776043,-3.086798,"('unsympathetic', 'sympathetic')",-0.9589252,-1.0040708,-2.0182648,-2.0454345,-0.0271697
11,-1.3827964,-1.4203858,"('unhelpful', 'helpful')",1.3125548,1.3168558,-0.0351208,-0.051765,-0.0166442
12,-0.8990797,-0.905176,"('unsupportive', 'supportive')",-2.3849778,-2.4177265,-1.6420288,-1.6614512,-0.0194224
13,-1.7036805,-1.7300571,"('impolite', 'polite')",-1.1256127,-1.1399301,-1.4146466,-1.4349936,-0.020347
14,-1.4709862,-1.4307079,"('antisocial', 'social')",-0.23305371,-0.3359558,-0.85202,-0.8833319,-0.0313119
15,0.65003574,0.618618,"('boring', 'funny')",0.22690907,0.2152617,0.4384724,0.4169399,-0.0215325
16,0.2766646,0.28411847,"('unpopular', 'popular')",0.66496587,0.60998,0.4708152,0.4470492,-0.023766
17,-0.056063354,-0.06606979,"('nasty', 'nice')",-0.16278219,-0.15387216,-0.1094228,-0.109971,-0.0005482
18,0.5073364,0.42281598,"('disagreeable', 'welcoming')",-0.3695759,-0.43594027,0.0688802,-0.0065621,-0.0754423
19,0.13581257,0.020154867,"('inhospitable', 'hospitable')",-0.1849083,-0.14057869,-0.0245479,-0.0602119,-0.035664
20,-0.086009696,-0.08133323,"('rough', 'thoughtful')",1.124627,1.1232021,0.5193086,0.5209344,0.0016258
21,-1.0925304,-1.150615,"('immoral', 'moral')",-0.82362294,-0.83055496,-0.9580767,-0.990585,-0.0325083
22,-1.1609428,-1.1913855,"('untrustworthy', 'trustworthy')",-1.0739782,-1.1349719,-1.1174605,-1.1631787,-0.0457182
23,-1.7225937,-1.8661724,"('insincere', 'sincere')",5.791609,5.7418637,2.0345075,1.9378457,-0.0966618
24,-1.4490583,-1.4759736,"('dishonest', 'honest')",0.43473744,0.39387697,-0.5071604,-0.5410483,-0.0338879
25,0.90102667,0.7919316,"('egoistic', 'altruistic')",1.6775767,1.6729227,1.2893016,1.2324271,-0.0568745
26,0.5420671,0.3774811,"('hardhearted', 'benevolent')",1.9377116,1.8591229,1.2398894,1.118302,-0.1215874
27,-0.26348346,-0.26069748,"('hardhearted', 'softhearted')",1.3424733,1.2808449,0.5394949,0.5100737,-0.0294212
28,-0.9984568,-1.1683414,"('disloyal', 'loyal')",1.2589513,1.1309845,0.1302473,-0.0186784,-0.1489257
29,-0.38787434,-0.3994779,"('unfair', 'fair')",-0.3068908,-0.40224856,-0.3473825,-0.4008632,-0.0534807
30,-0.8628284,-0.92060727,"('intolerant', 'tolerant')",0.68380773,0.59585416,-0.0895103,-0.1623766,-0.0728663
31,0.9227907,0.91917276,"('evil', 'good')",-0.1514447,-0.1855402,0.385673,0.3668163,-0.0188567
32,-0.056190267,-0.19440225,"('unkind', 'kind')",0.56221795,0.3787619,0.2530138,0.0921798,-0.160834
33,0.9348248,0.8267524,"('wrong', 'right')",-0.5729003,-0.6128232,0.1809623,0.1069646,-0.0739977
34,-0.28760222,-0.23708515,"('mean', 'honorable')",5.627735,5.803605,2.6700664,2.7832599,0.1131935
35,1.3577222,1.3031778,"('corrupt', 'incorrupt')",-0.012918847,0.011470338,0.6724017,0.6573241,-0.0150776
36,1.0498483,0.8382317,"('hostile', 'amicable')",0.44823542,0.34714636,0.7490419,0.592689,-0.1563529
37,-0.5203661,-0.480604,"('fake', 'genuine')",-0.30852067,-0.29363352,-0.4144434,-0.3871188,0.0273246
38,-1.1399873,-1.1800163,"('untruthful', 'truthful')",-0.253889,-0.23555332,-0.6969382,-0.7077848,-0.0108466
39,0.61506945,0.6323649,"('exploitative', 'cooperative')",0.5016521,0.506938,0.5583608,0.5696515,0.0112907
40,-0.13113146,-0.14426409,"('stingy', 'generous')",-1.5879277,-1.7291455,-0.8595296,-0.9367048,-0.0771752
