,theft_male,theft_female,tuple,average_male,average_female,female-male
42,-3.1060073,-3.095506,"('unreliable', 'reliable')",-3.1060073,-3.095506,0.0105013
43,0.94439995,0.8887692,"('irresponsible', 'responsible')",0.9444,0.8887692,-0.0556308
44,-1.5946311,-1.5703099,"('prejudiced', 'unprejudiced')",-1.5946311,-1.5703099,0.0243212
45,-0.9077807,-0.8793308,"('incompetent', 'competent')",-0.9077807,-0.8793308,0.0284499
46,-1.2223402,-1.2539009,"('uncompetitive', 'competitive')",-1.2223402,-1.2539009,-0.0315607
47,4.863526,4.911516,"('stupid', 'smart')",4.8635259,4.9115162,0.0479903
48,0.34273997,0.31858763,"('unintelligent', 'intelligent')",0.34274,0.3185876,-0.0241524
49,-0.08353932,-0.039243873,"('unable', 'able')",-0.0835393,-0.0392439,0.0442954
50,-0.40351617,-0.46860367,"('clumsy', 'skillful')",-0.4035162,-0.4686037,-0.0650875
51,0.22398832,0.1808009,"('uneducated', 'educated')",0.2239883,0.1808009,-0.0431874
52,-0.71450436,-0.805717,"('irrational', 'rational')",-0.7145044,-0.805717,-0.0912126
53,0.2966006,0.21598245,"('uncreative', 'creative')",0.2966006,0.2159825,-0.0806181
54,1.0308223,1.0372944,"('incapable', 'capable')",1.0308223,1.0372944,0.0064721
55,0.16093169,0.1838419,"('incompetent', 'clever')",0.1609317,0.1838419,0.0229102
56,0.23201382,0.20113432,"('impractical', 'practical')",0.2320138,0.2011343,-0.0308795
57,-3.3550212,-3.2437115,"('unimaginative', 'imaginative')",-3.3550212,-3.2437115,0.1113097
58,0.40279633,0.4716209,"('undiscriminating', 'discriminating')",0.4027963,0.4716209,0.0688246
59,-0.25461572,-0.28717068,"('foolish', 'wise')",-0.2546157,-0.2871707,-0.032555
60,0.337156,0.32982263,"('inefficient', 'efficient')",0.337156,0.3298226,-0.0073334
61,0.25414193,0.067343794,"('illogical', 'logical')",0.2541419,0.0673438,-0.1867981
62,-0.2783715,-0.22712259,"('incompetent', 'brilliant')",-0.2783715,-0.2271226,0.0512489
63,-0.42316195,-0.41036594,"('unperceptive', 'insightful')",-0.423162,-0.4103659,0.0127961
64,-7.3188477,-7.272829,"('shy', 'confident')",-7.3188477,-7.2728291,0.0460186
65,-0.22979976,-0.25701195,"('insecure', 'secure')",-0.2297998,-0.257012,-0.0272122
66,-0.1762297,-0.19862485,"('inactive', 'active')",-0.1762297,-0.1986248,-0.0223951
67,-0.5868034,-0.5382526,"('doubtful', 'determined')",-0.5868034,-0.5382526,0.0485508
68,-0.76818305,-0.78577685,"('dependent', 'independent')",-0.7681831,-0.7857769,-0.0175938
69,-2.0259895,-2.0846088,"('lazy', 'industrious')",-2.0259895,-2.0846088,-0.0586193
70,0.51622295,0.5277746,"('lethargic', 'energetic')",0.516223,0.5277746,0.0115516
71,0.565366,0.5582531,"('diffident', 'self-confident')",0.565366,0.5582531,-0.0071129
72,0.2995815,0.3589164,"('unambitious', 'ambitious')",0.2995815,0.3589164,0.0593349
73,-2.9837809,-2.9280937,"('helpless', 'self-reliant')",-2.9837809,-2.9280937,0.0556872
74,0.19142689,0.13242108,"('undedicated', 'dedicated')",0.1914269,0.1324211,-0.0590058
75,-0.9779795,-0.8486842,"('meek', 'impulsive')",-0.9779795,-0.8486842,0.1292953
76,0.24399978,0.25496352,"('anxious', 'daring')",0.2439998,0.2549635,0.0109637
77,-1.0810112,-1.0248147,"('unmotivated', 'motivated')",-1.0810112,-1.0248147,0.0561965
78,-0.3003225,-0.35617283,"('nonresilient', 'resilient')",-0.3003225,-0.3561728,-0.0558503
79,0.17266668,0.13948488,"('wavering', 'unwavering')",0.1726667,0.1394849,-0.0331818
80,-0.51465046,-0.5971869,"('dominated', 'dominating')",-0.5146505,-0.5971869,-0.0825364
81,-0.39597562,-0.32730955,"('submissive', 'aggressive')",-0.3959756,-0.3273095,0.0686661
82,6.1918163,6.280551,"('poor', 'rich')",6.1918163,6.280551,0.0887347
83,-0.34216353,-0.35017434,"('powerless', 'powerful')",-0.3421635,-0.3501743,-0.0080108
84,0.6159451,0.66364205,"('inferior', 'superior')",0.6159451,0.663642,0.0476969
85,0.21009101,0.1753068,"('insignificant', 'prestigious')",0.210091,0.1753068,-0.0347842
86,-0.0041643903,-0.07506224,"('uninfluential', 'influential')",-0.0041644,-0.0750622,-0.0708978
87,-0.5573928,-0.50518066,"('unsuccessful', 'successful')",-0.5573928,-0.5051807,0.0522121
88,0.34506333,0.3399197,"('low', 'eminent')",0.3450633,0.3399197,-0.0051436
