,vertex_male,vertex_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.48043147,-0.561398,"('unsociable', 'sociable')",-0.009892666,-0.15714289,-0.7090096,-0.89012486,-0.3997779,-0.5362219,-0.136444
1,-0.48378998,-0.5937281,"('unfriendly', 'friendly')",0.4177834,0.2646002,1.8801732,1.6568879,0.6047222,0.4425867,-0.1621355
2,-0.32950914,-0.3470371,"('unlikable', 'likable')",0.5455379,0.5110823,0.6753313,0.720576,0.29712,0.2948737,-0.0022463
3,0.2803343,0.40649003,"('repellent', 'pleasant')",-1.3359559,-1.2323682,-0.45539483,-0.42399344,-0.5036722,-0.4166239,0.0870483
4,-1.5941516,-1.744207,"('disliked', 'liked')",0.23348291,0.15309848,-5.520725,-5.4287734,-2.2937978,-2.3399607,-0.0461629
5,-1.3266306,-1.4004978,"('distant', 'outgoing')",0.20530656,0.15127593,0.3441131,0.3752772,-0.2590703,-0.2913149,-0.0322446
6,-2.013059,-2.0766134,"('distant', 'open')",0.110884614,0.028921686,1.0783892,1.0709574,-0.274595,-0.3255781,-0.0509831
7,0.5924915,0.63838506,"('insensitive', 'sensitive')",-1.3242809,-1.2999563,0.10837716,0.12879802,-0.2078041,-0.1775911,0.030213
8,0.1380334,0.036266886,"('unaffectionate', 'affectionate')",0.16728158,0.0687546,0.78838897,0.64156485,0.364568,0.2488621,-0.1157059
9,1.1713971,1.1527691,"('unaffectionate', 'caring')",0.19930598,0.11622282,1.0387526,0.957358,0.8031519,0.7421166,-0.0610353
10,0.8555023,0.8804517,"('unsympathetic', 'sympathetic')",-1.3467864,-1.3625747,-0.8981455,-0.9639264,-0.4631432,-0.4820165,-0.0188733
11,-0.21693298,-0.07561111,"('unhelpful', 'helpful')",-0.10627393,-0.11313831,1.2132126,1.1750644,0.2966686,0.3287717,0.0321031
12,0.62415814,0.6765963,"('unsupportive', 'supportive')",0.3506127,0.36233592,-1.9128319,-1.8704798,-0.312687,-0.2771825,0.0355045
13,-0.66481483,-0.61505574,"('impolite', 'polite')",-1.0663884,-1.0922897,-0.413669,-0.45681396,-0.7149574,-0.7213865,-0.0064291
14,0.49571905,0.50777173,"('antisocial', 'social')",-0.48078853,-0.41234222,-0.96581393,-0.9745365,-0.3169611,-0.2930357,0.0239254
15,-0.32430378,-0.39674917,"('boring', 'funny')",0.20009506,0.14004596,0.5892083,0.58657986,0.1549999,0.1099589,-0.045041
