,cigarette_male,cigarette_female,tuple,average_male,average_female,female-male
47,5.66642,5.7538633,"('stupid', 'smart')",5.66642,5.7538633,0.0874433
48,0.99127597,0.97983575,"('unintelligent', 'intelligent')",0.991276,0.9798357,-0.0114403
49,-0.2570947,-0.21393916,"('unable', 'able')",-0.2570947,-0.2139392,0.0431555
50,-0.886195,-0.9175134,"('clumsy', 'skillful')",-0.886195,-0.9175134,-0.0313184
51,-0.06364578,-0.06193675,"('uneducated', 'educated')",-0.0636458,-0.0619368,0.001709
52,-0.2265249,-0.445428,"('irrational', 'rational')",-0.2265249,-0.445428,-0.2189031
53,0.52372867,0.4575432,"('uncreative', 'creative')",0.5237287,0.4575432,-0.0661855
54,1.0577863,1.0644304,"('incapable', 'capable')",1.0577863,1.0644304,0.0066441
55,0.3809521,0.55736035,"('incompetent', 'clever')",0.3809521,0.5573604,0.1764083
56,0.6424223,0.82005847,"('impractical', 'practical')",0.6424223,0.8200585,0.1776362
57,-3.0123272,-2.8544588,"('unimaginative', 'imaginative')",-3.0123272,-2.8544588,0.1578684
58,0.06717127,0.09695999,"('undiscriminating', 'discriminating')",0.0671713,0.09696,0.0297887
59,-0.06514594,-0.17814611,"('foolish', 'wise')",-0.0651459,-0.1781461,-0.1130002
60,0.7454085,0.99088365,"('inefficient', 'efficient')",0.7454085,0.9908836,0.2454751
61,0.20432006,0.11836012,"('illogical', 'logical')",0.2043201,0.1183601,-0.08596
62,0.33905888,0.5894762,"('incompetent', 'brilliant')",0.3390589,0.5894762,0.2504173
63,0.036008466,0.17044494,"('unperceptive', 'insightful')",0.0360085,0.1704449,0.1344364
64,-7.185382,-7.079674,"('shy', 'confident')",-7.1853819,-7.0796738,0.1057081
65,-0.09851679,-0.03604544,"('insecure', 'secure')",-0.0985168,-0.0360454,0.0624714
66,-0.544587,-0.6707667,"('inactive', 'active')",-0.544587,-0.6707667,-0.1261797
67,-0.14525655,-0.10316687,"('doubtful', 'determined')",-0.1452565,-0.1031669,0.0420896
68,-1.3884344,-1.4357795,"('dependent', 'independent')",-1.3884344,-1.4357795,-0.0473451
69,-1.8876233,-2.0567198,"('lazy', 'industrious')",-1.8876233,-2.0567198,-0.1690965
70,-0.15872088,-0.0112911165,"('lethargic', 'energetic')",-0.1587209,-0.0112911,0.1474298
71,0.9167592,0.92669314,"('diffident', 'self-confident')",0.9167592,0.9266931,0.0099339
72,0.32127303,0.3663007,"('unambitious', 'ambitious')",0.321273,0.3663007,0.0450277
73,-2.9652338,-2.9318833,"('helpless', 'self-reliant')",-2.9652338,-2.9318833,0.0333505
74,0.22819659,0.2860431,"('undedicated', 'dedicated')",0.2281966,0.2860431,0.0578465
75,-1.1806929,-1.1534114,"('meek', 'impulsive')",-1.1806929,-1.1534114,0.0272815
76,0.43143362,0.5752193,"('anxious', 'daring')",0.4314336,0.5752193,0.1437857
77,-1.1915491,-1.0845886,"('unmotivated', 'motivated')",-1.1915491,-1.0845886,0.1069605
78,-0.08818753,-0.07629238,"('nonresilient', 'resilient')",-0.0881875,-0.0762924,0.0118951
79,0.041046664,-0.07514706,"('wavering', 'unwavering')",0.0410467,-0.0751471,-0.1161938
80,-0.20866476,-0.124373764,"('dominated', 'dominating')",-0.2086648,-0.1243738,0.084291
81,-0.5115567,-0.32456768,"('submissive', 'aggressive')",-0.5115567,-0.3245677,0.186989
82,5.286016,5.330706,"('poor', 'rich')",5.286016,5.3307061,0.0446901
83,-0.084896766,-0.052543618,"('powerless', 'powerful')",-0.0848968,-0.0525436,0.0323532
84,0.26746264,0.21571131,"('inferior', 'superior')",0.2674626,0.2157113,-0.0517513
85,0.732853,0.5625674,"('insignificant', 'prestigious')",0.732853,0.5625674,-0.1702856
86,0.67949814,0.5893615,"('uninfluential', 'influential')",0.6794981,0.5893615,-0.0901366
87,-0.17734332,-0.09891659,"('unsuccessful', 'successful')",-0.1773433,-0.0989166,0.0784267
88,-0.35596824,-0.35079342,"('low', 'eminent')",-0.3559682,-0.3507934,0.0051748
