,udr_male,udr_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.10149611,-0.040357508,"('unsociable', 'sociable')",0.12672414,0.016478155,0.1141101,-0.0119397,-0.1260498
1,-1.378049,-1.5646067,"('unfriendly', 'friendly')",1.9475256,1.7746603,0.2847383,0.1050268,-0.1797115
2,0.53911483,0.5591265,"('unlikable', 'likable')",0.48409024,0.5314526,0.5116025,0.5452895,0.033687
3,0.030450037,0.19094764,"('repellent', 'pleasant')",0.26647872,0.3525388,0.1484644,0.2717432,0.1232788
4,-0.4985905,-0.58494467,"('disliked', 'liked')",-6.2012124,-6.3053393,-3.3499014,-3.445142,-0.0952406
5,-1.5739982,-1.6425503,"('distant', 'outgoing')",-0.17060493,-0.25035018,-0.8723016,-0.9464502,-0.0741486
6,-1.8438942,-1.9378843,"('distant', 'open')",0.32974577,0.18709236,-0.7570742,-0.875396,-0.1183218
7,0.63469106,0.6324772,"('insensitive', 'sensitive')",0.8732033,0.89429706,0.7539471,0.7633871,0.00944
8,-1.1091686,-1.1553303,"('unaffectionate', 'affectionate')",1.0055538,0.8426639,-0.0518074,-0.1563332,-0.1045258
9,-1.2373505,-1.3158493,"('unaffectionate', 'caring')",1.2141794,1.1121501,-0.0115855,-0.1018496,-0.0902641
10,0.03514792,0.08725873,"('unsympathetic', 'sympathetic')",-0.3730154,-0.36072314,-0.1689337,-0.1367322,0.0322015
11,0.019705426,0.02738966,"('unhelpful', 'helpful')",1.2927978,1.3549647,0.6562516,0.6911772,0.0349256
12,-0.28477734,-0.25491992,"('unsupportive', 'supportive')",-1.9130746,-1.9491127,-1.0989259,-1.1020163,-0.0030904
13,0.06869904,0.08090873,"('impolite', 'polite')",-0.56513965,-0.5213546,-0.2482203,-0.2202229,0.0279974
14,1.254788,1.2224119,"('antisocial', 'social')",-0.08882143,-0.061492167,0.5829833,0.5804598,-0.0025235
15,0.42502025,0.24143039,"('boring', 'funny')",0.9173089,0.9025873,0.6711646,0.5720088,-0.0991558
16,-1.0373701,-1.078694,"('unpopular', 'popular')",0.4735267,0.4662964,-0.2819217,-0.3061988,-0.0242771
17,-0.41773593,-0.38507408,"('nasty', 'nice')",-0.42569232,-0.3745371,-0.4217141,-0.3798056,0.0419085
