,peoples_male,peoples_female,tuple,united_male,united_female,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
20,-0.2928779,-0.21469751,"('rough', 'thoughtful')",-0.88125193,-0.78959477,-0.2826684,-0.2011334,0.28121078,0.32622734,-0.2938969,-0.2197996,0.0740973
21,0.21596217,0.22755396,"('immoral', 'moral')",0.49020243,0.55825716,0.7329114,0.7826793,-0.87725335,-0.74407417,0.1404556,0.2061041,0.0656485
22,-0.2633344,-0.16685843,"('untrustworthy', 'trustworthy')",0.4287721,0.6251647,-0.65301794,-0.6602329,-1.2499076,-1.1208221,-0.4343719,-0.3306872,0.1036847
23,1.2393247,1.2665249,"('insincere', 'sincere')",1.0082492,1.126447,0.7303716,0.72179943,5.868222,5.759588,2.2115419,2.2185898,0.0070479
24,0.504059,0.5113791,"('dishonest', 'honest')",0.6665978,0.7200855,0.0422946,0.063137144,0.5849678,0.54723656,0.4494798,0.4604596,0.0109798
25,-0.47673994,-0.4255149,"('egoistic', 'altruistic')",-1.5539963,-1.5532724,-0.24360427,-0.2654988,1.2849715,1.1874604,-0.2473422,-0.2642064,-0.0168642
26,1.3906057,1.4249382,"('hardhearted', 'benevolent')",0.7762956,0.84132046,1.4951876,1.500819,1.8574307,1.7331605,1.37988,1.3750596,-0.0048204
27,-0.2304066,-0.12928484,"('hardhearted', 'softhearted')",-0.9845516,-0.7962322,-0.6678805,-0.6649089,1.081603,0.97155184,-0.2003089,-0.1547185,0.0455904
28,0.8155645,0.7771384,"('disloyal', 'loyal')",0.11673507,0.035717733,-0.052856885,-0.17134942,0.85099435,0.6222835,0.4326093,0.3159476,-0.1166617
29,-0.4588707,-0.45946357,"('unfair', 'fair')",-0.5114388,-0.6048644,-0.3671018,-0.39386123,-0.8828004,-1.0694709,-0.5550529,-0.631915,-0.0768621
30,1.8775686,1.9437921,"('intolerant', 'tolerant')",0.9582413,1.0771779,0.9484498,0.9374683,1.4057255,1.4232702,1.2974963,1.345427,0.0479307
31,-1.0643061,-0.9499996,"('evil', 'good')",-1.4225945,-1.4238968,-0.8704898,-0.90588063,-1.214607,-1.3568249,-1.1429994,-1.1591505,-0.0161511
32,1.2124609,1.1695862,"('unkind', 'kind')",0.50507945,0.5557236,0.20906797,0.22349805,1.075374,1.0104326,0.7504956,0.7398101,-0.0106855
33,0.027761893,-0.012069887,"('wrong', 'right')",0.16494703,0.116966814,1.053085,1.0641612,-0.5096514,-0.57962936,0.1840356,0.1473572,-0.0366784
34,-0.45400646,-0.3615389,"('mean', 'honorable')",-0.0030565336,0.2207716,0.37135115,0.3823868,5.857631,5.9348936,1.4429798,1.5441283,0.1011485
35,-0.23009811,-0.23060785,"('corrupt', 'incorrupt')",-0.7300211,-0.9389343,-0.93399495,-0.9836992,-0.019727696,-0.23050378,-0.4784605,-0.5959363,-0.1174758
36,-1.2150627,-1.2309295,"('hostile', 'amicable')",-1.4672636,-1.5959326,0.15685326,-0.043221086,0.29960164,0.099062935,-0.5564679,-0.692755,-0.1362871
37,0.8551136,0.8095372,"('fake', 'genuine')",0.029966421,0.06403535,-1.0294888,-0.9682329,0.13931648,0.16497023,-0.0012731,0.0175775,0.0188506
38,0.8094326,0.8273643,"('untruthful', 'truthful')",1.1602879,1.1839035,0.7476107,0.7117139,0.37026376,0.3830759,0.7718987,0.7765144,0.0046157
39,0.6956395,0.79912335,"('exploitative', 'cooperative')",1.2537518,1.2731647,0.93288445,1.0098069,-0.12604746,-0.10878615,0.6890571,0.7433272,0.0542701
40,0.12595698,0.23275603,"('stingy', 'generous')",-0.38880092,-0.22805908,0.6348814,0.6936932,-2.0503924,-2.0741172,-0.4195887,-0.3439317,0.075657
41,0.6830833,0.67546856,"('unforgiving', 'forgiving')",0.3224645,0.41269448,1.0625393,1.0438573,0.099787466,0.05636854,0.5419686,0.5470973,0.0051287
42,0.796895,0.90903354,"('unreliable', 'reliable')",1.9669943,2.098233,0.7141,0.7907256,-2.5317101,-2.3835804,0.2365698,0.3536029,0.1170331
43,0.62032855,0.6784618,"('irresponsible', 'responsible')",1.0650312,1.2701781,0.497426,0.5689157,0.37163043,0.38644028,0.638604,0.725999,0.087395
44,-1.2405832,-1.2072874,"('prejudiced', 'unprejudiced')",0.06526558,0.05679874,-0.1501963,-0.04813223,-1.2729383,-1.1967359,-0.649613,-0.5988392,0.0507738
45,0.51909995,0.5550956,"('incompetent', 'competent')",0.14826028,0.3375858,-0.29691127,-0.33696955,-0.3755539,-0.4363616,-0.0012762,0.0298376,0.0311138
46,-0.8808125,-0.8622641,"('uncompetitive', 'competitive')",-0.26697767,-0.06990221,0.44888955,0.4917736,-0.7624135,-0.6228404,-0.3653286,-0.2658083,0.0995203
47,-0.23391077,-0.2243364,"('stupid', 'smart')",0.42779383,0.6657998,0.87942404,0.8896406,5.395835,5.427332,1.6172855,1.6896091,0.0723236
48,1.0675414,1.1079373,"('unintelligent', 'intelligent')",-0.78303915,-0.6441694,-0.8895288,-0.8697486,-0.08210918,-0.081906386,-0.171784,-0.1219718,0.0498122
49,-0.036885336,0.06163392,"('unable', 'able')",-0.81276536,-0.5917514,-1.2123463,-1.1575075,-0.39194825,-0.2768535,-0.6134863,-0.4911196,0.1223667
50,0.41611114,0.47511867,"('clumsy', 'skillful')",0.45113277,0.5697116,0.16915804,0.18311071,0.21903168,0.2432545,0.3138584,0.3677989,0.0539405
51,-0.22423679,-0.3111871,"('uneducated', 'educated')",-0.09154242,-0.2408053,-0.45157224,-0.5134414,0.16487683,0.09699348,-0.1506187,-0.2421101,-0.0914914
52,-0.33303523,-0.36881116,"('irrational', 'rational')",-0.7601611,-0.9403939,0.14028561,-0.018901188,-0.2436674,-0.44934046,-0.2991445,-0.4443617,-0.1452172
53,-0.33190116,-0.31932998,"('uncreative', 'creative')",-1.6800523,-1.652613,0.7518267,0.6318497,0.58234453,0.47982383,-0.1694455,-0.2150674,-0.0456219
54,0.28550234,0.22203912,"('incapable', 'capable')",0.07353584,-0.033563845,0.84698737,0.8197149,1.250674,1.1817119,0.6141749,0.5474755,-0.0666994
55,-0.25263554,-0.23123735,"('incompetent', 'clever')",-0.86224145,-0.6767453,-1.0522015,-0.99140054,-0.7479841,-0.6917073,-0.7287657,-0.6477726,0.0809931
56,1.744086,1.6865294,"('impractical', 'practical')",2.296371,2.2531517,0.95639235,0.9566256,0.25615054,0.28084788,1.3132499,1.2942886,-0.0189613
57,0.08745409,0.0547216,"('unimaginative', 'imaginative')",-0.38848674,-0.35917675,-0.4316207,-0.43697947,-2.6323335,-2.6350758,-0.8412467,-0.8441276,-0.0028809
58,-0.44217333,-0.551139,"('undiscriminating', 'discriminating')",-0.20872356,-0.22854361,1.0562894,0.9647072,0.20526157,0.15205966,0.1526635,0.0842711,-0.0683924
59,0.3965117,0.40550044,"('foolish', 'wise')",0.8998843,0.84111917,0.6217248,0.5961279,0.5827105,0.50436175,0.6252078,0.5867773,-0.0384305
60,-0.22558187,-0.16134024,"('inefficient', 'efficient')",0.6181646,0.7788204,0.20246375,0.2421206,-0.3048049,-0.12850061,0.0725604,0.1827751,0.1102147
61,-0.8584869,-0.94346905,"('illogical', 'logical')",-0.9345593,-0.9681655,1.1819402,1.0979153,-0.11509914,-0.2183924,-0.1815513,-0.2580279,-0.0764766
62,0.53751653,0.60011536,"('incompetent', 'brilliant')",0.48941958,0.74508995,0.5532757,0.70594597,0.184691,0.34255582,0.4412257,0.5984268,0.1572011
63,1.2019856,1.1762528,"('unperceptive', 'insightful')",0.96779877,1.1529732,0.6954978,0.7463375,0.9572762,1.0892262,0.9556396,1.0411974,0.0855578
64,-0.8167404,-0.86237305,"('shy', 'confident')",0.58541167,0.45425463,0.74756694,0.7621886,-6.6351748,-6.5286226,-1.5297341,-1.5436381,-0.013904
65,-0.33668628,-0.31206015,"('insecure', 'secure')",0.16889608,0.1551225,-0.20828934,-0.17048337,-0.7596618,-0.69620186,-0.2839353,-0.2559057,0.0280296
66,-0.8763404,-0.8940508,"('inactive', 'active')",-0.28374273,-0.37948084,0.5885711,0.5652115,1.1548984,1.0616785,0.1458466,0.0883396,-0.057507
67,0.6226707,0.55065644,"('doubtful', 'determined')",1.7554612,1.6112105,0.16656089,0.20784254,-0.17523874,-0.1940287,0.5923635,0.5439202,-0.0484433
68,-0.6021869,-0.69031245,"('dependent', 'independent')",-0.49699464,-0.58598334,-2.2158482,-2.3389652,-1.0189332,-1.083047,-1.0834907,-1.174577,-0.0910863
69,-0.15616462,-0.042417884,"('lazy', 'industrious')",0.76049167,0.65308774,1.1562054,1.1162232,-0.3098676,-0.3220126,0.3626662,0.3512201,-0.0114461
70,0.3076131,0.3721586,"('lethargic', 'energetic')",1.2555674,1.4926629,-0.03686109,0.07011735,0.5883739,0.77039677,0.5286734,0.6763339,0.1476605
71,0.98039585,0.97912675,"('diffident', 'self-confident')",1.2011198,1.1859108,1.5917846,1.5888491,0.44823593,0.3748281,1.055384,1.0321786,-0.0232054
72,-0.14406444,-0.1978073,"('unambitious', 'ambitious')",-0.50689656,-0.49652857,-0.44260448,-0.3774707,-1.3918642,-1.3393043,-0.6213574,-0.6027777,0.0185797
73,1.1304725,1.0737004,"('helpless', 'self-reliant')",1.4736055,1.3401663,0.7085446,0.68156946,-3.202039,-3.0579557,0.0276459,0.0093701,-0.0182758
74,1.5188097,1.6212903,"('undedicated', 'dedicated')",1.4324589,1.6254288,0.118612714,0.13935772,0.040122826,0.05715499,0.777501,0.860808,0.083307
75,-0.9215168,-0.99045426,"('meek', 'impulsive')",-0.37171066,-0.4646812,-0.33083868,-0.2876075,-0.2869399,-0.20181267,-0.4777515,-0.4861389,-0.0083874
76,0.35568368,0.47665295,"('anxious', 'daring')",0.44421607,0.5947075,0.17337015,0.28659463,0.3736068,0.4948116,0.3367192,0.4631917,0.1264725
77,-1.2237128,-1.2106265,"('unmotivated', 'motivated')",-0.76644427,-0.8232328,0.8720876,0.80770195,-1.2125767,-1.1225438,-0.5826616,-0.5871753,-0.0045137
78,-0.37451977,-0.21994242,"('nonresilient', 'resilient')",-0.8966905,-0.6955002,0.80948114,0.82617474,0.16476786,0.269859,-0.0742403,0.0451478,0.1193881
79,0.31551525,0.33638537,"('wavering', 'unwavering')",0.92013997,0.7862536,-0.33112803,-0.42468634,0.71485025,0.61363035,0.4048443,0.3278958,-0.0769485
80,0.993338,0.96050704,"('dominated', 'dominating')",0.6214932,0.63758266,-0.3721511,-0.26975098,-1.171457,-1.0189462,0.0178058,0.0773481,0.0595423
81,0.2905853,0.14147678,"('submissive', 'aggressive')",1.1937921,1.094134,0.9411789,0.99724317,-0.38224,-0.2909805,0.510829,0.4854684,-0.0253606
82,-0.5626144,-0.50820446,"('poor', 'rich')",-1.102984,-0.94110346,-0.35521194,-0.32285687,5.892405,5.833996,0.9678987,1.0154577,0.047559
83,-0.5463483,-0.70984876,"('powerless', 'powerful')",-0.17116928,-0.30950835,0.40600604,0.40702206,-1.0571706,-1.1093723,-0.3421705,-0.4304268,-0.0882563
84,0.04915542,-0.114411525,"('inferior', 'superior')",-0.113310345,-0.30056924,0.25223523,0.24150442,0.6619115,0.56576836,0.2124979,0.098073,-0.1144249
85,0.33460936,0.36173272,"('insignificant', 'prestigious')",-0.9726905,-0.9757723,0.82933646,0.78195375,0.85468394,0.7555791,0.2614848,0.2308733,-0.0306115
86,0.013877718,-0.048528444,"('uninfluential', 'influential')",-0.26431394,-0.25983432,-0.7834657,-0.8276507,-0.5121991,-0.5654922,-0.3865253,-0.4253764,-0.0388511
87,-0.26008397,-0.3750944,"('unsuccessful', 'successful')",0.29661962,0.083407104,1.2557807,1.2797991,0.52245164,0.5144509,0.453692,0.3756407,-0.0780513
88,0.5551904,0.46372786,"('low', 'eminent')",0.8080855,0.74366504,-0.65153176,-0.7045544,0.78333706,0.679906,0.3737703,0.2956861,-0.0780842
