,navient_male,navient_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.0824833,-1.1361493,"('unsociable', 'sociable')",-0.06703247,-0.2639407,-0.5747579,-0.700045,-0.1252871
1,-1.9549762,-1.8704898,"('unfriendly', 'friendly')",1.2590768,1.1317692,-0.3479497,-0.3693603,-0.0214106
2,0.9504282,0.93869907,"('unlikable', 'likable')",0.66870624,0.6893428,0.8095672,0.8140209,0.0044537
3,-0.4481974,-0.34073663,"('repellent', 'pleasant')",0.70350504,0.7405128,0.1276538,0.1998881,0.0722343
4,0.050051004,0.06948627,"('disliked', 'liked')",-6.227318,-6.2501564,-3.0886333,-3.0903351,-0.0017018
5,-0.8116239,-0.72577405,"('distant', 'outgoing')",-0.47057998,-0.43606862,-0.641102,-0.5809214,0.0601806
6,-1.4058819,-1.2729831,"('distant', 'open')",-0.55197006,-0.5766716,-0.9789259,-0.9248273,0.0540986
7,-0.8617664,-0.7660687,"('insensitive', 'sensitive')",-0.048865855,-0.04099,-0.4553161,-0.4035293,0.0517868
8,-1.327604,-1.3232703,"('unaffectionate', 'affectionate')",0.4150377,0.3603969,-0.4562832,-0.4814367,-0.0251535
9,-1.6095016,-1.5594243,"('unaffectionate', 'caring')",0.62253267,0.57791334,-0.4934845,-0.4907555,0.002729
10,-1.2685822,-1.187894,"('unsympathetic', 'sympathetic')",-0.78526556,-0.8589795,-1.0269239,-1.0234368,0.0034871
11,-0.059281792,-0.08659779,"('unhelpful', 'helpful')",1.2660946,1.2940707,0.6034064,0.6037365,0.0003301
12,-0.7783781,-0.55250967,"('unsupportive', 'supportive')",-2.2262502,-2.2333722,-1.5023141,-1.392941,0.1093731
13,-0.45977938,-0.53147423,"('impolite', 'polite')",-1.0504092,-1.0794306,-0.7550943,-0.8054524,-0.0503581
14,-0.012413919,0.0087243095,"('antisocial', 'social')",0.03568189,-0.06317747,0.011634,-0.0272266,-0.0388606
15,0.34337053,0.17221649,"('boring', 'funny')",0.050472222,0.042440474,0.1969214,0.1073285,-0.0895929
16,0.13911918,0.14418414,"('unpopular', 'popular')",0.41866496,0.3882761,0.2788921,0.2662301,-0.012662
17,-0.18513496,-0.15369603,"('nasty', 'nice')",-0.32452637,-0.27865246,-0.2548307,-0.2161742,0.0386565
18,-0.3707269,-0.30067632,"('disagreeable', 'welcoming')",-0.47172412,-0.5651817,-0.4212255,-0.432929,-0.0117035
19,-0.86498344,-0.826314,"('inhospitable', 'hospitable')",-0.48201665,-0.43707198,-0.6735001,-0.631693,0.0418071
20,0.0979794,0.09299351,"('rough', 'thoughtful')",0.8582427,0.8571784,0.478111,0.4750859,-0.0030251
21,-0.11589587,-0.15473157,"('immoral', 'moral')",-0.25922516,-0.2764782,-0.1875605,-0.2156049,-0.0280444
22,-0.27395773,-0.20682822,"('untrustworthy', 'trustworthy')",-0.9804026,-1.0243138,-0.6271802,-0.615571,0.0116092
23,-1.0468994,-1.0363637,"('insincere', 'sincere')",4.9637356,4.877225,1.9584181,1.9204307,-0.0379874
24,-0.7138518,-0.76286244,"('dishonest', 'honest')",0.26811594,0.22807957,-0.2228679,-0.2673914,-0.0445235
25,-0.29336768,-0.35881403,"('egoistic', 'altruistic')",1.4493068,1.4080515,0.5779696,0.5246187,-0.0533509
26,-0.38968647,-0.33556122,"('hardhearted', 'benevolent')",1.7958523,1.7266309,0.7030829,0.6955348,-0.0075481
27,-0.5763671,-0.5163832,"('hardhearted', 'softhearted')",1.007757,0.93615496,0.2156949,0.2098859,-0.005809
28,-0.8910141,-0.9838389,"('disloyal', 'loyal')",0.93638366,0.8204755,0.0226848,-0.0816817,-0.1043665
29,-0.3211692,-0.3773089,"('unfair', 'fair')",-0.46969965,-0.59318817,-0.3954344,-0.4852485,-0.0898141
30,0.3912561,0.34018037,"('intolerant', 'tolerant')",1.1714061,1.0683655,0.7813311,0.7042729,-0.0770582
31,-0.56351644,-0.43022206,"('evil', 'good')",-0.5212121,-0.55815995,-0.5423642,-0.494191,0.0481732
32,-0.19656025,-0.28917903,"('unkind', 'kind')",0.49086952,0.29796776,0.1471546,0.0043944,-0.1427602
33,0.23063734,0.16085336,"('wrong', 'right')",-0.6162375,-0.6145712,-0.1928001,-0.2268589,-0.0340588
34,0.0036303513,0.15675098,"('mean', 'honorable')",5.261299,5.371463,2.6324646,2.764107,0.1316424
35,0.26813892,0.13114166,"('corrupt', 'incorrupt')",-0.19668952,-0.21906333,0.0357247,-0.0439608,-0.0796855
36,-0.837697,-0.8383618,"('hostile', 'amicable')",-0.013849564,-0.14311892,-0.4257733,-0.4907404,-0.0649671
37,-0.0118954405,-0.005457025,"('fake', 'genuine')",-0.3645788,-0.3542783,-0.1882371,-0.1798677,0.0083694
38,-0.79153925,-0.7332829,"('untruthful', 'truthful')",-0.3793934,-0.34114775,-0.5854663,-0.5372154,0.0482509
39,0.75882286,0.76438636,"('exploitative', 'cooperative')",0.2736024,0.3196246,0.5162126,0.5420055,0.0257929
40,-0.044279605,-0.03545269,"('stingy', 'generous')",-1.7594273,-1.8761266,-0.9018534,-0.9557897,-0.0539363
41,-0.39761662,-0.29308328,"('unforgiving', 'forgiving')",-0.02106547,-0.14916891,-0.209341,-0.2211261,-0.0117851
42,0.41652802,0.49723035,"('unreliable', 'reliable')",-3.3820026,-3.4002097,-1.4827373,-1.4514897,0.0312476
43,-0.59836936,-0.47886336,"('irresponsible', 'responsible')",0.12866455,0.12918624,-0.2348524,-0.1748386,0.0600138
44,1.1697494,1.0882869,"('prejudiced', 'unprejudiced')",-1.4784908,-1.4637326,-0.1543707,-0.1877229,-0.0333522
45,-0.96810704,-0.7396435,"('incompetent', 'competent')",-0.24586144,-0.28846973,-0.6069843,-0.5140566,0.0929277
46,-0.9995038,-0.910201,"('uncompetitive', 'competitive')",-0.95405585,-0.9265318,-0.9767798,-0.9183664,0.0584134
47,-0.039101273,0.09568322,"('stupid', 'smart')",5.052449,5.1487656,2.5066741,2.6222243,0.1155502
48,-0.66978765,-0.6745692,"('unintelligent', 'intelligent')",0.67065984,0.6471024,0.0004361,-0.0137334,-0.0141695
49,-0.06723066,0.13519935,"('unable', 'able')",-0.10145284,-0.02104337,-0.0843417,0.057078,0.1414197
50,0.44384247,0.47427547,"('clumsy', 'skillful')",-0.10541342,-0.20848665,0.1692145,0.1328944,-0.0363201
51,-0.48527974,-0.633277,"('uneducated', 'educated')",0.051354587,-0.046001375,-0.2169626,-0.3396392,-0.1226766
52,-0.02435546,-0.23345944,"('irrational', 'rational')",0.4090274,0.30401957,0.192336,0.0352801,-0.1570559
53,-1.4735259,-1.4925549,"('uncreative', 'creative')",0.17572983,0.0952466,-0.648898,-0.6986542,-0.0497562
54,-0.5652505,-0.67260265,"('incapable', 'capable')",0.48732945,0.5624466,-0.0389605,-0.055078,-0.0161175
55,-0.37188306,-0.28518623,"('incompetent', 'clever')",0.18559912,0.14568014,-0.093142,-0.069753,0.023389
56,-0.045388877,-0.0028974116,"('impractical', 'practical')",-0.3740264,-0.4172547,-0.2097076,-0.210076,-0.0003684
57,-0.9798607,-0.9465998,"('unimaginative', 'imaginative')",-2.9502285,-2.9496257,-1.9650446,-1.9481127,0.0169319
58,-0.6146758,-0.536583,"('undiscriminating', 'discriminating')",0.10344353,0.06538277,-0.2556161,-0.2356001,0.020016
59,0.16047728,0.16565667,"('foolish', 'wise')",0.2016847,0.23014766,0.181081,0.1979022,0.0168212
60,-0.26648182,-0.1327384,"('inefficient', 'efficient')",-0.4293152,-0.36549076,-0.3478985,-0.2491146,0.0987839
61,-0.7412525,-0.8548846,"('illogical', 'logical')",0.57958513,0.4047629,-0.0808337,-0.2250609,-0.1442272
62,-0.011224108,0.07528658,"('incompetent', 'brilliant')",0.1289224,0.21840814,0.0588491,0.1468474,0.0879983
63,-0.8436171,-0.7026987,"('unperceptive', 'insightful')",0.29144025,0.3104014,-0.2760884,-0.1961486,0.0799398
64,0.033253416,0.0015178137,"('shy', 'confident')",-6.1446056,-6.152115,-3.0556762,-3.0752985,-0.0196223
