,dupont_male,dupont_female,tuple,de_male,de_female,nemours_male,nemours_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.60890114,-0.6933756,"('unsociable', 'sociable')",0.19606243,-0.07315879,-1.9127402,-2.0724635,-0.7380099,-0.8803121,-0.7658972,-0.9298275,-0.1639303
1,1.304205,1.2390168,"('unfriendly', 'friendly')",-0.75496304,-0.868942,-0.21495895,-0.26552036,1.72073,1.5935045,0.5137532,0.4245147,-0.0892385
2,0.49829566,0.49883017,"('unlikable', 'likable')",1.6851541,1.7028317,1.0721594,1.098558,0.77921736,0.94107556,1.0087066,1.0603238,0.0516172
3,-1.0207587,-0.8886572,"('repellent', 'pleasant')",-0.60254973,-0.5944419,-1.1992724,-1.1529793,0.3020388,0.3812803,-0.6301355,-0.5636995,0.066436
4,-0.5423038,-0.64209074,"('disliked', 'liked')",-0.08208406,-0.059857294,0.39712143,0.35055578,-6.648517,-6.6737037,-1.7189459,-1.756274,-0.0373281
5,0.9722055,0.9029489,"('distant', 'outgoing')",0.11407859,0.16098543,1.219222,1.2245214,0.05522743,0.023794815,0.5901834,0.5780627,-0.0121207
6,0.8635131,0.8207125,"('distant', 'open')",0.24781002,0.3045198,1.3659596,1.3585079,0.63956714,0.6133815,0.7792125,0.7742804,-0.0049321
7,-0.804039,-0.73904604,"('insensitive', 'sensitive')",-0.7824674,-0.78403074,-2.5673432,-2.576484,0.14359574,0.15663123,-1.0025635,-0.9857324,0.0168311
8,1.5640247,1.4908537,"('unaffectionate', 'affectionate')",0.40457562,0.46690375,0.8059442,0.76221335,1.0016699,0.90338403,0.9440536,0.9058387,-0.0382149
9,1.4368001,1.40816,"('unaffectionate', 'caring')",-0.40229663,-0.4536692,-0.08759069,-0.15884897,1.2594285,1.1929933,0.5515853,0.4971588,-0.0544265
10,-0.395555,-0.3624467,"('unsympathetic', 'sympathetic')",-0.81069934,-0.85996646,-2.6686547,-2.711905,-0.42144936,-0.4594495,-1.0740895,-1.0984418,-0.0243523
11,-1.1389976,-1.12246,"('unhelpful', 'helpful')",-0.1742993,-0.2233871,-1.4326288,-1.4326668,1.7059691,1.7417647,-0.2599891,-0.2591873,0.0008018
12,0.49832448,0.57067776,"('unsupportive', 'supportive')",-0.15484506,0.007672604,-1.0748506,-1.0972043,-1.9827015,-1.947965,-0.6785182,-0.6167048,0.0618134
13,-1.611531,-1.6610569,"('impolite', 'polite')",-0.9717394,-1.0032929,-2.159142,-2.1632783,-0.82657903,-0.81334555,-1.3922479,-1.4102434,-0.0179955
14,-0.44425222,-0.4569711,"('antisocial', 'social')",0.18431747,0.22125849,-2.487646,-2.5037522,-0.73145264,-0.74982417,-0.8697584,-0.8723222,-0.0025638
15,-0.0738527,-0.18778002,"('boring', 'funny')",-0.22014245,-0.28901455,-0.38226175,-0.36084923,0.538829,0.51949966,-0.034357,-0.079536,-0.045179
16,-0.16737026,-0.21375543,"('unpopular', 'popular')",0.28145382,0.291588,1.0720439,1.0263352,0.7409339,0.6967002,0.4817653,0.450217,-0.0315483
17,-0.7761206,-0.7439241,"('nasty', 'nice')",-0.08337055,-0.061236285,-0.30788672,-0.22191298,-0.3310344,-0.30844596,-0.3746031,-0.3338798,0.0407233
18,-0.29168397,-0.2859598,"('disagreeable', 'welcoming')",-0.08624585,0.021206781,-0.21982837,-0.21512783,-0.4081279,-0.42129073,-0.2514715,-0.2252929,0.0261786
19,-0.25763005,-0.19998384,"('inhospitable', 'hospitable')",-0.30225047,-0.27529898,0.09456301,0.16962573,0.018006284,0.08040773,-0.1118278,-0.0563123,0.0555155
20,1.1845651,1.1951551,"('rough', 'thoughtful')",1.3020768,1.3549764,0.3635843,0.31696334,1.4164089,1.3702018,1.0666587,1.0593243,-0.0073344
21,-0.6783357,-0.695027,"('immoral', 'moral')",0.03746745,-0.07796823,-2.4080203,-2.4102967,-0.92884904,-0.9108697,-0.9944344,-1.0235404,-0.029106
22,-0.6034757,-0.69207895,"('untrustworthy', 'trustworthy')",0.18430673,0.15463494,-1.1121671,-1.184498,-0.98823774,-1.0344704,-0.6298934,-0.6891031,-0.0592097
23,0.0021617226,0.0008108001,"('insincere', 'sincere')",-0.7030592,-0.84384596,-1.8318594,-1.843387,5.5860753,5.4957113,0.7633296,0.7023223,-0.0610073
24,-0.3234929,-0.36654764,"('dishonest', 'honest')",-1.073508,-1.1151001,-1.480056,-1.5542834,0.96620506,0.87972295,-0.477713,-0.539052,-0.061339
25,1.8889132,1.8662257,"('egoistic', 'altruistic')",0.4593863,0.36472282,1.0037631,0.9729966,1.610842,1.5528383,1.2407262,1.1891959,-0.0515303
26,1.6256495,1.5685729,"('hardhearted', 'benevolent')",-0.45327193,-0.3546515,0.11940547,0.09440846,1.480107,1.3937812,0.6929725,0.6755278,-0.0174447
27,-0.5875707,-0.54795164,"('hardhearted', 'softhearted')",-0.15180187,-0.0060973186,-0.30366507,-0.31064764,1.3117443,1.2093854,0.0671767,0.0861722,0.0189955
28,0.42388546,0.2881566,"('disloyal', 'loyal')",-0.39923093,-0.4766649,-0.9596557,-1.1062093,1.0648855,0.918265,0.0324711,-0.0941131,-0.1265842
29,-0.5752498,-0.62315625,"('unfair', 'fair')",0.7301587,0.68675125,0.38520917,0.3552174,-0.20298994,-0.36572236,0.084282,0.0132725,-0.0710095
30,-0.46441907,-0.48484558,"('intolerant', 'tolerant')",-1.2132192,-1.2011361,-2.227771,-2.2452626,0.98776615,1.0117928,-0.7294108,-0.7298629,-0.0004521
31,0.59341735,0.6787727,"('evil', 'good')",-0.3275635,-0.25095198,1.5174943,1.595464,-0.8154803,-0.8882407,0.241967,0.283761,0.041794
32,0.4121128,0.38271436,"('unkind', 'kind')",-0.02885915,-0.111087464,-1.1483555,-1.2203418,1.0595205,0.9098006,0.0736047,-0.0097286,-0.0833333
33,0.93030757,0.8009653,"('wrong', 'right')",0.10853624,0.16479746,1.444375,1.3876684,-0.37578642,-0.4508376,0.5268581,0.4756484,-0.0512097
34,0.24486712,0.38754588,"('mean', 'honorable')",-0.46601525,-0.45654404,-0.42288753,-0.32318747,6.1063914,6.2202983,1.3655889,1.4570282,0.0914393
35,0.049436145,-0.082122594,"('corrupt', 'incorrupt')",-0.16042556,-0.008909278,3.1004539,3.1088967,0.25836733,0.11112189,0.811958,0.7822467,-0.0297113
36,0.5111309,0.46997306,"('hostile', 'amicable')",-0.6465967,-0.69936776,1.6284945,1.561864,0.6286323,0.41952986,0.5304152,0.4379998,-0.0924154
37,-0.22152713,-0.25897875,"('fake', 'genuine')",-0.10989536,0.03430146,-0.45459992,-0.41655493,0.31898862,0.33749288,-0.1167585,-0.0759348,0.0408237
38,0.16521496,0.10188648,"('untruthful', 'truthful')",-0.49926922,-0.48361605,-0.24087566,-0.28369302,0.05201224,0.06102987,-0.1307294,-0.1510982,-0.0203688
39,0.44275257,0.48267016,"('exploitative', 'cooperative')",0.754649,0.83916616,-0.23723963,-0.17173097,0.32390136,0.3393206,0.3210158,0.3723565,0.0513407
40,0.95506984,0.8295324,"('stingy', 'generous')",1.1106981,0.98561656,0.55501354,0.37803277,-1.6041777,-1.7526757,0.2541509,0.1101265,-0.1440244
41,0.001873875,0.018871116,"('unforgiving', 'forgiving')",0.5692683,0.47982287,-0.6424624,-0.68251204,-0.10446708,-0.14079599,-0.0439468,-0.0811535,-0.0372067
42,0.11378648,0.12667057,"('unreliable', 'reliable')",0.9311034,1.2119151,-0.3611536,-0.31220877,-3.4499826,-3.2788293,-0.6915616,-0.5631131,0.1284485
43,-0.31167677,-0.2675934,"('irresponsible', 'responsible')",0.48716745,0.5825054,-1.929535,-1.8877405,0.50114363,0.5657829,-0.3132252,-0.2517614,0.0614638
44,-1.0563694,-1.0927507,"('prejudiced', 'unprejudiced')",0.30322626,0.27840933,0.5962236,0.5966516,-1.4246695,-1.3834931,-0.3953973,-0.4002957,-0.0048984
45,-1.347921,-1.3198874,"('incompetent', 'competent')",-0.109306835,-0.24120976,-1.9460143,-2.0001428,-0.3886537,-0.4412272,-0.947974,-1.0006168,-0.0526428
46,-0.7285033,-0.67278683,"('uncompetitive', 'competitive')",0.037168857,0.029270586,-2.9982538,-3.1122582,-0.8627526,-0.8360005,-1.1380852,-1.1479437,-0.0098585
47,0.3823364,0.43561184,"('stupid', 'smart')",-0.11864148,-0.07736885,0.03781565,0.12979113,5.5486393,5.5968165,1.4625375,1.5212127,0.0586752
48,-0.6946825,-0.7382805,"('unintelligent', 'intelligent')",-0.8219361,-0.92221117,-1.881371,-1.9474057,0.43307632,0.42673746,-0.7412283,-0.7952899,-0.0540616
49,-0.33368433,-0.27278084,"('unable', 'able')",-0.11869685,0.15239167,-1.0632886,-0.99976844,-0.09368569,0.0030337013,-0.4023389,-0.279281,0.1230579
