,janus_male,janus_female,tuple,cap_male,cap_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.0984343,-0.25916034,"('unsociable', 'sociable')",1.023052,0.8122622,1.3504155,1.0108922,-0.5300277,-0.68126255,0.4854686,0.2206828,-0.2647858
1,-1.5858856,-1.7140852,"('unfriendly', 'friendly')",-0.22014968,-0.15349615,-0.5835646,-0.7028671,1.8639334,1.8683853,-0.1314166,-0.1755158,-0.0440992
2,0.443052,0.44047743,"('unlikable', 'likable')",0.65597045,0.6449174,1.2917418,1.2521538,0.6542182,0.6857699,0.7612456,0.7558297,-0.0054159
3,-0.2541818,-0.33777627,"('repellent', 'pleasant')",-0.55875796,-0.5507485,1.1035005,1.0646495,0.44686672,0.4154684,0.1843569,0.1478983,-0.0364586
4,-0.4044585,-0.44777444,"('disliked', 'liked')",-1.1328954,-1.1297176,-0.33218127,-0.33303607,-6.6945477,-6.711085,-2.1410208,-2.1554031,-0.0143823
5,-1.781136,-1.5713267,"('distant', 'outgoing')",-2.0174067,-1.7130638,-2.2516565,-1.9368145,-0.47606578,-0.2787384,-1.6315663,-1.3749858,0.2565805
6,-2.3596728,-2.0862632,"('distant', 'open')",-2.7057931,-2.2915266,-2.9020782,-2.5100472,-0.100558415,0.15987848,-2.0170257,-1.6819896,0.3350361
7,-0.67228734,-0.7747954,"('insensitive', 'sensitive')",0.61417896,0.56041884,0.21032184,0.15208259,0.84705156,0.8889795,0.2498163,0.2066714,-0.0431449
8,-1.0524801,-1.0530616,"('unaffectionate', 'affectionate')",-1.3232731,-1.2736876,-0.43461946,-0.44277483,0.8729521,0.9173159,-0.4843551,-0.463052,0.0213031
9,-1.3501291,-1.3966314,"('unaffectionate', 'caring')",-0.82695866,-0.80019164,-0.37424332,-0.39018393,1.272521,1.3352003,-0.3197025,-0.3129517,0.0067508
10,-0.6735794,-0.95097053,"('unsympathetic', 'sympathetic')",0.054963693,-0.1619964,-0.034474976,-0.22138587,-0.50169194,-0.5430189,-0.2886956,-0.4693429,-0.1806473
11,0.4216468,0.14360401,"('unhelpful', 'helpful')",1.0236248,0.6734606,0.47177213,0.1663188,2.1528034,2.0869405,1.0174618,0.767581,-0.2498808
12,-0.2808833,-0.2930792,"('unsupportive', 'supportive')",0.34690794,0.3965573,0.24258247,0.3366502,-1.8019503,-1.7388178,-0.3733358,-0.3246724,0.0486634
13,0.46936598,0.17024921,"('impolite', 'polite')",1.2059835,0.91580236,0.32572907,0.10836227,-0.14585552,-0.22410017,0.4638058,0.2425784,-0.2212274
14,1.000403,0.78032726,"('antisocial', 'social')",2.780354,2.6429155,2.2865767,2.153815,-0.081562325,-0.28027153,1.4964428,1.3241966,-0.1722462
