,agl_male,agl_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0628458,-1.1611265,"('unsociable', 'sociable')",0.6765362,0.53922117,-0.53905207,-0.6442243,-0.3084539,-0.4220432,-0.1135893
1,-2.1031995,-2.2563658,"('unfriendly', 'friendly')",0.31066206,0.095474765,1.675702,1.567763,-0.0389452,-0.1977094,-0.1587642
2,0.6503772,0.7141665,"('unlikable', 'likable')",1.0019615,1.0410889,0.5210523,0.61018515,0.7244637,0.7884802,0.0640165
3,-0.41000697,-0.33609423,"('repellent', 'pleasant')",0.8085896,0.9050238,0.06450184,0.07921194,0.1543615,0.2160472,0.0616857
4,-0.28420854,-0.31646234,"('disliked', 'liked')",-0.30074048,-0.40606728,-5.8155947,-5.8977556,-2.1335146,-2.2067617,-0.0732471
5,-1.2414441,-1.2911717,"('distant', 'outgoing')",-0.5448258,-0.4960631,-0.1480602,-0.19698319,-0.6447767,-0.661406,-0.0166293
6,-1.549541,-1.6017505,"('distant', 'open')",-1.1768041,-1.1849198,0.3519496,0.27969292,-0.7914651,-0.8356591,-0.044194
7,0.14889972,0.14944057,"('insensitive', 'sensitive')",0.9039396,0.9185404,0.6138256,0.638367,0.5555549,0.5687826,0.0132277
8,-1.135813,-1.2586461,"('unaffectionate', 'affectionate')",-0.69380563,-0.7804373,0.80197024,0.684478,-0.3425495,-0.4515351,-0.1089856
9,-1.424563,-1.5427377,"('unaffectionate', 'caring')",0.45292303,0.38264143,0.90744454,0.86199194,-0.0213985,-0.0993681,-0.0779696
10,-1.0444686,-1.0507942,"('unsympathetic', 'sympathetic')",0.07685972,0.03686762,-0.57716805,-0.5481108,-0.5149256,-0.5206792,-0.0057536
11,-0.35109577,-0.31573954,"('unhelpful', 'helpful')",0.9742871,1.0165415,1.4358715,1.5265193,0.6863543,0.7424404,0.0560861
12,-0.52358687,-0.49784768,"('unsupportive', 'supportive')",1.0224873,1.0514183,-1.7810571,-1.7539399,-0.4273856,-0.4001231,0.0272625
13,-0.23690087,-0.18461882,"('impolite', 'polite')",0.1438277,0.18964696,-0.6308595,-0.6360458,-0.2413109,-0.2103392,0.0309717
14,0.4745924,0.50967115,"('antisocial', 'social')",1.1714602,1.1811775,-0.6559202,-0.68394345,0.3300441,0.335635,0.0055909
15,0.0820197,0.025852006,"('boring', 'funny')",-0.6608571,-0.69766116,0.57720333,0.5283628,-0.0005447,-0.0478154,-0.0472707
