,carnival_male,carnival_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,1.3036034,1.2126899,"('unsociable', 'sociable')",-0.10799356,-0.2040001,0.5978049,0.5043449,-0.09346
1,-0.6215138,-0.64269185,"('unfriendly', 'friendly')",1.4076942,1.2993836,0.3930902,0.3283459,-0.0647443
2,0.049110882,0.09316373,"('unlikable', 'likable')",0.4260748,0.40909892,0.2375928,0.2511313,0.0135385
3,0.12249355,0.28039858,"('repellent', 'pleasant')",0.81701136,0.86660826,0.4697525,0.5735034,0.1037509
4,-1.2364128,-1.2949622,"('disliked', 'liked')",-7.989035,-8.143774,-4.6127238,-4.719368,-0.1066442
5,-0.99644226,-1.0584556,"('distant', 'outgoing')",-0.4588336,-0.5627136,-0.7276379,-0.8105846,-0.0829467
6,-1.5909185,-1.6058588,"('distant', 'open')",-0.23203102,-0.30881143,-0.9114748,-0.9573351,-0.0458603
7,0.81325084,0.88690645,"('insensitive', 'sensitive')",0.34442466,0.4341525,0.5788378,0.6605295,0.0816917
8,0.049262516,0.017636392,"('unaffectionate', 'affectionate')",0.87551,0.845372,0.4623863,0.4315042,-0.0308821
9,0.5982564,0.62027997,"('unaffectionate', 'caring')",1.2106512,1.259173,0.9044538,0.9397265,0.0352727
10,0.6635146,0.7395643,"('unsympathetic', 'sympathetic')",-0.4410513,-0.30948818,0.1112317,0.2150381,0.1038064
11,0.3834608,0.4963037,"('unhelpful', 'helpful')",1.6286808,1.7627678,1.0060709,1.1295358,0.1234649
12,0.9353148,0.9818023,"('unsupportive', 'supportive')",-2.2077885,-2.180186,-0.6362368,-0.5991919,0.0370449
13,1.1066866,1.0434953,"('impolite', 'polite')",-0.6259078,-0.56816095,0.2403894,0.2376672,-0.0027222
14,1.8787566,1.8143171,"('antisocial', 'social')",0.00968777,-0.057291564,0.9442222,0.8785128,-0.0657094
15,0.43124917,0.293335,"('boring', 'funny')",-0.15239632,-0.23765676,0.1394264,0.0278391,-0.1115873
16,-1.0485216,-1.0516443,"('unpopular', 'popular')",0.08543028,0.015355676,-0.4815457,-0.5181443,-0.0365986
17,-0.9846624,-0.85864824,"('nasty', 'nice')",-0.35694274,-0.2881051,-0.6708026,-0.5733767,0.0974259
18,0.3409265,0.2551694,"('disagreeable', 'welcoming')",-0.26096663,-0.34484565,0.0399799,-0.0448381,-0.084818
19,-1.4263226,-1.3854997,"('inhospitable', 'hospitable')",-0.6655042,-0.66618365,-1.0459135,-1.0258417,0.0200718
20,-0.31208298,-0.21791612,"('rough', 'thoughtful')",0.8817098,0.8642967,0.2848134,0.3231903,0.0383769
21,1.0291133,1.04883,"('immoral', 'moral')",-0.429419,-0.3710429,0.2998471,0.3388936,0.0390465
22,-0.2002521,-0.21097818,"('untrustworthy', 'trustworthy')",-0.91571,-0.93136275,-0.557981,-0.5711704,-0.0131894
23,0.96619356,1.0642661,"('insincere', 'sincere')",6.544542,6.6367474,3.7553678,3.8505068,0.095139
24,0.46753985,0.45875055,"('dishonest', 'honest')",0.7436712,0.7643039,0.6056055,0.6115272,0.0059217
25,-0.8318194,-0.9162003,"('egoistic', 'altruistic')",1.4089202,1.2805734,0.2885504,0.1821865,-0.1063639
26,1.6334865,1.5144081,"('hardhearted', 'benevolent')",1.3709719,1.2836182,1.5022292,1.3990132,-0.103216
27,0.70522994,0.70424736,"('hardhearted', 'softhearted')",1.4218453,1.3301663,1.0635376,1.0172069,-0.0463307
28,0.007983571,-0.024213385,"('disloyal', 'loyal')",1.2301564,1.2420309,0.61907,0.6089087,-0.0101613
29,-0.45262754,-0.5776246,"('unfair', 'fair')",-0.18104601,-0.34501398,-0.3168368,-0.4613193,-0.1444825
30,2.2055142,2.2190607,"('intolerant', 'tolerant')",0.89209664,0.90519804,1.5488055,1.5621294,0.0133239
31,-2.529448,-2.488065,"('evil', 'good')",-0.89178467,-1.0047566,-1.7106164,-1.7464108,-0.0357944
32,1.0602459,1.0233583,"('unkind', 'kind')",0.74363434,0.7013427,0.9019401,0.8623505,-0.0395896
33,-0.74373305,-0.7690382,"('wrong', 'right')",-0.5066481,-0.5328819,-0.6251906,-0.6509601,-0.0257695
34,0.17850572,0.34087342,"('mean', 'honorable')",5.579027,5.7601833,2.8787665,3.0505283,0.1717618
35,-2.6562693,-2.8189754,"('corrupt', 'incorrupt')",-0.23443039,-0.34202838,-1.4453498,-1.5805019,-0.1351521
36,-2.4178483,-2.4332902,"('hostile', 'amicable')",-0.188354,-0.2834308,-1.3031012,-1.3583605,-0.0552593
37,-0.19010781,-0.13041592,"('fake', 'genuine')",0.17321737,0.21862862,-0.0084452,0.0441063,0.0525515
38,-0.5584448,-0.5222726,"('untruthful', 'truthful')",-0.26493627,-0.15422899,-0.4116905,-0.3382508,0.0734397
39,1.5664989,1.6273772,"('exploitative', 'cooperative')",0.11932126,0.1407997,0.8429101,0.8840884,0.0411783
40,0.21389721,0.1824775,"('stingy', 'generous')",-2.311091,-2.4346933,-1.0485969,-1.1261079,-0.077511
41,0.6064907,0.6671417,"('unforgiving', 'forgiving')",0.0040523587,-0.06556558,0.3052715,0.300788,-0.0044835
42,0.21242547,0.26697958,"('unreliable', 'reliable')",-3.4875576,-3.5212276,-1.6375661,-1.6271241,0.010442
43,1.5310925,1.625939,"('irresponsible', 'responsible')",0.5353844,0.5589779,1.0332384,1.0924585,0.0592201
44,-1.3184154,-1.2759376,"('prejudiced', 'unprejudiced')",-1.1605393,-1.1919521,-1.2394774,-1.2339449,0.0055325
45,-0.025108453,0.13659447,"('incompetent', 'competent')",-0.15898596,-0.17272656,-0.0920472,-0.018066,0.0739812
46,1.3597741,1.4852266,"('uncompetitive', 'competitive')",-1.3219163,-1.2862421,0.0189289,0.0994923,0.0805634
47,-0.083386794,-0.050925106,"('stupid', 'smart')",5.888687,5.998405,2.9026501,2.9737399,0.0710898
