,edwards_male,edwards_female,tuple,lifesciences_male,lifesciences_female,corp_male,corp_female,average_male,average_female,female-male
0,0.8767502,0.8240032,"('unsociable', 'sociable')",-1.1890374,-1.268413,-0.31813645,-0.41643482,-0.2101412,-0.2869482,-0.076807
1,0.5001835,0.3363377,"('unfriendly', 'friendly')",-0.9099933,-1.0006678,1.6706735,1.523805,0.4202879,0.2864916,-0.1337963
2,1.0162181,1.0694356,"('unlikable', 'likable')",1.0106044,1.0379794,0.78408146,0.81136835,0.936968,0.9729277,0.0359597
3,0.31587082,0.44324112,"('repellent', 'pleasant')",-1.1843774,-1.1103939,0.49852464,0.5455153,-0.1233273,-0.0405458,0.0827815
4,-0.5863386,-0.6779399,"('disliked', 'liked')",1.1409987,1.0870515,-6.6601562,-6.933232,-2.0351653,-2.1747068,-0.1395415
5,-0.3128299,-0.36287844,"('distant', 'outgoing')",1.0432042,1.0617596,-0.36123914,-0.3853597,0.123045,0.1045071,-0.0185379
6,-0.26081997,-0.3368861,"('distant', 'open')",0.50775695,0.520187,-0.13440916,-0.1882243,0.0375093,-0.0016411,-0.0391504
7,1.0023471,1.0604358,"('insensitive', 'sensitive')",-1.3354517,-1.257124,0.5701116,0.6029051,0.0790023,0.1354056,0.0564033
8,-0.0051413104,-0.08217043,"('unaffectionate', 'affectionate')",-0.5069398,-0.5746867,0.8838781,0.8024638,0.1239323,0.0485356,-0.0753967
9,1.2411966,1.2166357,"('unaffectionate', 'caring')",-0.37807435,-0.42334008,1.5751622,1.5668712,0.8127615,0.7867223,-0.0260392
10,1.4481355,1.5236608,"('unsympathetic', 'sympathetic')",-3.324136,-3.307292,-0.19539793,-0.16662377,-0.6904662,-0.650085,0.0403812
11,0.03528615,0.119717196,"('unhelpful', 'helpful')",-0.7579757,-0.748484,2.0119748,2.0815206,0.4297617,0.4842513,0.0544896
12,1.3930154,1.4458203,"('unsupportive', 'supportive')",-0.58485705,-0.4962478,-1.7583076,-1.7789994,-0.3167164,-0.2764756,0.0402408
13,1.0945415,1.0765934,"('impolite', 'polite')",-0.65647864,-0.673843,-0.5950912,-0.5343458,-0.0523428,-0.0438651,0.0084777
14,-0.18765864,-0.09601989,"('antisocial', 'social')",-0.6350459,-0.5467017,-0.46486768,-0.46851763,-0.4291908,-0.3704131,0.0587777
15,0.046951532,-0.06686949,"('boring', 'funny')",0.9315335,0.8747034,0.23973276,0.24386242,0.4060726,0.3505654,-0.0555072
16,-1.3723001,-1.3925622,"('unpopular', 'popular')",0.8975153,0.8285994,0.2184986,0.22765736,-0.0854288,-0.1121018,-0.026673
17,-0.31263492,-0.2895728,"('nasty', 'nice')",0.31344002,0.37241533,-0.2654091,-0.17329718,-0.0882013,-0.0301516,0.0580497
18,-0.79985726,-0.8364877,"('disagreeable', 'welcoming')",0.008755103,0.09042739,-0.5341956,-0.6069236,-0.4417659,-0.4509947,-0.0092288
