,united_male,united_female,tuple,states_male,states_female,steel_male,steel_female,corp_male,corp_female,average_male,average_female,female-male
19,-0.03353343,-0.006246249,"('inhospitable', 'hospitable')",0.4370485,0.41970184,-0.20865971,-0.24669701,-0.65289193,-0.6443927,-0.1145091,-0.1194085,-0.0048994
20,-0.43813777,-0.328075,"('rough', 'thoughtful')",-0.043175668,0.041824363,-0.6275934,-0.51019764,0.00024465472,0.05880219,-0.2771656,-0.1844115,0.0927541
21,-0.13745286,-0.19378027,"('immoral', 'moral')",-0.312522,-0.41214663,0.4758086,0.44214725,-0.65878254,-0.56022066,-0.1582372,-0.1810001,-0.0227629
22,-0.47177783,-0.6082593,"('untrustworthy', 'trustworthy')",-0.32582808,-0.38794088,-1.1279694,-1.1353385,-1.2724879,-1.2512888,-0.7995158,-0.8457069,-0.0461911
23,-0.07987602,-0.0061677247,"('insincere', 'sincere')",-0.9216441,-0.94092935,-0.4082093,-0.271334,5.1687937,5.0287905,0.939766,0.9525899,0.0128239
24,0.06541021,0.011255361,"('dishonest', 'honest')",-0.07518681,-0.16834745,0.80144507,0.88568926,0.107766256,0.13426672,0.2248587,0.215716,-0.0091427
25,-0.20708625,-0.25841475,"('egoistic', 'altruistic')",0.2305882,0.14277214,1.8738699,1.8562424,1.2567621,1.2659105,0.7885335,0.7516276,-0.0369059
26,0.32062835,0.061264373,"('hardhearted', 'benevolent')",0.7230737,0.49204928,1.5336995,1.450894,1.8221408,1.6341702,1.0998856,0.9095944,-0.1902912
27,-0.38761115,-0.29842055,"('hardhearted', 'softhearted')",0.12702292,0.14672083,-1.2090062,-1.0376848,0.016601484,-0.06684485,-0.3632483,-0.3140573,0.049191
28,0.5918294,0.42010823,"('disloyal', 'loyal')",0.38970357,0.07573555,-0.16945557,-0.3123135,0.7804117,0.66046065,0.3981223,0.2109977,-0.1871246
29,-0.59421706,-0.75075454,"('unfair', 'fair')",-0.63193333,-0.65624887,-0.040717542,-0.08174835,-0.2721817,-0.40038717,-0.3847624,-0.4722847,-0.0875223
30,-0.35656804,-0.37773964,"('intolerant', 'tolerant')",-0.2999354,-0.34559464,-0.93866515,-0.87068295,-0.27347118,-0.3293236,-0.4671599,-0.4808352,-0.0136753
31,-0.042378083,-0.025706004,"('evil', 'good')",0.86364424,0.8592885,0.59335595,0.60418415,-0.8797997,-0.97868675,0.1337056,0.11477,-0.0189356
32,0.15828967,-0.021779314,"('unkind', 'kind')",-0.24138801,-0.4609325,0.36993006,0.306994,0.709729,0.5275318,0.2491402,0.0879535,-0.1611867
33,0.80337566,0.7385688,"('wrong', 'right')",0.4461021,0.37763476,1.5932528,1.5032653,-0.55317366,-0.6526254,0.5723892,0.4917108,-0.0806784
34,-0.34344974,-0.15364869,"('mean', 'honorable')",-0.8120643,-0.7134511,0.028354198,0.16225101,4.570854,4.6732206,0.8609236,0.992093,0.1311694
35,-0.57916343,-0.6457395,"('corrupt', 'incorrupt')",0.37393844,0.31232432,0.22466671,0.08561556,-0.74820304,-0.94650435,-0.1821903,-0.298576,-0.1163857
36,-1.0769892,-1.1434946,"('hostile', 'amicable')",-0.51917803,-0.6669927,0.16122617,-0.017284168,-0.6992911,-0.95027894,-0.533558,-0.6945126,-0.1609546
37,-0.6279359,-0.622023,"('fake', 'genuine')",-0.2995117,-0.20643878,-0.019435028,0.06795158,-0.41327965,-0.35341698,-0.3400406,-0.2784818,0.0615588
38,0.26154312,0.20948994,"('untruthful', 'truthful')",0.05329034,-0.023437325,0.1494691,0.144505,0.071500644,0.13821371,0.1339508,0.1171928,-0.016758
39,0.32595012,0.3562947,"('exploitative', 'cooperative')",0.5801543,0.6362615,0.47951445,0.6285535,-0.35002053,-0.23715913,0.2588996,0.3459876,0.087088
40,0.80129176,0.8775892,"('stingy', 'generous')",1.4200473,1.4858068,0.59413487,0.5477987,-2.0812922,-2.0631068,0.1835454,0.212022,0.0284766
41,-0.27123237,-0.2687809,"('unforgiving', 'forgiving')",-0.36780715,-0.46848276,-0.477186,-0.4901006,-0.052602332,-0.1712169,-0.2922069,-0.3496453,-0.0574384
42,1.1395684,1.1199416,"('unreliable', 'reliable')",1.1332986,1.2279849,-0.1585061,-0.08828186,-3.1925218,-2.9622993,-0.2695402,-0.1756637,0.0938765
43,-0.75187397,-0.7258188,"('irresponsible', 'responsible')",-1.2482052,-1.1994236,-0.98432493,-0.83184946,-0.1854134,-0.12387564,-0.7924544,-0.7202419,0.0722125
44,-0.27914333,-0.18519637,"('prejudiced', 'unprejudiced')",-0.35397786,-0.1810937,-1.4178767,-1.3104953,-1.9542714,-1.9064215,-1.0013174,-0.8958017,0.1055157
45,-1.3435258,-1.4696931,"('incompetent', 'competent')",-0.51925147,-0.64624107,-1.1517361,-1.021494,-0.36246294,-0.3430912,-0.8442441,-0.8701299,-0.0258858
46,-0.26908058,-0.27447483,"('uncompetitive', 'competitive')",-0.67458034,-0.74251,-0.6134231,-0.5931939,-0.85002434,-0.8233134,-0.6017771,-0.608373,-0.0065959
47,-0.087378465,0.02624175,"('stupid', 'smart')",-0.46082765,-0.3338698,0.52647763,0.70378554,4.275688,4.304222,1.0634899,1.1750948,0.1116049
48,-0.5244172,-0.5618101,"('unintelligent', 'intelligent')",-0.18788904,-0.2684453,-0.16150099,-0.14394975,0.43389964,0.3854817,-0.1099769,-0.1471809,-0.037204
49,-1.3785174,-1.3617889,"('unable', 'able')",-1.2079097,-1.2428243,-1.1071508,-0.9614921,-0.5178476,-0.5127015,-1.0528564,-1.0197017,0.0331547
50,0.25904384,0.1884423,"('clumsy', 'skillful')",0.55259264,0.543543,0.19765979,0.12881368,-0.086070284,-0.1872809,0.2308065,0.1683795,-0.062427
51,0.4449014,0.21288767,"('uneducated', 'educated')",0.88236815,0.67394054,0.12610447,0.012764297,0.68773204,0.6200494,0.5352765,0.3799105,-0.155366
52,0.56938076,0.44079822,"('irrational', 'rational')",0.39578995,0.2746604,1.666203,1.4309362,-0.033113334,-0.12407532,0.6495652,0.5055798,-0.1439854
53,-0.48519537,-0.59652686,"('uncreative', 'creative')",-0.8439992,-1.0489693,1.1591268,1.0802069,-0.09018466,-0.2543372,-0.0650631,-0.2049066,-0.1398435
54,-0.6186731,-0.73285455,"('incapable', 'capable')",-0.36303392,-0.53661144,0.12372224,0.09819749,0.4283476,0.38505664,-0.1074093,-0.196553,-0.0891437
55,-1.0338199,-1.0661482,"('incompetent', 'clever')",-0.7281214,-0.76123214,-1.1403039,-0.97654706,0.07936854,0.13747507,-0.7057191,-0.6666131,0.039106
56,-0.16504015,-0.21629663,"('impractical', 'practical')",-0.6747455,-0.7017945,0.6437055,0.7714145,-0.92885214,-0.7892799,-0.2812331,-0.2339891,0.047244
57,-0.05245545,-0.21084091,"('unimaginative', 'imaginative')",-0.47770083,-0.653225,-0.15872258,-0.19366175,-3.0809193,-3.0316603,-0.9424495,-1.022347,-0.0798975
58,0.2688426,0.2794778,"('undiscriminating', 'discriminating')",-0.018735457,-0.031921342,0.7275601,0.6781621,0.2024658,0.24723065,0.2950332,0.2932373,-0.0017959
59,0.45220467,0.3624529,"('foolish', 'wise')",0.5772453,0.55572367,1.1789643,1.1169679,-0.45226526,-0.43463165,0.4390372,0.4001282,-0.038909
60,-1.094721,-1.0555917,"('inefficient', 'efficient')",-1.2428665,-1.1826075,-1.1175036,-0.8944898,-0.82542104,-0.6541987,-1.070128,-0.9467219,0.1234061
61,-0.21669821,-0.36818063,"('illogical', 'logical')",-0.47315237,-0.63212335,0.23774189,0.11515501,0.48177794,0.34624067,0.0074173,-0.1347271,-0.1421444
62,-0.48266745,-0.41183224,"('incompetent', 'brilliant')",-0.71604455,-0.63247454,-0.91703004,-0.7149683,-0.014197882,0.15388718,-0.5324849,-0.401347,0.1311379
63,-0.052039206,-0.16157565,"('unperceptive', 'insightful')",0.22704723,0.083145425,0.015263639,0.0072203614,0.53454673,0.5890693,0.1812046,0.1294649,-0.0517397
64,0.21546906,0.11116483,"('shy', 'confident')",0.43645185,0.43069392,-0.34453788,-0.41613027,-5.598944,-5.4067845,-1.3228903,-1.320264,0.0026263
65,0.04373215,-0.04665892,"('insecure', 'secure')",-0.39965492,-0.4686917,-0.55271924,-0.61796784,-0.12855968,-0.07693696,-0.2593004,-0.3025638,-0.0432634
66,0.5457373,0.5574702,"('inactive', 'active')",0.24483703,0.21947499,-0.18546176,-0.25443974,0.51452065,0.42566004,0.2799083,0.2370414,-0.0428669
67,1.0409219,0.9376229,"('doubtful', 'determined')",0.51707244,0.5238728,0.38558367,0.31500247,-0.31466192,-0.32446715,0.407229,0.3630077,-0.0442213
68,-0.21229684,-0.4272963,"('dependent', 'independent')",-0.3759943,-0.507243,-1.5821571,-1.6264522,-1.1665022,-1.1933354,-0.8342376,-0.9385817,-0.1043441
69,0.68298197,0.65640545,"('lazy', 'industrious')",0.9354797,0.92789924,1.3348144,1.2223207,-0.5019529,-0.4764263,0.6128308,0.5825498,-0.030281
70,-0.1426767,-0.16944055,"('lethargic', 'energetic')",-0.23297979,-0.19174199,-0.81704056,-0.73182505,-0.36204964,-0.23723835,-0.3886867,-0.3325615,0.0561252
71,0.116357766,0.09621612,"('diffident', 'self-confident')",0.41778642,0.36003712,1.6506346,1.5797172,0.16377036,0.06760922,0.5871373,0.5258949,-0.0612424
72,0.116766915,0.11079877,"('unambitious', 'ambitious')",0.027425835,0.04184941,0.53548867,0.6038885,-0.55822104,-0.5246758,0.0303651,0.0579652,0.0276001
73,0.75867105,0.7968844,"('helpless', 'self-reliant')",1.473409,1.5140839,0.717936,0.60515076,-3.5354702,-3.3196158,-0.1463636,-0.1008742,0.0454894
74,1.3209394,1.375299,"('undedicated', 'dedicated')",0.813237,0.78614885,0.7483298,0.860754,-0.6733406,-0.62191296,0.5522915,0.6000722,0.0477807
75,-0.56765157,-0.56788933,"('meek', 'impulsive')",-0.12554571,-0.13261859,-1.1585342,-1.2209185,-0.43449485,-0.43873888,-0.5715566,-0.5900413,-0.0184847
76,-0.42929178,-0.32468778,"('anxious', 'daring')",-0.32733786,-0.1888925,-0.21897462,-0.063690856,-0.03359109,0.023100909,-0.2522988,-0.1385425,0.1137563
77,-0.6264679,-0.5048496,"('unmotivated', 'motivated')",-0.82471794,-0.8822236,-0.6995788,-0.6406558,-1.4547719,-1.3028303,-0.9013841,-0.8326398,0.0687443
78,-0.20952846,-0.1335132,"('nonresilient', 'resilient')",-0.8975823,-0.97815585,-0.1338077,-0.15261687,0.24225555,0.2245118,-0.2496657,-0.2599435,-0.0102778
79,0.60760474,0.57392097,"('wavering', 'unwavering')",0.59826857,0.49331987,-0.023464844,-0.14203444,-0.2347333,-0.33028615,0.2369188,0.1487301,-0.0881887
80,0.82776463,0.70979196,"('dominated', 'dominating')",0.2520072,0.27361682,-0.017663792,-0.003951654,0.19609174,0.33474982,0.3145499,0.3285517,0.0140018
81,0.3165229,0.109072976,"('submissive', 'aggressive')",-0.1850551,-0.35807598,-0.866876,-0.92703253,-0.62672377,-0.48783243,-0.340533,-0.415967,-0.075434
82,-0.9710083,-0.9788961,"('poor', 'rich')",-0.6628252,-0.75340706,-0.0077797174,0.062222853,5.672564,5.509222,1.0077376,0.9597855,-0.0479521
83,-0.10995783,-0.15810724,"('powerless', 'powerful')",-0.41593024,-0.37948722,0.101425916,0.11399333,-0.7767099,-0.7402831,-0.300293,-0.290971,0.009322
84,-0.158611,-0.16008794,"('inferior', 'superior')",-0.23369586,-0.23364954,0.4185379,0.36069995,0.5636088,0.5214395,0.14746,0.1221005,-0.0253595
85,0.3982551,0.44276997,"('insignificant', 'prestigious')",0.3170187,0.2920846,1.7232666,1.6041701,-0.112231776,-0.21978131,0.5815772,0.5298108,-0.0517664
86,-0.4609153,-0.7415024,"('uninfluential', 'influential')",0.087995656,-0.13895708,0.44977432,0.2887061,0.1317722,0.037200876,0.0521567,-0.1386381,-0.1907948
87,0.49620146,0.3228407,"('unsuccessful', 'successful')",0.676179,0.5409959,0.9998811,0.9133707,1.4610581,1.5654913,0.9083299,0.8356746,-0.0726553
88,0.41675684,0.3003377,"('low', 'eminent')",0.43674305,0.2410685,-0.4301486,-0.47545135,-0.17625989,-0.29715824,0.0617728,-0.0578008,-0.1195736
