,catalent_male,catalent_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.49068153,-0.6865407,"('unsociable', 'sociable')",-0.22891992,-0.3870691,-0.3598007,-0.5368049,-0.1770042
1,-1.9955142,-2.0312319,"('unfriendly', 'friendly')",1.8580155,1.7651067,-0.0687493,-0.1330626,-0.0643133
2,0.2996833,0.27891976,"('unlikable', 'likable')",0.43968326,0.4883018,0.3696833,0.3836108,0.0139275
3,-0.9108241,-0.82726425,"('repellent', 'pleasant')",-0.023756683,0.10627684,-0.4672904,-0.3604937,0.1067967
4,-0.6405001,-0.66924894,"('disliked', 'liked')",-6.0336785,-5.988456,-3.3370893,-3.3288524,0.0082369
5,-1.6046438,-1.5312177,"('distant', 'outgoing')",0.1901221,0.21233325,-0.7072608,-0.6594422,0.0478186
6,-2.1215277,-2.0709877,"('distant', 'open')",0.39398673,0.3784769,-0.8637705,-0.8462554,0.0175151
7,-0.11550535,-0.056175806,"('insensitive', 'sensitive')",0.6651251,0.66585904,0.2748099,0.3048416,0.0300317
8,-1.7152292,-1.7226797,"('unaffectionate', 'affectionate')",0.68363845,0.6060523,-0.5157954,-0.5583137,-0.0425183
9,-1.792555,-1.7550764,"('unaffectionate', 'caring')",1.1099732,1.124797,-0.3412909,-0.3151397,0.0261512
10,-0.6938373,-0.6796568,"('unsympathetic', 'sympathetic')",-0.40653765,-0.5093207,-0.5501875,-0.5944887,-0.0443012
11,0.3291149,0.32269382,"('unhelpful', 'helpful')",2.0588758,2.063583,1.1939954,1.1931384,-0.000857
12,-0.57419,-0.51337135,"('unsupportive', 'supportive')",-1.5960343,-1.5840633,-1.0851121,-1.0487173,0.0363948
13,-0.23797548,-0.41701713,"('impolite', 'polite')",-0.16948742,-0.21326567,-0.2037314,-0.3151414,-0.11141
14,0.42783648,0.34772587,"('antisocial', 'social')",-0.4167482,-0.4501686,0.0055441,-0.0512214,-0.0567655
15,0.18187469,0.069749765,"('boring', 'funny')",0.5119814,0.46314904,0.3469281,0.2664494,-0.0804787
16,-0.6222215,-0.5896174,"('unpopular', 'popular')",0.53104115,0.5445536,-0.0455902,-0.0225319,0.0230583
17,-0.39555323,-0.40435624,"('nasty', 'nice')",-0.15330231,-0.10696834,-0.2744278,-0.2556623,0.0187655
18,-0.37715903,-0.33585072,"('disagreeable', 'welcoming')",-0.07279591,-0.15135795,-0.2249775,-0.2436043,-0.0186268
19,-1.5747138,-1.5463997,"('inhospitable', 'hospitable')",0.009318066,-0.012710672,-0.7826979,-0.7795552,0.0031427
20,0.15047587,0.10450586,"('rough', 'thoughtful')",0.98746306,0.90461135,0.5689695,0.5045586,-0.0644109
21,0.48337343,0.38259086,"('immoral', 'moral')",-0.47196496,-0.4796106,0.0057042,-0.0485099,-0.0542141
22,0.27476275,0.21043968,"('untrustworthy', 'trustworthy')",-0.8652009,-0.887932,-0.2952191,-0.3387462,-0.0435271
23,-0.46924737,-0.49883428,"('insincere', 'sincere')",5.9854164,5.978719,2.7580845,2.7399426,-0.0181419
24,-0.60762477,-0.6923315,"('dishonest', 'honest')",0.9344404,0.88628983,0.1634078,0.0969792,-0.0664286
25,-0.56308514,-0.55479735,"('egoistic', 'altruistic')",1.4524848,1.4027728,0.4446999,0.4239877,-0.0207122
26,-0.50500196,-0.5774291,"('hardhearted', 'benevolent')",1.4567105,1.351273,0.4758542,0.3869219,-0.0889323
27,-0.6843566,-0.62670934,"('hardhearted', 'softhearted')",1.3405865,1.2701482,0.328115,0.3217194,-0.0063956
28,-0.536221,-0.58117557,"('disloyal', 'loyal')",1.0881941,1.0521226,0.2759866,0.2354735,-0.0405131
29,-0.32716852,-0.37039706,"('unfair', 'fair')",-0.5148037,-0.6941869,-0.4209861,-0.532292,-0.1113059
30,0.4440591,0.3381904,"('intolerant', 'tolerant')",1.8256528,1.7425505,1.134856,1.0403705,-0.0944855
31,-1.94784,-1.9710426,"('evil', 'good')",-1.0711415,-1.1520476,-1.5094907,-1.5615451,-0.0520544
32,0.3264553,0.2599378,"('unkind', 'kind')",1.0225954,0.86025316,0.6745254,0.5600955,-0.1144299
33,-0.49576515,-0.5249364,"('wrong', 'right')",-0.4868516,-0.50384486,-0.4913084,-0.5143906,-0.0230822
34,-0.0025142506,0.015620701,"('mean', 'honorable')",6.181863,6.2292547,3.0896742,3.1224377,0.0327635
35,-0.26749703,-0.2633277,"('corrupt', 'incorrupt')",-0.12236023,-0.21259473,-0.1949286,-0.2379612,-0.0430326
36,-1.6012021,-1.5997765,"('hostile', 'amicable')",0.13073249,0.021811586,-0.7352348,-0.7889825,-0.0537477
37,0.06138787,0.057069227,"('fake', 'genuine')",0.26013973,0.23453942,0.1607638,0.1458043,-0.0149595
38,-0.7994349,-0.81661063,"('untruthful', 'truthful')",0.37844536,0.50662065,-0.2104948,-0.154995,0.0554998
