,darden_male,darden_female,tuple,restaurants_male,restaurants_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1227438,-1.4125407,"('unsociable', 'sociable')",1.788656,1.6824998,-0.40976894,-0.59237516,0.0853811,-0.107472,-0.1928531
1,-1.4513632,-1.218314,"('unfriendly', 'friendly')",0.39467117,0.3220459,1.9882423,1.79031,0.3105168,0.298014,-0.0125028
2,0.5370379,0.5031276,"('unlikable', 'likable')",1.4630564,1.4822619,0.77024424,0.7895136,0.9234462,0.9249677,0.0015215
3,-0.9230146,-0.91699666,"('repellent', 'pleasant')",-0.5750954,-0.40016574,0.060245335,0.17960635,-0.4792883,-0.3791854,0.1001029
4,-0.18442096,-0.08950898,"('disliked', 'liked')",-0.38978451,-0.3866739,-6.350268,-6.3462534,-2.3081578,-2.2741454,0.0340124
5,0.60380083,0.7857507,"('distant', 'outgoing')",0.16011119,0.20572805,0.3777256,0.38214788,0.3805459,0.4578755,0.0773296
6,0.38316876,0.5691448,"('distant', 'open')",0.13620844,0.17725214,0.9304043,0.8670799,0.4832605,0.5378256,0.0545651
7,-0.4992642,-0.5661688,"('insensitive', 'sensitive')",0.29287747,0.5065276,0.5775023,0.5440804,0.1237052,0.1614797,0.0377745
8,-0.021738332,0.10272135,"('unaffectionate', 'affectionate')",-0.3277619,-0.44559562,0.83845735,0.75196475,0.1629857,0.1363635,-0.0266222
9,-0.44334677,-0.37611574,"('unaffectionate', 'caring')",0.22437312,0.21277672,1.1797434,1.2096468,0.3202566,0.3487693,0.0285127
10,-1.1363865,-1.4002731,"('unsympathetic', 'sympathetic')",0.4260932,0.56521803,-0.48472175,-0.47572744,-0.3983384,-0.4369275,-0.0385891
11,-0.36791876,-0.39717305,"('unhelpful', 'helpful')",0.20069805,0.35414928,1.956198,2.1275332,0.5963258,0.6948365,0.0985107
12,0.24343798,0.24005276,"('unsupportive', 'supportive')",0.98628753,1.1345471,-1.6047531,-1.5753235,-0.1250092,-0.0669078,0.0581014
13,-0.23547807,-0.5352472,"('impolite', 'polite')",2.0205326,2.0339878,-0.17470844,-0.2417497,0.536782,0.418997,-0.117785
14,-0.44462663,-0.6155302,"('antisocial', 'social')",1.8675919,1.9245813,-0.76594126,-0.76460314,0.219008,0.1814826,-0.0375254
15,0.3868564,0.5502931,"('boring', 'funny')",0.72980225,0.6039946,0.2940254,0.246421,0.470228,0.4669029,-0.0033251
16,-0.340656,-0.21574922,"('unpopular', 'popular')",-0.87842256,-0.8612767,0.6209217,0.5697531,-0.1993856,-0.1690909,0.0302947
17,-0.9756504,-0.9292361,"('nasty', 'nice')",-0.48588774,-0.3382327,-0.38941848,-0.2927168,-0.6169856,-0.5200619,0.0969237
18,0.08267868,0.10382946,"('disagreeable', 'welcoming')",-0.09431083,-0.07906079,-0.26232648,-0.37016293,-0.0913195,-0.1151314,-0.0238119
19,-0.09956727,0.059096146,"('inhospitable', 'hospitable')",-0.47292292,-0.4616754,0.34326464,0.37925923,-0.0764085,-0.0077733,0.0686352
20,-0.69033575,-0.6857458,"('rough', 'thoughtful')",-0.16396439,0.022477979,1.1527983,1.1052141,0.0994994,0.1473154,0.047816
21,-0.4527294,-0.6127757,"('immoral', 'moral')",1.5391239,1.6097549,-0.5889685,-0.5318412,0.1658087,0.155046,-0.0107627
22,0.10972269,-0.0013498426,"('untrustworthy', 'trustworthy')",0.5101676,0.568972,-0.8992689,-0.9587129,-0.0931262,-0.1303636,-0.0372374
23,-0.5602176,-0.7184932,"('insincere', 'sincere')",0.36706236,0.5820062,5.8077493,5.7927103,1.8715313,1.8854078,0.0138765
24,0.4782927,0.33263752,"('dishonest', 'honest')",1.0369484,1.0523823,0.99380624,0.92123365,0.8363492,0.7687511,-0.0675981
25,0.12281777,0.30330122,"('egoistic', 'altruistic')",0.490889,0.4341352,1.4552147,1.3113977,0.6896405,0.6829447,-0.0066958
26,-0.49661273,-0.45209312,"('hardhearted', 'benevolent')",0.6467916,0.5699476,1.1643595,0.9976942,0.4381794,0.3718495,-0.0663299
27,-1.0328612,-0.9926954,"('hardhearted', 'softhearted')",0.34577027,0.40814587,1.6524059,1.4534899,0.3217716,0.2896468,-0.0321248
28,-0.5249878,-0.6006866,"('disloyal', 'loyal')",-0.04365464,-0.007445883,1.0295379,0.97457415,0.1536318,0.1221472,-0.0314846
29,0.2517513,0.16422716,"('unfair', 'fair')",-0.55530685,-0.49280134,-0.2228758,-0.39001238,-0.1754771,-0.2395289,-0.0640518
30,-0.18786098,-0.30405852,"('intolerant', 'tolerant')",1.3490648,1.4677129,0.93944824,0.9507847,0.7002174,0.704813,0.0045956
31,-0.13445844,0.1592521,"('evil', 'good')",-1.4940695,-1.5387849,-0.715738,-0.8803568,-0.781422,-0.7532965,0.0281255
32,-0.09856659,-0.19835335,"('unkind', 'kind')",0.6196181,0.66038144,0.8798492,0.6986445,0.4669669,0.3868909,-0.080076
33,0.0844982,0.057194714,"('wrong', 'right')",-0.26352942,-0.31123728,-0.4707888,-0.57249415,-0.2166067,-0.2755122,-0.0589055
34,0.2221434,0.40919292,"('mean', 'honorable')",0.55711645,0.72694737,6.395289,6.458085,2.3915162,2.5314085,0.1398923
35,1.1705108,1.2883892,"('corrupt', 'incorrupt')",-1.7682272,-1.8745474,-0.1380399,-0.33903682,-0.2452521,-0.3083983,-0.0631462
36,-0.45468313,-0.2012319,"('hostile', 'amicable')",-1.4343745,-1.4952356,0.27957428,0.02225589,-0.5364945,-0.5580705,-0.021576
37,0.77792597,0.68869853,"('fake', 'genuine')",0.10198733,0.13551511,0.4349128,0.3789469,0.4382754,0.4010535,-0.0372219
38,0.2889538,0.29471076,"('untruthful', 'truthful')",-0.20474336,-0.10454866,0.31112003,0.43781936,0.1317768,0.2093271,0.0775503
39,1.0226661,0.93398005,"('exploitative', 'cooperative')",1.5423977,1.6403389,0.2857326,0.3028037,0.9502655,0.9590409,0.0087754
40,-0.3932081,-0.45693046,"('stingy', 'generous')",0.038476467,0.10878351,-1.6021897,-1.7381513,-0.6523071,-0.6954327,-0.0431256
41,-0.8425596,-0.9126447,"('unforgiving', 'forgiving')",0.5748501,0.6577047,0.049978428,-0.026532345,-0.072577,-0.0938241,-0.0212471
42,0.34446937,0.3116386,"('unreliable', 'reliable')",0.5399954,0.67792773,-2.7405763,-2.6151147,-0.6187038,-0.5418495,0.0768543
43,-0.6343225,-0.7786474,"('irresponsible', 'responsible')",1.4839891,1.6215621,0.6634121,0.65452296,0.5043596,0.4991459,-0.0052137
44,0.39617798,0.37602845,"('prejudiced', 'unprejudiced')",-0.79654604,-0.71088725,-1.4083598,-1.4266481,-0.6029093,-0.587169,0.0157403
45,-0.67817384,-0.72252786,"('incompetent', 'competent')",0.78039896,1.0255666,-0.14752156,-0.16723685,-0.0150988,0.0452673,0.0603661
46,0.14426099,-0.07415185,"('uncompetitive', 'competitive')",1.5398583,1.7016059,-0.7353146,-0.7120287,0.3162682,0.3051418,-0.0111264
47,-0.26227102,-0.29945207,"('stupid', 'smart')",0.97526103,0.9477311,5.8626046,5.8670177,2.191865,2.1717656,-0.0200994
48,-0.7268553,-0.7593766,"('unintelligent', 'intelligent')",0.47181436,0.51673704,0.5101098,0.51388264,0.085023,0.0904144,0.0053914
49,-0.29851726,-0.14545718,"('unable', 'able')",-0.08517118,0.1406316,-0.049297985,0.18364893,-0.1443288,0.0596078,0.2039366
50,0.048141703,0.19181399,"('clumsy', 'skillful')",-1.2855163,-1.2215707,0.047232777,0.09198929,-0.3967139,-0.3125892,0.0841247
51,0.007292807,-0.27053115,"('uneducated', 'educated')",0.5630243,0.53745383,0.2589208,0.2037434,0.2764126,0.1568887,-0.1195239
52,0.0017451989,0.023266291,"('irrational', 'rational')",-0.64375454,-0.94379854,0.06439003,-0.07586857,-0.1925398,-0.3321336,-0.1395938
53,-0.29632664,-0.07851892,"('uncreative', 'creative')",-0.16350837,-0.10875246,0.96537286,0.8772833,0.1685126,0.230004,0.0614914
54,0.33686638,0.38096392,"('incapable', 'capable')",0.82134616,0.83607465,1.1621011,1.2404839,0.7734379,0.8191741,0.0457362
55,0.50630534,0.4060164,"('incompetent', 'clever')",1.5359474,1.6344337,0.0072860047,0.044417508,0.6831796,0.6949559,0.0117763
56,0.3264549,0.26570466,"('impractical', 'practical')",1.5901089,1.7598604,-0.05278697,0.10904651,0.6212589,0.7115372,0.0902783
57,-1.430785,-1.5031419,"('unimaginative', 'imaginative')",0.43363714,0.46279222,-2.72122,-2.7431936,-1.2394559,-1.2611811,-0.0217252
58,-1.1573172,-1.1814207,"('undiscriminating', 'discriminating')",-0.13600245,-0.092921376,-0.13430673,-0.1812719,-0.4758755,-0.4852047,-0.0093292
59,0.93439066,1.0626079,"('foolish', 'wise')",-0.4173527,-0.5201545,0.4907245,0.49062377,0.3359208,0.3443591,0.0084383
