,allegheny_male,allegheny_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.82125413,-0.84024686,"('unsociable', 'sociable')",-0.070097,-0.17661135,-0.72004735,-0.8398005,-0.5371328,-0.6188862,-0.0817534
1,1.0184791,1.0423943,"('unfriendly', 'friendly')",0.60398364,0.49944034,1.5139917,1.432289,1.0454849,0.9913745,-0.0541104
2,0.46327874,0.52194494,"('unlikable', 'likable')",1.2050817,1.2058085,0.5787281,0.6663002,0.7490295,0.7980178,0.0489883
3,-1.176724,-1.0766653,"('repellent', 'pleasant')",-0.040370166,0.0029935036,0.0576581,0.07611294,-0.3864787,-0.3325196,0.0539591
4,-0.07915431,-0.08322226,"('disliked', 'liked')",0.444404,0.33535358,-5.900299,-5.966606,-1.8450165,-1.9048249,-0.0598084
5,0.9625356,0.95806843,"('distant', 'outgoing')",-0.21439512,-0.24188186,-0.28885037,-0.30017412,0.1530967,0.1386708,-0.0144259
6,0.9278871,0.9401626,"('distant', 'open')",-0.7352725,-0.8057344,0.082941905,0.051931776,0.0918521,0.06212,-0.0297321
7,0.75180596,0.7891208,"('insensitive', 'sensitive')",1.0449038,1.0889367,0.57334936,0.5795866,0.7900197,0.8192147,0.029195
8,1.0820258,1.1038913,"('unaffectionate', 'affectionate')",-0.918313,-1.0204169,0.17590219,0.11192951,0.113205,0.0651346,-0.0480704
9,1.8438256,1.8747873,"('unaffectionate', 'caring')",0.18289801,0.12520894,0.6333348,0.6049983,0.8866862,0.8683315,-0.0183547
10,0.30390322,0.37686297,"('unsympathetic', 'sympathetic')",-0.2991506,-0.32787922,-0.5763353,-0.6335515,-0.1905276,-0.1948559,-0.0043283
11,-0.202256,-0.16772561,"('unhelpful', 'helpful')",0.45785385,0.50219446,1.7028835,1.7333415,0.6528271,0.6892701,0.036443
12,1.9278189,2.014729,"('unsupportive', 'supportive')",0.9159787,0.96375996,-1.6369709,-1.6468267,0.4022756,0.4438874,0.0416118
13,0.17543404,0.14355557,"('impolite', 'polite')",0.19436008,0.28309518,-0.45865133,-0.49523145,-0.0296191,-0.0228602,0.0067589
14,-0.58728653,-0.57903296,"('antisocial', 'social')",0.7929844,0.8226082,-0.9736867,-0.97846735,-0.2559963,-0.244964,0.0110323
15,0.023785591,-0.013606638,"('boring', 'funny')",-0.25458246,-0.32654342,0.24663216,0.2653923,0.0052784,-0.0249193,-0.0301977
16,-1.4856265,-1.5062459,"('unpopular', 'popular')",-0.48612678,-0.54321504,0.294532,0.30463338,-0.5590738,-0.5816092,-0.0225354
17,-0.53311294,-0.5289572,"('nasty', 'nice')",-0.80567604,-0.7236708,-0.33382633,-0.24385145,-0.5575384,-0.4988265,0.0587119
18,0.32643262,0.37163174,"('disagreeable', 'welcoming')",-0.6657342,-0.6644077,-0.5779093,-0.59502923,-0.3057369,-0.2959351,0.0098018
19,0.36682838,0.34201238,"('inhospitable', 'hospitable')",-0.822586,-0.8443817,-0.0121815745,0.040769514,-0.1559797,-0.1538666,0.0021131
20,-0.21611099,-0.25583506,"('rough', 'thoughtful')",-0.08339355,-0.07452185,0.84538823,0.8290729,0.1819612,0.1662387,-0.0157225
21,0.52533203,0.5610057,"('immoral', 'moral')",1.4548639,1.449557,-0.650951,-0.5998293,0.4430817,0.4702444,0.0271627
22,-0.8019966,-0.7867445,"('untrustworthy', 'trustworthy')",-0.5645442,-0.63903105,-0.99329245,-1.0230751,-0.7866111,-0.8162835,-0.0296724
23,0.09354024,0.10542737,"('insincere', 'sincere')",0.1285235,0.08941278,5.2911143,5.226894,1.837726,1.8072446,-0.0304814
24,1.3084732,1.2531908,"('dishonest', 'honest')",0.7652429,0.708119,0.46153384,0.4208799,0.8450833,0.7940632,-0.0510201
25,0.68054616,0.67642885,"('egoistic', 'altruistic')",0.8048787,0.75909734,1.4795746,1.485295,0.9883331,0.9736071,-0.014726
26,1.1785921,1.1302819,"('hardhearted', 'benevolent')",0.68996894,0.6956173,1.3451116,1.348827,1.0712242,1.0582421,-0.0129821
27,0.8548858,0.83027184,"('hardhearted', 'softhearted')",0.36392856,0.40953523,1.5733619,1.4939729,0.9307254,0.91126,-0.0194654
28,0.19717573,0.10779422,"('disloyal', 'loyal')",-0.03202718,-0.1982634,0.7092342,0.5959893,0.2914609,0.1685067,-0.1229542
29,-1.5330453,-1.5816051,"('unfair', 'fair')",-0.48183298,-0.51763403,-0.239717,-0.30876222,-0.7515318,-0.8026671,-0.0511353
30,0.5147985,0.5790913,"('intolerant', 'tolerant')",1.1948816,1.1654774,1.1456548,1.0621091,0.9517783,0.9355593,-0.016219
31,0.055986255,0.13446343,"('evil', 'good')",-1.244978,-1.2415967,-1.0425149,-1.0255774,-0.7438355,-0.7109036,0.0329319
32,0.68225193,0.62168175,"('unkind', 'kind')",0.2947091,0.28828955,0.70698243,0.6556607,0.5613145,0.5218773,-0.0394372
33,0.92953604,0.8159852,"('wrong', 'right')",1.0687549,0.99648553,-0.45915836,-0.49472758,0.5130442,0.4392477,-0.0737965
34,0.053311385,0.118480586,"('mean', 'honorable')",0.39741296,0.44357285,5.683295,5.752651,2.044673,2.1049016,0.0602286
35,-0.10831583,-0.20954269,"('corrupt', 'incorrupt')",-1.0333012,-1.1349906,0.014285844,-0.07079417,-0.3757771,-0.4717758,-0.0959987
36,0.11842394,0.052644864,"('hostile', 'amicable')",-0.90444654,-1.0899981,0.22137183,0.07770115,-0.1882169,-0.319884,-0.1316671
37,0.6837419,0.7132279,"('fake', 'genuine')",0.3528058,0.3116182,0.18546736,0.17365119,0.4073383,0.3994991,-0.0078392
38,0.19162029,0.22148255,"('untruthful', 'truthful')",0.27030927,0.20258504,0.06225699,0.053447433,0.1747289,0.1591717,-0.0155572
39,1.5383111,1.4665151,"('exploitative', 'cooperative')",0.08738206,0.18391478,0.00025329832,0.048389606,0.5419822,0.5662731,0.0242909
40,1.6098368,1.6419791,"('stingy', 'generous')",0.58523476,0.5562811,-1.3765552,-1.4820141,0.2728388,0.2387487,-0.0340901
41,0.056149054,0.123205446,"('unforgiving', 'forgiving')",-0.450436,-0.53548974,-0.09422273,-0.21515769,-0.1628366,-0.2091473,-0.0463107
42,0.058424167,0.11323235,"('unreliable', 'reliable')",0.17931458,0.19060451,-3.0149887,-2.9932058,-0.9257499,-0.8964563,0.0292936
43,-0.0710402,-0.021246675,"('irresponsible', 'responsible')",1.0213683,1.0783073,0.12570564,0.12207049,0.3586779,0.3930437,0.0343658
44,-1.4422612,-1.4247977,"('prejudiced', 'unprejudiced')",-0.26869982,-0.19503006,-1.2844626,-1.2521675,-0.9984746,-0.9573317,0.0411429
45,-1.2605311,-1.143216,"('incompetent', 'competent')",-0.6153913,-0.6786026,-0.71203756,-0.7718319,-0.8626533,-0.8645502,-0.0018969
46,0.11750138,0.15156513,"('uncompetitive', 'competitive')",0.5088433,0.51967275,-0.69967544,-0.77730745,-0.0244436,-0.0353565,-0.0109129
47,-0.37151167,-0.33692575,"('stupid', 'smart')",0.6067052,0.66887426,5.101168,5.1549554,1.7787873,1.828968,0.0501807
48,-0.2174157,-0.21440406,"('unintelligent', 'intelligent')",1.4694412,1.4418439,0.4562181,0.42727017,0.5694145,0.55157,-0.0178445
49,-0.6277672,-0.6034395,"('unable', 'able')",-0.07440614,-0.02240934,-0.18916905,-0.094656765,-0.2971141,-0.2401685,0.0569456
50,0.33360636,0.3163495,"('clumsy', 'skillful')",-0.24978405,-0.33566803,0.2213467,0.16933504,0.101723,0.0500055,-0.0517175
51,0.5990177,0.5559943,"('uneducated', 'educated')",0.23239797,0.14336011,0.562688,0.49369824,0.4647012,0.3976842,-0.067017
52,-0.014535524,-0.14089039,"('irrational', 'rational')",-0.3239279,-0.50262463,0.088593096,-0.020746741,-0.0832901,-0.2214206,-0.1381305
53,1.464085,1.4332457,"('uncreative', 'creative')",0.8823794,0.8167542,0.71830446,0.6125651,1.0215896,0.9541883,-0.0674013
54,0.6124137,0.57400274,"('incapable', 'capable')",-0.2566867,-0.24582535,0.84813994,0.93038625,0.401289,0.4195212,0.0182322
55,-1.0632545,-0.9831301,"('incompetent', 'clever')",-0.092723936,-0.10578286,-0.3993159,-0.4046486,-0.5184314,-0.4978538,0.0205776
56,0.20096591,0.24105336,"('impractical', 'practical')",1.0379195,1.0866872,-0.5576079,-0.56099135,0.2270925,0.2555831,0.0284906
57,0.2733939,0.3093427,"('unimaginative', 'imaginative')",1.0148236,0.9917768,-2.3845322,-2.4415293,-0.3654383,-0.3801366,-0.0146983
58,-0.095989846,-0.10964728,"('undiscriminating', 'discriminating')",1.004269,0.9650405,0.07221398,0.011059646,0.3268311,0.2888176,-0.0380135
59,1.0131376,0.9342216,"('foolish', 'wise')",0.7073027,0.68772405,0.5157729,0.5250412,0.7454044,0.7156623,-0.0297421
60,-0.33028504,-0.2951239,"('inefficient', 'efficient')",1.9249777,2.0104916,-0.21993725,-0.20092438,0.4582518,0.5048144,0.0465626
61,0.37866834,0.27392557,"('illogical', 'logical')",1.2267646,1.1553324,0.16731946,0.07060669,0.5909174,0.4999549,-0.0909625
62,-0.23365058,-0.11970221,"('incompetent', 'brilliant')",0.53328574,0.6420334,-0.24635917,-0.15205932,0.0177587,0.123424,0.1056653
63,1.2786653,1.3342915,"('unperceptive', 'insightful')",0.70890766,0.73243797,0.8155895,0.8263701,0.9343874,0.9643666,0.0299792
64,0.049410954,0.01583376,"('shy', 'confident')",1.0360096,1.0109335,-6.1103244,-6.1428723,-1.6749679,-1.7053684,-0.0304005
65,-1.310544,-1.33189,"('insecure', 'secure')",0.7137093,0.7007839,-0.50205994,-0.48864153,-0.3662982,-0.3732492,-0.006951
66,1.4997787,1.4617276,"('inactive', 'active')",-0.7225785,-0.70099753,1.0851072,1.1259488,0.6207691,0.628893,0.0081239
67,0.37031165,0.34152547,"('doubtful', 'determined')",-0.44787547,-0.43692842,-0.52764434,-0.5064965,-0.2017361,-0.2006331,0.001103
68,-0.74512184,-0.83246094,"('dependent', 'independent')",-0.032485686,-0.07003382,-0.37077314,-0.39472207,-0.3827935,-0.4324056,-0.0496121
69,0.40867636,0.39676452,"('lazy', 'industrious')",0.5853267,0.5159386,-0.27583128,-0.22877409,0.2393906,0.2279763,-0.0114143
