,firstenergy_male,firstenergy_female,tuple,corp_male,corp_female,average_male,average_female,female-male
17,-0.21946757,-0.077681914,"('nasty', 'nice')",-0.5792888,-0.4771193,-0.3993782,-0.2774006,0.1219776
18,-0.16068026,0.0007988699,"('disagreeable', 'welcoming')",-0.3113837,-0.39623383,-0.236032,-0.1977175,0.0383145
19,0.19598457,0.31274676,"('inhospitable', 'hospitable')",-0.08450175,0.038468335,0.0557414,0.1756075,0.1198661
20,-0.39436495,-0.32986864,"('rough', 'thoughtful')",0.73481256,0.7149951,0.1702238,0.1925632,0.0223394
21,-0.35076582,-0.2915594,"('immoral', 'moral')",-0.725201,-0.65269953,-0.5379834,-0.4721295,0.0658539
22,-1.0354131,-0.9817616,"('untrustworthy', 'trustworthy')",-1.1391226,-1.1877469,-1.0872679,-1.0847542,0.0025137
23,-0.035222158,0.050213475,"('insincere', 'sincere')",5.5302677,5.412161,2.7475228,2.7311871,-0.0163357
24,-0.20738299,-0.19360647,"('dishonest', 'honest')",0.70005697,0.6996404,0.246337,0.2530169,0.0066799
25,0.8518193,0.83065665,"('egoistic', 'altruistic')",1.4870019,1.4421452,1.1694106,1.1364009,-0.0330097
26,-0.07153743,-0.051010758,"('hardhearted', 'benevolent')",1.9067804,1.7948546,0.9176215,0.871922,-0.0456995
27,0.6390104,0.6949324,"('hardhearted', 'softhearted')",1.6545933,1.5182612,1.1468019,1.1065968,-0.0402051
28,-0.43032935,-0.4648979,"('disloyal', 'loyal')",0.9747459,0.91186714,0.2722083,0.2234846,-0.0487237
29,-0.14448811,-0.18931475,"('unfair', 'fair')",-0.18478829,-0.32699746,-0.1646382,-0.2581561,-0.0935179
30,-0.4499638,-0.3633005,"('intolerant', 'tolerant')",0.4474251,0.4110051,-0.0012694,0.0238523,0.0251217
31,-0.16408554,-0.062071856,"('evil', 'good')",-0.51092315,-0.55752754,-0.3375043,-0.3097997,0.0277046
32,0.95670325,0.9941346,"('unkind', 'kind')",0.7197496,0.5722952,0.8382264,0.7832149,-0.0550115
33,1.1266254,1.1134653,"('wrong', 'right')",-0.35228133,-0.36962336,0.387172,0.371921,-0.015251
34,0.404921,0.61079836,"('mean', 'honorable')",5.2914248,5.460021,2.8481729,3.0354097,0.1872368
35,0.039924227,-0.02675151,"('corrupt', 'incorrupt')",-0.13866556,-0.18997383,-0.0493707,-0.1083627,-0.058992
36,-0.64379686,-0.5964117,"('hostile', 'amicable')",0.015366059,-0.11638481,-0.3142154,-0.3563983,-0.0421829
37,0.14934006,0.21051204,"('fake', 'genuine')",-0.094812214,-0.07705576,0.0272639,0.0667281,0.0394642
38,0.17039825,0.24250051,"('untruthful', 'truthful')",-0.15051027,0.02803953,0.009944,0.13527,0.125326
39,0.6936012,0.6467555,"('exploitative', 'cooperative')",0.18632506,0.23319067,0.4399631,0.4399731,1e-05
40,0.109126955,0.1801106,"('stingy', 'generous')",-1.8802961,-1.9822727,-0.8855846,-0.9010811,-0.0154965
41,-0.26749638,-0.16474465,"('unforgiving', 'forgiving')",-0.049846686,-0.12232272,-0.1586715,-0.1435337,0.0151378
42,0.33622324,0.5474138,"('unreliable', 'reliable')",-2.837208,-2.750888,-1.2504923,-1.1017371,0.1487552
43,-0.15876356,-0.010912001,"('irresponsible', 'responsible')",0.292333,0.2970816,0.0667847,0.1430848,0.0763001
44,0.57480466,0.61118984,"('prejudiced', 'unprejudiced')",-1.2973768,-1.3127568,-0.361286,-0.3507835,0.0105025
45,-1.2881043,-1.0351348,"('incompetent', 'competent')",-0.09297307,-0.12268804,-0.6905387,-0.5789114,0.1116273
46,-1.0292821,-0.8753995,"('uncompetitive', 'competitive')",-1.3066107,-1.3179439,-1.1679463,-1.0966717,0.0712746
47,0.25553095,0.33390668,"('stupid', 'smart')",5.4445605,5.440502,2.8500457,2.8872044,0.0371587
48,-0.5866142,-0.5757135,"('unintelligent', 'intelligent')",0.56104475,0.5707537,-0.0127847,-0.0024799,0.0103048
49,0.09869997,0.31111503,"('unable', 'able')",-0.4020025,-0.2930972,-0.1516513,0.0090089,0.1606602
50,0.6015325,0.6653504,"('clumsy', 'skillful')",0.18001269,0.09951693,0.3907726,0.3824337,-0.0083389
51,-0.8955395,-0.96928024,"('uneducated', 'educated')",-0.015329536,-0.10153498,-0.4554345,-0.5354076,-0.0799731
52,0.069191374,-0.14166525,"('irrational', 'rational')",0.47646198,0.30822107,0.2728267,0.0832779,-0.1895488
53,-0.3505416,-0.30460885,"('uncreative', 'creative')",0.4812146,0.34149075,0.0653365,0.0184409,-0.0468956
54,0.032962292,0.06985816,"('incapable', 'capable')",0.7773376,0.81434083,0.4051499,0.4420995,0.0369496
55,-1.200835,-1.1011155,"('incompetent', 'clever')",-0.0185128,-0.00809814,-0.6096739,-0.5546068,0.0550671
56,0.45151746,0.5338435,"('impractical', 'practical')",-0.88950986,-0.8239079,-0.2189962,-0.1450322,0.073964
57,-1.6977859,-1.6442006,"('unimaginative', 'imaginative')",-3.300509,-3.2767663,-2.4991474,-2.4604836,0.0386638
58,-1.208007,-1.1889054,"('undiscriminating', 'discriminating')",-0.18643637,-0.24737246,-0.6972217,-0.7181389,-0.0209172
59,0.8612987,0.74575686,"('foolish', 'wise')",0.49821827,0.50854594,0.6797585,0.6271514,-0.0526071
60,-0.029327955,0.08274476,"('inefficient', 'efficient')",-0.6035313,-0.47378355,-0.3164296,-0.1955194,0.1209102
61,-0.17393632,-0.27169985,"('illogical', 'logical')",0.62212294,0.44120106,0.2240933,0.0847506,-0.1393427
62,-0.3373913,-0.16888796,"('incompetent', 'brilliant')",0.13850744,0.2668286,-0.0994419,0.0489703,0.1484122
63,-0.23617786,-0.09712487,"('unperceptive', 'insightful')",0.38397467,0.4635366,0.0738984,0.1832059,0.1093075
64,-0.46071044,-0.5304721,"('shy', 'confident')",-6.478019,-6.469597,-3.4693649,-3.5000346,-0.0306697
65,-1.118631,-1.2648873,"('insecure', 'secure')",-0.5200391,-0.48434684,-0.819335,-0.8746171,-0.0552821
66,-0.13482684,-0.16218133,"('inactive', 'active')",0.8319765,0.82311255,0.3485748,0.3304656,-0.0181092
67,0.59856564,0.56702286,"('doubtful', 'determined')",-0.5297014,-0.48571262,0.0344321,0.0406551,0.006223
68,-0.93835247,-1.0235561,"('dependent', 'independent')",-0.9503634,-0.94609743,-0.9443579,-0.9848268,-0.0404689
69,1.4904512,1.5025736,"('lazy', 'industrious')",-0.28636935,-0.21239835,0.6020409,0.6450876,0.0430467
70,-0.6000977,-0.46501398,"('lethargic', 'energetic')",-0.038753543,0.0053740963,-0.3194256,-0.2298199,0.0896057
71,1.416873,1.5534844,"('diffident', 'self-confident')",0.59967816,0.5857379,1.0082755,1.0696112,0.0613357
72,-0.73131967,-0.7841168,"('unambitious', 'ambitious')",-0.63065934,-0.5747811,-0.6809895,-0.679449,0.0015405
73,1.1023061,1.0172263,"('helpless', 'self-reliant')",-3.1915858,-3.128967,-1.0446398,-1.0558703,-0.0112305
74,0.028117556,0.1623487,"('undedicated', 'dedicated')",-0.25274602,-0.3103129,-0.1123142,-0.0739821,0.0383321
75,0.14837462,0.1568637,"('meek', 'impulsive')",-0.6567353,-0.5210448,-0.2541803,-0.1820906,0.0720897
76,-0.47891718,-0.36413136,"('anxious', 'daring')",-0.6759723,-0.61536205,-0.5774447,-0.4897467,0.087698
77,-0.07131589,0.010470988,"('unmotivated', 'motivated')",-1.2825948,-1.1077327,-0.6769553,-0.5486308,0.1283245
78,-0.06455817,0.16454628,"('nonresilient', 'resilient')",0.040174518,0.044332065,-0.0121918,0.1044392,0.116631
79,0.26223472,0.30322713,"('wavering', 'unwavering')",-0.26168624,-0.22248,0.0002742,0.0403736,0.0400994
80,0.16468245,0.12839793,"('dominated', 'dominating')",-0.94413215,-0.78454965,-0.3897249,-0.3280759,0.061649
81,-0.39125925,-0.5212274,"('submissive', 'aggressive')",-1.1844904,-0.9887978,-0.7878748,-0.7550126,0.0328622
82,-0.9089362,-0.83503246,"('poor', 'rich')",6.2959313,6.224925,2.6934977,2.6949463,0.0014486
83,0.2556393,0.2925103,"('powerless', 'powerful')",-1.4462131,-1.4249514,-0.5952869,-0.5662206,0.0290663
84,0.013445427,-0.08665847,"('inferior', 'superior')",0.60856605,0.5751943,0.3110057,0.2442679,-0.0667378
85,0.9372638,0.96368796,"('insignificant', 'prestigious')",0.4388747,0.3634953,0.6880692,0.6635916,-0.0244776
86,-0.8519726,-0.84912384,"('uninfluential', 'influential')",-0.37180758,-0.45270374,-0.6118901,-0.6509138,-0.0390237
87,0.15195979,0.16077834,"('unsuccessful', 'successful')",0.76427126,0.81820256,0.4581155,0.4894904,0.0313749
88,-0.11840258,-0.12281272,"('low', 'eminent')",-0.5300514,-0.57566476,-0.324227,-0.3492388,-0.0250118
