,berkshire_male,berkshire_female,tuple,hathaway_male,hathaway_female,inc_male,inc_female,del_male,del_female,average_male,average_female,female-male
0,0.19111152,0.14475222,"('unsociable', 'sociable')",-1.9023649,-1.9692342,-0.30466542,-0.49386254,-0.46242988,-0.4261636,-0.6195872,-0.6861271,-0.0665399
1,0.2531185,0.16404322,"('unfriendly', 'friendly')",-0.023643889,-0.13836677,0.46520343,0.1933655,2.0914717,1.9363025,0.6965374,0.5388361,-0.1577013
2,0.16350093,0.28498855,"('unlikable', 'likable')",0.24790654,0.30415735,0.9022796,1.070607,-0.21683732,-0.10266385,0.2742124,0.3892722,0.1150598
3,-0.72333974,-0.64201784,"('repellent', 'pleasant')",-1.6890968,-1.5934498,-0.20139791,-0.19987667,1.0345658,1.0810776,-0.3948171,-0.3385667,0.0562504
4,0.41212112,0.3547652,"('disliked', 'liked')",1.4140184,1.4325649,0.5595867,0.4331091,-7.0423923,-7.2701797,-1.1641665,-1.2624352,-0.0982687
5,-0.6665455,-0.66277564,"('distant', 'outgoing')",1.2514364,1.2975671,0.17651987,0.16162486,0.30586243,0.19108814,0.2668183,0.2468761,-0.0199422
6,-0.5415934,-0.5559877,"('distant', 'open')",1.4590664,1.5061895,0.14973947,0.10661465,1.0048813,0.9143749,0.5180234,0.4927978,-0.0252256
7,0.98904145,1.017512,"('insensitive', 'sensitive')",-1.1282241,-1.124527,0.20977706,0.2048786,0.9881568,1.0618486,0.2646878,0.289928,0.0252402
8,0.474958,0.51425964,"('unaffectionate', 'affectionate')",0.6155114,0.5711118,-0.41928568,-0.5383282,1.3965794,1.2397664,0.5169408,0.4467024,-0.0702384
9,1.3720584,1.3749439,"('unaffectionate', 'caring')",0.11525102,0.07155649,-0.11072565,-0.19272555,1.4137613,1.3772651,0.6975863,0.65776,-0.0398263
10,0.5367565,0.599618,"('unsympathetic', 'sympathetic')",-3.4313061,-3.4281247,-0.9193697,-1.008004,-0.51610273,-0.29620445,-1.0825055,-1.0331788,0.0493267
11,-0.80996376,-0.7737912,"('unhelpful', 'helpful')",-2.4232693,-2.4067779,-0.46512437,-0.4103998,-0.039425917,0.120960414,-0.9344458,-0.8675022,0.0669436
12,1.3120036,1.3939314,"('unsupportive', 'supportive')",-0.95052856,-0.8522583,0.5866705,0.6117246,-2.0167618,-1.9890909,-0.267154,-0.2089233,0.0582307
13,-0.50830495,-0.5132302,"('impolite', 'polite')",-2.3760302,-2.416066,-0.52366203,-0.48390895,-0.72515255,-0.56417143,-1.0332874,-0.9943441,0.0389433
14,0.4329846,0.47242194,"('antisocial', 'social')",-1.8223034,-1.7793908,0.20317313,0.24532703,-0.53725076,-0.40469724,-0.4308491,-0.3665848,0.0642643
15,-0.26309294,-0.31805027,"('boring', 'funny')",0.5185802,0.4606521,0.27351576,0.25617433,0.23779383,0.1311293,0.1916992,0.1324764,-0.0592228
16,-1.4457461,-1.4055952,"('unpopular', 'popular')",1.0227505,1.0365471,-0.28247112,-0.24403778,0.68148845,0.6932521,-0.0059946,0.0200416,0.0260362
17,-0.38895792,-0.27557468,"('nasty', 'nice')",0.58537394,0.68501854,-0.59170884,-0.51829153,-1.3208277,-1.286351,-0.4290301,-0.3487996,0.0802305
18,-0.15554498,-0.07300815,"('disagreeable', 'welcoming')",0.3907275,0.46247452,0.21526457,0.28722578,-0.552417,-0.60886824,-0.0254925,0.016956,0.0424485
19,0.27329654,0.22574659,"('inhospitable', 'hospitable')",0.37498832,0.37618402,0.21291292,0.20195082,-0.09861533,-0.17732991,0.1906456,0.1566379,-0.0340077
20,1.0926524,1.1913016,"('rough', 'thoughtful')",-0.49705482,-0.47331655,0.69294393,0.708918,0.4599398,0.34091973,0.4371203,0.4419557,0.0048354
21,0.6975984,0.7561077,"('immoral', 'moral')",-1.9861108,-1.9557512,-0.23727207,-0.19842046,-0.52835345,-0.39162445,-0.5135345,-0.4474221,0.0661124
