,united_male,united_female,tuple,rentals_male,rentals_female,inc_male,inc_female,average_male,average_female,female-male
27,0.53593457,0.64656335,"('hardhearted', 'softhearted')",-0.11519008,-0.01698622,1.639547,1.4836329,0.6867638,0.7044034,0.0176396
28,0.49435017,0.3532764,"('disloyal', 'loyal')",-0.26071668,-0.3539714,0.8976961,0.7980783,0.3771098,0.2657944,-0.1113154
29,-0.045762226,-0.1234472,"('unfair', 'fair')",-1.0044127,-1.0479491,-0.33555835,-0.44419223,-0.461911,-0.5385295,-0.0766185
30,1.0210216,0.98070025,"('intolerant', 'tolerant')",0.5646158,0.62428683,0.9227062,0.8439069,0.8361145,0.816298,-0.0198165
31,-1.3389835,-1.2398038,"('evil', 'good')",-0.8269232,-0.74125063,-0.41114947,-0.48484394,-0.8590187,-0.8219661,0.0370526
32,0.7255405,0.7139934,"('unkind', 'kind')",0.405823,0.40711084,0.9029195,0.8209788,0.6780943,0.647361,-0.0307333
33,0.07410964,-0.0071489513,"('wrong', 'right')",0.5393976,0.45893773,-0.14014432,-0.23605311,0.1577877,0.0719119,-0.0858758
34,0.31939277,0.47402376,"('mean', 'honorable')",0.18725573,0.3983427,5.854171,5.915885,2.1202731,2.2627505,0.1424774
35,-0.8192754,-0.901604,"('corrupt', 'incorrupt')",-0.2581357,-0.36078736,0.31525317,0.13215072,-0.2540526,-0.3767469,-0.1226943
36,-1.1747073,-1.170101,"('hostile', 'amicable')",0.16297632,0.15579964,0.7990173,0.5741876,-0.0709045,-0.1467046,-0.0758001
37,0.48894736,0.4979336,"('fake', 'genuine')",-0.3644682,-0.3563523,0.36588696,0.36129797,0.1634554,0.1676264,0.004171
38,0.34847045,0.4220531,"('untruthful', 'truthful')",0.55630803,0.52862453,0.08501719,0.106683545,0.3299319,0.3524537,0.0225218
39,2.0133631,2.0733495,"('exploitative', 'cooperative')",0.55008835,0.61572206,0.14449719,0.15062904,0.9026496,0.9465669,0.0439173
40,0.616941,0.5996925,"('stingy', 'generous')",-0.06932178,0.05213638,-0.9836255,-1.1406499,-0.1453354,-0.1629403,-0.0176049
41,-0.10355824,-0.034946717,"('unforgiving', 'forgiving')",0.34976226,0.43584862,0.217882,0.1015141,0.1546953,0.167472,0.0127767
42,1.2256455,1.3281722,"('unreliable', 'reliable')",0.15848814,0.27388656,-2.8025286,-2.7522287,-0.4727983,-0.38339,0.0894083
43,0.9905376,1.1313934,"('irresponsible', 'responsible')",0.47133237,0.59184664,0.336322,0.3638759,0.5993973,0.6957053,0.096308
44,-0.8176259,-0.70744944,"('prejudiced', 'unprejudiced')",-0.44400907,-0.33460408,-1.3021632,-1.2526634,-0.8545994,-0.7649056,0.0896938
45,-0.15248519,-0.13376585,"('incompetent', 'competent')",-0.46576962,-0.3586618,-0.28125954,-0.32112962,-0.2998381,-0.2711858,0.0286523
46,0.28099206,0.29476744,"('uncompetitive', 'competitive')",0.43240708,0.4486613,-0.7712298,-0.7816409,-0.0192769,-0.0127374,0.0065395
47,0.31368068,0.43341318,"('stupid', 'smart')",0.56395525,0.6915024,5.4288297,5.4609647,2.1021552,2.1952934,0.0931382
48,0.64475477,0.59771574,"('unintelligent', 'intelligent')",-0.26355898,-0.2674805,0.6586608,0.63281435,0.3466189,0.3210165,-0.0256024
49,-0.93154514,-0.87963045,"('unable', 'able')",-1.2971534,-1.1807936,-0.32363254,-0.22509459,-0.850777,-0.7618395,0.0889375
50,-0.17875774,-0.15838648,"('clumsy', 'skillful')",0.5700118,0.5732254,0.31839642,0.24308681,0.2365502,0.2193086,-0.0172416
51,0.4995308,0.40844274,"('uneducated', 'educated')",-0.8686604,-0.91230714,0.395881,0.32608312,0.0089171,-0.0592604,-0.0681775
52,-0.2156848,-0.2852195,"('irrational', 'rational')",0.60387594,0.40243912,0.3963736,0.2502303,0.2615216,0.1224833,-0.1390383
53,-0.9785114,-0.93669707,"('uncreative', 'creative')",0.0069192983,0.069354385,0.9313932,0.8279845,-0.0133996,-0.0131194,0.0002802
54,-0.36399025,-0.3206045,"('incapable', 'capable')",0.5937582,0.56311756,1.2976458,1.3431515,0.5091379,0.5285548,0.0194169
55,-0.26027584,-0.27417803,"('incompetent', 'clever')",-1.0066898,-0.86969995,-0.2152248,-0.19138448,-0.4940635,-0.4450875,0.048976
56,1.994808,1.9766825,"('impractical', 'practical')",0.43499416,0.48306417,-0.44836408,-0.39664733,0.6604794,0.6876998,0.0272204
57,-0.26602194,-0.30382466,"('unimaginative', 'imaginative')",-0.41154605,-0.39713046,-2.4110591,-2.445564,-1.0295424,-1.0488397,-0.0192973
58,0.010508235,0.042364977,"('undiscriminating', 'discriminating')",0.81776345,0.84292054,0.2530809,0.21556729,0.3604509,0.3669509,0.0065
59,0.60541433,0.57994425,"('foolish', 'wise')",0.5139115,0.4369752,0.82302517,0.78034335,0.6474504,0.5990876,-0.0483628
60,0.88033926,0.934631,"('inefficient', 'efficient')",0.36733767,0.48038667,-0.3997544,-0.27281976,0.2826409,0.3807326,0.0980917
61,0.22133304,0.10268785,"('illogical', 'logical')",0.42386916,0.32131281,0.40190822,0.27676535,0.3490368,0.2335887,-0.1154481
62,0.25999814,0.3595206,"('incompetent', 'brilliant')",-0.13466221,-0.025965968,-0.23303494,-0.0949548,-0.0358997,0.0795333,0.115433
63,0.40392956,0.470512,"('unperceptive', 'insightful')",0.43741474,0.53331023,1.0008463,1.0868571,0.6140635,0.6968931,0.0828296
64,0.68726265,0.5868017,"('shy', 'confident')",0.26618552,0.18185684,-6.503772,-6.4420786,-1.8501078,-1.89114,-0.0410322
65,1.2974061,1.162674,"('insecure', 'secure')",0.22024636,0.16886066,-0.38197282,-0.36040026,0.3785599,0.3237115,-0.0548484
66,0.3694315,0.44163153,"('inactive', 'active')",-0.46587786,-0.45306116,1.3907287,1.3308784,0.4314274,0.4398162,0.0083888
67,1.3095893,1.2713027,"('doubtful', 'determined')",0.23728217,0.17141496,-0.4254558,-0.3726826,0.3738052,0.3566784,-0.0171268
68,0.51230645,0.43570766,"('dependent', 'independent')",-1.4299463,-1.5029393,-0.26114574,-0.32863915,-0.3929285,-0.4652903,-0.0723618
69,0.052634567,0.08523443,"('lazy', 'industrious')",0.3195432,0.31708577,-0.20434856,-0.21411073,0.0559431,0.0627365,0.0067934
70,1.1526668,1.1967847,"('lethargic', 'energetic')",-0.43069446,-0.31011865,0.32617062,0.37083578,0.349381,0.4191673,0.0697863
71,1.015878,1.1163503,"('diffident', 'self-confident')",0.11730095,0.24944487,0.8260054,0.798609,0.6530615,0.7214681,0.0684066
72,0.6214174,0.6179888,"('unambitious', 'ambitious')",-0.44889048,-0.46620885,-1.0634706,-1.0235275,-0.2969812,-0.2905825,0.0063987
73,0.94758856,0.922706,"('helpless', 'self-reliant')",0.7997715,0.75307345,-2.781256,-2.773628,-0.344632,-0.3659495,-0.0213175
74,1.436611,1.5128858,"('undedicated', 'dedicated')",-0.7843658,-0.74839634,0.13427229,0.10574734,0.2621725,0.2900789,0.0279064
75,-1.6697603,-1.6310443,"('meek', 'impulsive')",-0.7053208,-0.74288005,-0.34972903,-0.30975777,-0.90827,-0.8945607,0.0137093
76,0.50381774,0.5445553,"('anxious', 'daring')",0.06507476,0.15916373,0.047722537,0.112935916,0.2055383,0.2722183,0.06668
77,-0.14409983,-0.16792482,"('unmotivated', 'motivated')",0.1778874,0.1421251,-1.2818542,-1.1469368,-0.4160222,-0.3909122,0.02511
78,-0.735536,-0.61532915,"('nonresilient', 'resilient')",0.51602495,0.5841817,0.3259402,0.40347838,0.0354764,0.1241103,0.0886339
79,0.27124354,0.29026824,"('wavering', 'unwavering')",-0.55866694,-0.58687264,0.44872943,0.46129456,0.0537687,0.0548967,0.001128
80,0.12641215,0.07681849,"('dominated', 'dominating')",-0.7078081,-0.7151566,-1.4891586,-1.3643259,-0.6901848,-0.6675547,0.0226301
81,0.8098556,0.6614815,"('submissive', 'aggressive')",-0.2419786,-0.30407846,-0.9351542,-0.80941683,-0.1224257,-0.1506713,-0.0282456
82,-0.8145297,-0.79448,"('poor', 'rich')",0.07409222,0.14507198,5.912314,5.9045362,1.7239588,1.7517095,0.0277507
83,-0.1422514,-0.1535354,"('powerless', 'powerful')",0.05370996,0.05477602,-1.1791056,-1.1857191,-0.422549,-0.4281595,-0.0056105
84,1.1069403,1.0081835,"('inferior', 'superior')",-0.46643022,-0.60569483,0.819406,0.75139076,0.4866387,0.3846265,-0.1020122
85,-0.41810802,-0.3463516,"('insignificant', 'prestigious')",0.71354085,0.6786729,1.3730239,1.3186551,0.5561522,0.5503255,-0.0058267
86,0.49189276,0.32581347,"('uninfluential', 'influential')",-0.8272019,-0.91671675,0.040352583,-0.070622385,-0.0983189,-0.2205086,-0.1221897
87,0.5622893,0.52910066,"('unsuccessful', 'successful')",0.88438404,0.84116936,1.0887879,1.2381157,0.8451538,0.8694619,0.0243081
88,0.5258978,0.45723164,"('low', 'eminent')",-0.98497283,-1.0918417,0.23036888,0.24614908,-0.0762354,-0.129487,-0.0532516
