,united_male,united_female,tuple,parcel_male,parcel_female,service_male,service_female,inc_male,inc_female,average_male,average_female,female-male
0,0.7136427,0.7130923,"('unsociable', 'sociable')",-0.70890296,-0.82056,0.7261648,0.6460324,-0.29291216,-0.46617252,0.1094981,0.0180981,-0.0914
1,-1.0935779,-1.1810069,"('unfriendly', 'friendly')",1.1742197,1.0961338,-0.75031954,-0.83729666,1.9940535,1.8221536,0.331094,0.224996,-0.106098
2,0.2432968,0.24038923,"('unlikable', 'likable')",0.04225809,0.10750884,0.40364313,0.38681412,0.7481677,0.8695963,0.3593414,0.4010771,0.0417357
3,-0.17776862,-0.022496521,"('repellent', 'pleasant')",-1.7044231,-1.7194897,-0.5356995,-0.39538163,0.34167975,0.40086165,-0.5190528,-0.4341266,0.0849262
4,-0.26978806,-0.43676212,"('disliked', 'liked')",0.9301539,0.86452293,-0.3966881,-0.40286708,-6.606254,-6.5429645,-1.5856441,-1.6295177,-0.0438736
5,-0.28689352,-0.31158155,"('distant', 'outgoing')",1.1669244,1.2367213,-0.75785273,-0.78478605,-0.1335468,-0.13515483,-0.0028422,0.0012997,0.0041419
6,-0.42637885,-0.4513184,"('distant', 'open')",1.373833,1.4229388,-0.8720957,-0.91054213,0.5041084,0.5369569,0.1448667,0.1495088,0.0046421
7,0.5576331,0.5826821,"('insensitive', 'sensitive')",-0.05334957,-0.108667776,0.11404116,0.136826,0.6551421,0.5744853,0.3183667,0.2963314,-0.0220353
8,-1.7632546,-1.8277913,"('unaffectionate', 'affectionate')",1.2061145,1.243015,-1.0438898,-1.1746149,0.7691767,0.6949005,-0.2079633,-0.2661227,-0.0581594
9,-0.32403672,-0.3293212,"('unaffectionate', 'caring')",1.2706972,1.2667922,-0.21641913,-0.3310013,1.2854352,1.2280885,0.5039191,0.4586395,-0.0452796
10,1.0684332,1.1686959,"('unsympathetic', 'sympathetic')",-1.6270299,-1.767329,-0.21334574,-0.1950922,-0.07326317,-0.15249507,-0.2113014,-0.2365551,-0.0252537
11,0.9347581,0.98617744,"('unhelpful', 'helpful')",-1.1190805,-1.0853355,0.8123943,0.7679225,1.8500047,1.9124316,0.6195191,0.645299,0.0257799
12,1.5484457,1.5982139,"('unsupportive', 'supportive')",0.6741822,0.625308,0.138779,0.19970833,-1.9611251,-1.9419966,0.1000704,0.1203084,0.020238
13,0.5225907,0.46176156,"('impolite', 'polite')",-1.0946263,-1.1918339,1.2032689,1.1508207,-0.0710964,-0.17982012,0.1400342,0.0602321,-0.0798021
14,0.23685357,0.27631178,"('antisocial', 'social')",-0.92357546,-0.96680206,0.25115708,0.27380195,-0.58704615,-0.6470583,-0.2556528,-0.2659366,-0.0102838
15,-0.33292228,-0.44162685,"('boring', 'funny')",0.8130612,0.91131777,-0.93191737,-1.065161,0.48999706,0.45867532,0.0095546,-0.0341987,-0.0437533
16,-0.532904,-0.47699586,"('unpopular', 'popular')",-0.6007148,-0.5187564,-0.59256494,-0.53049123,0.59247965,0.61981547,-0.283426,-0.226607,0.056819
17,0.09295433,0.21351665,"('nasty', 'nice')",0.8877833,0.9303664,0.4549706,0.48300788,-0.32368416,-0.2716189,0.278006,0.338818,0.060812
18,0.06601061,0.11079767,"('disagreeable', 'welcoming')",0.5984893,0.63216215,-0.33220172,-0.28842288,-0.26415733,-0.25316098,0.0170352,0.050344,0.0333088
19,0.21012779,0.23072673,"('inhospitable', 'hospitable')",0.95365834,0.95834684,-0.1710266,-0.13234176,0.2066168,0.30620396,0.2998441,0.3407339,0.0408898
20,-0.24272624,-0.28339908,"('rough', 'thoughtful')",-0.6290297,-0.7067998,0.34129754,0.36532184,1.0938852,1.0667771,0.1408567,0.110475,-0.0303817
21,1.072968,1.1004046,"('immoral', 'moral')",-1.0785427,-1.196404,1.0136904,1.0641044,-0.62077177,-0.5851157,0.096836,0.0957474,-0.0010886
22,0.41941723,0.24597517,"('untrustworthy', 'trustworthy')",-1.1820623,-1.3061306,0.060663857,-0.04089041,-1.0048995,-1.0895613,-0.4267201,-0.5476518,-0.1209317
23,0.94830585,1.0322852,"('insincere', 'sincere')",-0.14250731,-0.20608652,0.37347496,0.32151935,6.199651,6.000149,1.8447311,1.7869667,-0.0577644
24,0.7925622,0.7294402,"('dishonest', 'honest')",0.20769694,0.16872972,-1.0761921,-1.1802168,0.9767222,0.8668207,0.2251973,0.1461935,-0.0790038
25,-0.5512385,-0.52563053,"('egoistic', 'altruistic')",2.3194432,2.3647182,1.3441384,1.4760755,1.7368385,1.7222787,1.2122954,1.2593604,0.047065
26,-0.23360759,-0.39726844,"('hardhearted', 'benevolent')",2.5019035,2.466468,0.43473935,0.3515283,1.5529077,1.496592,1.0639858,0.9793299,-0.0846559
27,-0.23676862,-0.24322395,"('hardhearted', 'softhearted')",0.74285936,0.7849428,0.38340652,0.36046806,1.7451797,1.6645745,0.6586692,0.6416904,-0.0169788
28,0.6259452,0.6048554,"('disloyal', 'loyal')",0.5551274,0.50327945,0.002292972,-0.046986334,1.1463981,1.0134245,0.5824409,0.5186433,-0.0637976
29,-0.29798752,-0.43749413,"('unfair', 'fair')",0.3516694,0.33680594,-1.0075932,-1.1369492,-0.32579362,-0.56130433,-0.3199262,-0.4497354,-0.1298092
30,0.29821575,0.28006312,"('intolerant', 'tolerant')",-0.17651811,-0.301076,-0.31767574,-0.38526368,1.1792893,1.1692142,0.2458278,0.1907344,-0.0550934
31,-1.4743795,-1.5621356,"('evil', 'good')",1.1025431,1.2090535,-1.5243459,-1.5652528,-0.88693535,-0.9715538,-0.6957794,-0.7224722,-0.0266928
32,1.0013337,1.0350864,"('unkind', 'kind')",0.5262002,0.49783394,0.04259792,0.07366579,1.439879,1.1990988,0.7525027,0.7014213,-0.0510814
33,0.7777889,0.7746709,"('wrong', 'right')",2.214857,2.1509001,1.039606,0.9733989,-0.43522114,-0.556978,0.8992577,0.835498,-0.0637597
34,-0.046730846,0.06812566,"('mean', 'honorable')",0.17797163,0.21876317,-0.20166144,-0.14420424,6.2252192,6.346032,1.5386996,1.6221792,0.0834796
35,-1.0983096,-1.1778433,"('corrupt', 'incorrupt')",1.2481552,1.3123387,-0.5469512,-0.5687689,0.048322693,-0.049026847,-0.0871957,-0.1208251,-0.0336294
36,-2.0144534,-2.1535592,"('hostile', 'amicable')",1.3280474,1.2811544,-1.2042542,-1.3040655,0.30324566,0.2452222,-0.3968536,-0.482812,-0.0859584
37,-0.42139536,-0.4020053,"('fake', 'genuine')",-0.51499707,-0.51110643,-0.8450551,-0.8041823,0.4035101,0.37465286,-0.3444844,-0.3356603,0.0088241
38,0.103508994,0.03607399,"('untruthful', 'truthful')",0.46589372,0.4133873,-0.076493144,-0.18508132,0.10142426,0.14914542,0.1485835,0.1033814,-0.0452021
39,1.2625841,1.238491,"('exploitative', 'cooperative')",0.9481059,0.90754926,0.18364328,0.14323723,0.08805716,0.044876415,0.6205976,0.5835385,-0.0370591
40,0.9333769,0.87001336,"('stingy', 'generous')",2.1614697,2.06036,0.099361,0.1569941,-1.6103778,-1.644875,0.3959575,0.3606231,-0.0353344
41,-0.008629777,0.001251921,"('unforgiving', 'forgiving')",1.0236237,0.9895236,1.3354001,1.3291574,0.27577966,0.28057492,0.6565434,0.6501269,-0.0064165
