,discover_male,discover_female,tuple,financial_male,financial_female,services_male,services_female,average_male,average_female,female-male
13,0.84150404,0.7095916,"('impolite', 'polite')",0.10899006,0.109498836,0.70038843,0.61754197,0.5502942,0.4788775,-0.0714167
14,1.7469468,1.6349964,"('antisocial', 'social')",1.5624299,1.5216717,0.5865497,0.5031087,1.2986422,1.2199256,-0.0787166
15,0.30347735,0.23119223,"('boring', 'funny')",0.7187029,0.6803121,-0.5690261,-0.66956145,0.1510514,0.0806476,-0.0704038
16,-1.7873635,-1.7472419,"('unpopular', 'popular')",-0.5329711,-0.49694946,0.6059078,0.6946999,-0.5714756,-0.5164972,0.0549784
17,-1.6314349,-1.6085465,"('nasty', 'nice')",0.019449051,0.12831038,-0.1982083,-0.08119417,-0.6033981,-0.5204767,0.0829214
18,-0.6861719,-0.6793086,"('disagreeable', 'welcoming')",-0.043303907,0.0048086513,-0.023553617,0.0014290661,-0.2510098,-0.2243569,0.0266529
19,-1.6657155,-1.6348937,"('inhospitable', 'hospitable')",-0.4082479,-0.40759552,-0.5098861,-0.42212346,-0.8612831,-0.8215375,0.0397456
20,0.28376678,0.24378094,"('rough', 'thoughtful')",0.31238827,0.31950223,-0.08605497,-0.14688696,0.1700334,0.1387988,-0.0312346
21,1.7570286,1.685966,"('immoral', 'moral')",0.6146503,0.59229445,0.6315298,0.63874984,1.0010695,0.9723368,-0.0287327
22,0.7320579,0.70242774,"('untrustworthy', 'trustworthy')",-0.42330095,-0.48687893,-0.31158775,-0.380126,-0.0009436,-0.0548591,-0.0539155
23,0.6728115,0.63882756,"('insincere', 'sincere')",0.516026,0.47550648,4.1953416,3.9676914,1.7947264,1.6940085,-0.1007179
24,1.3167616,1.30699,"('dishonest', 'honest')",0.069697745,0.07444633,-0.42809734,-0.5992618,0.319454,0.2607248,-0.0587292
25,-0.40192384,-0.3456756,"('egoistic', 'altruistic')",0.40823454,0.449165,1.222127,1.2127934,0.4094792,0.4387609,0.0292817
26,0.038656376,-0.001266377,"('hardhearted', 'benevolent')",1.7241052,1.6383479,0.97600245,0.8492491,0.9129213,0.8287768,-0.0841445
27,0.04098007,0.0075902343,"('hardhearted', 'softhearted')",-0.9464142,-0.93241227,0.038333073,0.023750793,-0.2890337,-0.3003571,-0.0113234
28,0.22255622,0.17819768,"('disloyal', 'loyal')",0.43391505,0.33347857,0.70439047,0.5606445,0.4536206,0.3574402,-0.0961804
29,-0.9672304,-0.98327553,"('unfair', 'fair')",-0.23313792,-0.2609754,-1.1735468,-1.2574117,-0.7913051,-0.8338876,-0.0425825
30,0.9520569,0.89866227,"('intolerant', 'tolerant')",0.30730045,0.279131,0.76367694,0.65388274,0.6743448,0.6105587,-0.0637861
31,-2.4337742,-2.256989,"('evil', 'good')",-0.7879814,-0.71152455,-2.6233695,-2.6261613,-1.9483751,-1.8648917,0.0834834
32,0.98395437,0.89693743,"('unkind', 'kind')",0.29333323,0.30775273,0.8630691,0.7922889,0.7134523,0.6656597,-0.0477926
33,0.05944665,0.021217756,"('wrong', 'right')",2.0225527,2.003114,-0.16599074,-0.1967641,0.6386695,0.6091892,-0.0294803
34,0.5445864,0.6056151,"('mean', 'honorable')",0.629043,0.7080052,3.2242482,3.1689138,1.4659592,1.4941781,0.0282189
35,-2.197679,-2.2380023,"('corrupt', 'incorrupt')",-0.29624146,-0.29099315,-1.1811548,-1.2220504,-1.2250252,-1.2503486,-0.0253234
36,-1.3429093,-1.2786111,"('hostile', 'amicable')",0.36851892,0.28717145,-1.0058447,-1.1514201,-0.6600784,-0.7142866,-0.0542082
37,0.46458614,0.43864864,"('fake', 'genuine')",-0.96128523,-0.96947885,0.32481125,0.30056375,-0.0572959,-0.0767555,-0.0194596
38,0.8009794,0.8305683,"('untruthful', 'truthful')",0.61749,0.65804636,0.26330596,0.24510425,0.5605918,0.5779063,0.0173145
39,1.3943257,1.386659,"('exploitative', 'cooperative')",1.4004588,1.3657887,0.31808004,0.20023338,1.0376215,0.984227,-0.0533945
40,-0.7753445,-0.7010337,"('stingy', 'generous')",1.3516147,1.364982,-1.2012346,-1.1558028,-0.2083215,-0.1639515,0.04437
41,0.6722525,0.69945717,"('unforgiving', 'forgiving')",0.9563477,0.9343898,0.43309838,0.29585385,0.6872328,0.6432336,-0.0439992
42,0.5164562,0.55433136,"('unreliable', 'reliable')",1.092953,1.1695993,-0.9392985,-0.7266325,0.2233702,0.3324327,0.1090625
43,1.1653277,1.1625648,"('irresponsible', 'responsible')",0.23597781,0.25960475,0.38435578,0.324116,0.5952204,0.5820951,-0.0131253
44,-0.48317543,-0.547418,"('prejudiced', 'unprejudiced')",-0.3224727,-0.25988334,-0.28131327,-0.18006656,-0.3623205,-0.3291226,0.0331979
45,0.41648114,0.44717202,"('incompetent', 'competent')",-1.0090842,-0.9769629,0.9343966,0.96962667,0.1139312,0.1466119,0.0326807
46,1.5476828,1.5373933,"('uncompetitive', 'competitive')",0.033444792,0.020742558,1.3535883,1.4641151,0.9782386,1.007417,0.0291784
47,0.062466115,0.12372674,"('stupid', 'smart')",1.1404608,1.1190748,3.713659,3.6347191,1.638862,1.6258402,-0.0130218
48,1.0936596,1.0687451,"('unintelligent', 'intelligent')",-0.8760856,-0.8807811,-0.34833622,-0.4732343,-0.0435874,-0.0950901,-0.0515027
49,-0.25458023,-0.27741304,"('unable', 'able')",-0.6324403,-0.5419922,0.798,0.96452105,-0.0296735,0.048372,0.0780455
50,-1.1876625,-1.1617014,"('clumsy', 'skillful')",0.53514385,0.52252877,1.0663023,1.209736,0.1379279,0.1901878,0.0522599
51,0.6377512,0.5830951,"('uneducated', 'educated')",-0.35511044,-0.41810888,0.64279896,0.6345719,0.3084799,0.2665194,-0.0419605
52,-2.1165535,-2.2052872,"('irrational', 'rational')",0.5590523,0.44138896,-0.44838697,-0.5711296,-0.6686294,-0.7783426,-0.1097132
53,-0.5281273,-0.4692913,"('uncreative', 'creative')",1.3862157,1.3108348,0.23086599,0.16103667,0.3629848,0.3341934,-0.0287914
54,-0.57591224,-0.59060633,"('incapable', 'capable')",0.91074884,0.8942872,0.7984007,0.83046705,0.3777458,0.3780493,0.0003035
55,2.784484,2.7486858,"('incompetent', 'clever')",-0.83198225,-0.8485988,0.7672816,0.766161,0.9065944,0.8887494,-0.017845
56,2.0932312,2.0245435,"('impractical', 'practical')",0.73065233,0.76247215,0.55051184,0.5479059,1.1247985,1.1116405,-0.013158
57,0.07045352,0.10098229,"('unimaginative', 'imaginative')",-0.20620707,-0.22497413,-1.9299828,-1.894638,-0.6885788,-0.6728766,0.0157022
58,-0.11263888,-0.11208782,"('undiscriminating', 'discriminating')",1.0217004,0.94370025,0.07850459,-0.026237592,0.3291887,0.2684583,-0.0607304
59,-1.6131369,-1.5972167,"('foolish', 'wise')",0.9225393,0.88302046,-0.6500159,-0.7239263,-0.4468712,-0.4793742,-0.032503
60,2.0867412,2.0456805,"('inefficient', 'efficient')",-0.259462,-0.21447188,2.0869684,2.045347,1.3047492,1.2921852,-0.012564
61,0.27722257,0.14991856,"('illogical', 'logical')",1.6271254,1.5477704,0.6310947,0.48533815,0.8451475,0.7276757,-0.1174718
62,2.2331991,2.244432,"('incompetent', 'brilliant')",0.20304435,0.30911934,1.1789354,1.2811357,1.2050597,1.2782289,0.0731692
63,0.72694564,0.80222696,"('unperceptive', 'insightful')",0.6835212,0.6849514,1.7194115,1.7458377,1.0432928,1.077672,0.0343792
64,-0.51012206,-0.5401293,"('shy', 'confident')",0.5476162,0.5472247,-2.5323148,-2.5111806,-0.8316069,-0.8346951,-0.0030882
65,1.2244397,1.1159695,"('insecure', 'secure')",-0.114106864,-0.19019002,0.22462492,0.12982781,0.4449859,0.3518691,-0.0931168
66,0.14434657,0.16836902,"('inactive', 'active')",1.4843056,1.4763492,1.2475123,1.3224711,0.9587215,0.9890631,0.0303416
67,-0.094778456,-0.10218635,"('doubtful', 'determined')",0.45864522,0.49121997,0.26633662,0.26912102,0.2100678,0.2193849,0.0093171
68,0.023844674,-0.06275855,"('dependent', 'independent')",-1.8389226,-1.8808167,-0.4676829,-0.47660187,-0.7609203,-0.8067257,-0.0458054
69,-1.0623869,-1.0198292,"('lazy', 'industrious')",1.4846591,1.513871,0.30497715,0.38472104,0.2424165,0.2929209,0.0505044
70,1.3308239,1.3197246,"('lethargic', 'energetic')",-0.6582552,-0.66433835,1.2232411,1.3389473,0.6319366,0.6647778,0.0328412
71,0.8424009,0.86394376,"('diffident', 'self-confident')",1.66804,1.723,0.6814121,0.65736943,1.063951,1.0814377,0.0174867
72,0.96098995,0.95667875,"('unambitious', 'ambitious')",0.05528523,0.117425784,-1.4641303,-1.4744929,-0.149285,-0.1334628,0.0158222
73,-0.13759458,-0.11835793,"('helpless', 'self-reliant')",1.0016102,0.93294185,-2.4574292,-2.4478843,-0.5311379,-0.5444335,-0.0132956
74,0.53562486,0.53345996,"('undedicated', 'dedicated')",0.35947168,0.34353316,0.020896882,0.030801147,0.3053312,0.3025981,-0.0027331
75,-0.8969954,-0.8195703,"('meek', 'impulsive')",-0.5958079,-0.5267,-0.9439946,-0.81096005,-0.812266,-0.7190768,0.0931892
76,1.0986191,1.1232325,"('anxious', 'daring')",-0.24991038,-0.20748252,0.9784982,1.1061252,0.609069,0.6739584,0.0648894
77,0.6609,0.68064106,"('unmotivated', 'motivated')",0.7660608,0.78903306,0.53775704,0.544248,0.654906,0.6713074,0.0164014
78,0.17998686,0.21064416,"('nonresilient', 'resilient')",0.7551176,0.7845833,1.4156429,1.6094685,0.7835824,0.8682319,0.0846495
79,-1.1903096,-1.1708554,"('wavering', 'unwavering')",-0.06798156,-0.05700285,-0.030529503,0.06019406,-0.4296069,-0.3892214,0.0403855
80,1.9221971,1.8628016,"('dominated', 'dominating')",-0.09849871,-0.11487749,1.1390319,1.2467613,0.9875768,0.9982285,0.0106517
81,1.6236823,1.5968318,"('submissive', 'aggressive')",0.7428505,0.72883207,0.78265184,0.8463402,1.0497282,1.0573347,0.0076065
82,0.27187678,0.25799,"('poor', 'rich')",-0.6233452,-0.6261078,3.4398797,3.3877902,1.0294704,1.0065575,-0.0229129
83,0.66450006,0.6402342,"('powerless', 'powerful')",1.1351786,1.136995,0.2068129,0.1984655,0.6688305,0.6585648,-0.0102657
84,-0.34790033,-0.3966413,"('inferior', 'superior')",0.40782967,0.36900544,0.0125759505,-0.03828967,0.0241684,-0.0219752,-0.0461436
85,-2.3508377,-2.2927964,"('insignificant', 'prestigious')",1.9115206,1.9005538,-0.2411682,-0.23062307,-0.2268284,-0.2076219,0.0192065
86,1.1118715,1.0501443,"('uninfluential', 'influential')",-0.70226014,-0.79564875,0.07656746,0.021016274,0.1620596,0.0918373,-0.0702223
87,0.45414802,0.42618704,"('unsuccessful', 'successful')",1.2473708,1.1903393,1.1247433,1.182841,0.9420874,0.9331225,-0.0089649
88,0.088196814,0.05736244,"('low', 'eminent')",-0.7860805,-0.81715447,0.032887746,-0.021526754,-0.2216653,-0.2604396,-0.0387743
