,simon_male,simon_female,tuple,property_male,property_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.940583,0.7094022,"('unsociable', 'sociable')",-0.28114888,-0.37607428,0.4290957,0.30350024,-0.68370473,-0.7994394,0.1012063,-0.0406528,-0.1418591
1,-0.58881235,-0.56926006,"('unfriendly', 'friendly')",-0.24127778,-0.27250105,-0.24764399,-0.32052702,2.220431,2.1548796,0.2856742,0.2481478,-0.0375264
2,1.1741487,1.313187,"('unlikable', 'likable')",0.92087406,1.0748308,1.8083276,1.8187692,0.7277043,0.8468572,1.1577637,1.263411,0.1056473
3,0.47948802,0.54109406,"('repellent', 'pleasant')",-0.7640111,-0.6842939,0.8034007,0.84541994,0.21197994,0.25898343,0.1827144,0.2403009,0.0575865
4,-0.49948668,-0.54559416,"('disliked', 'liked')",0.42622453,0.30677426,-0.19501565,-0.38345492,-6.835771,-6.8888707,-1.7760122,-1.8777864,-0.1017742
5,-1.3651668,-1.2778295,"('distant', 'outgoing')",0.2941869,0.27169907,-0.87621063,-0.9006122,0.29904616,0.3136291,-0.4120361,-0.3982784,0.0137577
6,-1.3900421,-1.2549084,"('distant', 'open')",0.26010218,0.28946966,-1.2026247,-1.2251844,0.95531684,0.95378774,-0.344312,-0.3092089,0.0351031
7,1.6706668,1.544488,"('insensitive', 'sensitive')",0.52369416,0.5963445,0.2587066,0.34516937,0.78726107,0.7838682,0.8100821,0.8174675,0.0073854
8,0.61875373,0.69470906,"('unaffectionate', 'affectionate')",0.5638896,0.54531115,0.19407703,0.16927099,1.3259441,1.2740778,0.6756661,0.6708423,-0.0048238
9,1.1221464,1.0864646,"('unaffectionate', 'caring')",0.71535265,0.6620461,0.26367933,0.22512485,1.4695649,1.4684867,0.8926858,0.8605306,-0.0321552
10,1.4380736,1.2262034,"('unsympathetic', 'sympathetic')",-0.7788326,-0.69991714,0.04410865,0.09414204,-0.51501346,-0.54085755,0.047084,0.0198927,-0.0271913
11,0.5136304,0.42112058,"('unhelpful', 'helpful')",-0.64958423,-0.64920247,-0.14477374,-0.10948092,1.5297917,1.6294596,0.3122661,0.3229742,0.0107081
12,2.2719233,2.1691155,"('unsupportive', 'supportive')",0.93386275,1.0346454,1.0638775,1.1968598,-1.9225646,-1.8898238,0.5867747,0.6276993,0.0409246
13,0.65873706,0.5580496,"('impolite', 'polite')",-0.41330907,-0.34723234,-0.10069295,-0.12154421,-0.51265013,-0.5681581,-0.0919788,-0.1197213,-0.0277425
14,1.922117,1.828916,"('antisocial', 'social')",1.1069959,1.1554941,1.5385047,1.4762852,-0.7496697,-0.83563524,0.954487,0.906265,-0.048222
15,-0.35743552,-0.41382754,"('boring', 'funny')",0.17067945,0.08898991,-0.75227976,-0.8637808,0.45992708,0.4142338,-0.1197772,-0.1935962,-0.073819
16,-1.5331343,-1.5181547,"('unpopular', 'popular')",-0.5480469,-0.509322,-0.38752556,-0.36921167,0.59536403,0.57553655,-0.4683357,-0.455288,0.0130477
17,0.18033671,0.26703185,"('nasty', 'nice')",0.16740213,0.22504967,-0.67138153,-0.6990885,-0.3663307,-0.33392018,-0.1724933,-0.1352318,0.0372615
18,0.10267754,0.1129303,"('disagreeable', 'welcoming')",-0.5440674,-0.44646806,-0.6390704,-0.5237464,-0.27972552,-0.2677183,-0.3400465,-0.2812506,0.0587959
19,-0.26271445,-0.07001516,"('inhospitable', 'hospitable')",-0.7085116,-0.63673574,-1.5648277,-1.5720755,0.16256635,0.2551813,-0.5933718,-0.5059112,0.0874606
20,0.34165984,0.34940735,"('rough', 'thoughtful')",-0.22762693,-0.0858744,0.3287613,0.40943837,1.1249021,1.0599842,0.3919241,0.4332389,0.0413148
21,1.2342118,1.1361463,"('immoral', 'moral')",0.118836835,0.15381052,0.35677326,0.40261558,-1.1598291,-1.1447839,0.1374982,0.1369471,-0.0005511
22,0.93520194,0.80819833,"('untrustworthy', 'trustworthy')",-1.3278989,-1.2975698,0.70828414,0.6791676,-1.0741624,-1.1206713,-0.1896438,-0.2327188,-0.043075
23,1.4645066,1.3069935,"('insincere', 'sincere')",-0.2789835,-0.2887976,0.3881003,0.3920784,5.8789706,5.796807,1.8631485,1.8017702,-0.0613783
24,1.0852166,1.0522414,"('dishonest', 'honest')",-0.6938862,-0.6969514,-0.4835738,-0.4942924,0.6881343,0.6295465,0.1489727,0.122636,-0.0263367
25,-0.6486827,-0.53041327,"('egoistic', 'altruistic')",-0.05555751,0.0049387813,-0.064502195,-0.10097796,1.6796052,1.6365247,0.2277157,0.2525181,0.0248024
26,0.31769827,0.25122878,"('hardhearted', 'benevolent')",1.3613571,1.3830708,0.8530812,0.82264733,1.8088212,1.7470857,1.0852394,1.0510081,-0.0342313
27,0.32762563,0.3001323,"('hardhearted', 'softhearted')",-0.7089993,-0.5927986,-0.13361365,-0.055206746,1.7138987,1.6031282,0.2997279,0.3138138,0.0140859
28,0.10189469,0.0010669101,"('disloyal', 'loyal')",0.46386746,0.32361934,0.32350516,0.21875113,1.0520205,0.9449944,0.485322,0.3721079,-0.1132141
29,0.04236718,0.103239946,"('unfair', 'fair')",-0.63012624,-0.64959854,-0.55021435,-0.59047055,-0.21834509,-0.3421955,-0.3390796,-0.3697562,-0.0306766
30,2.0989773,1.9616663,"('intolerant', 'tolerant')",0.69602585,0.754976,0.5772687,0.4687018,0.9176226,0.88662004,1.0724736,1.0179911,-0.0544825
31,-1.5443214,-1.3348813,"('evil', 'good')",-1.0816097,-1.0873241,-1.2310876,-1.2407296,-0.42365915,-0.4824782,-1.0701696,-1.0363533,0.0338163
32,0.43069097,0.2711661,"('unkind', 'kind')",-0.52580994,-0.51253223,0.26077273,0.24163015,0.78290004,0.6892925,0.2371385,0.1723891,-0.0647494
33,-0.96732193,-0.95880705,"('wrong', 'right')",0.40368742,0.38457984,-0.14234515,-0.16424471,-0.22571777,-0.28618896,-0.2329244,-0.2561652,-0.0232408
34,-0.4608815,-0.34140322,"('mean', 'honorable')",-0.07309919,0.071642786,-0.24974723,-0.15140043,6.1782355,6.2820115,1.3486269,1.4652127,0.1165858
35,-1.8423737,-1.7810856,"('corrupt', 'incorrupt')",-0.41073778,-0.5471315,-1.1126646,-1.243066,0.55695033,0.37771434,-0.7022064,-0.7983921,-0.0961857
36,-2.2315164,-2.1721702,"('hostile', 'amicable')",0.07118534,-0.038600326,-0.83492666,-0.9738275,0.9204779,0.7316297,-0.5186949,-0.613242,-0.0945471
37,0.7390633,0.6586007,"('fake', 'genuine')",-0.39534456,-0.39421603,0.17615396,0.18515319,0.60500056,0.6228896,0.2812183,0.2681068,-0.0131115
38,0.20427123,0.14330868,"('untruthful', 'truthful')",-0.28069076,-0.30773965,-0.546632,-0.6017782,-0.09364334,-0.06525931,-0.1791737,-0.2078671,-0.0286934
39,1.6558477,1.7102572,"('exploitative', 'cooperative')",-0.17010099,-0.09341606,1.3420761,1.3720555,0.045350242,0.047006827,0.7182932,0.7589759,0.0406827
40,0.4153381,0.27329755,"('stingy', 'generous')",0.67438865,0.68725884,0.3816911,0.43428043,-1.7528435,-1.80179,-0.0703564,-0.1017383,-0.0313819
41,0.6331052,0.5921558,"('unforgiving', 'forgiving')",-0.56312907,-0.52608186,0.5973389,0.589358,0.09904774,0.015650634,0.1915907,0.1677706,-0.0238201
42,1.4049957,1.3782891,"('unreliable', 'reliable')",1.0854495,1.2234554,1.5687058,1.6893108,-3.0702593,-2.9577346,0.2472228,0.3333303,0.0861075
43,1.9437596,1.8821034,"('irresponsible', 'responsible')",0.65846145,0.8236307,0.93802875,1.0244575,0.51168674,0.53903484,1.0129842,1.0673066,0.0543224
44,-0.85019267,-0.80893075,"('prejudiced', 'unprejudiced')",-0.60473233,-0.47678414,-0.29697284,-0.30167085,-1.2752738,-1.2656573,-0.7567929,-0.7132608,0.0435321
45,0.9427634,0.8017409,"('incompetent', 'competent')",-0.6698093,-0.59051305,0.40928388,0.355807,-0.40222394,-0.4794569,0.0700035,0.0218945,-0.048109
46,1.3360735,1.1822925,"('uncompetitive', 'competitive')",-0.38291094,-0.2675311,1.228915,1.2647347,-1.1140851,-1.1384505,0.2669981,0.2602614,-0.0067367
47,0.1398109,0.17054926,"('stupid', 'smart')",0.44220945,0.5346234,1.0197111,1.1299038,5.9755883,6.0077825,1.89433,1.9607147,0.0663847
48,0.44451827,0.3597899,"('unintelligent', 'intelligent')",-0.8409789,-0.8274156,-0.7932045,-0.7504726,0.022846872,0.054791186,-0.2917046,-0.2908268,0.0008778
49,0.13169062,0.18995874,"('unable', 'able')",-1.3341271,-1.188967,-1.1930063,-1.1403463,-0.50059545,-0.38024664,-0.7240095,-0.6299003,0.0941092
50,-0.5115899,-0.5742557,"('clumsy', 'skillful')",0.32445902,0.39166456,0.19881915,0.22564743,0.1412417,0.14205208,0.0382325,0.0462771,0.0080446
51,0.6963813,0.6023354,"('uneducated', 'educated')",-1.0309355,-1.048438,-0.11677194,-0.13719675,-0.09514072,-0.11434446,-0.1366167,-0.1744109,-0.0377942
52,-0.21223441,-0.21690428,"('irrational', 'rational')",0.18952465,-0.040337343,-0.7944536,-0.89306056,0.42261702,0.30675033,-0.0986366,-0.210888,-0.1122514
53,-0.16303796,-0.16195676,"('uncreative', 'creative')",0.9310146,0.89622587,0.28394842,0.30268073,1.3752968,1.3411107,0.6068054,0.5945151,-0.0122903
54,0.39404565,0.4838412,"('incapable', 'capable')",0.027204499,0.08582493,-0.14134507,-0.10136157,1.1084125,1.1608381,0.3470794,0.4072857,0.0602063
55,1.5679266,1.4694347,"('incompetent', 'clever')",-0.93310714,-0.81256473,0.5027414,0.5558851,-0.5607306,-0.547782,0.1442076,0.1662433,0.0220357
56,2.1254416,2.0361013,"('impractical', 'practical')",0.39316612,0.480152,0.58083487,0.53199375,-0.52055335,-0.5020805,0.6447223,0.6365417,-0.0081806
57,1.0686342,0.85635626,"('unimaginative', 'imaginative')",0.18914215,0.18639854,-0.031551875,-0.028585581,-2.7766786,-2.7617538,-0.3876135,-0.4368961,-0.0492826
58,-0.044968,-0.13690409,"('undiscriminating', 'discriminating')",0.88962716,0.8992827,1.3384085,1.3341283,0.2618126,0.23426093,0.6112201,0.582692,-0.0285281
59,-0.2316767,-0.15385395,"('foolish', 'wise')",0.7315075,0.63169044,-0.5545043,-0.589617,0.6785876,0.68899864,0.1559785,0.1443045,-0.011674
60,1.6891316,1.6451174,"('inefficient', 'efficient')",-0.52156043,-0.31525105,0.9005124,0.97487473,-0.7308089,-0.60984385,0.3343186,0.4237243,0.0894057
61,0.4078138,0.34428743,"('illogical', 'logical')",-0.37371063,-0.46786004,0.14289185,-0.008552255,0.24815573,0.087977245,0.1062877,-0.0110369,-0.1173246
62,2.0597098,2.0579333,"('incompetent', 'brilliant')",-0.49277943,-0.29479283,0.72100604,0.7594543,-0.30878103,-0.17635402,0.4947888,0.5865602,0.0917714
63,0.6675525,0.574254,"('unperceptive', 'insightful')",0.3083045,0.38289768,1.4697976,1.5490942,0.47112405,0.5909723,0.7291946,0.7743045,0.0451099
64,0.047114275,-0.022205248,"('shy', 'confident')",0.75549453,0.72194874,1.2077237,1.1630378,-7.2207394,-7.181635,-1.3026017,-1.3297133,-0.0271116
65,1.0026293,0.77338696,"('insecure', 'secure')",-0.23107386,-0.2786714,1.1155385,1.0262115,-0.5405368,-0.56380546,0.3366393,0.2392804,-0.0973589
66,-0.10237271,-0.14248198,"('inactive', 'active')",1.0565128,1.0494808,1.420378,1.4000969,1.6085458,1.5506468,0.995766,0.9644356,-0.0313304
67,0.7025006,0.75383633,"('doubtful', 'determined')",0.6793538,0.6617888,0.6815436,0.7298459,-0.65094894,-0.55986524,0.3531122,0.3964015,0.0432893
68,-0.105888285,-0.15972579,"('dependent', 'independent')",-2.364326,-2.4379628,-0.7111546,-0.74246943,-0.8083786,-0.83969367,-0.9974369,-1.0449629,-0.047526
69,-2.3520064,-2.1983776,"('lazy', 'industrious')",1.0377403,1.0434586,0.3846887,0.36460298,-0.4058286,-0.39975756,-0.3338515,-0.2975184,0.0363331
70,1.8844738,1.7474885,"('lethargic', 'energetic')",0.06281315,0.2174904,0.7221796,0.8230032,0.4269744,0.49350068,0.7741102,0.8203707,0.0462605
71,0.2679621,0.34123242,"('diffident', 'self-confident')",1.3976952,1.3979316,0.23064573,0.23489927,0.8008185,0.78652245,0.6742804,0.6901464,0.015866
72,1.1121733,1.0667214,"('unambitious', 'ambitious')",0.74467444,0.6911836,0.7440406,0.78731847,-0.7984439,-0.7605195,0.4506111,0.446176,-0.0044351
73,0.68405914,0.71831864,"('helpless', 'self-reliant')",1.0825106,1.0036434,0.17910768,0.11621596,-3.3487716,-3.3156843,-0.3507735,-0.3693766,-0.0186031
74,1.4063234,1.385848,"('undedicated', 'dedicated')",-0.59717005,-0.51280135,0.9631729,0.96041167,-0.06160689,-0.026077542,0.4276798,0.4518452,0.0241654
75,-1.3748682,-1.3153324,"('meek', 'impulsive')",-0.46813175,-0.4499859,-1.0816102,-1.0457854,-0.25385147,-0.18240134,-0.7946154,-0.7483763,0.0462391
76,1.5413126,1.4460292,"('anxious', 'daring')",0.43425986,0.601987,1.1385269,1.2674961,0.028837886,0.11821099,0.7857344,0.8584308,0.0726964
77,-0.0068687014,-0.008457761,"('unmotivated', 'motivated')",0.13846186,0.15415302,0.23496783,0.25188464,-1.4479976,-1.3422585,-0.2703592,-0.2361696,0.0341896
78,-1.098936,-1.0574931,"('nonresilient', 'resilient')",0.6245809,0.77041674,1.0051903,1.1034179,0.03809161,0.13047506,0.1422317,0.2367041,0.0944724
79,-0.21441406,-0.17133814,"('wavering', 'unwavering')",0.25326973,0.15875725,-0.8509875,-0.90836686,0.25347078,0.28104594,-0.1396653,-0.1599754,-0.0203101
80,0.7964961,0.7176239,"('dominated', 'dominating')",-0.7181632,-0.69992286,1.1703777,1.1565185,-1.6432662,-1.6039928,-0.0986389,-0.1074433,-0.0088044
81,0.96832615,0.8738989,"('submissive', 'aggressive')",-0.4185058,-0.4427352,1.1004303,1.1526563,-1.4575121,-1.3861343,0.0481846,0.0494215,0.0012369
82,-0.24577445,-0.266023,"('poor', 'rich')",-0.15783374,-0.050035477,0.024808317,0.09233845,6.427565,6.436933,1.5121913,1.5533032,0.0411119
83,0.6365001,0.5617445,"('powerless', 'powerful')",1.193578,1.2162294,-0.32141528,-0.2974432,-1.3136709,-1.3616625,0.048748,0.0297171,-0.0190309
84,0.32702753,0.30522054,"('inferior', 'superior')",0.11834593,0.08052624,0.00781627,-0.04697647,0.6293416,0.6040705,0.2706328,0.2357102,-0.0349226
85,-0.8914689,-0.71937716,"('insignificant', 'prestigious')",1.6173453,1.5772493,-0.20796208,-0.23383786,0.8920898,0.9416602,0.352501,0.3914236,0.0389226
86,0.684429,0.46106964,"('uninfluential', 'influential')",-1.2962272,-1.3314873,-0.10828444,-0.1308856,-0.41442132,-0.5147953,-0.283626,-0.3790246,-0.0953986
87,0.72766125,0.6580454,"('unsuccessful', 'successful')",0.94455105,0.8088433,1.6308362,1.5657858,0.6344681,0.6350848,0.9843792,0.9169398,-0.0674394
88,-0.72134024,-0.77321047,"('low', 'eminent')",-1.1460748,-1.1378838,-1.2487994,-1.3093776,-0.08740127,-0.068616435,-0.8009039,-0.8222721,-0.0213682
