,union_male,union_female,tuple,pacific_male,pacific_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.0437931,-1.0310361,"('unsociable', 'sociable')",-1.4220423,-1.3721398,-0.53489935,-0.48152012,-1.0002449,-0.9615653,0.0386796
1,0.49953383,0.3232405,"('unfriendly', 'friendly')",0.70188105,0.51681596,1.5543543,1.2947001,0.9185898,0.7115855,-0.2070043
2,0.21845353,0.24090785,"('unlikable', 'likable')",0.3849533,0.4437697,0.6229016,0.5860961,0.4087694,0.4235912,0.0148218
3,-0.31146753,-0.10116345,"('repellent', 'pleasant')",-0.15641099,0.014318891,0.8792544,1.0091671,0.1371253,0.3074408,0.1703155
4,0.08861504,-0.047529534,"('disliked', 'liked')",0.63811576,0.50953114,-7.512232,-7.707394,-2.2618337,-2.4151308,-0.1532971
5,0.4959192,0.35197523,"('distant', 'outgoing')",-0.26547906,-0.44768575,-0.42117375,-0.6022436,-0.0635779,-0.2326514,-0.1690735
6,1.0622377,0.96243674,"('distant', 'open')",0.22572592,0.053721584,-0.04938813,-0.2425657,0.4128585,0.2578642,-0.1549943
7,-0.55165774,-0.3942847,"('insensitive', 'sensitive')",-0.7441303,-0.5109521,0.51602155,0.59754676,-0.2599222,-0.1025634,0.1573588
8,-0.17141053,-0.27451065,"('unaffectionate', 'affectionate')",-0.36346552,-0.49101716,0.9587453,0.74822724,0.1412898,-0.0057669,-0.1470567
9,0.572387,0.548045,"('unaffectionate', 'caring')",-0.46969807,-0.5581184,1.3771853,1.2447695,0.4932914,0.4115653,-0.0817261
10,-1.4329305,-1.201661,"('unsympathetic', 'sympathetic')",-2.0123825,-1.7921579,-0.41975546,-0.26752996,-1.2883561,-1.0871162,0.2012399
11,-1.1335901,-1.1522268,"('unhelpful', 'helpful')",-1.5979344,-1.4596218,1.3376424,1.45337,-0.4646273,-0.3861595,0.0784678
12,-0.13837413,-0.10005641,"('unsupportive', 'supportive')",-0.38995132,-0.29529792,-2.066422,-2.137125,-0.8649158,-0.8441598,0.020756
13,-2.0909874,-2.0327477,"('impolite', 'polite')",-1.6923101,-1.5568533,-1.05844,-0.8854833,-1.6139126,-1.4916948,0.1222178
14,-0.4759876,-0.30643272,"('antisocial', 'social')",-0.4680759,-0.2888806,-0.0796389,0.013636267,-0.3412341,-0.1938923,0.1473418
15,0.15524413,-0.01719143,"('boring', 'funny')",0.6023654,0.50506276,0.22454803,0.12912491,0.3273858,0.2056654,-0.1217204
16,-0.04331564,-0.22263582,"('unpopular', 'popular')",-0.10318102,-0.27198443,-0.0011003017,-0.04643526,-0.049199,-0.1803518,-0.1311528
17,0.43527693,0.55203855,"('nasty', 'nice')",-0.6557662,-0.6205418,-0.49394292,-0.46554184,-0.2381441,-0.178015,0.0601291
18,-0.7209415,-0.50747246,"('disagreeable', 'welcoming')",-0.096182734,0.029526733,-0.7065028,-0.7497491,-0.5078757,-0.4092316,0.0986441
19,-0.39391485,-0.33597407,"('inhospitable', 'hospitable')",-0.110219665,-0.11563411,-0.42466366,-0.48554415,-0.3095994,-0.3123841,-0.0027847
20,-0.7128433,-0.52759695,"('rough', 'thoughtful')",-0.06046691,0.096986406,0.51824117,0.53372604,-0.085023,0.0343718,0.1193948
21,-0.90762514,-0.75728357,"('immoral', 'moral')",-0.50908124,-0.31191835,-0.6683685,-0.4385461,-0.695025,-0.5025827,0.1924423
22,-1.4774846,-1.446605,"('untrustworthy', 'trustworthy')",-0.65208775,-0.60089034,-1.0392041,-0.9592256,-1.0562588,-1.0022403,0.0540185
23,-0.6024785,-0.50909716,"('insincere', 'sincere')",-0.95671767,-0.81900376,5.9731507,6.06508,1.4713182,1.5789932,0.107675
24,-0.2664787,-0.17838219,"('dishonest', 'honest')",-1.2828896,-1.2777723,0.4483333,0.3752533,-0.3670117,-0.3603004,0.0067113
25,1.2782065,1.1209166,"('egoistic', 'altruistic')",0.80308044,0.639341,1.6264074,1.5180898,1.2358981,1.0927825,-0.1431156
26,1.6929934,1.5514266,"('hardhearted', 'benevolent')",1.6084567,1.3946515,1.9598378,1.7938099,1.7537627,1.5799627,-0.1738
27,0.5081757,0.56930625,"('hardhearted', 'softhearted')",-0.49981293,-0.49914184,1.3377448,1.1636044,0.4487025,0.4112563,-0.0374462
28,-0.45782635,-0.5200054,"('disloyal', 'loyal')",-0.78953844,-0.8539765,1.1413865,1.0673388,-0.0353261,-0.1022144,-0.0668883
29,-0.5987133,-0.75754976,"('unfair', 'fair')",0.031419523,-0.059035357,-0.17078978,-0.3766614,-0.2460278,-0.3977488,-0.151721
30,-1.639512,-1.5688368,"('intolerant', 'tolerant')",-1.5993527,-1.5347046,0.31524548,0.34281054,-0.9745398,-0.9202436,0.0542962
31,0.6703416,0.5375784,"('evil', 'good')",0.74879986,0.57004654,-0.5850879,-0.8560717,0.2780179,0.0838511,-0.1941668
32,-0.4313803,-0.44178447,"('unkind', 'kind')",-0.45888308,-0.43481934,0.7145593,0.59327877,-0.058568,-0.0944417,-0.0358737
33,0.4117518,0.2281555,"('wrong', 'right')",1.1287998,0.99757546,-0.21426563,-0.3955819,0.4420954,0.2767163,-0.1653791
34,-0.5149942,-0.44735476,"('mean', 'honorable')",-0.76116526,-0.65339327,5.2276816,5.462523,1.317174,1.453925,0.136751
35,0.06895985,-0.18985161,"('corrupt', 'incorrupt')",-0.17275894,-0.46647757,-0.34918585,-0.62862986,-0.150995,-0.4283197,-0.2773247
36,0.5863934,0.35410416,"('hostile', 'amicable')",0.4554515,0.1788743,-0.064575955,-0.32110804,0.3257563,0.0706235,-0.2551328
37,0.035823047,0.10753498,"('fake', 'genuine')",-0.44355854,-0.3847905,0.14006221,0.04158867,-0.0892244,-0.0785556,0.0106688
38,-0.3397244,-0.49821293,"('untruthful', 'truthful')",-0.40261617,-0.42302582,-0.46552348,-0.47344795,-0.4026213,-0.4648956,-0.0622743
39,-0.03448647,0.16708133,"('exploitative', 'cooperative')",0.2007739,0.41382632,0.26356456,0.3762188,0.143284,0.3190421,0.1757581
40,0.8275061,0.80754954,"('stingy', 'generous')",0.54560655,0.565243,-2.0201666,-2.2486298,-0.2156847,-0.2919458,-0.0762611
41,-0.88109106,-0.8765437,"('unforgiving', 'forgiving')",0.16558534,0.15106896,0.022470739,-0.15401971,-0.2310117,-0.2931648,-0.0621531
42,0.13386157,0.26446813,"('unreliable', 'reliable')",0.014698759,0.1875062,-3.3205483,-3.2160754,-1.0573293,-0.921367,0.1359623
43,-0.7872872,-0.6352055,"('irresponsible', 'responsible')",-2.066705,-1.8782682,0.09056207,0.1773715,-0.9211434,-0.7787007,0.1424427
44,-0.33862618,-0.2840689,"('prejudiced', 'unprejudiced')",-0.96901447,-0.88809645,-1.4820937,-1.5257319,-0.9299115,-0.8992991,0.0306124
45,-1.4496422,-1.3798857,"('incompetent', 'competent')",-1.0164543,-0.9200902,-0.25904548,-0.268246,-0.9083807,-0.8560739,0.0523068
46,-1.5670102,-1.5222816,"('uncompetitive', 'competitive')",-0.68681556,-0.471276,-1.4597236,-1.2687857,-1.2378497,-1.0874478,0.1504019
47,-0.8898536,-0.7981325,"('stupid', 'smart')",-0.54361975,-0.4098562,5.368883,5.52758,1.3118033,1.4398637,0.1280604
48,-1.056473,-1.0050958,"('unintelligent', 'intelligent')",-0.76901656,-0.6973079,0.25438774,0.33495626,-0.5237006,-0.4558158,0.0678848
49,-1.867334,-1.8189875,"('unable', 'able')",-1.0024165,-0.7347411,-0.7614469,-0.59311336,-1.2103992,-1.0489473,0.1614519
50,-0.65728974,-0.76498467,"('clumsy', 'skillful')",0.11629486,0.06806158,-0.18406469,-0.26043624,-0.2416865,-0.3191198,-0.0774333
51,-1.2324215,-1.3257004,"('uneducated', 'educated')",-0.46243027,-0.53336805,0.2945704,0.32248372,-0.4667605,-0.5121949,-0.0454344
52,1.6222438,1.3560152,"('irrational', 'rational')",0.46346548,0.1296784,0.39350456,0.1304678,0.8264047,0.5387204,-0.2876843
53,-0.5672693,-0.6151544,"('uncreative', 'creative')",-0.1753198,-0.0765827,0.38304445,0.3042426,-0.1198482,-0.1291648,-0.0093166
54,-1.1419108,-1.2533506,"('incapable', 'capable')",-0.01007724,0.0003367234,0.82539576,0.77252674,-0.1088641,-0.1601624,-0.0512983
55,-2.5618412,-2.4162629,"('incompetent', 'clever')",-1.8306528,-1.578447,-0.12986313,0.04936854,-1.5074525,-1.3151138,0.1923387
