,noble_male,noble_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.8454722,0.59633195,"('unsociable', 'sociable')",0.23990324,0.19932702,0.5426877,0.3978295,-0.1448582
1,0.32917714,0.48502713,"('unfriendly', 'friendly')",1.0627818,0.9077644,0.6959795,0.6963958,0.0004163
2,1.873729,1.8485496,"('unlikable', 'likable')",0.44624013,0.36588198,1.1599846,1.1072158,-0.0527688
3,0.2741665,0.4166664,"('repellent', 'pleasant')",0.8829877,0.976632,0.5785771,0.6966492,0.1180721
4,-0.19781642,-0.04214032,"('disliked', 'liked')",-7.4928627,-7.6454697,-3.8453395,-3.8438051,0.0015344
5,-0.27092424,-0.1117775,"('distant', 'outgoing')",-0.41596952,-0.4952975,-0.3434469,-0.3035375,0.0399094
6,-0.02056025,0.19429281,"('distant', 'open')",-0.4652959,-0.569618,-0.2429281,-0.1876626,0.0552655
7,1.194355,1.1676615,"('insensitive', 'sensitive')",0.7330592,0.8310646,0.9637071,0.9993631,0.035656
8,0.08530703,0.16064331,"('unaffectionate', 'affectionate')",0.16135305,0.040125348,0.12333,0.1003843,-0.0229457
9,1.3440636,1.4827323,"('unaffectionate', 'caring')",1.1725173,1.1540248,1.2582905,1.3183786,0.0600881
10,1.1238666,0.9121773,"('unsympathetic', 'sympathetic')",0.17981146,0.25522164,0.651839,0.5836995,-0.0681395
11,0.555973,0.41194913,"('unhelpful', 'helpful')",2.2324615,2.3501668,1.3942173,1.381058,-0.0131593
12,0.9321165,0.9956502,"('unsupportive', 'supportive')",-1.8514467,-1.8499621,-0.4596651,-0.427156,0.0325091
13,0.79598635,0.46984673,"('impolite', 'polite')",-0.44159412,-0.35654455,0.1771961,0.0566511,-0.120545
14,1.020247,0.85342747,"('antisocial', 'social')",-0.015047919,-0.030506901,0.5025995,0.4114603,-0.0911392
15,-0.21821544,-0.33326617,"('boring', 'funny')",-0.27914697,-0.33874735,-0.2486812,-0.3360068,-0.0873256
16,-0.7811904,-0.6862127,"('unpopular', 'popular')",0.42741543,0.35707673,-0.1768875,-0.164568,0.0123195
17,1.1061585,1.0794902,"('nasty', 'nice')",-0.5384746,-0.4589506,0.2838419,0.3102698,0.0264279
18,-0.32524532,-0.2859812,"('disagreeable', 'welcoming')",-0.43902457,-0.51011884,-0.3821349,-0.39805,-0.0159151
19,-0.19873689,-0.114921056,"('inhospitable', 'hospitable')",-0.5351725,-0.4702669,-0.3669547,-0.292594,0.0743607
20,1.6875352,1.6155225,"('rough', 'thoughtful')",0.77009165,0.71180934,1.2288134,1.1636659,-0.0651475
21,0.99237734,0.76916975,"('immoral', 'moral')",0.18462373,0.3429734,0.5885006,0.5560716,-0.032429
22,0.30111924,0.22505055,"('untrustworthy', 'trustworthy')",-0.8200452,-0.75693226,-0.259463,-0.2659408,-0.0064778
23,1.3077048,1.1702554,"('insincere', 'sincere')",6.5267015,6.680476,3.9172032,3.9253659,0.0081627
24,1.4734472,1.3589817,"('dishonest', 'honest')",0.764872,0.8402418,1.1191596,1.0996118,-0.0195478
25,1.0161237,1.1906934,"('egoistic', 'altruistic')",0.761772,0.62298113,0.8889478,0.9068372,0.0178894
26,-0.30981132,-0.29166782,"('hardhearted', 'benevolent')",0.72312003,0.5586467,0.2066544,0.1334894,-0.073165
27,0.7689359,0.8050422,"('hardhearted', 'softhearted')",1.0249187,0.91987187,0.8969273,0.862457,-0.0344703
28,1.5642174,1.530555,"('disloyal', 'loyal')",1.3063303,1.3302919,1.4352739,1.4304235,-0.0048504
29,0.17722937,0.2561919,"('unfair', 'fair')",-0.40847608,-0.52718914,-0.1156234,-0.1354986,-0.0198752
30,0.8716983,0.69345003,"('intolerant', 'tolerant')",0.95750433,0.91467386,0.9146013,0.8040619,-0.1105394
31,-1.8554589,-1.5929363,"('evil', 'good')",-1.4693685,-1.6521919,-1.6624136,-1.6225641,0.0398495
32,0.41635466,0.30540815,"('unkind', 'kind')",0.47205564,0.44243142,0.4442052,0.3739198,-0.0702854
33,0.09353159,0.13629961,"('wrong', 'right')",-0.5481829,-0.61837995,-0.2273256,-0.2410402,-0.0137146
34,0.7761704,0.76434803,"('mean', 'honorable')",5.797241,5.928753,3.2867057,3.3465505,0.0598448
35,-0.41065836,-0.20569451,"('corrupt', 'incorrupt')",-0.94937795,-1.0456879,-0.6800182,-0.6256912,0.054327
36,-0.8944254,-0.58290476,"('hostile', 'amicable')",-0.6223004,-0.7513619,-0.7583629,-0.6671333,0.0912296
37,0.9157354,0.8096863,"('fake', 'genuine')",0.15149315,0.19881955,0.5336143,0.5042529,-0.0293614
38,0.8452356,0.8999802,"('untruthful', 'truthful')",0.11319827,0.19817983,0.4792169,0.54908,0.0698631
39,1.8999382,1.7987727,"('exploitative', 'cooperative')",0.02312269,0.0027563442,0.9615304,0.9007645,-0.0607659
40,1.2790631,1.3137015,"('stingy', 'generous')",-2.0781484,-2.1580014,-0.3995426,-0.42215,-0.0226074
41,0.8356833,0.69988954,"('unforgiving', 'forgiving')",-0.23714334,-0.3750331,0.29927,0.1624282,-0.1368418
42,0.9585789,0.9866382,"('unreliable', 'reliable')",-2.9800456,-2.9765553,-1.0107334,-0.9949586,0.0157748
43,0.7896991,0.6561746,"('irresponsible', 'responsible')",0.6936798,0.7192822,0.7416894,0.6877284,-0.053961
44,-1.231028,-1.3178906,"('prejudiced', 'unprejudiced')",-1.8029481,-1.8515608,-1.516988,-1.5847257,-0.0677377
45,0.5223971,0.34764978,"('incompetent', 'competent')",0.1413277,0.11818997,0.3318624,0.2329199,-0.0989425
46,0.4688179,0.3667468,"('uncompetitive', 'competitive')",-0.1241032,-0.06418354,0.1723574,0.1512816,-0.0210758
47,-0.08069018,-0.21731563,"('stupid', 'smart')",5.685617,5.839263,2.8024633,2.8109736,0.0085103
48,1.7203753,1.5842559,"('unintelligent', 'intelligent')",1.2283311,1.2457309,1.4743532,1.4149934,-0.0593598
49,1.027255,0.9853493,"('unable', 'able')",0.35956964,0.4613057,0.6934124,0.7233275,0.0299151
50,0.77378654,0.8367362,"('clumsy', 'skillful')",0.12164048,0.0739917,0.4477135,0.455364,0.0076505
51,0.8908792,0.6522578,"('uneducated', 'educated')",0.3669675,0.3452753,0.6289234,0.4987665,-0.1301569
52,-0.07176909,0.10069759,"('irrational', 'rational')",-0.42588976,-0.54584956,-0.2488294,-0.222576,0.0262534
53,0.82892877,0.96516246,"('uncreative', 'creative')",0.37503093,0.34433854,0.6019799,0.6547505,0.0527706
54,0.6552279,0.75320494,"('incapable', 'capable')",1.1620996,1.2668569,0.9086637,1.010031,0.1013673
55,1.5445192,1.1935879,"('incompetent', 'clever')",0.64131415,0.7230175,1.0929167,0.9583027,-0.134614
56,1.0045862,0.86377865,"('impractical', 'practical')",0.15960181,0.25711706,0.582094,0.5604479,-0.0216461
57,-0.51474637,-0.5522808,"('unimaginative', 'imaginative')",-3.2628744,-3.3399093,-1.8888104,-1.946095,-0.0572846
