,international_male,international_female,tuple,game_male,game_female,technology_male,technology_female,average_male,average_female,female-male
0,0.9244883,0.80541044,"('unsociable', 'sociable')",-0.13643977,-0.18497747,1.1423026,1.1851104,0.6434504,0.6018478,-0.0416026
1,-0.38737488,-0.433164,"('unfriendly', 'friendly')",1.2073376,1.1618166,0.4421521,0.20490906,0.420705,0.3111872,-0.1095178
2,1.2436708,1.3321904,"('unlikable', 'likable')",0.56775415,0.6051144,0.7141001,0.71384466,0.8418417,0.8837164,0.0418747
3,0.25173116,0.21286264,"('repellent', 'pleasant')",-0.83199435,-0.84216714,0.7991104,0.8633086,0.0729491,0.0780014,0.0050523
4,-0.90508205,-0.7653715,"('disliked', 'liked')",-0.708411,-0.79594594,-4.783492,-4.909861,-2.1323284,-2.1570595,-0.0247311
5,-1.2947786,-1.0978754,"('distant', 'outgoing')",0.53776115,0.58342224,-1.8030092,-1.8322252,-0.8533422,-0.7822261,0.0711161
6,-1.0071366,-0.8103186,"('distant', 'open')",0.3139956,0.3383816,-2.1822684,-2.2129362,-0.9584698,-0.8949577,0.0635121
7,0.72841406,0.65365165,"('insensitive', 'sensitive')",-0.62114525,-0.61269367,0.7475384,0.85522693,0.2849357,0.2987283,0.0137926
8,-0.80389404,-0.7703112,"('unaffectionate', 'affectionate')",1.1945544,1.160655,-0.49310943,-0.65653974,-0.0341497,-0.088732,-0.0545823
9,0.17403308,0.16716138,"('unaffectionate', 'caring')",1.1486119,1.0863085,0.39070097,0.22216444,0.5711153,0.4918781,-0.0792372
10,0.3799674,0.28350782,"('unsympathetic', 'sympathetic')",-1.5621052,-1.6578109,0.36706692,0.50289524,-0.2716903,-0.2904693,-0.018779
11,1.7584494,1.6742753,"('unhelpful', 'helpful')",0.17460692,0.19618545,3.7847059,3.7989166,1.9059207,1.8897924,-0.0161283
12,0.43663186,0.5818579,"('unsupportive', 'supportive')",-0.14902447,-0.12359913,-0.92723745,-0.77793276,-0.21321,-0.106558,0.106652
13,1.8201591,1.684149,"('impolite', 'polite')",-1.038485,-0.98127085,0.7046736,0.7761295,0.4954492,0.4930026,-0.0024466
14,2.0122924,1.9129933,"('antisocial', 'social')",0.11169197,0.16150972,1.6668823,1.7310019,1.2636222,1.2685016,0.0048794
15,0.3488574,0.38133234,"('boring', 'funny')",1.6773186,1.690107,-0.04718578,-0.19161747,0.6596634,0.6266073,-0.0330561
