,kontoor_male,kontoor_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6439096,-0.8704477,"('unsociable', 'sociable')",0.907411,0.6881991,-0.42133576,-0.57019067,-0.0526115,-0.2508131,-0.1982016
1,-2.0502605,-2.1007705,"('unfriendly', 'friendly')",0.358791,0.32391578,1.7079586,1.6028132,0.0054963,-0.0580138,-0.0635101
2,0.8758807,0.9181044,"('unlikable', 'likable')",0.843778,0.92238307,0.67491263,0.8016935,0.7981904,0.880727,0.0825366
3,-0.84433377,-0.6878302,"('repellent', 'pleasant')",-0.80745316,-0.60378754,-0.34079972,-0.25459838,-0.6641955,-0.5154054,0.1487901
4,-0.1571633,-0.17199099,"('disliked', 'liked')",-0.3360476,-0.3147821,-5.4958167,-5.605509,-1.9963425,-2.0307606,-0.0344181
5,-0.8529624,-0.74195075,"('distant', 'outgoing')",-0.3531653,-0.22567436,-0.08048679,-0.068165004,-0.4288715,-0.3452634,0.0836081
6,-1.4141634,-1.2431369,"('distant', 'open')",-0.82064795,-0.6692911,0.47899204,0.44548407,-0.5852731,-0.4889813,0.0962918
7,-0.17826486,-0.2352756,"('insensitive', 'sensitive')",0.16459772,0.14569253,0.45853662,0.4450402,0.1482898,0.1184857,-0.0298041
8,-1.1803533,-1.1748779,"('unaffectionate', 'affectionate')",-0.17007732,-0.10127643,0.64217013,0.5617105,-0.2360868,-0.2381479,-0.0020611
9,-1.6185262,-1.617932,"('unaffectionate', 'caring')",0.36825225,0.36824116,0.8363328,0.8005381,-0.1379804,-0.1497175,-0.0117371
10,-1.2180908,-1.32015,"('unsympathetic', 'sympathetic')",0.06765257,0.016708586,-0.599725,-0.6689549,-0.5833877,-0.6574655,-0.0740778
11,0.08545469,0.013850901,"('unhelpful', 'helpful')",0.24364428,0.27380458,1.6128994,1.6537523,0.6473328,0.6471359,-0.0001969
12,-0.7705004,-0.65480417,"('unsupportive', 'supportive')",0.47182366,0.63028586,-1.6587261,-1.5971918,-0.6524676,-0.54057,0.1118976
13,0.11988917,0.0045363307,"('impolite', 'polite')",0.8351587,0.7537394,-0.33956665,-0.36605996,0.2051604,0.1307386,-0.0744218
14,0.19731128,0.13891996,"('antisocial', 'social')",1.0980778,1.0020016,-0.65253234,-0.694489,0.2142856,0.1488109,-0.0654747
15,0.7225433,0.5976822,"('boring', 'funny')",0.6757287,0.54633564,0.8305081,0.7763907,0.7429268,0.6401362,-0.1027906
16,-0.7490113,-0.7538305,"('unpopular', 'popular')",-0.5695858,-0.44689614,0.48851496,0.5183188,-0.276694,-0.2274693,0.0492247
17,-0.22050089,-0.18390538,"('nasty', 'nice')",-0.74393386,-0.6186274,-0.6338868,-0.56200904,-0.5327739,-0.4548473,0.0779266
18,0.19223498,0.25197145,"('disagreeable', 'welcoming')",-0.5277331,-0.41145974,-0.14694111,-0.14643185,-0.1608131,-0.1019734,0.0588397
19,-0.7141942,-0.651928,"('inhospitable', 'hospitable')",-0.4852548,-0.43214738,-0.06112019,0.07719793,-0.4201897,-0.3356258,0.0845639
20,-0.74583787,-0.6519249,"('rough', 'thoughtful')",0.49786067,0.6166153,1.098552,1.0839447,0.2835249,0.349545,0.0660201
21,-0.12100283,-0.2659444,"('immoral', 'moral')",0.47427684,0.40071967,-0.75100464,-0.7668097,-0.1325769,-0.2106781,-0.0781012
22,0.11925986,0.13603723,"('untrustworthy', 'trustworthy')",0.14543375,0.09148648,-0.8792242,-0.93678516,-0.2048435,-0.2364205,-0.031577
23,-0.18566497,-0.30268973,"('insincere', 'sincere')",0.701283,0.67083305,4.979737,4.9327936,1.8317849,1.7669789,-0.064806
24,-0.4608891,-0.5209553,"('dishonest', 'honest')",-0.44052964,-0.5006894,0.47490948,0.39327425,-0.1421698,-0.2094568,-0.067287
25,-0.71784455,-0.69782054,"('egoistic', 'altruistic')",-0.3143171,-0.3048656,1.3311018,1.2433761,0.0996467,0.08023,-0.0194167
26,-0.8253011,-0.8396864,"('hardhearted', 'benevolent')",0.8474597,0.84589773,1.6337016,1.555162,0.5519534,0.5204577,-0.0314957
27,-0.7144281,-0.5553232,"('hardhearted', 'softhearted')",0.1690693,0.17841008,1.0207083,0.8891012,0.1584498,0.1707294,0.0122796
28,-1.1640253,-1.3498994,"('disloyal', 'loyal')",-0.3677625,-0.53450394,0.92805696,0.77119774,-0.2012436,-0.3710686,-0.169825
29,-0.6327591,-0.64795244,"('unfair', 'fair')",-0.9649469,-1.0322999,-0.6968706,-0.82145447,-0.7648589,-0.8339023,-0.0690434
30,0.8908791,0.7930854,"('intolerant', 'tolerant')",1.684941,1.60803,1.4920878,1.4587052,1.3559694,1.2866069,-0.0693625
31,-1.4859102,-1.3245583,"('evil', 'good')",-1.6720105,-1.5479372,-0.7704844,-0.8144516,-1.3094684,-1.2289823,0.0804861
32,-0.843282,-0.98942685,"('unkind', 'kind')",0.6803382,0.49006107,0.53267264,0.36605433,0.123243,-0.0444372,-0.1676802
33,0.05634646,0.075853094,"('wrong', 'right')",0.58094865,0.5848597,-0.21052337,-0.22997032,0.1422573,0.1435808,0.0013235
34,-0.31400323,-0.25722635,"('mean', 'honorable')",-0.34702885,-0.20487037,5.7465725,5.843286,1.6951801,1.7937298,0.0985497
35,0.48817477,0.51050204,"('corrupt', 'incorrupt')",-1.6646813,-1.6992652,-0.0023316145,-0.18286139,-0.392946,-0.4572082,-0.0642622
36,-1.0448698,-1.0226511,"('hostile', 'amicable')",-1.8229731,-1.7256265,0.33554494,0.16787414,-0.8440994,-0.8601345,-0.0160351
37,-0.013854834,-0.027039178,"('fake', 'genuine')",-0.12841064,-0.088759705,0.28647578,0.2917798,0.0480701,0.0586603,0.0105902
38,-1.1198189,-1.112277,"('untruthful', 'truthful')",-0.6356947,-0.55691147,-0.15766285,-0.11190969,-0.6377255,-0.5936994,0.0440261
39,0.81559616,0.831504,"('exploitative', 'cooperative')",1.3326621,1.2537724,0.3910081,0.37982225,0.8464221,0.8216995,-0.0247226
40,-0.15546386,-0.1884458,"('stingy', 'generous')",-0.6535785,-0.58278155,-1.2031788,-1.3139963,-0.6707404,-0.6950746,-0.0243342
41,-0.007817201,-0.10135399,"('unforgiving', 'forgiving')",-0.2652702,-0.18321913,0.22197627,0.1214136,-0.017037,-0.0543865,-0.0373495
42,1.0517712,1.1350864,"('unreliable', 'reliable')",0.56741387,0.6977796,-2.5659974,-2.5080087,-0.3156041,-0.2250476,0.0905565
43,0.11987958,0.12705792,"('irresponsible', 'responsible')",1.3160423,1.3727475,0.5239006,0.5515475,0.6532742,0.6837843,0.0305101
44,0.5893858,0.6430716,"('prejudiced', 'unprejudiced')",0.2048969,0.32260093,-1.1600804,-1.1345105,-0.1219326,-0.0562793,0.0656533
45,-0.591691,-0.6656447,"('incompetent', 'competent')",0.38437063,0.40770724,-0.2961878,-0.3443231,-0.1678361,-0.2007535,-0.0329174
46,-0.29251462,-0.38675815,"('uncompetitive', 'competitive')",1.0007805,1.0225645,-0.37977928,-0.42511457,0.1094955,0.0702306,-0.0392649
47,0.09335975,0.2163397,"('stupid', 'smart')",1.6021707,1.6282564,5.088685,5.175549,2.2614052,2.3400485,0.0786433
48,-0.97534376,-1.088116,"('unintelligent', 'intelligent')",-0.60901225,-0.6836484,0.15420471,0.12612014,-0.4767171,-0.5485481,-0.071831
49,-0.5794441,-0.4109764,"('unable', 'able')",0.5855335,0.6419442,-0.24335168,-0.097369775,-0.0790874,0.0445327,0.1236201
50,0.050171748,0.12570769,"('clumsy', 'skillful')",0.09532565,0.18934433,0.23073801,0.21564838,0.1254118,0.1769001,0.0514883
51,-0.1526414,-0.35955,"('uneducated', 'educated')",-0.035044953,-0.2636725,0.31268907,0.21965173,0.0416676,-0.1345236,-0.1761912
52,-0.48577815,-0.53979933,"('irrational', 'rational')",-0.7752775,-0.8866825,0.100228675,0.0013534408,-0.3869423,-0.4750428,-0.0881005
53,-1.1982634,-1.1937394,"('uncreative', 'creative')",0.82367647,0.8659914,0.8753523,0.83896,0.1669218,0.170404,0.0034822
54,-0.9391303,-0.98093146,"('incapable', 'capable')",0.95627,0.904054,1.085805,1.1572777,0.3676482,0.3601334,-0.0075148
55,-0.008443914,-0.10902823,"('incompetent', 'clever')",0.6439843,0.59654504,-0.10450013,-0.14425245,0.1770134,0.1144215,-0.0625919
56,0.9645813,0.89267355,"('impractical', 'practical')",1.7707192,1.7073827,0.21840206,0.24798077,0.9845676,0.9493457,-0.0352219
