,packaging_male,packaging_female,tuple,corp_male,corp_female,america_male,america_female,average_male,average_female,female-male
0,0.7375912,0.78269106,"('unsociable', 'sociable')",0.28911382,0.40141445,-0.24706577,-0.26157182,0.2598797,0.3075112,0.0476315
1,0.9913819,0.9375112,"('unfriendly', 'friendly')",-0.16365992,-0.3590768,1.8556112,1.7865736,0.8944444,0.788336,-0.1061084
2,0.74435973,0.7937321,"('unlikable', 'likable')",1.4803817,1.4754535,0.9100866,0.94865525,1.0449427,1.0726136,0.0276709
3,-1.1241854,-0.93885034,"('repellent', 'pleasant')",0.23117691,0.41763163,0.15407488,0.22696342,-0.2463112,-0.0980851,0.1482261
4,-0.8815265,-0.98510814,"('disliked', 'liked')",0.34125438,0.13245042,-6.6755824,-6.7559857,-2.4052849,-2.5362145,-0.1309296
5,0.3459241,0.3040086,"('distant', 'outgoing')",-0.82834995,-1.0038289,-0.3360146,-0.40081358,-0.2728135,-0.366878,-0.0940645
6,0.029641867,-0.005891554,"('distant', 'open')",-1.5571287,-1.7784402,0.33748052,0.28328428,-0.3966688,-0.5003492,-0.1036804
7,0.1548991,0.24379916,"('insensitive', 'sensitive')",-0.46607134,-0.20441803,0.45945907,0.5942094,0.0494289,0.2111968,0.1617679
8,0.65177757,0.5962343,"('unaffectionate', 'affectionate')",-0.5762376,-0.722175,1.3540096,1.2948306,0.4765165,0.38963,-0.0868865
9,1.4042029,1.3950291,"('unaffectionate', 'caring')",-0.06026995,-0.12371648,1.6077015,1.6251645,0.9838781,0.9654924,-0.0183857
10,0.055283546,0.18673792,"('unsympathetic', 'sympathetic')",-0.90173733,-0.5699824,-0.15559913,0.08505422,-0.3340176,-0.0993968,0.2346208
11,0.14471814,0.29580712,"('unhelpful', 'helpful')",-0.020659512,0.21369308,1.5192748,1.6609697,0.5477778,0.72349,0.1757122
12,0.81173366,0.95789546,"('unsupportive', 'supportive')",0.55518425,0.76486856,-1.3129168,-1.2240453,0.0180004,0.1662396,0.1482392
13,1.020147,1.1141324,"('impolite', 'polite')",-0.47506368,-0.32249647,-0.16472568,-0.14496121,0.1267859,0.2155583,0.0887724
14,0.97474664,1.0586538,"('antisocial', 'social')",0.39356685,0.5350813,-0.37563303,-0.38474068,0.3308935,0.4029982,0.0721047
15,0.8022622,0.69356567,"('boring', 'funny')",-0.66067207,-0.824121,0.22951426,0.13502216,0.1237015,0.0014889,-0.1222126
16,-1.0886052,-1.0773606,"('unpopular', 'popular')",-0.6498688,-0.72022563,0.6493078,0.57194436,-0.3630554,-0.4085473,-0.0454919
17,-0.12468307,-0.060420725,"('nasty', 'nice')",-0.6563245,-0.5745662,-0.8830777,-0.79162145,-0.5546951,-0.4755361,0.079159
18,-0.64308435,-0.5617273,"('disagreeable', 'welcoming')",-0.8685889,-0.93259263,0.015323568,0.01299661,-0.4987832,-0.4937745,0.0050087
19,-1.1224413,-1.1204083,"('inhospitable', 'hospitable')",-1.3829577,-1.3694562,-0.2651701,-0.20037587,-0.923523,-0.8967467,0.0267763
20,-0.3262776,-0.20309114,"('rough', 'thoughtful')",0.21642202,0.3725345,0.6908411,0.6606906,0.1936618,0.2767113,0.0830495
21,0.7058791,0.7887237,"('immoral', 'moral')",0.58801734,0.80546165,-0.010270804,0.10811081,0.4278752,0.567432,0.1395568
22,-0.22742271,-0.20422074,"('untrustworthy', 'trustworthy')",0.6588205,0.7411396,-0.33718172,-0.31549835,0.0314054,0.0738068,0.0424014
23,0.5141347,0.6311734,"('insincere', 'sincere')",-0.65636545,-0.5341122,5.8575687,5.931527,1.9051126,2.0095294,0.1044168
24,0.2639595,0.25810227,"('dishonest', 'honest')",-0.24177966,-0.18247983,1.1802106,1.180084,0.4007968,0.4185688,0.017772
25,0.5742442,0.50238055,"('egoistic', 'altruistic')",0.24931584,0.1624557,1.2439829,1.1748238,0.689181,0.61322,-0.075961
26,1.1178058,1.0636325,"('hardhearted', 'benevolent')",1.261731,1.151753,1.987367,1.9241405,1.4556346,1.379842,-0.0757926
27,0.12273906,0.13929822,"('hardhearted', 'softhearted')",-0.36291376,-0.31496644,1.4748324,1.3956044,0.4115526,0.4066454,-0.0049072
28,0.5395454,0.48387182,"('disloyal', 'loyal')",-0.17002895,-0.16076085,1.2170175,1.2462162,0.5288447,0.523109,-0.0057357
29,-0.7319897,-0.81832725,"('unfair', 'fair')",-0.55124664,-0.6042868,-0.73273885,-0.8586559,-0.6719917,-0.7604233,-0.0884316
30,1.0150353,1.1021996,"('intolerant', 'tolerant')",0.5784208,0.62156343,0.3558344,0.3883136,0.6497635,0.7040255,0.054262
31,-0.52095604,-0.5673144,"('evil', 'good')",-0.8790946,-1.0697926,-0.96124226,-1.0464708,-0.7870976,-0.8945259,-0.1074283
32,0.1778851,0.16551161,"('unkind', 'kind')",0.5724806,0.6040616,1.2796806,1.239342,0.6766822,0.6696384,-0.0070438
33,0.9089481,0.8355758,"('wrong', 'right')",0.47353977,0.28516147,0.15907155,0.0039744265,0.5138532,0.3749039,-0.1389493
34,-0.06398545,0.11787382,"('mean', 'honorable')",-0.1900414,0.086242534,5.146871,5.217238,1.6309481,1.8071181,0.17617
35,-0.88218683,-1.1040045,"('corrupt', 'incorrupt')",-1.0251459,-1.3661363,-0.016242137,-0.21463041,-0.6411916,-0.8949238,-0.2537322
36,-0.8856219,-1.0087951,"('hostile', 'amicable')",-1.6193401,-1.9354627,0.37367064,0.1894643,-0.7104305,-0.9182645,-0.207834
37,-0.09987175,-0.06239099,"('fake', 'genuine')",-0.3288389,-0.26032722,0.019809045,0.038445674,-0.1363005,-0.0947575,0.041543
38,0.29955798,0.31272686,"('untruthful', 'truthful')",-0.10868506,-0.14391707,0.43078738,0.49919876,0.2072201,0.2226695,0.0154494
39,0.81611496,0.8448779,"('exploitative', 'cooperative')",1.2891557,1.4180671,0.106560126,0.14147353,0.737277,0.8014728,0.0641958
40,0.69236606,0.7142765,"('stingy', 'generous')",0.2999118,0.22201315,-1.558154,-1.6609812,-0.1886254,-0.2415638,-0.0529384
41,0.5721011,0.60654384,"('unforgiving', 'forgiving')",0.54838103,0.5326681,0.24158953,0.25409758,0.4540239,0.4644365,0.0104126
42,0.1167222,0.18687284,"('unreliable', 'reliable')",1.3040254,1.5050777,-2.2511883,-2.106115,-0.2768135,-0.1380548,0.1387587
43,0.6867346,0.82554,"('irresponsible', 'responsible')",0.30586854,0.523457,0.5225642,0.6085691,0.5050558,0.652522,0.1474662
44,-0.3183105,-0.30096456,"('prejudiced', 'unprejudiced')",-0.29767567,-0.45200822,-1.5757926,-1.6008852,-0.7305929,-0.7846193,-0.0540264
45,-0.21827513,-0.058442593,"('incompetent', 'competent')",0.117772415,0.34166119,-0.0948379,0.031783294,-0.0651135,0.1050006,0.1701141
46,0.06528565,0.25168845,"('uncompetitive', 'competitive')",0.5712057,0.8780073,-0.7523761,-0.64239454,-0.0386283,0.1624337,0.201062
47,0.7327159,0.76601696,"('stupid', 'smart')",0.22203231,0.3632946,5.415815,5.4909697,2.123521,2.2067604,0.0832394
48,0.545487,0.6446327,"('unintelligent', 'intelligent')",0.5084348,0.68452954,0.8181373,0.86740047,0.6240197,0.7321876,0.1081679
49,-0.24492916,-0.17994925,"('unable', 'able')",-0.3610563,-0.1714886,-0.071891546,0.054630492,-0.225959,-0.0989358,0.1270232
50,-0.91500616,-0.91689,"('clumsy', 'skillful')",-0.18332554,-0.24874368,0.5072429,0.52473843,-0.1970296,-0.2136317,-0.0166021
51,-0.6183001,-0.6422866,"('uneducated', 'educated')",0.54053587,0.59837127,0.7262633,0.7240578,0.2161664,0.2267142,0.0105478
52,0.19826901,-0.06649148,"('irrational', 'rational')",-0.451492,-0.90516126,0.5113815,0.27695742,0.0860528,-0.2315651,-0.3176179
53,0.011835238,0.006200088,"('uncreative', 'creative')",-0.56411606,-0.57943463,0.61779183,0.5811765,0.021837,0.0026473,-0.0191897
54,-0.17476422,-0.23233351,"('incapable', 'capable')",-0.5918518,-0.6541846,1.1517873,1.2414746,0.1283904,0.1183188,-0.0100716
55,0.13213615,0.32054818,"('incompetent', 'clever')",0.8711142,1.1957371,0.16645658,0.31680223,0.3899023,0.6110292,0.2211269
56,1.5855737,1.6966645,"('impractical', 'practical')",0.028233621,0.25907844,-0.20142955,-0.06293699,0.4707926,0.6309353,0.1601427
57,-0.60589397,-0.51360124,"('unimaginative', 'imaginative')",-0.1889355,-0.051912848,-2.944889,-2.86725,-1.2465728,-1.1442547,0.1023181
58,0.20834672,0.23249623,"('undiscriminating', 'discriminating')",0.510465,0.54110247,0.19434837,0.195092,0.3043867,0.3228969,0.0185102
59,-0.49950272,-0.6710847,"('foolish', 'wise')",-0.22951904,-0.4761616,0.50820905,0.45959777,-0.0736042,-0.2292162,-0.155612
60,0.8945469,1.1651853,"('inefficient', 'efficient')",-0.2632222,0.18281423,-0.052364107,0.19920687,0.1929869,0.5157355,0.3227486
61,0.1796737,0.10386822,"('illogical', 'logical')",0.48872232,0.45062694,0.8594802,0.78013307,0.509292,0.4448761,-0.0644159
62,0.41258144,0.5815557,"('incompetent', 'brilliant')",0.8049583,1.0815207,0.23830779,0.4447659,0.4852825,0.7026141,0.2173316
63,-0.24254781,-0.109312385,"('unperceptive', 'insightful')",0.8028426,1.0809757,1.4150416,1.5820142,0.6584454,0.8512259,0.1927805
64,-0.38472784,-0.3860486,"('shy', 'confident')",1.1108629,1.0977346,-5.993059,-5.9281125,-1.7556413,-1.7388088,0.0168325
65,-0.4146176,-0.37006885,"('insecure', 'secure')",0.081502676,0.1819492,0.047050536,0.13980544,-0.0953548,-0.0161047,0.0792501
66,-0.75706744,-0.87261415,"('inactive', 'active')",-0.045198165,-0.14342034,1.2072417,1.1189196,0.134992,0.034295,-0.100697
67,0.5243393,0.42236516,"('doubtful', 'determined')",-0.0098175965,-0.06109588,-0.35215026,-0.2984179,0.0541238,0.0209505,-0.0331733
68,-1.4510269,-1.534332,"('dependent', 'independent')",-0.4930065,-0.4838185,-0.19416583,-0.1880538,-0.7127331,-0.7354015,-0.0226684
69,0.31971964,0.19554485,"('lazy', 'industrious')",0.7703648,0.6237792,-0.8352177,-0.94781786,0.0849556,-0.0428313,-0.1277869
70,0.5187476,0.60298973,"('lethargic', 'energetic')",0.05740685,0.28999454,0.5117747,0.64123625,0.3626431,0.5114068,0.1487637
71,1.6838272,1.6861937,"('diffident', 'self-confident')",-0.16959965,-0.16997494,0.9037018,0.9028605,0.8059764,0.8063598,0.0003834
72,-0.013389765,-0.036966294,"('unambitious', 'ambitious')",-0.015925458,0.038914204,0.16082618,0.22466518,0.043837,0.0755377,0.0317007
73,-0.01087141,-0.08445096,"('helpless', 'self-reliant')",1.2827027,1.0845022,-3.5348241,-3.6029415,-0.754331,-0.8676301,-0.1132991
74,0.104189344,0.2195139,"('undedicated', 'dedicated')",0.9262438,1.0286438,0.3813179,0.46541354,0.4705837,0.5711904,0.1006067
75,-1.2920208,-1.372694,"('meek', 'impulsive')",-0.89192855,-0.9812512,-0.37188473,-0.37031448,-0.8519448,-0.9080866,-0.0561418
76,0.052241124,0.19276217,"('anxious', 'daring')",0.09065833,0.289905,-0.11929165,-0.033638414,0.0078693,0.1496763,0.141807
77,-0.57010275,-0.46124515,"('unmotivated', 'motivated')",-0.63666934,-0.39368364,-1.4633135,-1.2789229,-0.8900285,-0.7112839,0.1787446
78,0.95985806,1.1186049,"('nonresilient', 'resilient')",0.6319624,0.90609074,0.25320244,0.3541715,0.6150076,0.7929557,0.1779481
79,-0.568171,-0.6564447,"('wavering', 'unwavering')",-1.6594052,-1.8234267,0.25374693,0.31995445,-0.6579431,-0.7199724,-0.0620293
80,0.6362648,0.6045519,"('dominated', 'dominating')",1.22104,1.4439808,-0.29856026,-0.20184705,0.5195815,0.6155619,0.0959804
81,0.122296885,0.13411626,"('submissive', 'aggressive')",0.24950439,0.53454566,-0.24881366,-0.048237644,0.0409959,0.2068081,0.1658122
82,-0.435124,-0.3587962,"('poor', 'rich')",-0.3735127,-0.30674154,6.1055613,6.1243343,1.7656415,1.8195988,0.0539573
83,0.30633715,0.33314034,"('powerless', 'powerful')",0.21116349,0.26381648,-0.78951263,-0.7455317,-0.0906707,-0.0495249,0.0411458
84,0.22164804,0.114005804,"('inferior', 'superior')",0.7380827,0.6660969,0.17457274,0.13185342,0.3781012,0.3039854,-0.0741158
85,0.23532596,0.11962723,"('insignificant', 'prestigious')",-0.5000283,-0.832716,0.36224198,0.20848238,0.0325132,-0.1682021,-0.2007153
86,0.51856023,0.52447325,"('uninfluential', 'influential')",0.11487786,0.20730639,0.9421635,0.9253137,0.5252005,0.5523644,0.0271639
87,0.5072689,0.48557356,"('unsuccessful', 'successful')",1.8454083,1.9441059,1.2243788,1.2476068,1.1923521,1.225762,0.0334099
88,-0.23597603,-0.2574464,"('low', 'eminent')",-0.61367476,-0.736539,0.4375671,0.47357795,-0.1373612,-0.1734691,-0.0361079
