,billing_male,billing_female,tuple,average_male,average_female,female-male
38,-0.13383162,-0.009052917,"('untruthful', 'truthful')",-0.1338316,-0.0090529,0.1247787
39,0.042128894,0.013061544,"('exploitative', 'cooperative')",0.0421289,0.0130615,-0.0290674
40,-1.6325544,-1.915997,"('stingy', 'generous')",-1.6325544,-1.915997,-0.2834426
41,0.05826843,0.031581998,"('unforgiving', 'forgiving')",0.0582684,0.031582,-0.0266864
42,-1.9178972,-1.9888772,"('unreliable', 'reliable')",-1.9178972,-1.9888772,-0.07098
43,1.2101324,1.3150632,"('irresponsible', 'responsible')",1.2101324,1.3150632,0.1049308
44,-0.9592267,-1.0392572,"('prejudiced', 'unprejudiced')",-0.9592267,-1.0392572,-0.0800305
45,0.1845293,0.17746769,"('incompetent', 'competent')",0.1845293,0.1774677,-0.0070616
46,-0.24124207,-0.2061896,"('uncompetitive', 'competitive')",-0.2412421,-0.2061896,0.0350525
47,5.176307,5.4110293,"('stupid', 'smart')",5.1763072,5.4110293,0.2347221
48,0.50609535,0.45964643,"('unintelligent', 'intelligent')",0.5060953,0.4596464,-0.0464489
49,0.1395579,0.32094058,"('unable', 'able')",0.1395579,0.3209406,0.1813827
50,-0.3652642,-0.38088036,"('clumsy', 'skillful')",-0.3652642,-0.3808804,-0.0156162
51,0.58731574,0.5782938,"('uneducated', 'educated')",0.5873157,0.5782938,-0.0090219
52,-0.5379351,-0.58090883,"('irrational', 'rational')",-0.5379351,-0.5809088,-0.0429737
53,-0.20000994,-0.22990209,"('uncreative', 'creative')",-0.2000099,-0.2299021,-0.0298922
54,0.9970483,1.1827711,"('incapable', 'capable')",0.9970483,1.1827711,0.1857228
55,0.7427877,0.73189104,"('incompetent', 'clever')",0.7427877,0.731891,-0.0108967
56,0.92687696,0.9151942,"('impractical', 'practical')",0.926877,0.9151942,-0.0116828
57,-2.4489012,-2.5541177,"('unimaginative', 'imaginative')",-2.4489012,-2.5541177,-0.1052165
58,0.1295113,0.017595064,"('undiscriminating', 'discriminating')",0.1295113,0.0175951,-0.1119162
59,-0.32267165,-0.2636839,"('foolish', 'wise')",-0.3226717,-0.2636839,0.0589878
60,1.2282678,1.3401097,"('inefficient', 'efficient')",1.2282678,1.3401097,0.1118419
61,0.19987965,0.032632608,"('illogical', 'logical')",0.1998796,0.0326326,-0.167247
62,1.2752681,1.4202178,"('incompetent', 'brilliant')",1.2752681,1.4202178,0.1449497
63,0.28734392,0.3585089,"('unperceptive', 'insightful')",0.2873439,0.3585089,0.071165
64,-5.661803,-5.591583,"('shy', 'confident')",-5.6618028,-5.5915828,0.07022
65,0.634677,0.5914386,"('insecure', 'secure')",0.634677,0.5914386,-0.0432384
66,-0.14778821,-0.18656658,"('inactive', 'active')",-0.1477882,-0.1865666,-0.0387784
67,-0.3429771,-0.28252116,"('doubtful', 'determined')",-0.3429771,-0.2825212,0.0604559
68,-0.778371,-0.67957217,"('dependent', 'independent')",-0.778371,-0.6795722,0.0987988
69,-2.2646334,-2.1668282,"('lazy', 'industrious')",-2.2646334,-2.1668282,0.0978052
70,1.4227251,1.3915409,"('lethargic', 'energetic')",1.4227251,1.3915409,-0.0311842
71,0.17643991,0.21689354,"('diffident', 'self-confident')",0.1764399,0.2168935,0.0404536
72,1.0731033,1.0632174,"('unambitious', 'ambitious')",1.0731033,1.0632174,-0.0098859
73,-2.7950058,-2.8476548,"('helpless', 'self-reliant')",-2.7950058,-2.8476548,-0.052649
74,0.0710662,-0.1038599,"('undedicated', 'dedicated')",0.0710662,-0.1038599,-0.1749261
75,-0.7410193,-0.61230737,"('meek', 'impulsive')",-0.7410193,-0.6123074,0.1287119
76,0.74604416,0.6390203,"('anxious', 'daring')",0.7460442,0.6390203,-0.1070239
77,-1.1792016,-0.96890146,"('unmotivated', 'motivated')",-1.1792016,-0.9689015,0.2103001
78,-0.8034265,-0.8015891,"('nonresilient', 'resilient')",-0.8034265,-0.8015891,0.0018374
79,-0.8076908,-0.6199102,"('wavering', 'unwavering')",-0.8076908,-0.6199102,0.1877806
80,0.014291878,-0.17056343,"('dominated', 'dominating')",0.0142919,-0.1705634,-0.1848553
81,0.5609131,0.58176786,"('submissive', 'aggressive')",0.5609131,0.5817679,0.0208548
82,6.257127,6.5613055,"('poor', 'rich')",6.2571268,6.5613055,0.3041787
83,-0.24716446,-0.25380367,"('powerless', 'powerful')",-0.2471645,-0.2538037,-0.0066392
84,0.24808563,0.33792704,"('inferior', 'superior')",0.2480856,0.337927,0.0898414
85,-1.4850603,-1.5578952,"('insignificant', 'prestigious')",-1.4850603,-1.5578952,-0.0728349
86,0.38916674,0.46152285,"('uninfluential', 'influential')",0.3891667,0.4615228,0.0723561
87,-0.12736547,-0.057260092,"('unsuccessful', 'successful')",-0.1273655,-0.0572601,0.0701054
88,0.031380612,0.090603314,"('low', 'eminent')",0.0313806,0.0906033,0.0592227
