,fastenal_male,fastenal_female,tuple,company_male,company_female,average_male,average_female,female-male
0,0.3419868,0.264972,"('unsociable', 'sociable')",0.97534984,0.97778714,0.6586683,0.6213796,-0.0372887
1,-1.5348645,-1.5732408,"('unfriendly', 'friendly')",1.1137661,0.9522434,-0.2105492,-0.3104987,-0.0999495
2,0.7701229,0.7457313,"('unlikable', 'likable')",0.26496622,0.41725078,0.5175446,0.5814911,0.0639465
3,-0.5576363,-0.37746465,"('repellent', 'pleasant')",0.576791,0.6483488,0.0095773,0.1354421,0.1258648
4,-0.256283,-0.25385913,"('disliked', 'liked')",-6.767895,-6.678069,-3.512089,-3.4659641,0.0461249
5,-0.21753839,-0.23833707,"('distant', 'outgoing')",-1.8007014,-1.840027,-1.0091199,-1.0391821,-0.0300622
6,-0.53023905,-0.5459135,"('distant', 'open')",-1.3813168,-1.5601095,-0.9557779,-1.0530115,-0.0972336
7,0.17284845,0.25932765,"('insensitive', 'sensitive')",1.1188769,1.126111,0.6458627,0.6927193,0.0468566
8,-0.7163907,-0.7196404,"('unaffectionate', 'affectionate')",0.36765102,0.16833243,-0.1743699,-0.275654,-0.1012841
9,-1.0299166,-0.9881849,"('unaffectionate', 'caring')",0.78123915,0.6435916,-0.1243387,-0.1722967,-0.047958
10,-0.5402098,-0.4319542,"('unsympathetic', 'sympathetic')",0.9510421,0.96651477,0.2054162,0.2672803,0.0618641
11,-1.0184219,-0.9027121,"('unhelpful', 'helpful')",2.2077844,2.2683399,0.5946813,0.6828139,0.0881326
12,-0.45229474,-0.26924935,"('unsupportive', 'supportive')",-1.383674,-1.258305,-0.9179844,-0.7637771,0.1542073
13,0.33268753,0.28652048,"('impolite', 'polite')",0.35385248,0.5352576,0.34327,0.410889,0.067619
14,1.4278876,1.4594729,"('antisocial', 'social')",1.2804224,1.4189341,1.3541551,1.4392035,0.0850484
15,0.39356494,0.21899785,"('boring', 'funny')",0.38792384,0.40883604,0.3907444,0.313917,-0.0768274
16,-0.49535823,-0.5358442,"('unpopular', 'popular')",0.0012310371,-0.114981145,-0.2470636,-0.3254127,-0.0783491
17,-0.033642057,0.022056527,"('nasty', 'nice')",-0.43161947,-0.37079966,-0.2326308,-0.1743716,0.0582592
18,-0.16818449,-0.10680951,"('disagreeable', 'welcoming')",-0.86491334,-0.934898,-0.5165489,-0.5208538,-0.0043049
19,-0.37285253,-0.33879894,"('inhospitable', 'hospitable')",-1.0563935,-1.0824065,-0.714623,-0.7106028,0.0040202
20,-0.30464172,-0.26817226,"('rough', 'thoughtful')",0.538798,0.5448467,0.1170781,0.1383372,0.0212591
21,-0.0024630912,0.06945647,"('immoral', 'moral')",0.3742304,0.5816432,0.1858837,0.3255498,0.1396661
22,0.87691003,0.8791635,"('untrustworthy', 'trustworthy')",-0.3674819,-0.32441893,0.2547141,0.2773723,0.0226582
23,-0.10910639,-0.067411035,"('insincere', 'sincere')",6.102893,5.927159,2.9968932,2.9298739,-0.0670193
24,0.04591632,-0.014828481,"('dishonest', 'honest')",0.8074822,0.69264513,0.4266993,0.3389083,-0.087791
25,-0.14479555,-0.20027302,"('egoistic', 'altruistic')",0.6847986,0.57708204,0.2700015,0.1884045,-0.081597
26,-0.27049473,-0.3642324,"('hardhearted', 'benevolent')",1.4916664,1.4799938,0.6105859,0.5578807,-0.0527052
27,-0.37286413,-0.46995267,"('hardhearted', 'softhearted')",0.9194294,0.652703,0.2732826,0.0913752,-0.1819074
28,-0.5716905,-0.60459965,"('disloyal', 'loyal')",1.2769,1.1483243,0.3526048,0.2718623,-0.0807425
