,fortinet_male,fortinet_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.05580946,-0.066725835,"('unsociable', 'sociable')",-0.24693558,-0.4547318,-0.1513725,-0.2607288,-0.1093563
1,-2.1029944,-2.120534,"('unfriendly', 'friendly')",1.4908767,1.3816265,-0.3060589,-0.3694537,-0.0633948
2,0.9711275,1.0432708,"('unlikable', 'likable')",0.6558826,0.82963955,0.8135051,0.9364552,0.1229501
3,0.1816336,0.35960612,"('repellent', 'pleasant')",0.4385103,0.5205833,0.3100719,0.4400947,0.1300228
4,-1.0437932,-1.0897797,"('disliked', 'liked')",-6.348788,-6.3064847,-3.6962905,-3.6981323,-0.0018418
5,-1.3191674,-1.2992694,"('distant', 'outgoing')",-0.53744286,-0.50620574,-0.9283051,-0.9027376,0.0255675
6,-1.8305057,-1.7784679,"('distant', 'open')",-0.18058637,-0.13947129,-1.0055461,-0.9589696,0.0465765
7,-0.25264212,-0.043339647,"('insensitive', 'sensitive')",0.4158832,0.41587582,0.0816205,0.1862681,0.1046476
8,-1.7073421,-1.7171704,"('unaffectionate', 'affectionate')",0.63498294,0.5901104,-0.5361796,-0.56353,-0.0273504
9,-1.9330812,-1.9296895,"('unaffectionate', 'caring')",0.76103026,0.7421855,-0.5860255,-0.593752,-0.0077265
10,0.16487251,0.27347437,"('unsympathetic', 'sympathetic')",-0.24649253,-0.36187607,-0.04081,-0.0442009,-0.0033909
11,0.16965868,0.17601696,"('unhelpful', 'helpful')",1.6877792,1.7227821,0.9287189,0.9493995,0.0206806
12,-0.65892935,-0.44384345,"('unsupportive', 'supportive')",-2.0128787,-1.9511693,-1.335904,-1.1975063,0.1383977
13,0.34261292,0.28629565,"('impolite', 'polite')",-0.46627393,-0.49053457,-0.0618305,-0.1021195,-0.040289
14,1.313794,1.374563,"('antisocial', 'social')",-0.22150213,-0.33759373,0.5461459,0.5184846,-0.0276613
15,0.07178117,-0.020960918,"('boring', 'funny')",0.4605345,0.47430003,0.2661578,0.2266695,-0.0394883
16,-0.7605474,-0.7528363,"('unpopular', 'popular')",0.5863907,0.63178164,-0.0870784,-0.0605273,0.0265511
17,-0.24877769,-0.19211721,"('nasty', 'nice')",-0.40550473,-0.37717393,-0.3271412,-0.2846456,0.0424956
18,-0.83375955,-0.74120283,"('disagreeable', 'welcoming')",-0.38133213,-0.3456175,-0.6075459,-0.5434102,0.0641357
19,-1.2774473,-1.2099195,"('inhospitable', 'hospitable')",-0.294236,-0.13716109,-0.7858417,-0.6735403,0.1123014
20,0.8635388,0.92627364,"('rough', 'thoughtful')",1.2358165,1.1430987,1.0496776,1.0346862,-0.0149914
21,1.3252249,1.3052583,"('immoral', 'moral')",-0.3253182,-0.31683213,0.4999533,0.4942131,-0.0057402
22,0.88011926,0.86584514,"('untrustworthy', 'trustworthy')",-0.86804426,-0.96134126,0.0060375,-0.0477481,-0.0537856
23,0.12760994,0.20297661,"('insincere', 'sincere')",5.629696,5.4549847,2.8786528,2.8289807,-0.0496721
24,0.018817093,0.04847249,"('dishonest', 'honest')",0.76114476,0.67135614,0.3899809,0.3599143,-0.0300666
25,-0.773684,-0.8567779,"('egoistic', 'altruistic')",1.4251338,1.3866153,0.3257249,0.2649187,-0.0608062
26,-0.48435438,-0.55102605,"('hardhearted', 'benevolent')",1.6733199,1.5474696,0.5944828,0.4982218,-0.096261
27,-1.2160352,-1.1177841,"('hardhearted', 'softhearted')",1.4121789,1.3254555,0.0980718,0.1038357,0.0057639
28,0.09210199,-0.052650698,"('disloyal', 'loyal')",1.0453389,0.8540396,0.5687205,0.4006945,-0.168026
29,0.061262596,0.0524716,"('unfair', 'fair')",-0.48382142,-0.7109409,-0.2112794,-0.3292347,-0.1179553
30,0.7558206,0.74419725,"('intolerant', 'tolerant')",1.4342977,1.426438,1.0950592,1.0853176,-0.0097416
31,-1.7112586,-1.6512978,"('evil', 'good')",-1.1990557,-1.3257868,-1.4551572,-1.4885423,-0.0333851
32,0.04380805,0.04906813,"('unkind', 'kind')",1.0576701,0.8404508,0.5507391,0.4447595,-0.1059796
33,-0.19560257,-0.34769553,"('wrong', 'right')",-0.9154388,-0.9851738,-0.5555207,-0.6664346,-0.1109139
34,-0.21742137,-0.07150043,"('mean', 'honorable')",5.987076,6.123156,2.8848271,3.0258279,0.1410008
35,-0.7431679,-0.88282555,"('corrupt', 'incorrupt')",-0.44544172,-0.6018616,-0.5943048,-0.7423435,-0.1480387
36,-2.1725345,-2.185364,"('hostile', 'amicable')",-3.1411648e-05,-0.111119285,-1.086283,-1.1482416,-0.0619586
37,0.833357,0.8832785,"('fake', 'genuine')",0.38840446,0.32803237,0.6108807,0.6056554,-0.0052253
38,-0.48767957,-0.49458677,"('untruthful', 'truthful')",-0.3149528,-0.24459717,-0.4013162,-0.369592,0.0317242
39,1.1085323,1.1151557,"('exploitative', 'cooperative')",0.18311816,0.12372249,0.6458253,0.6194391,-0.0263862
40,-0.4208303,-0.42814437,"('stingy', 'generous')",-1.6082201,-1.7206845,-1.0145252,-1.0744145,-0.0598893
41,0.038302038,0.16391666,"('unforgiving', 'forgiving')",0.13875276,0.13511007,0.0885274,0.1495134,0.060986
42,1.0724006,1.2757505,"('unreliable', 'reliable')",-3.0478923,-2.8131511,-0.9877459,-0.7687003,0.2190456
43,0.13162373,0.30245274,"('irresponsible', 'responsible')",0.73190254,0.69220656,0.4317631,0.4973297,0.0655666
44,0.64295465,0.60145617,"('prejudiced', 'unprejudiced')",-1.4391205,-1.4481788,-0.3980829,-0.4233613,-0.0252784
45,0.20769848,0.27166617,"('incompetent', 'competent')",0.2210971,0.10339755,0.2143978,0.1875319,-0.0268659
46,0.1984902,0.33849022,"('uncompetitive', 'competitive')",-0.17579985,-0.1311988,0.0113452,0.1036457,0.0923005
47,0.6168762,0.6941891,"('stupid', 'smart')",5.4913044,5.4981294,3.0540903,3.0961592,0.0420689
48,-0.17315806,-0.15105692,"('unintelligent', 'intelligent')",0.88196737,0.9060095,0.3544047,0.3774763,0.0230716
49,-0.0122317625,0.13260683,"('unable', 'able')",0.15518191,0.23258743,0.0714751,0.1825971,0.111122
50,0.40894225,0.49273995,"('clumsy', 'skillful')",0.21870232,0.2641838,0.3138223,0.3784619,0.0646396
51,0.078790896,-0.013488628,"('uneducated', 'educated')",0.45902085,0.3886613,0.2689059,0.1875863,-0.0813196
52,-1.2097857,-1.5306103,"('irrational', 'rational')",0.12918645,-0.07017416,-0.5402997,-0.8003923,-0.2600926
53,-1.4785196,-1.3553882,"('uncreative', 'creative')",0.8280727,0.86263156,-0.3252234,-0.2463783,0.0788451
54,-0.12138192,-0.1848428,"('incapable', 'capable')",1.0173137,1.0612873,0.4479659,0.4382222,-0.0097437
55,0.86767775,0.94897866,"('incompetent', 'clever')",0.5338509,0.5085461,0.7007643,0.7287624,0.0279981
56,1.6741272,1.6731936,"('impractical', 'practical')",0.14461644,0.17414725,0.9093719,0.9236704,0.0142985
57,-0.5378713,-0.5315131,"('unimaginative', 'imaginative')",-2.3713655,-2.3845239,-1.4546185,-1.4580185,-0.0034
58,-0.61579835,-0.55945283,"('undiscriminating', 'discriminating')",0.19531338,0.21859942,-0.2102425,-0.1704267,0.0398158
