,w_male,w_female,tuple,p_male,p_female,x_male,x_female,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,0.40255696,0.30658036,"('unsociable', 'sociable')",0.7505759,0.658789,0.05480364,-8.108467e-05,0.15812553,0.002187904,-0.42361537,-0.5529067,0.1884893,0.0829139,-0.1055754
1,-1.3710952,-1.3712234,"('unfriendly', 'friendly')",-0.5762324,-0.5718939,-1.5693084,-1.468391,0.38504055,0.18454552,1.2931783,1.2045451,-0.3676834,-0.4044835,-0.0368001
2,1.5316057,1.5862932,"('unlikable', 'likable')",1.4695956,1.5470581,1.2654837,1.4149281,1.1784049,1.1073233,0.6934038,0.77416307,1.2276987,1.2859531,0.0582544
3,0.9053992,0.97653306,"('repellent', 'pleasant')",0.72251904,0.7064494,0.46918982,0.63820636,-0.14052552,-0.05147685,0.3119351,0.3497305,0.4537035,0.5238885,0.070185
4,-0.70224434,-0.81223446,"('disliked', 'liked')",0.4117193,0.3457614,-2.044477,-2.0939732,0.5219267,0.37492797,-5.3462973,-5.530284,-1.4318745,-1.5431604,-0.1112859
5,-1.5058361,-1.5010008,"('distant', 'outgoing')",-0.47273967,-0.37290707,-1.415026,-1.3182509,-0.07095988,-0.101932265,-0.33346874,-0.32768965,-0.7596061,-0.7243561,0.03525
6,-1.8512177,-1.7986784,"('distant', 'open')",-0.40967482,-0.3023003,-1.131411,-0.9740118,-0.635003,-0.70495945,-0.09231144,-0.07446838,-0.8239236,-0.7708836,0.05304
7,0.45671493,0.5179823,"('insensitive', 'sensitive')",-0.1225566,-0.09907122,0.32406288,0.32112396,0.9362085,0.92224205,0.8535746,0.8659237,0.4896008,0.5056402,0.0160394
8,-1.749754,-1.7967725,"('unaffectionate', 'affectionate')",-1.3280785,-1.3449827,-0.6770461,-0.5543186,-0.44058186,-0.59789467,0.34041485,0.29389435,-0.7710091,-0.8000148,-0.0290057
9,-0.5289189,-0.54118407,"('unaffectionate', 'caring')",0.09061372,0.10960822,-0.30735114,-0.18330874,0.5162715,0.39759678,0.74753326,0.72562534,0.1036297,0.1016675,-0.0019622
10,0.87001765,0.9629915,"('unsympathetic', 'sympathetic')",-0.16966444,-0.18930541,0.296344,0.39752853,-0.46074197,-0.57218546,-0.1525879,-0.20459546,0.0766735,0.0788867,0.0022132
11,0.65191746,0.625948,"('unhelpful', 'helpful')",0.5007445,0.48852408,0.7804986,0.7930581,0.5736766,0.5796453,1.9432164,1.9598409,0.8900107,0.8894032,-0.0006075
12,0.39777488,0.48560715,"('unsupportive', 'supportive')",0.94583756,1.071026,0.17154342,0.3678514,0.6026332,0.60501355,-1.6754113,-1.6713581,0.0884755,0.171628,0.0831525
13,0.8508135,0.8646016,"('impolite', 'polite')",0.72413397,0.7327362,0.73521906,0.71545905,0.3792777,0.45097542,-0.1657418,-0.17971158,0.5047405,0.5168121,0.0120716
14,2.6444442,2.6068773,"('antisocial', 'social')",1.3481207,1.3307124,1.0783577,1.010725,0.95446813,0.9391123,-0.12239409,-0.18161169,1.1805994,1.1411631,-0.0394363
15,-0.44748944,-0.554815,"('boring', 'funny')",0.23423603,0.20737085,0.3360469,0.1691497,0.33905387,0.26253775,0.66726303,0.6231414,0.2258221,0.1414769,-0.0843452
16,-0.10194473,-0.054559223,"('unpopular', 'popular')",-0.11063638,-0.08025284,-1.4263458,-1.2828288,-0.48066688,-0.54838705,0.25255108,0.20154968,-0.3734086,-0.3528957,0.0205129
17,0.033445228,0.043732837,"('nasty', 'nice')",0.4137395,0.44831976,-0.28228307,-0.17532566,-0.76745343,-0.70009464,-0.31989324,-0.29472128,-0.184489,-0.1356178,0.0488712
18,-0.83162194,-0.7069235,"('disagreeable', 'welcoming')",-0.28513122,-0.07479079,-0.11035756,-0.056528017,-1.1659925,-1.2287004,-0.9102871,-0.8879154,-0.6606781,-0.5909716,0.0697065
19,-0.48760346,-0.38790244,"('inhospitable', 'hospitable')",0.41776127,0.5565269,-1.3684683,-1.2235858,-1.2477657,-1.2872977,-0.221163,-0.15015623,-0.5814478,-0.4984831,0.0829647
20,-0.4099822,-0.4160441,"('rough', 'thoughtful')",-0.38766962,-0.35233665,-0.739912,-0.7643386,-0.27384102,-0.2432084,0.8834448,0.88834864,-0.185592,-0.1775158,0.0080762
21,2.1152196,2.1951687,"('immoral', 'moral')",1.4098921,1.3952848,0.73612726,0.6989664,1.3863374,1.3149848,-0.6816381,-0.66176254,0.9931876,0.9885284,-0.0046592
22,1.553249,1.589691,"('untrustworthy', 'trustworthy')",1.4633237,1.5167946,0.65573734,0.6720082,-0.6049403,-0.7130699,-0.5714694,-0.5759613,0.4991801,0.4978925,-0.0012876
23,0.7626847,0.76822615,"('insincere', 'sincere')",0.27252495,0.22696492,0.58658576,0.5735206,0.15612191,0.062226947,5.3730774,5.3298078,1.430199,1.3921493,-0.0380497
24,-0.41803205,-0.41583973,"('dishonest', 'honest')",-1.6484811,-1.6218491,0.5098193,0.508475,0.58610547,0.50957716,0.5408356,0.5408637,-0.0859505,-0.0957546,-0.0098041
25,-0.5422315,-0.52213424,"('egoistic', 'altruistic')",-0.023261413,-0.0015348047,-1.321681,-1.2890422,0.4555722,0.35510284,1.1310353,1.0754529,-0.0601133,-0.0764311,-0.0163178
26,-0.55599636,-0.5096508,"('hardhearted', 'benevolent')",-0.69667804,-0.637695,-0.26525894,-0.31370574,0.5912604,0.54628927,1.34701,1.3474519,0.0840674,0.0865379,0.0024705
27,-1.0551149,-1.0766517,"('hardhearted', 'softhearted')",-1.0058,-0.9707212,-0.40250456,-0.31340262,0.10355535,0.13899215,0.89782465,0.8299459,-0.2924079,-0.2783675,0.0140404
28,-0.7239887,-0.7664444,"('disloyal', 'loyal')",-0.11750073,-0.2135051,-0.13269493,-0.16365097,0.08942102,-0.16024184,1.1657543,1.0132322,0.0561982,-0.058122,-0.1143202
29,0.25108775,0.17618491,"('unfair', 'fair')",1.1893444,1.1764976,0.9207077,0.81330377,-0.79093,-0.82945776,-0.6302973,-0.72585917,0.1879825,0.1221339,-0.0658486
30,0.111336224,0.12741569,"('intolerant', 'tolerant')",-0.91271544,-0.88476527,1.058457,1.0246747,1.2213005,1.1233618,1.4429283,1.413767,0.5842613,0.5608908,-0.0233705
31,-0.5065169,-0.3300966,"('evil', 'good')",0.19610545,0.38978988,-1.3892518,-1.2157352,-1.4230219,-1.3971646,-1.2704729,-1.2690719,-0.8786316,-0.7644557,0.1141759
32,0.67757726,0.64745265,"('unkind', 'kind')",0.78571314,0.75171936,0.44744432,0.44000542,0.35316217,0.26659462,0.84993213,0.74448645,0.6227658,0.5700517,-0.0527141
33,-0.58660764,-0.603484,"('wrong', 'right')",-0.11811987,-0.050872132,-0.52150923,-0.45197174,1.0244311,0.95888805,-0.7623834,-0.79662776,-0.1928378,-0.1888135,0.0040243
34,-0.25839415,-0.17969249,"('mean', 'honorable')",-0.32090932,-0.21987626,-0.5365248,-0.444408,0.56292355,0.60445946,5.7002454,5.857497,1.0294682,1.123596,0.0941278
35,-2.1583583,-2.3807406,"('corrupt', 'incorrupt')",-0.5247618,-0.64345217,-1.2783754,-1.3939699,-0.8114736,-0.85653144,-0.09140926,-0.21749759,-0.9728757,-1.0984385,-0.1255628
36,-1.6900182,-1.7299966,"('hostile', 'amicable')",-0.4288327,-0.42028493,-2.0048347,-1.9732459,-0.6987004,-0.8724331,0.061954446,-0.061388858,-0.9520864,-1.0114699,-0.0593835
37,0.10242058,0.03161308,"('fake', 'genuine')",-0.186595,-0.23821886,-0.30887178,-0.32811958,0.3614583,0.29807594,0.42080283,0.46138874,0.077843,0.0449479,-0.0328951
38,-0.59876436,-0.5747704,"('untruthful', 'truthful')",0.16606025,0.13603368,-0.12696356,-0.051167533,0.23295227,0.12883615,0.043574356,0.025672963,-0.0566282,-0.067079,-0.0104508
39,0.4593127,0.47630453,"('exploitative', 'cooperative')",-0.37085727,-0.32167608,0.74837065,0.76512706,0.029630005,0.16743785,0.14593688,0.13351193,0.2024786,0.2441411,0.0416625
40,-0.15360385,-0.09151025,"('stingy', 'generous')",-0.0843306,0.038336705,-1.1543745,-1.0805322,0.11248894,0.030486759,-1.5056863,-1.5986273,-0.5571012,-0.5403693,0.0167319
41,0.34751904,0.45188072,"('unforgiving', 'forgiving')",0.80217195,0.96449876,-0.18321629,-0.0663516,-0.47809103,-0.6444323,0.09604261,0.050033532,0.1168853,0.1511258,0.0342405
42,1.0504488,1.1393996,"('unreliable', 'reliable')",1.3026131,1.3726463,1.0097888,1.1058866,-0.06255112,-0.0954597,-2.549898,-2.5132475,0.1500803,0.201845,0.0517647
43,0.38498753,0.46224585,"('irresponsible', 'responsible')",0.36619848,0.45228985,1.2978249,1.4381961,1.0881419,1.1075845,0.79818237,0.8372019,0.787067,0.8595037,0.0724367
44,-0.19903421,-0.24915214,"('prejudiced', 'unprejudiced')",-0.75694305,-0.71556044,-0.004986033,0.0019164495,-0.24173337,-0.14959195,-1.0757363,-1.0758495,-0.4556866,-0.4376475,0.0180391
45,1.7612853,1.9325196,"('incompetent', 'competent')",1.4915056,1.6634105,0.42741916,0.6053315,-0.28039318,-0.38479728,0.023155998,-0.009704974,0.6845946,0.7613518,0.0767572
46,1.9775035,2.0112085,"('uncompetitive', 'competitive')",0.49304765,0.48160762,0.34924924,0.43240038,0.13086782,0.12226586,-0.08859776,-0.12178862,0.5724141,0.5851388,0.0127247
47,0.91924506,0.9732873,"('stupid', 'smart')",0.63458425,0.6928673,-0.0045787357,0.07414098,1.2153258,1.287973,5.065487,5.252271,1.5660127,1.6561081,0.0900954
