,windstream_male,windstream_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.98578596,-1.0581824,"('unsociable', 'sociable')",0.5543144,0.29217315,-0.014422949,-0.2248006,-0.1486315,-0.3302699,-0.1816384
1,-1.6779132,-1.631569,"('unfriendly', 'friendly')",0.114974506,-0.0022329912,1.4422777,1.2884835,-0.0402203,-0.1151062,-0.0748859
2,-0.6087947,-0.5067357,"('unlikable', 'likable')",1.3583335,1.4700186,0.77564394,0.90221184,0.5083942,0.6218316,0.1134374
3,-0.022001395,0.09346214,"('repellent', 'pleasant')",0.9992325,1.0032456,0.32273653,0.32623893,0.4333225,0.4743156,0.0409931
4,-0.7887466,-0.7732483,"('disliked', 'liked')",-0.31030938,-0.26531446,-5.7168818,-5.7337985,-2.2719793,-2.2574538,0.0145255
5,-1.8631884,-1.7558362,"('distant', 'outgoing')",-0.89881045,-0.7988291,-0.07604006,-0.015004817,-0.946013,-0.8565567,0.0894563
6,-2.4835496,-2.3846319,"('distant', 'open')",-1.2671913,-1.2100611,0.43403676,0.45174688,-1.1055681,-1.0476487,0.0579194
7,1.0394331,1.0577668,"('insensitive', 'sensitive')",1.1482377,1.1154717,0.54382545,0.46114835,0.9104987,0.8781289,-0.0323698
8,-1.4776614,-1.4411664,"('unaffectionate', 'affectionate')",-0.83493453,-0.8258622,0.3910929,0.31054184,-0.640501,-0.6521622,-0.0116612
9,-0.92314637,-0.849931,"('unaffectionate', 'caring')",0.18249059,0.16281098,1.0347776,1.017911,0.0980406,0.1102636,0.012223
10,-0.12346397,-0.12042112,"('unsympathetic', 'sympathetic')",0.37409234,0.30791748,-0.19137198,-0.29173088,0.0197521,-0.0347448,-0.0544969
11,0.41172493,0.4787798,"('unhelpful', 'helpful')",-0.1775403,-0.16676371,1.6358835,1.7090589,0.623356,0.6736917,0.0503357
12,-0.05545363,0.065169826,"('unsupportive', 'supportive')",0.77193236,0.91527474,-1.5045325,-1.5316688,-0.2626846,-0.1837414,0.0789432
13,0.21154863,0.10309628,"('impolite', 'polite')",0.6376122,0.51800126,0.009722471,-0.08872104,0.2862944,0.1774588,-0.1088356
14,0.23104647,0.25694656,"('antisocial', 'social')",2.0957549,2.0964572,-0.59003896,-0.63032603,0.5789208,0.5743593,-0.0045615
15,0.22732222,0.16710237,"('boring', 'funny')",-1.1790625,-1.2239444,0.40329102,0.36945835,-0.1828164,-0.2291279,-0.0463115
16,-0.81061965,-0.78890985,"('unpopular', 'popular')",-0.86378545,-0.7531102,0.5461252,0.5941351,-0.3760933,-0.3159617,0.0601316
17,-0.6987897,-0.63338286,"('nasty', 'nice')",-1.2169973,-1.1081352,-0.4548767,-0.41149777,-0.7902212,-0.717672,0.0725492
18,-0.5785845,-0.4802985,"('disagreeable', 'welcoming')",-0.075942725,-0.02340687,-0.37722743,-0.4156206,-0.3439182,-0.306442,0.0374762
19,-1.7834846,-1.6712099,"('inhospitable', 'hospitable')",-1.108675,-1.0465765,-0.18016925,-0.08039676,-1.0241096,-0.9327277,0.0913819
20,-0.088939086,0.012315061,"('rough', 'thoughtful')",0.6030953,0.73834157,1.0683913,1.0373956,0.5275158,0.5960174,0.0685016
21,0.575208,0.5489937,"('immoral', 'moral')",0.99124473,0.92779654,-0.45794642,-0.49351546,0.3695021,0.3277582,-0.0417439
22,0.09642084,0.07807715,"('untrustworthy', 'trustworthy')",0.3955864,0.31509978,-0.75041944,-0.85226464,-0.0861374,-0.1530292,-0.0668918
23,0.42730442,0.45185918,"('insincere', 'sincere')",0.36945733,0.21302819,5.082062,4.9578805,1.9596078,1.874256,-0.0853518
24,-0.23644502,-0.24445695,"('dishonest', 'honest')",-0.69046074,-0.7812897,0.22043972,0.13441773,-0.2354887,-0.2971096,-0.0616209
25,-0.3819513,-0.38050476,"('egoistic', 'altruistic')",0.6621678,0.6536879,1.4881512,1.4360662,0.5894559,0.5697498,-0.0197061
