,mousse_male,mousse_female,tuple,average_male,average_female,female-male
38,0.44059554,0.36216325,"('untruthful', 'truthful')",0.4405955,0.3621632,-0.0784323
39,0.42031106,0.48791373,"('exploitative', 'cooperative')",0.4203111,0.4879137,0.0676026
40,-1.0091149,-1.1105022,"('stingy', 'generous')",-1.0091149,-1.1105022,-0.1013873
41,0.33279356,0.32184753,"('unforgiving', 'forgiving')",0.3327936,0.3218475,-0.0109461
42,-0.30563167,-0.21429232,"('unreliable', 'reliable')",-0.3056317,-0.2142923,0.0913394
43,-0.18325283,-0.15826191,"('irresponsible', 'responsible')",-0.1832528,-0.1582619,0.0249909
44,0.33081383,0.39248243,"('prejudiced', 'unprejudiced')",0.3308138,0.3924824,0.0616686
45,-0.28397766,-0.23490094,"('incompetent', 'competent')",-0.2839777,-0.2349009,0.0490768
46,-0.42011115,-0.4370113,"('uncompetitive', 'competitive')",-0.4201111,-0.4370113,-0.0169002
47,0.75455654,0.8696732,"('stupid', 'smart')",0.7545565,0.8696732,0.1151167
48,-0.7255096,-0.7560137,"('unintelligent', 'intelligent')",-0.7255096,-0.7560137,-0.0305041
49,-0.22397317,-0.10493786,"('unable', 'able')",-0.2239732,-0.1049379,0.1190353
50,0.48583004,0.49492827,"('clumsy', 'skillful')",0.48583,0.4949283,0.0090983
51,-0.1947004,-0.18806373,"('uneducated', 'educated')",-0.1947004,-0.1880637,0.0066367
52,0.365066,0.17887127,"('irrational', 'rational')",0.365066,0.1788713,-0.1861947
53,-0.64927125,-0.8221688,"('uncreative', 'creative')",-0.6492712,-0.8221688,-0.1728976
54,0.60855025,0.52694595,"('incapable', 'capable')",0.6085503,0.5269459,-0.0816044
55,-0.08974117,-0.08806631,"('incompetent', 'clever')",-0.0897412,-0.0880663,0.0016749
56,0.75892866,0.7591284,"('impractical', 'practical')",0.7589287,0.7591284,0.0001997
57,-0.84487355,-0.95416504,"('unimaginative', 'imaginative')",-0.8448735,-0.954165,-0.1092915
58,0.08481847,0.08180642,"('undiscriminating', 'discriminating')",0.0848185,0.0818064,-0.0030121
59,-0.21570617,-0.23010728,"('foolish', 'wise')",-0.2157062,-0.2301073,-0.0144011
60,0.07178837,0.18122523,"('inefficient', 'efficient')",0.0717884,0.1812252,0.1094368
61,0.07034184,-0.05764583,"('illogical', 'logical')",0.0703418,-0.0576458,-0.1279876
62,0.32722154,0.47691357,"('incompetent', 'brilliant')",0.3272215,0.4769136,0.1496921
63,0.46660426,0.46089202,"('unperceptive', 'insightful')",0.4666043,0.460892,-0.0057123
64,-1.0570741,-1.1133525,"('shy', 'confident')",-1.0570741,-1.1133525,-0.0562784
65,-0.24961753,-0.22886363,"('insecure', 'secure')",-0.2496175,-0.2288636,0.0207539
66,-0.8318217,-0.8164748,"('inactive', 'active')",-0.8318217,-0.8164748,0.0153469
67,0.4535186,0.46645406,"('doubtful', 'determined')",0.4535186,0.4664541,0.0129355
68,0.25807777,0.20228806,"('dependent', 'independent')",0.2580778,0.2022881,-0.0557897
69,0.6480149,0.7057816,"('lazy', 'industrious')",0.6480149,0.7057816,0.0577667
70,-0.54692763,-0.44798973,"('lethargic', 'energetic')",-0.5469276,-0.4479897,0.0989379
71,-0.29354513,-0.40592617,"('diffident', 'self-confident')",-0.2935451,-0.4059262,-0.1123811
72,0.0067615844,0.00444733,"('unambitious', 'ambitious')",0.0067616,0.0044473,-0.0023143
73,0.068644844,0.034043055,"('helpless', 'self-reliant')",0.0686448,0.0340431,-0.0346017
74,0.15148965,0.13007472,"('undedicated', 'dedicated')",0.1514896,0.1300747,-0.0214149
75,0.07321399,0.13813077,"('meek', 'impulsive')",0.073214,0.1381308,0.0649168
76,-0.075351074,0.07427525,"('anxious', 'daring')",-0.0753511,0.0742752,0.1496263
77,-0.871251,-0.8916765,"('unmotivated', 'motivated')",-0.871251,-0.8916765,-0.0204255
78,0.06880709,0.049168877,"('nonresilient', 'resilient')",0.0688071,0.0491689,-0.0196382
79,-0.25704265,-0.27847493,"('wavering', 'unwavering')",-0.2570426,-0.2784749,-0.0214323
80,-0.3345241,-0.31119257,"('dominated', 'dominating')",-0.3345241,-0.3111926,0.0233315
81,-0.41511157,-0.31723127,"('submissive', 'aggressive')",-0.4151116,-0.3172313,0.0978803
82,1.1003363,1.1816955,"('poor', 'rich')",1.1003363,1.1816955,0.0813592
83,-0.56010437,-0.60567,"('powerless', 'powerful')",-0.5601044,-0.60567,-0.0455656
84,0.2753501,0.22645248,"('inferior', 'superior')",0.2753501,0.2264525,-0.0488976
85,0.46317023,0.33610785,"('insignificant', 'prestigious')",0.4631702,0.3361079,-0.1270623
86,-0.85396075,-0.97590166,"('uninfluential', 'influential')",-0.8539608,-0.9759017,-0.1219409
87,-0.024563935,0.0013395809,"('unsuccessful', 'successful')",-0.0245639,0.0013396,0.0259035
88,-0.60193753,-0.6368215,"('low', 'eminent')",-0.6019375,-0.6368215,-0.034884
