,pnc_male,pnc_female,tuple,financial_male,financial_female,services_male,services_female,grp_male,grp_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.2636007,-0.36771333,"('unsociable', 'sociable')",-0.42784315,-0.56537527,1.6117955,1.5004944,-0.03627436,-0.06359525,-0.08989261,-0.17804247,0.1588369,0.0651536,-0.0936833
1,-1.3545235,-1.3777869,"('unfriendly', 'friendly')",1.3293579,1.2176222,-1.4239501,-1.5361838,-0.8969374,-1.0338011,1.8096974,1.6655195,-0.1072711,-0.2129261,-0.105655
2,1.5466533,1.5991887,"('unlikable', 'likable')",2.070444,2.1589649,1.6778216,1.6751311,1.6951631,1.786628,0.7474907,0.8379211,1.5475146,1.6115667,0.0640521
3,-0.11506589,-0.049848426,"('repellent', 'pleasant')",-1.0258832,-1.0112519,1.3648052,1.466768,0.4687572,0.5397945,0.558941,0.5878087,0.2503109,0.3066542,0.0563433
4,-0.1361216,-0.15287834,"('disliked', 'liked')",0.35352468,0.2883267,-0.8955427,-0.9530319,-0.25745842,-0.30228353,-6.194707,-6.3415427,-1.426061,-1.4922819,-0.0662209
5,-0.6848243,-0.63392806,"('distant', 'outgoing')",1.0168332,1.0651246,-2.193322,-2.1082337,-1.3096598,-1.2903352,-0.64579964,-0.66066563,-0.7633545,-0.7256076,0.0377469
6,-1.0191121,-0.9236178,"('distant', 'open')",0.4764634,0.53451526,-2.4988213,-2.4136431,-1.3296975,-1.3360289,0.1655057,0.1284105,-0.8411324,-0.8020728,0.0390596
7,0.5845734,0.5272695,"('insensitive', 'sensitive')",0.32233533,0.30490193,1.0440332,1.0507973,0.55006427,0.59185225,1.0949777,1.1428196,0.7191968,0.7235281,0.0043313
8,-0.9316981,-0.9158424,"('unaffectionate', 'affectionate')",0.6045673,0.5783359,-1.483579,-1.5283325,-1.7645031,-1.7457894,0.6062953,0.5535881,-0.5937835,-0.6116081,-0.0178246
9,-0.6214227,-0.6919417,"('unaffectionate', 'caring')",1.274932,1.2075738,0.08661296,0.005431393,-1.0343707,-1.0261445,1.3258713,1.3168566,0.2063246,0.1623551,-0.0439695
10,-0.39280435,-0.41622615,"('unsympathetic', 'sympathetic')",-1.3099313,-1.3142214,1.4230117,1.4281068,0.3309453,0.31340516,0.43318394,0.38906038,0.096881,0.080025,-0.016856
11,0.75213516,0.70027125,"('unhelpful', 'helpful')",0.1293007,0.15319778,2.4655006,2.4330094,0.2616544,0.38610733,2.2010148,2.243951,1.1619211,1.1833075,0.0213864
12,0.34233487,0.43337232,"('unsupportive', 'supportive')",1.0393091,1.0887376,1.6799378,1.775137,-0.70002437,-0.4851501,-1.7685999,-1.7405115,0.1185915,0.2143171,0.0957256
13,0.5323069,0.53226024,"('impolite', 'polite')",-0.10759663,-0.064507425,1.7213609,1.706016,0.33401978,0.45683056,-0.12853536,-0.08701442,0.4703112,0.508717,0.0384058
14,0.6982305,0.64217687,"('antisocial', 'social')",1.2323612,1.208804,2.1848984,2.1049094,1.2448931,1.298906,-0.35332987,-0.3445714,1.0014107,0.9820449,-0.0193658
15,0.6090881,0.4632217,"('boring', 'funny')",0.69297403,0.6700103,-1.308125,-1.3743672,0.5211662,0.45551062,0.22528277,0.19381805,0.1480772,0.0816387,-0.0664385
16,-1.0269191,-1.0333995,"('unpopular', 'popular')",-0.55756116,-0.5528476,-0.4636662,-0.42250204,-0.79645807,-0.8065728,0.41460177,0.41151232,-0.4860005,-0.4807619,0.0052386
17,0.12773028,0.19702965,"('nasty', 'nice')",0.07367927,0.16508564,0.019676724,0.072514504,-0.23667645,-0.14967059,-0.5845531,-0.55457294,-0.1200287,-0.0539227,0.066106
18,-0.3526649,-0.2461473,"('disagreeable', 'welcoming')",-0.18552144,-0.16925144,0.36454993,0.41702315,-1.1421875,-1.0653353,-0.21681778,-0.2439568,-0.3065283,-0.2615335,0.0449948
19,0.118657105,0.1638873,"('inhospitable', 'hospitable')",-0.013406672,-0.018355422,-1.2077963,-1.1126629,-0.8525634,-0.792596,-0.23207958,-0.2237513,-0.4374378,-0.3966957,0.0407421
20,-0.56730354,-0.5638502,"('rough', 'thoughtful')",0.033019345,0.03515306,0.30718645,0.26576737,-0.113973394,-0.15284604,0.9843197,0.959041,0.1286497,0.108653,-0.0199967
21,0.6464402,0.599305,"('immoral', 'moral')",0.6789177,0.6433099,2.0989187,2.1141436,1.2544363,1.346662,-0.47946882,-0.47192726,0.8398488,0.8462987,0.0064499
22,0.5392002,0.5723905,"('untrustworthy', 'trustworthy')",-0.4351086,-0.52209604,1.0584546,1.0363184,0.988274,1.012527,-0.63148,-0.6113723,0.3038681,0.2975535,-0.0063146
23,0.16824186,0.083043575,"('insincere', 'sincere')",0.42684126,0.40349844,2.2737525,2.1469393,0.80140966,0.802959,6.289265,6.2101755,1.9919022,1.9293232,-0.062579
24,0.2242941,0.1950835,"('dishonest', 'honest')",0.46117744,0.47569796,-0.70199364,-0.7472278,0.35645115,0.33129954,1.2735655,1.2197493,0.3226989,0.2949205,-0.0277784
25,-0.8797582,-0.8700501,"('egoistic', 'altruistic')",0.092787415,0.045869,0.8353032,0.8541938,-1.0138525,-1.0662245,1.1950738,1.1497045,0.0459108,0.0226985,-0.0232123
26,-0.28900397,-0.23407164,"('hardhearted', 'benevolent')",1.8377408,1.7911563,0.23676232,0.10378826,0.2837498,0.19191743,1.8615083,1.8510243,0.7861514,0.7407629,-0.0453885
27,-0.28236473,-0.23842858,"('hardhearted', 'softhearted')",-0.9837852,-0.9533559,-0.31249705,-0.28226683,-0.35298616,-0.38601196,1.2168702,1.069517,-0.1429526,-0.1581093,-0.0151567
28,-0.19070789,-0.3468417,"('disloyal', 'loyal')",0.6998761,0.56338334,0.78400505,0.58363765,-0.62124,-0.7263373,1.6820195,1.532273,0.4707906,0.321223,-0.1495676
29,-0.14313376,-0.2157523,"('unfair', 'fair')",-0.31888777,-0.32039967,-0.7933707,-0.81748646,-0.15022635,-0.21598728,-0.3942927,-0.5569267,-0.3599823,-0.4253105,-0.0653282
30,0.866797,0.8423831,"('intolerant', 'tolerant')",0.3882227,0.34998226,1.4282074,1.3359904,1.2071038,1.2632952,1.1837932,1.2878164,1.0148248,1.0158935,0.0010687
31,-1.1113015,-0.98264515,"('evil', 'good')",-0.48396105,-0.44416988,-3.0034568,-2.906876,-2.0348434,-1.9747429,-1.3441051,-1.4335266,-1.5955337,-1.5483921,0.0471416
32,0.78153867,0.7066354,"('unkind', 'kind')",0.2724836,0.2752567,1.2652106,1.2142968,1.3006896,1.2662787,1.4480422,1.3289658,1.0135929,0.9582867,-0.0553062
33,0.13106969,0.11341751,"('wrong', 'right')",1.9575013,1.9686937,-0.49745438,-0.504942,-0.3637725,-0.36896446,-1.0543886,-1.0900835,0.0345911,0.0236243,-0.0109668
34,0.22809026,0.36570543,"('mean', 'honorable')",0.7625507,0.84125906,0.8917549,0.85389465,0.5996182,0.6891708,6.015219,6.1639566,1.6994467,1.7827972,0.0833505
35,-0.51846176,-0.6275702,"('corrupt', 'incorrupt')",0.0530892,0.041680012,-2.4216292,-2.4158454,-0.6708902,-0.83957386,-0.1893195,-0.35606623,-0.7494423,-0.8394752,-0.0900329
36,-0.5292782,-0.56584084,"('hostile', 'amicable')",1.1114386,0.99720526,-1.8353229,-2.013358,-0.8081724,-0.9841884,0.2311531,0.13977621,-0.3660363,-0.4852812,-0.1192449
37,0.089446865,0.05263263,"('fake', 'genuine')",-0.50968176,-0.49968448,0.96375185,0.97219884,0.48076954,0.45432076,0.7714419,0.6618117,0.3591457,0.3282559,-0.0308898
38,-0.26968205,-0.30195844,"('untruthful', 'truthful')",0.8784586,0.8726728,0.32497746,0.2629534,-0.57623583,-0.51200634,0.024623785,-0.009960905,0.0764284,0.0623401,-0.0140883
