,zions_male,zions_female,tuple,bancorporation_male,bancorporation_female,n_male,n_female,a_male,a_female,average_male,average_female,female-male
54,-0.23017639,-0.36821088,"('incapable', 'capable')",0.18216479,0.1549663,0.6016612,0.5023021,1.5572399,1.5502176,0.5277224,0.4598188,-0.0679036
55,-0.017556883,0.028182508,"('incompetent', 'clever')",-2.0873327,-2.07875,1.2335825,1.4763234,0.36470234,0.47310546,-0.1266512,-0.0252846,0.1013666
56,0.55673766,0.6472515,"('impractical', 'practical')",-0.11202949,-0.14043005,1.4019485,1.6654291,-0.37444922,-0.28090283,0.3680518,0.4728369,0.1047851
57,-0.12730718,-0.26633915,"('unimaginative', 'imaginative')",-0.93886155,-0.971664,0.5154703,0.5451678,-2.966435,-3.0504391,-0.8792834,-0.9358186,-0.0565352
58,0.06442419,-0.0023256727,"('undiscriminating', 'discriminating')",0.6488609,0.5998251,-0.23579971,-0.23927495,-0.037843317,-0.11850069,0.1099105,0.059931,-0.0499795
59,0.4473174,0.38377637,"('foolish', 'wise')",0.15130135,0.1777163,0.08430888,-0.11084703,1.026889,0.92715347,0.4274541,0.3444498,-0.0830043
60,0.24266249,0.38827983,"('inefficient', 'efficient')",-0.8018021,-0.7167668,0.7528667,1.0927739,-0.32975432,-0.09301444,-0.0340068,0.1678181,0.2018249
61,-1.1048628,-1.145656,"('illogical', 'logical')",-0.45345217,-0.5075468,0.40565512,0.37486655,0.6822117,0.63746554,-0.117612,-0.1602177,-0.0426057
62,0.118113905,0.24817339,"('incompetent', 'brilliant')",-0.6299556,-0.5411818,1.7179651,1.8310217,0.7891564,0.8825223,0.4988199,0.6051339,0.106314
63,0.5096314,0.53695405,"('unperceptive', 'insightful')",-0.47268683,-0.40747464,0.5025,0.61099505,0.96479833,0.99900913,0.3760607,0.4348709,0.0588102
64,-0.6051453,-0.6276259,"('shy', 'confident')",-0.5107313,-0.45842484,-0.48754436,-0.47297436,-6.66781,-6.6274843,-2.0678077,-2.0466273,0.0211804
65,0.3563338,0.34945917,"('insecure', 'secure')",-0.3761528,-0.4680065,1.1914223,1.315075,0.11443471,0.24081416,0.3215095,0.3593355,0.037826
66,-0.30480886,-0.31204417,"('inactive', 'active')",0.76012874,0.8076609,-0.11605042,-0.35844737,0.68172234,0.5272819,0.255248,0.1661128,-0.0891352
67,-0.43144086,-0.30836236,"('doubtful', 'determined')",0.88641113,0.9211946,0.289144,0.26066568,-0.6326025,-0.6771714,0.0278779,0.0490816,0.0212037
68,-1.2047542,-1.2477542,"('dependent', 'independent')",-2.1222801,-2.1368155,-0.97811115,-0.9847909,-0.5251461,-0.54292476,-1.2075729,-1.2280713,-0.0204984
69,0.09278754,0.10086578,"('lazy', 'industrious')",2.3772702,2.3705988,-1.0624739,-1.2342827,-1.141727,-1.2792894,0.0664642,-0.0105269,-0.0769911
70,0.29563674,0.33639443,"('lethargic', 'energetic')",-1.0669321,-1.0242666,1.2204123,1.4644921,0.6258384,0.7353372,0.2687388,0.3779893,0.1092505
71,0.2733557,0.18432054,"('diffident', 'self-confident')",0.3858894,0.47334522,-0.3648157,-0.30334178,-0.4065798,-0.36687726,-0.0280376,-0.0031383,0.0248993
72,0.4897247,0.47077993,"('unambitious', 'ambitious')",-0.6675946,-0.6311798,0.8645872,0.8020767,0.73965836,0.75950164,0.3565939,0.3502946,-0.0062993
73,0.65762854,0.63499093,"('helpless', 'self-reliant')",1.199807,1.1773181,-0.45322746,-0.5230767,-3.6075542,-3.6028194,-0.5508365,-0.5783968,-0.0275603
74,0.96732354,0.96915007,"('undedicated', 'dedicated')",-0.2571728,-0.29330504,0.88259095,0.922228,-0.2263106,-0.25337014,0.3416078,0.3361757,-0.0054321
75,-0.5661909,-0.6105175,"('meek', 'impulsive')",0.86960775,0.8648845,-0.7867807,-1.000177,-0.55497384,-0.6314163,-0.2595844,-0.3443066,-0.0847222
76,0.45334706,0.49727136,"('anxious', 'daring')",0.058973968,0.07611373,0.7276894,0.8084706,-0.9132946,-0.8456922,0.0816789,0.1340409,0.052362
77,-0.279054,-0.32470897,"('unmotivated', 'motivated')",0.031847227,0.049571212,-0.812809,-0.7783611,-0.49914718,-0.38893217,-0.3897907,-0.3606077,0.029183
78,0.117436424,0.079857714,"('nonresilient', 'resilient')",-0.22052933,-0.16299078,-0.016980037,0.026207864,-0.118887424,-0.1838317,-0.0597401,-0.0601892,-0.0004491
79,0.6056867,0.5179995,"('wavering', 'unwavering')",0.11916204,0.06576131,-0.3930415,-0.58149517,0.13735436,0.063902676,0.1172904,0.0165421,-0.1007483
80,0.78304917,0.8151206,"('dominated', 'dominating')",-0.08607231,-0.11359776,1.4515121,1.3880365,-0.36793417,-0.4623516,0.4451387,0.4068019,-0.0383368
81,0.158239,0.059516698,"('submissive', 'aggressive')",-0.82878935,-0.85295063,1.1867008,1.2284946,-0.16336772,-0.1480387,0.0881957,0.0717555,-0.0164402
82,-0.1555937,-0.21062212,"('poor', 'rich')",-0.718945,-0.81521416,1.8502843,1.9090251,6.6254478,6.7722025,1.9002984,1.9138478,0.0135494
83,-0.6280382,-0.60988945,"('powerless', 'powerful')",0.3011295,0.35469273,-1.1075495,-1.140658,-1.1551983,-1.1983953,-0.6474141,-0.6485625,-0.0011484
84,-1.3940933,-1.4297292,"('inferior', 'superior')",-0.8678347,-0.8814837,-0.6818449,-0.6971613,-0.5718044,-0.52736485,-0.8788943,-0.8839347,-0.0050404
85,-0.36142784,-0.41186094,"('insignificant', 'prestigious')",0.34269476,0.36247772,-0.82049626,-1.0145504,0.01566983,-0.0020454489,-0.2058899,-0.2664948,-0.0606049
86,0.8927907,0.7228198,"('uninfluential', 'influential')",-1.9721061,-2.02469,0.44487822,0.48890382,0.7655251,0.732657,0.032772,-0.0200773,-0.0528493
87,0.2584808,0.13660479,"('unsuccessful', 'successful')",0.8168263,0.73146033,2.3170242,2.130843,1.3471558,1.2614373,1.1848718,1.0650864,-0.1197854
88,-0.26483387,-0.43347064,"('low', 'eminent')",-1.0911474,-1.234804,0.0046849893,-0.06660926,-0.6022243,-0.6087927,-0.4883801,-0.5859191,-0.097539
