,match_male,match_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,1.2454886,1.268316,"('unsociable', 'sociable')",1.452183,1.2893637,-0.19381154,-0.3182022,0.83462,0.7464925,-0.0881275
1,0.59430176,0.55310863,"('unfriendly', 'friendly')",0.0326376,-0.06712057,1.912876,1.7729553,0.8466051,0.7529811,-0.093624
2,0.53715837,0.5399863,"('unlikable', 'likable')",1.4692923,1.4330039,0.63250506,0.70448196,0.8796519,0.8924907,0.0128388
3,-0.60692316,-0.34412226,"('repellent', 'pleasant')",0.24011315,0.38845143,0.16727224,0.2681189,-0.0665126,0.1041494,0.170662
4,-0.81313986,-0.97808355,"('disliked', 'liked')",0.20574194,-0.02484905,-6.7592525,-6.8481793,-2.4555502,-2.6170373,-0.1614871
5,-1.0776856,-1.1824756,"('distant', 'outgoing')",-1.2214414,-1.0963663,-0.026100188,-0.088074885,-0.7750758,-0.7889723,-0.0138965
6,-1.092605,-1.1099532,"('distant', 'open')",-1.779783,-1.6751837,0.47796685,0.37751222,-0.7981404,-0.8025415,-0.0044011
7,0.70294625,0.8170419,"('insensitive', 'sensitive')",0.45931104,0.56870145,0.8283498,0.8754208,0.6635357,0.7537214,0.0901857
8,0.17279145,0.1629594,"('unaffectionate', 'affectionate')",0.08109427,0.1822222,1.0550231,0.9817937,0.4363029,0.4423251,0.0060222
9,0.39516604,0.40823632,"('unaffectionate', 'caring')",0.13399054,0.20104173,1.4922084,1.4865017,0.6737883,0.6985933,0.024805
10,0.6105265,0.87028736,"('unsympathetic', 'sympathetic')",0.33842668,0.36831084,-0.15980756,-0.1582478,0.2630485,0.3601168,0.0970683
11,0.5976891,0.75523984,"('unhelpful', 'helpful')",0.8663229,0.9147309,2.0987163,2.1453266,1.1875761,1.2717658,0.0841897
12,0.5145395,0.6907784,"('unsupportive', 'supportive')",1.1345887,1.3424951,-1.8553536,-1.7633028,-0.0687418,0.0899902,0.158732
13,1.5700326,1.6721703,"('impolite', 'polite')",0.39531836,0.39677173,-0.60443014,-0.5481664,0.4536403,0.5069252,0.0532849
14,2.7499087,2.6929164,"('antisocial', 'social')",2.1109765,2.0086608,-0.2762464,-0.3407845,1.5282129,1.4535975,-0.0746154
15,1.0849674,0.90380156,"('boring', 'funny')",-0.41226822,-0.48660702,0.63233364,0.5239867,0.4350109,0.3137271,-0.1212838
16,-1.5105941,-1.4138118,"('unpopular', 'popular')",-0.33985114,-0.27974635,0.33592758,0.38250715,-0.5048392,-0.437017,0.0678222
17,-0.078864455,0.018178675,"('nasty', 'nice')",-0.5279787,-0.5181998,-0.34701005,-0.37653154,-0.3179511,-0.2921842,0.0257669
18,-0.6274416,-0.4801502,"('disagreeable', 'welcoming')",-0.38672146,-0.21309234,-0.66911936,-0.68270695,-0.5610941,-0.4586498,0.1024443
19,-1.3573496,-1.2975532,"('inhospitable', 'hospitable')",-1.5222999,-1.4417827,-0.21577176,-0.1824112,-1.0318071,-0.9739157,0.0578914
20,-0.46837774,-0.34370115,"('rough', 'thoughtful')",0.6322193,0.743719,0.9183433,0.9556714,0.3607283,0.4518964,0.0911681
21,0.88425726,1.0483313,"('immoral', 'moral')",0.7183185,0.823208,-1.0861423,-0.9511143,0.1721445,0.3068083,0.1346638
22,0.5393095,0.6228466,"('untrustworthy', 'trustworthy')",1.2687193,1.1558472,-0.861005,-0.8945034,0.3156746,0.2947301,-0.0209445
23,0.41904157,0.629366,"('insincere', 'sincere')",0.71891224,0.8443519,6.3140755,6.2815824,2.4840097,2.5851002,0.1010905
24,0.9150972,0.97091997,"('dishonest', 'honest')",0.3279405,0.38054195,0.9443525,0.88416755,0.7291301,0.7452099,0.0160798
25,-0.15304406,-0.20265497,"('egoistic', 'altruistic')",-0.28557846,-0.24896073,1.4718386,1.3684689,0.3444053,0.3056177,-0.0387876
26,1.2801703,1.0957187,"('hardhearted', 'benevolent')",1.2188551,1.1056042,1.7756776,1.6824431,1.424901,1.2945887,-0.1303123
27,0.16500093,0.27724707,"('hardhearted', 'softhearted')",-0.49536756,-0.31370002,1.3533508,1.267238,0.3409947,0.4102617,0.069267
28,0.4335412,0.38176614,"('disloyal', 'loyal')",0.75982064,0.6137263,1.1381061,1.0227177,0.777156,0.6727367,-0.1044193
29,0.11479694,-0.04740663,"('unfair', 'fair')",-0.22925207,-0.35383618,-0.5944859,-0.79604053,-0.2363137,-0.3990944,-0.1627807
30,1.3416501,1.4934709,"('intolerant', 'tolerant')",1.1812353,1.1244016,1.3420676,1.36372,1.2883177,1.3271976,0.0388799
31,-1.4799836,-1.5685446,"('evil', 'good')",-1.5824525,-1.6589597,-0.89284134,-1.0548875,-1.3184258,-1.4274638,-0.109038
32,0.8888033,0.92230505,"('unkind', 'kind')",1.1635929,1.2320614,0.8962394,0.8352303,0.9828785,0.9965323,0.0136538
33,0.20993654,0.16621514,"('wrong', 'right')",-0.31196493,-0.3316032,-0.33793902,-0.34334847,-0.1466558,-0.1695789,-0.0229231
34,-0.3937205,-0.21815836,"('mean', 'honorable')",-0.048989356,0.22546875,5.937548,6.0626473,1.8316127,2.0233192,0.1917065
35,-1.3572352,-1.653632,"('corrupt', 'incorrupt')",-1.8490132,-1.9795585,-0.18053259,-0.42676985,-1.128927,-1.3533201,-0.2243931
36,-0.94438666,-1.0981206,"('hostile', 'amicable')",-1.7491906,-1.8855225,0.11953908,-0.112329714,-0.8580128,-1.0319909,-0.1739781
37,0.1124923,0.23525575,"('fake', 'genuine')",0.1504253,0.22574358,0.46646023,0.47646552,0.243126,0.3124883,0.0693623
38,0.32989958,0.34770656,"('untruthful', 'truthful')",-0.0457483,-0.029103179,0.21353249,0.28582114,0.1658946,0.2014748,0.0355802
39,1.3982989,1.5637548,"('exploitative', 'cooperative')",1.5834359,1.6395756,0.08391518,0.106984995,1.0218833,1.1034385,0.0815552
40,-0.39262035,-0.24728434,"('stingy', 'generous')",0.07217085,0.11370095,-2.0409007,-2.0612597,-0.7871168,-0.7316144,0.0555024
41,0.11149186,0.26539057,"('unforgiving', 'forgiving')",1.1900015,1.1166698,0.016514545,-0.03818496,0.439336,0.4479584,0.0086224
42,0.77320075,0.9251272,"('unreliable', 'reliable')",1.7226453,1.7642704,-2.9068227,-2.7970855,-0.1369922,-0.035896,0.1010962
43,1.4275807,1.6650835,"('irresponsible', 'responsible')",1.5385516,1.6705213,1.0597148,1.0810834,1.341949,1.4722293,0.1302803
44,-0.8733138,-0.7948303,"('prejudiced', 'unprejudiced')",-0.14486402,-0.17917813,-1.3465644,-1.4115077,-0.7882474,-0.7951721,-0.0069247
45,1.1606338,1.4284176,"('incompetent', 'competent')",1.534436,1.4715546,0.1438595,0.09261054,0.9463097,0.9975276,0.0512179
46,0.92442715,1.2361357,"('uncompetitive', 'competitive')",1.6315483,1.6966072,-0.9186337,-0.8664888,0.5457806,0.6887514,0.1429708
47,0.5516075,0.6971934,"('stupid', 'smart')",0.8216951,0.9082106,6.0197897,6.0444393,2.4643641,2.5499477,0.0855836
48,-0.32469535,-0.17435479,"('unintelligent', 'intelligent')",-0.08152406,-0.03421367,0.43853217,0.53814274,0.0107709,0.1098581,0.0990872
49,-0.36731833,-0.27118903,"('unable', 'able')",-0.61896116,-0.5156283,-0.2675782,-0.16147546,-0.4179526,-0.3160976,0.101855
50,-0.53181785,-0.4622473,"('clumsy', 'skillful')",0.23170444,0.31025365,0.1575005,0.22332402,-0.0475376,0.0237768,0.0713144
51,0.5687886,0.52703995,"('uneducated', 'educated')",0.70707405,0.6200947,0.3368596,0.37744412,0.5375741,0.5081929,-0.0293812
52,-0.692745,-0.9057407,"('irrational', 'rational')",-1.0577976,-1.2173833,-0.03841055,-0.20094031,-0.5963177,-0.7746881,-0.1783704
53,-1.7388748,-1.8524553,"('uncreative', 'creative')",-0.74872124,-0.79564303,0.79020625,0.73629236,-0.5657966,-0.6372686,-0.071472
54,0.37836045,0.26021448,"('incapable', 'capable')",-0.28484756,-0.30284882,1.3566552,1.3414981,0.4833894,0.4329546,-0.0504348
55,0.6280764,0.8928352,"('incompetent', 'clever')",1.4375445,1.4435469,-0.027113184,0.06402948,0.6795026,0.8001372,0.1206346
56,2.3391397,2.3965385,"('impractical', 'practical')",1.7842244,1.7973547,0.2044761,0.26194236,1.4426133,1.4852786,0.0426653
57,-0.23125443,-0.17938416,"('unimaginative', 'imaginative')",0.09071235,-0.0486818,-2.5910316,-2.6492262,-0.9105245,-0.9590974,-0.0485729
58,0.20293386,0.1885773,"('undiscriminating', 'discriminating')",1.0325403,0.98835367,0.2458316,0.24275243,0.4937686,0.4732278,-0.0205408
59,-0.50952756,-0.6676142,"('foolish', 'wise')",-1.22321,-1.3123959,0.43595693,0.41433373,-0.4322602,-0.5218922,-0.089632
60,1.820489,2.1222181,"('inefficient', 'efficient')",2.3829575,2.510718,0.10697744,0.38848597,1.436808,1.6738075,0.2369995
61,0.72540355,0.61552244,"('illogical', 'logical')",0.3737898,0.16416277,0.27561855,0.15667833,0.4582706,0.3121212,-0.1461494
62,1.2433798,1.5257812,"('incompetent', 'brilliant')",1.3495361,1.4542798,0.5958318,0.8076714,1.062916,1.2625775,0.1996615
63,0.11725615,0.29993156,"('unperceptive', 'insightful')",1.5649896,1.6513882,0.8193418,1.0139098,0.8338625,0.9884098,0.1545473
64,0.1430099,0.10313057,"('shy', 'confident')",1.2245922,1.0574291,-6.9165697,-6.8790846,-1.8496558,-1.906175,-0.0565192
65,0.7770557,0.80016845,"('insecure', 'secure')",1.3043329,1.1434478,-0.35866553,-0.33443502,0.574241,0.5363937,-0.0378473
66,-1.2553313,-1.3995895,"('inactive', 'active')",-0.27934766,-0.41138327,0.6538845,0.5314678,-0.2935982,-0.4265017,-0.1329035
67,1.3014991,1.0749812,"('doubtful', 'determined')",0.81915665,0.853381,-0.3477624,-0.25903392,0.5909645,0.5564427,-0.0345218
68,-0.57486576,-0.5921198,"('dependent', 'independent')",-0.5518119,-0.500449,-0.8306375,-0.7853591,-0.6524384,-0.625976,0.0264624
69,-0.2678985,-0.42987898,"('lazy', 'industrious')",0.22001156,0.23618498,-0.547317,-0.56912124,-0.1984013,-0.2542717,-0.0558704
70,1.597484,1.7390891,"('lethargic', 'energetic')",1.4415829,1.4880092,0.8642102,0.895942,1.3010923,1.3743467,0.0732544
71,1.6216943,1.5655215,"('diffident', 'self-confident')",0.596182,0.6474057,0.66412413,0.65461886,0.9606668,0.9558487,-0.0048181
72,0.32678822,0.4023692,"('unambitious', 'ambitious')",0.6690477,0.78962505,-0.4330441,-0.26027194,0.1875973,0.3105741,0.1229768
73,0.03478778,-0.018775076,"('helpless', 'self-reliant')",-0.071674645,-0.098409295,-3.2663822,-3.1711247,-1.1010897,-1.096103,0.0049867
74,0.9783101,1.1415684,"('undedicated', 'dedicated')",1.5167603,1.584594,0.1671064,0.21677668,0.8873923,0.9809797,0.0935874
