,match_male,match_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.8864192,0.92999816,"('unsociable', 'sociable')",1.2467185,1.1068916,-0.4799261,-0.635196,0.5510705,0.4672313,-0.0838392
1,0.9598787,1.0776706,"('unfriendly', 'friendly')",0.05353231,0.109979674,2.1782115,2.1384804,1.0638742,1.1087102,0.044836
2,0.36745295,0.47692543,"('unlikable', 'likable')",1.1488539,1.206871,0.65614295,0.7374441,0.7241499,0.8070802,0.0829303
3,-0.571036,-0.33833015,"('repellent', 'pleasant')",0.3624827,0.46458137,-0.11015199,-0.089297965,-0.1062351,0.0123178,0.1185529
4,-0.76846844,-0.8224224,"('disliked', 'liked')",0.048831873,-0.08498101,-6.3312006,-6.4137545,-2.350279,-2.440386,-0.090107
5,-0.735602,-0.71786183,"('distant', 'outgoing')",-0.89552015,-0.78240097,0.013371903,0.06295762,-0.5392501,-0.4791017,0.0601484
6,-0.6272552,-0.5182108,"('distant', 'open')",-1.5717164,-1.4003282,0.4488893,0.46549314,-0.5833608,-0.4843486,0.0990122
7,0.4904004,0.5837211,"('insensitive', 'sensitive')",0.28167912,0.3674468,0.52096486,0.5167013,0.4310148,0.4892898,0.058275
8,0.39060107,0.37597087,"('unaffectionate', 'affectionate')",0.23429944,0.3660389,1.1191095,1.1175158,0.5813367,0.6198419,0.0385052
9,0.5814415,0.6120489,"('unaffectionate', 'caring')",0.11334491,0.22327904,1.3967342,1.4264886,0.6971736,0.7539388,0.0567652
10,0.42937756,0.5676277,"('unsympathetic', 'sympathetic')",0.00774242,0.09870095,-0.68407696,-0.7208557,-0.082319,-0.0181757,0.0641433
11,0.19553828,0.24922286,"('unhelpful', 'helpful')",0.5641837,0.6017032,1.8396338,1.8647586,0.8664519,0.9052282,0.0387763
12,0.3044933,0.4712712,"('unsupportive', 'supportive')",0.9333027,1.1548926,-1.8636513,-1.8059233,-0.2086184,-0.0599199,0.1486985
13,1.0577497,1.0584292,"('impolite', 'polite')",0.014944419,-0.060167383,-0.991266,-1.0565332,0.0271427,-0.0194238,-0.0465665
14,2.112116,2.117319,"('antisocial', 'social')",1.6798441,1.5335345,-0.66215223,-0.7629329,1.0432693,0.9626403,-0.080629
15,1.0464407,0.87989205,"('boring', 'funny')",-0.43081963,-0.5159889,0.82205665,0.7406312,0.4792259,0.3681781,-0.1110478
16,-1.6854907,-1.5395203,"('unpopular', 'popular')",-0.47391376,-0.42770225,0.16970596,0.2187295,-0.6632328,-0.582831,0.0804018
17,-0.22957781,-0.17550108,"('nasty', 'nice')",-0.59329635,-0.58733183,-0.34348312,-0.33549526,-0.3887858,-0.3661094,0.0226764
18,-0.5750391,-0.37586808,"('disagreeable', 'welcoming')",-0.26511294,-0.13132975,-0.52173334,-0.5612398,-0.4539618,-0.3561459,0.0978159
19,-1.2552505,-1.1258492,"('inhospitable', 'hospitable')",-1.3103688,-1.1736504,0.073035926,0.19015653,-0.8308611,-0.7031144,0.1277467
20,-0.56828296,-0.4474281,"('rough', 'thoughtful')",0.501779,0.56736904,0.87957567,0.8582153,0.2710239,0.3260521,0.0550282
21,1.0074245,1.1503618,"('immoral', 'moral')",0.6148961,0.6351173,-0.98731375,-0.958584,0.211669,0.2756317,0.0639627
22,0.28109962,0.3148402,"('untrustworthy', 'trustworthy')",1.2062223,1.1452513,-1.0557245,-1.1577091,0.1438658,0.1007941,-0.0430717
23,0.30520335,0.47556645,"('insincere', 'sincere')",0.646083,0.7432866,5.9588175,5.8909593,2.3033679,2.3699374,0.0665695
24,1.1128471,1.1587924,"('dishonest', 'honest')",0.27519163,0.33974662,0.6837325,0.60505444,0.6905904,0.7011978,0.0106074
25,0.36610925,0.3435956,"('egoistic', 'altruistic')",-0.20841312,-0.16305211,1.7320879,1.7130022,0.629928,0.6311819,0.0012539
26,1.135255,1.1122991,"('hardhearted', 'benevolent')",1.3177298,1.2769637,1.911836,1.869331,1.4549403,1.4195312,-0.0354091
