,cboe_male,cboe_female,tuple,global_male,global_female,markets_male,markets_female,inc_male,inc_female,average_male,average_female,female-male
0,0.2912779,0.10371202,"('unsociable', 'sociable')",-0.19441284,-0.35511804,0.32939216,0.18278925,-0.41407415,-0.5181162,0.0030458,-0.1466832,-0.149729
1,-1.3663161,-1.462983,"('unfriendly', 'friendly')",0.54511905,0.412306,0.046298817,-0.13548428,1.8218853,1.7658644,0.2617468,0.1449258,-0.116821
2,1.1366497,1.1891352,"('unlikable', 'likable')",1.3553003,1.391497,1.4271724,1.4348603,0.59647465,0.6997332,1.1288993,1.1788064,0.0499071
3,0.095277525,0.0641829,"('repellent', 'pleasant')",-1.167121,-1.0705351,-0.110144325,-0.06792177,0.089268394,0.13787962,-0.2731799,-0.2340986,0.0390813
4,-0.14518614,-0.1462869,"('disliked', 'liked')",0.7782512,0.6861786,0.23236158,0.19978535,-6.290973,-6.454729,-1.3563867,-1.428763,-0.0723763
5,-1.0030767,-0.938967,"('distant', 'outgoing')",0.5418102,0.61192226,-0.14485162,-0.11289804,-0.06715275,-0.06969072,-0.1683177,-0.1274084,0.0409093
6,-1.1924264,-1.1132566,"('distant', 'open')",0.17723347,0.22786346,0.016206883,0.028698862,0.6202712,0.58844084,-0.0946787,-0.0670634,0.0276153
7,0.86893076,0.84499854,"('insensitive', 'sensitive')",-0.075311005,-0.11558372,0.2508069,0.25552803,0.6411814,0.6386791,0.421402,0.4059055,-0.0154965
8,-1.2245172,-1.2612956,"('unaffectionate', 'affectionate')",-0.10126881,-0.16697831,-0.783387,-0.87742424,0.68286824,0.6251711,-0.3565762,-0.4201317,-0.0635555
9,-0.3934428,-0.44898224,"('unaffectionate', 'caring')",0.39497188,0.35879815,-0.003957011,-0.11515582,1.1168507,1.1175987,0.2786057,0.2280647,-0.050541
10,-0.2449997,-0.277143,"('unsympathetic', 'sympathetic')",-1.2815876,-1.2877309,-0.5446798,-0.5771222,-0.46522486,-0.46810916,-0.634123,-0.6525263,-0.0184033
11,0.6471895,0.6067119,"('unhelpful', 'helpful')",-0.04635239,-0.007624151,-0.13243055,-0.14942978,1.6301801,1.7112237,0.5246466,0.5402204,0.0155738
12,0.7891341,0.86473733,"('unsupportive', 'supportive')",1.6610346,1.8085037,0.55829155,0.6351608,-1.9419037,-1.9222295,0.2666391,0.3465431,0.079904
13,0.9843961,0.9444045,"('impolite', 'polite')",-0.047784235,-0.062003426,0.86574864,0.88720435,-0.24579154,-0.24565065,0.3891422,0.3809887,-0.0081535
14,1.0283884,0.9802436,"('antisocial', 'social')",0.24587354,0.20470022,0.99554396,0.9806757,-0.5835323,-0.59813756,0.4215684,0.3918704,-0.029698
15,0.61409163,0.5846875,"('boring', 'funny')",0.4914205,0.39543256,0.62004656,0.544588,0.7374457,0.7026204,0.6157511,0.5568321,-0.058919
16,-0.76077676,-0.8336226,"('unpopular', 'popular')",-0.23482302,-0.30932266,-1.4250516,-1.4851936,0.46527058,0.44017562,-0.4888452,-0.5469909,-0.0581457
17,-0.0022603087,0.029141316,"('nasty', 'nice')",-1.2653385,-1.1602783,-0.25453076,-0.21491018,-0.14447778,-0.071615525,-0.4166518,-0.3544157,0.0622361
18,-0.52543783,-0.5225986,"('disagreeable', 'welcoming')",0.30752358,0.34910834,-0.6019133,-0.6184437,-0.17178279,-0.20189142,-0.2479026,-0.2484564,-0.0005538
19,-0.87191856,-0.8120335,"('inhospitable', 'hospitable')",0.051625397,0.09802429,-0.90306354,-0.8885362,-0.051422894,0.015024841,-0.4436949,-0.3968801,0.0468148
20,-0.040978402,-0.053956665,"('rough', 'thoughtful')",0.529249,0.6126502,-0.16543373,-0.14775811,1.0399444,1.013731,0.3406953,0.3561666,0.0154713
21,0.6803012,0.64604867,"('immoral', 'moral')",-0.4505139,-0.49691236,0.53727144,0.50324446,-0.8177113,-0.77705306,-0.0126631,-0.0311681,-0.018505
22,0.2717572,0.18480387,"('untrustworthy', 'trustworthy')",0.06987463,-0.018840328,-0.038749605,-0.10360343,-0.51711637,-0.5627129,-0.0535585,-0.1250882,-0.0715297
23,0.22088787,0.09510693,"('insincere', 'sincere')",-0.038322426,-0.024993457,0.3828689,0.28759193,5.7966676,5.8091784,1.5905255,1.541721,-0.0488045
24,0.308842,0.28566426,"('dishonest', 'honest')",-0.043755896,-0.0828317,-0.6357267,-0.70031434,0.8267293,0.78315127,0.1140222,0.0714174,-0.0426048
25,-0.71918106,-0.721624,"('egoistic', 'altruistic')",0.096167244,0.04092274,0.22309725,0.1994217,1.5508997,1.4795432,0.2877458,0.2495659,-0.0381799
26,-0.039318375,-0.042978697,"('hardhearted', 'benevolent')",1.036793,0.98049235,0.60208046,0.511529,1.657698,1.618345,0.8143133,0.7668469,-0.0474664
27,-0.15091625,-0.12194256,"('hardhearted', 'softhearted')",-0.640167,-0.5158522,-0.01568392,-0.0015397482,1.2350229,1.1718158,0.1070639,0.1331203,0.0260564
28,-0.37299624,-0.5210348,"('disloyal', 'loyal')",0.4500184,0.28281045,0.23815124,0.102898784,1.0182458,0.90285826,0.3333548,0.1918832,-0.1414716
29,-0.29938766,-0.33754483,"('unfair', 'fair')",0.4311442,0.42914867,-0.8095494,-0.8508062,-0.43270552,-0.55569834,-0.2776246,-0.3287252,-0.0511006
30,0.68132985,0.5514225,"('intolerant', 'tolerant')",0.42918214,0.39105883,0.9636673,0.84992313,1.0483232,1.029888,0.7806256,0.7055731,-0.0750525
31,-0.9286679,-0.8487928,"('evil', 'good')",-0.22686736,-0.21939504,-1.0490891,-1.0792961,-0.49717242,-0.53435475,-0.6754491,-0.6704596,0.0049895
32,0.15880126,0.112787336,"('unkind', 'kind')",-0.082272604,-0.12848392,-0.5230465,-0.60700446,0.7863937,0.7082375,0.084969,0.0213841,-0.0635849
33,0.42067057,0.38751,"('wrong', 'right')",1.4354782,1.4004799,0.6625632,0.6737463,-0.36712292,-0.41009218,0.5378973,0.512911,-0.0249863
