,coca_male,coca_female,tuple,cola_male,cola_female,europacific_male,europacific_female,partners_male,partners_female,average_male,average_female,female-male
28,-1.0009364,-1.1545525,"('disloyal', 'loyal')",-0.1527013,-0.24139324,-0.3150728,-0.4888827,1.3612024,1.1645322,-0.026877,-0.180074,-0.153197
29,-0.052787274,-0.16847032,"('unfair', 'fair')",-0.025320403,-0.107426494,-0.1477943,-0.17772114,-0.7217289,-0.8418249,-0.2369077,-0.3238607,-0.086953
30,0.5140519,0.46508577,"('intolerant', 'tolerant')",0.3332344,0.29899892,0.3289146,0.30396196,1.4698727,1.4989786,0.6615185,0.6417563,-0.0197622
31,-0.43136927,-0.07558287,"('evil', 'good')",-1.262092,-1.0507301,-1.1088915,-0.91613704,-1.4555503,-1.4898057,-1.0644758,-0.8830639,0.1814119
32,0.81742907,0.5946378,"('unkind', 'kind')",0.855139,0.73369366,0.2403791,0.113458544,1.2015897,1.0279701,0.7786342,0.61744,-0.1611942
33,0.9700073,0.98142606,"('wrong', 'right')",0.19319008,0.1297059,0.52356505,0.4800453,0.023477018,0.004879806,0.4275599,0.3990143,-0.0285456
34,-0.6342605,-0.36435172,"('mean', 'honorable')",-0.1310896,0.061168674,0.12301555,0.22010456,5.312792,5.2868214,1.1676143,1.3009357,0.1333214
35,-0.17768395,-0.21295448,"('corrupt', 'incorrupt')",-1.1437588,-1.194712,0.13884151,0.11687868,-0.71334547,-0.8307992,-0.4739867,-0.5303968,-0.0564101
36,-0.6894646,-0.44859633,"('hostile', 'amicable')",-0.99568456,-0.90250057,-0.50216365,-0.52078056,-0.013521727,-0.18047288,-0.5502086,-0.5130876,0.037121
37,0.26732177,0.2947859,"('fake', 'genuine')",-0.43662116,-0.47242326,-0.47256854,-0.50724024,0.0068150796,-0.061195992,-0.1587632,-0.1865184,-0.0277552
38,0.4224015,0.5002284,"('untruthful', 'truthful')",0.26103678,0.3091171,-0.5206497,-0.4891809,0.7586237,0.87372476,0.2303531,0.2984723,0.0681192
39,1.3925558,1.4588492,"('exploitative', 'cooperative')",1.5713632,1.5782241,1.1220576,1.1724362,1.3526016,1.4685912,1.3596445,1.4195251,0.0598806
40,-0.8185811,-0.7107603,"('stingy', 'generous')",-0.43845662,-0.39425024,0.12011808,0.10049437,-2.01891,-2.119128,-0.7889574,-0.780911,0.0080464
41,-0.6410939,-0.51932883,"('unforgiving', 'forgiving')",0.66388863,0.6401072,-0.31513,-0.2942101,0.5871412,0.589193,0.0737015,0.1039403,0.0302388
42,0.41138095,0.41255015,"('unreliable', 'reliable')",0.48979905,0.4143238,0.88241965,0.9408859,-2.994094,-2.8145735,-0.3026236,-0.2617034,0.0409202
43,0.12666765,0.26232016,"('irresponsible', 'responsible')",0.26856887,0.24036095,-0.24154545,-0.19775648,1.203131,1.2641715,0.3392055,0.392274,0.0530685
44,-0.48440418,-0.42178822,"('prejudiced', 'unprejudiced')",-0.298667,-0.27021828,1.1377826,1.1987376,-1.1794173,-1.0240155,-0.2061765,-0.1293211,0.0768554
45,-1.9285864,-1.7122808,"('incompetent', 'competent')",-0.53197503,-0.4189773,-0.24950983,-0.25466567,0.10182751,0.022857614,-0.6520609,-0.5907665,0.0612944
46,-0.25857338,-0.27682957,"('uncompetitive', 'competitive')",0.42528665,0.48743004,-0.8672558,-0.96046346,-0.26935154,-0.16800667,-0.2424735,-0.2294674,0.0130061
47,0.32591635,0.35071272,"('stupid', 'smart')",0.66740483,0.7343216,0.6278874,0.65583134,5.806672,5.821478,1.8569702,1.8905859,0.0336157
48,-0.557019,-0.61730385,"('unintelligent', 'intelligent')",0.030746525,0.0028102063,-0.98119456,-1.0440894,-0.14225972,-0.20768537,-0.4124317,-0.4665671,-0.0541354
49,0.30179262,0.4205867,"('unable', 'able')",0.45748198,0.50033814,-0.13527377,-0.04508028,-0.66551656,-0.5118679,-0.0103789,0.0909942,0.1013731
50,-0.15920414,-0.11821758,"('clumsy', 'skillful')",0.10757756,0.025842484,0.62378216,0.60919183,-0.45264232,-0.37611872,0.0298783,0.0351745,0.0052962
51,-0.8759901,-1.1178864,"('uneducated', 'educated')",-0.30336288,-0.35755938,-0.3505437,-0.53437465,0.41703308,0.35324037,-0.2782159,-0.414145,-0.1359291
52,0.45135516,0.2972214,"('irrational', 'rational')",0.53776556,0.35785043,-0.6599089,-0.7368166,0.06842864,0.0075753164,0.0994101,-0.0185424,-0.1179525
53,0.4587945,0.5489341,"('uncreative', 'creative')",-0.9459476,-0.9539686,-1.4790452,-1.5092946,0.4376378,0.4121262,-0.3821401,-0.3755507,0.0065894
54,0.92039776,0.86022586,"('incapable', 'capable')",0.7753832,0.66802835,-0.017467037,-0.13618012,1.3901224,1.3898968,0.7671091,0.6954927,-0.0716164
55,-0.4434186,-0.4740471,"('incompetent', 'clever')",0.18777503,0.23910102,-0.23326755,-0.2864871,0.44589403,0.402599,-0.0107543,-0.0297085,-0.0189542
56,1.2556326,1.1847032,"('impractical', 'practical')",1.4058588,1.4025095,0.37110773,0.34338862,0.2758401,0.31792897,0.8271098,0.8121325,-0.0149773
57,-0.73243105,-0.7177006,"('unimaginative', 'imaginative')",-0.7652891,-0.8057804,-1.0200408,-1.0833166,-2.7213032,-2.6069307,-1.3097661,-1.3034321,0.006334
58,0.9677116,1.1565036,"('undiscriminating', 'discriminating')",0.21082266,0.27965668,-1.129473,-1.1530157,-0.40331826,-0.45658344,-0.0885642,-0.0433597,0.0452045
59,0.7572467,0.688361,"('foolish', 'wise')",0.50842386,0.4005786,0.4731732,0.48441315,0.072259925,0.1806901,0.4527759,0.4385107,-0.0142652
60,-0.22386906,-0.18009134,"('inefficient', 'efficient')",1.0438186,1.1567394,0.2013871,0.24160527,0.9073935,1.114363,0.4821825,0.5831541,0.1009716
61,0.20749705,0.12523241,"('illogical', 'logical')",-0.13824028,-0.2587242,-0.3087544,-0.3864649,0.48850548,0.36561555,0.062252,-0.0385853,-0.1008373
62,-0.14320841,-0.06218502,"('incompetent', 'brilliant')",-0.23385328,-0.18189698,0.3800992,0.4174653,0.6098073,0.7653072,0.1532112,0.2346726,0.0814614
63,0.07805961,0.16446598,"('unperceptive', 'insightful')",0.23138735,0.27081048,-0.2500173,-0.25325722,0.8541542,0.98684853,0.228396,0.292217,0.063821
64,-0.950017,-1.0913062,"('shy', 'confident')",-0.3996517,-0.51677686,0.42863673,0.46680635,-5.504137,-5.262427,-1.6062922,-1.6009259,0.0053663
65,-0.9035687,-1.2519501,"('insecure', 'secure')",0.7103269,0.5695295,0.5187412,0.4558677,0.7954084,0.90034646,0.2802269,0.1684484,-0.1117785
66,-0.3720201,-0.32983324,"('inactive', 'active')",-0.9238479,-0.970956,0.039867733,0.046358347,0.55220467,0.56491315,-0.1759489,-0.1723794,0.0035695
67,0.8548414,0.67149436,"('doubtful', 'determined')",1.0302112,0.93839765,1.1427145,1.134901,-0.13756463,-0.04091675,0.7225506,0.6759691,-0.0465815
68,-0.19733062,-0.37637067,"('dependent', 'independent')",-0.6391257,-0.7215735,-0.43433377,-0.48633945,-1.2639514,-1.1844308,-0.6336854,-0.6921786,-0.0584932
69,0.69756716,0.9124924,"('lazy', 'industrious')",0.55069286,0.5697087,0.83148646,0.95882446,-1.3599701,-1.2452856,0.1799441,0.298935,0.1189909
70,-0.84793174,-0.7394218,"('lethargic', 'energetic')",-0.5991511,-0.51149535,-0.15605621,-0.15480042,1.1757097,1.2125434,-0.1068573,-0.0482936,0.0585637
71,0.9170967,1.0797917,"('diffident', 'self-confident')",1.041053,1.1338006,-1.0537375,-0.9976206,0.8945459,0.92883825,0.4497395,0.5362025,0.086463
72,0.33016777,0.18875729,"('unambitious', 'ambitious')",-0.33081186,-0.44875434,-0.36159712,-0.40065196,-0.021210434,0.009888088,-0.0958629,-0.1626902,-0.0668273
73,2.3396595,2.4375942,"('helpless', 'self-reliant')",0.4029122,0.38103372,0.50655717,0.49820143,-3.9289482,-3.8343995,-0.1699548,-0.1293926,0.0405622
74,1.0191224,1.2467618,"('undedicated', 'dedicated')",0.47940797,0.5468364,0.028469654,0.060931966,0.5701331,0.6244116,0.5242833,0.6197354,0.0954521
75,-0.096845694,-0.01426404,"('meek', 'impulsive')",-0.52254957,-0.50056875,0.3557925,0.33268917,-1.2016563,-1.0758839,-0.3663148,-0.3145069,0.0518079
76,-0.28903252,-0.31414926,"('anxious', 'daring')",-0.48601577,-0.48978668,0.6182883,0.609587,0.080259725,0.16062638,-0.0191251,-0.0084306,0.0106945
77,-1.2814406,-1.2597073,"('unmotivated', 'motivated')",-0.35806695,-0.27876875,-0.1571927,-0.18504772,-0.40782276,-0.15283747,-0.5511308,-0.4690903,0.0820405
78,-0.7290449,-0.5901362,"('nonresilient', 'resilient')",-0.082696296,-0.032447204,-0.6700325,-0.65491873,-0.013471768,0.11969704,-0.3738114,-0.2894512,0.0843602
79,0.10227049,0.17398337,"('wavering', 'unwavering')",-0.44585326,-0.46657965,-0.5887307,-0.5857903,-0.40733424,-0.3344251,-0.3349119,-0.3032029,0.031709
80,0.5023973,0.18480562,"('dominated', 'dominating')",0.35855776,0.26693028,1.0652288,0.97512853,-0.5806842,-0.5077186,0.3363749,0.2297864,-0.1065885
81,-0.7359122,-1.1718093,"('submissive', 'aggressive')",-0.31895414,-0.38755563,0.71800137,0.5858513,0.08156844,0.15479966,-0.0638241,-0.2046785,-0.1408544
82,-1.113177,-1.0832385,"('poor', 'rich')",-0.7045836,-0.68165404,-0.49991754,-0.59987926,5.779112,5.5792384,0.8653585,0.8036166,-0.0617419
83,1.1390234,0.9350189,"('powerless', 'powerful')",0.6948837,0.59007734,0.39099142,0.27738893,-0.5886216,-0.53843826,0.4090692,0.3160117,-0.0930575
84,0.7298749,0.5539281,"('inferior', 'superior')",0.9631075,0.8128793,0.12076752,0.0038250256,0.15381503,0.06683867,0.4918912,0.3593678,-0.1325234
85,1.9221216,2.1584065,"('insignificant', 'prestigious')",-0.041139264,-0.11771692,0.11503652,0.090896964,0.022041272,-0.00083134696,0.5045151,0.5326888,0.0281737
86,-0.3405582,-0.40119365,"('uninfluential', 'influential')",-0.53043735,-0.6148893,-2.0475893,-2.165255,-0.018382914,-0.24640691,-0.734242,-0.8569362,-0.1226942
87,0.7209817,0.51035947,"('unsuccessful', 'successful')",0.9030458,0.83032525,1.0192497,0.87957215,0.6290895,0.6948655,0.8180916,0.7287806,-0.089311
88,0.4041818,0.4320135,"('low', 'eminent')",-0.32784343,-0.3615341,-0.2231857,-0.310859,0.03157456,-0.019045778,-0.0288182,-0.0648563,-0.0360381
