,marshall_male,marshall_female,tuple,&_male,&_female,ilsley_male,ilsley_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.52010363,-0.65061575,"('unsociable', 'sociable')",0.51238066,0.45677155,-0.8660659,-0.977499,-0.13233797,-0.2750889,-0.2515317,-0.361608,-0.1100763
1,-0.6260126,-0.7842229,"('unfriendly', 'friendly')",-1.2055107,-1.4173539,-1.8336463,-1.9416238,1.4152491,1.2186737,-0.5624802,-0.7311317,-0.1686515
2,0.35537022,0.4297811,"('unlikable', 'likable')",0.6713326,0.6836746,-0.12887748,-0.043911126,0.6133864,0.5748732,0.377803,0.4111044,0.0333014
3,0.09524936,0.19264442,"('repellent', 'pleasant')",-0.023175709,0.055600133,-0.6172617,-0.5636331,0.51684535,0.6770854,-0.0070857,0.0904242,0.0975099
4,-0.7272653,-0.8687346,"('disliked', 'liked')",0.23409033,0.108329885,0.9306284,0.80347663,-5.8954177,-5.945745,-1.3644911,-1.4756683,-0.1111772
5,-0.36329973,-0.3102798,"('distant', 'outgoing')",-0.60154176,-0.6116102,0.96761787,0.96065396,0.06440846,0.06131566,0.0167962,0.0250199,0.0082237
6,0.08420549,0.13699296,"('distant', 'open')",-0.6497487,-0.6269955,0.5345102,0.5602713,-0.14012718,-0.150024,-0.04279,-0.0199388,0.0228512
7,0.05137475,0.07010019,"('insensitive', 'sensitive')",-0.32039487,-0.19665623,-0.31565374,-0.30054507,0.3679792,0.32244033,-0.0541737,-0.0261652,0.0280085
8,0.28060648,0.25659162,"('unaffectionate', 'affectionate')",-0.21413988,-0.29155862,-0.78755397,-0.80847657,1.2284616,1.0728369,0.1268436,0.0573483,-0.0694953
9,0.5656264,0.51895297,"('unaffectionate', 'caring')",-0.5607439,-0.66368634,-0.91022366,-0.96006346,1.5569824,1.4368441,0.1629103,0.0830118,-0.0798985
10,-0.09736279,-0.12165515,"('unsympathetic', 'sympathetic')",0.23631288,0.30451763,-0.92829067,-0.9139116,-0.26010695,-0.35449657,-0.2623619,-0.2713864,-0.0090245
11,-0.7288991,-0.793149,"('unhelpful', 'helpful')",-0.91315067,-0.9410517,-1.1901908,-1.2140162,1.4871273,1.4483697,-0.3362783,-0.3749618,-0.0386835
12,0.6528047,0.6511847,"('unsupportive', 'supportive')",0.53157514,0.6336296,0.19203746,0.18891001,-1.3847382,-1.4213004,-0.0020802,0.013106,0.0151862
13,-0.76934785,-0.7646227,"('impolite', 'polite')",-0.19527979,-0.11232294,-0.7296899,-0.73996085,-1.0993532,-1.156642,-0.6984177,-0.6933871,0.0050306
14,-0.37192538,-0.376956,"('antisocial', 'social')",1.0843031,1.2303263,-0.45903414,-0.40236965,-0.20417649,-0.17390957,0.0122918,0.0692728,0.056981
15,-0.6068119,-0.7065699,"('boring', 'funny')",0.38803706,0.29463735,-0.2622169,-0.30008346,-0.018455613,-0.041148737,-0.1248618,-0.1882912,-0.0634294
16,-0.82834786,-0.88372487,"('unpopular', 'popular')",0.16916713,0.12583318,-0.46200845,-0.48956499,0.030883066,0.032996252,-0.2725765,-0.3036151,-0.0310386
17,0.27526608,0.26344416,"('nasty', 'nice')",0.6624876,0.7182071,-0.06574607,-0.028823026,-0.165197,-0.099831864,0.1767026,0.2132491,0.0365465
18,-0.49530965,-0.44277468,"('disagreeable', 'welcoming')",0.36877823,0.58361346,-0.12402776,-0.041323073,-0.71474004,-0.7559956,-0.2413248,-0.16412,0.0772048
19,0.82884395,0.8526876,"('inhospitable', 'hospitable')",-0.70711046,-0.6846326,1.1320455,1.094463,-0.058188744,-0.069584966,0.2988975,0.2982332,-0.0006643
20,-0.023606084,0.037285995,"('rough', 'thoughtful')",0.6298052,0.7626896,-0.38037986,-0.3950494,0.6425559,0.66080016,0.2170938,0.2664316,0.0493378
21,-0.06619494,-0.056219563,"('immoral', 'moral')",0.8839051,0.97652125,-0.5455117,-0.5402362,-0.8909728,-0.841118,-0.1546936,-0.1152631,0.0394305
22,-0.49212492,-0.5965922,"('untrustworthy', 'trustworthy')",0.24981318,0.19670795,-0.8510134,-0.8633584,-0.685162,-0.7932729,-0.4446218,-0.5141289,-0.0695071
23,0.20238686,0.19100013,"('insincere', 'sincere')",-1.0030845,-0.9044299,-1.2885647,-1.3396893,4.946954,4.8082,0.7144228,0.6887702,-0.0256526
24,0.5623762,0.58370906,"('dishonest', 'honest')",-0.5729814,-0.52343297,0.08695035,0.13903072,0.40902066,0.3443483,0.1213415,0.1359138,0.0145723
25,0.9533326,0.90344256,"('egoistic', 'altruistic')",0.015730392,-0.028484408,-0.58706063,-0.5929935,1.3124377,1.3740028,0.42361,0.4139919,-0.0096181
26,1.0586138,0.92953324,"('hardhearted', 'benevolent')",1.2768475,1.0896183,-0.1606231,-0.2804794,2.3313923,2.1772034,1.1265576,0.9789689,-0.1475887
27,-0.5645767,-0.5301207,"('hardhearted', 'softhearted')",-0.9199489,-0.8958665,-0.09531659,-0.07355325,1.0489072,0.96877843,-0.1327337,-0.1326905,4.32e-05
28,-0.033657856,-0.16821297,"('disloyal', 'loyal')",-0.24092862,-0.29210487,-1.3545572,-1.4780074,0.667561,0.47397974,-0.2403957,-0.3660864,-0.1256907
29,-0.33454907,-0.37050772,"('unfair', 'fair')",-0.6375887,-0.58738047,0.032040022,-0.006564971,-0.07252289,-0.15869169,-0.2531552,-0.2807862,-0.027631
30,-0.7142199,-0.6693702,"('intolerant', 'tolerant')",-0.47347963,-0.4399723,-0.31775084,-0.31321913,0.4523749,0.43141055,-0.2632689,-0.2477878,0.0154811
31,-0.17205237,-0.21399422,"('evil', 'good')",-0.6124418,-0.7790116,0.017034719,0.00658381,-0.30822048,-0.30208096,-0.26892,-0.3221257,-0.0532057
32,-0.34114337,-0.464171,"('unkind', 'kind')",-0.14156371,-0.20084342,-1.5558811,-1.6528451,0.5039047,0.257244,-0.3836709,-0.5151539,-0.131483
33,0.77099544,0.73382306,"('wrong', 'right')",-0.4509967,-0.41276318,0.46655607,0.503917,-0.25598094,-0.3268812,0.1326435,0.1245239,-0.0081196
34,-1.0397453,-0.9616109,"('mean', 'honorable')",-0.40621433,-0.31031775,-0.36958563,-0.3641339,4.6546626,4.8263392,0.7097793,0.7975692,0.0877899
35,0.54516363,0.4512493,"('corrupt', 'incorrupt')",-0.847608,-0.90364146,0.7175387,0.6675959,-0.59317553,-0.7351182,-0.0445203,-0.1299786,-0.0854583
36,-0.8226817,-0.9761757,"('hostile', 'amicable')",-1.0017228,-1.1983334,-0.26685253,-0.41108027,-0.11623422,-0.25311345,-0.5518728,-0.7096757,-0.1578029
37,0.5191081,0.5833568,"('fake', 'genuine')",-0.28855956,-0.07685612,-0.096169,-0.03980908,-0.092921995,-0.08830054,0.0103644,0.0945978,0.0842334
38,0.12851572,0.08426885,"('untruthful', 'truthful')",-1.5605929,-1.592752,-0.37947464,-0.3938018,0.083563656,0.076799035,-0.431997,-0.4563715,-0.0243745
39,1.3013324,1.3946842,"('exploitative', 'cooperative')",0.014282217,0.2250491,0.2402468,0.3289618,0.12861753,0.15856157,0.4211197,0.5268142,0.1056945
40,0.20098306,0.16766912,"('stingy', 'generous')",-0.0706363,0.078293584,-0.2899416,-0.26820928,-1.6953709,-1.7177861,-0.4637415,-0.4350082,0.0287333
41,-0.4042129,-0.48108605,"('unforgiving', 'forgiving')",-0.6175581,-0.61961603,-0.8867463,-0.898066,0.3913231,0.3115915,-0.3792985,-0.4217941,-0.0424956
42,0.19706297,0.24880506,"('unreliable', 'reliable')",0.62654483,0.8474931,0.62560725,0.6855718,-3.2726095,-3.2296553,-0.4558486,-0.3619463,0.0939023
43,-0.20377345,-0.062075555,"('irresponsible', 'responsible')",-0.38083553,-0.17900687,-0.6619287,-0.6034604,0.31725857,0.30291334,-0.2323198,-0.1354074,0.0969124
44,-0.86561847,-0.75688374,"('prejudiced', 'unprejudiced')",-1.502867,-1.2988242,0.6660206,0.72969407,-2.0998604,-2.0246677,-0.9505813,-0.8376704,0.1129109
45,0.38486722,0.258599,"('incompetent', 'competent')",0.49673176,0.49175575,-0.22132589,-0.3054888,0.08265048,0.042838342,0.1857309,0.1219261,-0.0638048
46,-0.38316268,-0.3958546,"('uncompetitive', 'competitive')",1.2061394,1.2546809,-1.0110816,-1.0297523,-0.87815374,-0.8818275,-0.2665646,-0.2631884,0.0033762
47,-0.7525886,-0.63050073,"('stupid', 'smart')",0.10559071,0.16029373,-0.8392122,-0.772942,4.4560933,4.4727225,0.7424708,0.8073934,0.0649226
48,-0.55586195,-0.64210004,"('unintelligent', 'intelligent')",-0.29355875,-0.33831578,-1.3958108,-1.460866,0.38405216,0.33609062,-0.4652949,-0.5262978,-0.0610029
49,-0.4723795,-0.43013048,"('unable', 'able')",0.20039381,0.17526966,-0.29567558,-0.30653673,-0.23281644,-0.22174104,-0.2001194,-0.1957846,0.0043348
50,-0.044570044,-0.10001942,"('clumsy', 'skillful')",1.0852526,1.1076593,0.44596523,0.38920358,0.15140224,-0.031644404,0.4095125,0.3412998,-0.0682127
51,-0.39983928,-0.5787886,"('uneducated', 'educated')",0.79501724,0.7632647,0.48266065,0.34905618,0.5439895,0.41958356,0.355457,0.238279,-0.117178
52,-0.35345393,-0.48187762,"('irrational', 'rational')",-0.22525796,-0.37607685,0.5679282,0.50655574,0.5353504,0.4679919,0.1311417,0.0291483,-0.1019934
