,xylem_male,xylem_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.8408622,-1.2583177,"('unsociable', 'sociable')",-0.41002417,-0.67247057,-0.6254432,-0.9653941,-0.3399509
1,-0.9684119,-0.97422606,"('unfriendly', 'friendly')",1.7028133,1.629165,0.3672007,0.3274695,-0.0397312
2,-0.19146861,-0.16095637,"('unlikable', 'likable')",0.6731183,0.7247071,0.2408248,0.2818754,0.0410506
3,-0.52948886,-0.44845015,"('repellent', 'pleasant')",0.14355543,0.14448148,-0.1929667,-0.1519843,0.0409824
4,-0.112963475,-0.028589528,"('disliked', 'liked')",-6.348481,-6.330764,-3.2307224,-3.1796768,0.0510456
5,-1.569966,-1.3277268,"('distant', 'outgoing')",-0.23151797,-0.09257603,-0.9007419,-0.7101514,0.1905905
6,-1.8339349,-1.5566429,"('distant', 'open')",0.17380975,0.31214836,-0.8300626,-0.6222473,0.2078153
7,-0.55613285,-0.45597613,"('insensitive', 'sensitive')",0.28346947,0.37718126,-0.1363317,-0.0393974,0.0969343
8,-0.71473736,-0.509002,"('unaffectionate', 'affectionate')",0.96922034,1.0022364,0.1272415,0.2466172,0.1193757
9,-1.2681046,-1.1381775,"('unaffectionate', 'caring')",1.1766897,1.2605443,-0.0457074,0.0611834,0.1068908
10,-1.5905627,-1.6239791,"('unsympathetic', 'sympathetic')",-0.5578988,-0.5825867,-1.0742308,-1.1032829,-0.0290521
11,-0.491656,-0.63479215,"('unhelpful', 'helpful')",1.8527068,1.9126773,0.6805254,0.6389426,-0.0415828
12,-0.7330864,-0.572808,"('unsupportive', 'supportive')",-1.9260534,-1.8220596,-1.3295699,-1.1974338,0.1321361
13,-1.1939344,-1.4818453,"('impolite', 'polite')",-0.60273194,-0.6448845,-0.8983332,-1.0633649,-0.1650317
14,-0.06379867,-0.29809764,"('antisocial', 'social')",-0.57876295,-0.7876945,-0.3212808,-0.5428961,-0.2216153
15,-0.07615002,-0.19771291,"('boring', 'funny')",0.60375947,0.5533664,0.2638047,0.1778268,-0.0859779
16,-0.30912605,-0.20246148,"('unpopular', 'popular')",0.62710655,0.61206967,0.1589902,0.2048041,0.0458139
17,-0.15252206,-0.1371186,"('nasty', 'nice')",-0.47407222,-0.4133291,-0.3132972,-0.2752239,0.0380733
18,-0.17894575,-0.058588784,"('disagreeable', 'welcoming')",-0.4370526,-0.46526587,-0.3079992,-0.2619273,0.0460719
19,-1.7185147,-1.5189002,"('inhospitable', 'hospitable')",-0.15332401,0.047659576,-0.9359193,-0.7356203,0.200299
20,0.36038116,0.32787687,"('rough', 'thoughtful')",1.095678,1.0218114,0.7280295,0.6748441,-0.0531854
21,0.03510156,-0.27212074,"('immoral', 'moral')",-0.5195896,-0.5482884,-0.242244,-0.4102046,-0.1679606
22,-0.32987577,-0.4787168,"('untrustworthy', 'trustworthy')",-1.0217267,-1.1157036,-0.6758013,-0.7972102,-0.1214089
23,-0.9117933,-1.0851259,"('insincere', 'sincere')",5.7767158,5.7014003,2.4324613,2.3081372,-0.1243241
24,-1.1707249,-1.1927267,"('dishonest', 'honest')",0.67352,0.64252007,-0.2486024,-0.2751033,-0.0265009
25,-0.5535891,-0.46048695,"('egoistic', 'altruistic')",1.2566833,1.1412523,0.3515471,0.3403827,-0.0111644
26,0.1288995,-0.0463617,"('hardhearted', 'benevolent')",1.5507449,1.3276578,0.8398222,0.6406481,-0.1991741
27,0.029017651,0.21106523,"('hardhearted', 'softhearted')",1.4656407,1.3980263,0.7473292,0.8045458,0.0572166
28,-0.49051726,-0.49788493,"('disloyal', 'loyal')",1.1430252,1.0525587,0.326254,0.2773369,-0.0489171
29,-0.037575945,-0.08353097,"('unfair', 'fair')",-0.36490706,-0.55536795,-0.2012415,-0.3194495,-0.118208
30,0.42229727,0.27319422,"('intolerant', 'tolerant')",1.2587359,1.2601142,0.8405166,0.7666542,-0.0738624
31,-0.923347,-0.6980475,"('evil', 'good')",-1.1223536,-1.1904681,-1.0228503,-0.9442578,0.0785925
32,-0.6564052,-0.7789215,"('unkind', 'kind')",0.8295877,0.65598303,0.0865912,-0.0614692,-0.1480604
33,-0.27034497,-0.14242326,"('wrong', 'right')",-0.65643287,-0.6415629,-0.4633889,-0.3919931,0.0713958
34,-0.67608404,-0.688698,"('mean', 'honorable')",6.0911508,6.267198,2.7075334,2.7892501,0.0817167
35,-0.21657573,-0.07694385,"('corrupt', 'incorrupt')",-0.3211622,-0.40135252,-0.268869,-0.2391482,0.0297208
36,-0.5776656,-0.4181471,"('hostile', 'amicable')",0.31759006,0.15571526,-0.1300378,-0.1312159,-0.0011781
37,-0.45669246,-0.3315684,"('fake', 'genuine')",0.3584941,0.3759609,-0.0490992,0.0221962,0.0712954
38,-1.3045809,-1.1903725,"('untruthful', 'truthful')",-0.15778734,0.016596176,-0.7311841,-0.5868881,0.144296
39,0.49347425,0.36473536,"('exploitative', 'cooperative')",0.057840534,0.034675058,0.2756574,0.1997052,-0.0759522
40,0.013358239,0.039878353,"('stingy', 'generous')",-1.6919097,-1.8165629,-0.8392757,-0.8883423,-0.0490666
41,-0.18069789,-0.11559194,"('unforgiving', 'forgiving')",0.15431675,0.04477329,-0.0131906,-0.0354093,-0.0222187
42,-0.10329425,0.1651467,"('unreliable', 'reliable')",-3.250438,-3.0953877,-1.6768661,-1.4651206,0.2117455
43,-0.72956914,-0.7919799,"('irresponsible', 'responsible')",0.4260454,0.40170342,-0.1517619,-0.1951382,-0.0433763
44,0.06700676,0.03299035,"('prejudiced', 'unprejudiced')",-1.5120455,-1.5863193,-0.7225194,-0.7766645,-0.0541451
45,-1.1139904,-1.1780767,"('incompetent', 'competent')",0.019119691,-0.08035827,-0.5474353,-0.6292175,-0.0817822
46,-0.63981456,-0.67330116,"('uncompetitive', 'competitive')",-0.39747295,-0.40563607,-0.5186437,-0.5394686,-0.0208249
47,-0.20665976,-0.22949222,"('stupid', 'smart')",5.679096,5.7290382,2.7362182,2.749773,0.0135548
48,0.70589894,0.5546855,"('unintelligent', 'intelligent')",1.0822864,1.0313557,0.8940927,0.7930206,-0.1010721
49,0.5358867,0.79721624,"('unable', 'able')",0.24244177,0.4904843,0.3891642,0.6438503,0.2546861
50,0.3763508,0.6969762,"('clumsy', 'skillful')",0.31873563,0.46468312,0.3475432,0.5808296,0.2332864
51,-0.6326015,-0.9253835,"('uneducated', 'educated')",0.55571824,0.41996837,-0.0384416,-0.2527076,-0.214266
52,0.08506436,0.071022354,"('irrational', 'rational')",0.4321175,0.26724142,0.2585909,0.1691319,-0.089459
53,-1.6182317,-1.4557952,"('uncreative', 'creative')",0.83154964,0.81693125,-0.393341,-0.319432,0.073909
54,-0.73105067,-0.61386716,"('incapable', 'capable')",1.3048525,1.5124774,0.2869009,0.4493051,0.1624042
55,0.13235456,-0.088897265,"('incompetent', 'clever')",0.15196294,0.073334694,0.1421587,-0.0077813,-0.14994
56,-0.2627713,-0.49791783,"('impractical', 'practical')",0.10230041,0.10487093,-0.0802355,-0.1965235,-0.116288
57,-0.72911584,-0.8048296,"('unimaginative', 'imaginative')",-2.469794,-2.5409143,-1.5994549,-1.6728719,-0.073417
58,0.1396635,0.1370796,"('undiscriminating', 'discriminating')",0.29273635,0.28841457,0.2161999,0.2127471,-0.0034528
59,0.74989367,0.9649095,"('foolish', 'wise')",0.52987814,0.6205033,0.6398859,0.7927064,0.1528205
