,capri_male,capri_female,tuple,holdings_male,holdings_female,limited_male,limited_female,average_male,average_female,female-male
0,-0.99356794,-1.0421562,"('unsociable', 'sociable')",-0.34359372,-0.52905685,0.614467,0.48156595,-0.2408982,-0.3632157,-0.1223175
1,-1.0460893,-1.023523,"('unfriendly', 'friendly')",0.23359865,0.11644119,1.5054175,1.4058138,0.2309756,0.166244,-0.0647316
2,0.80742365,0.8543679,"('unlikable', 'likable')",1.5830959,1.7327582,0.39722434,0.48901433,0.929248,1.0253801,0.0961321
3,-0.30010977,-0.17374624,"('repellent', 'pleasant')",0.00075937714,0.04120168,0.5168982,0.5841175,0.0725159,0.1505243,0.0780084
4,0.23016748,0.24073406,"('disliked', 'liked')",0.66987354,0.68393946,-4.205763,-4.390598,-1.1019073,-1.1553081,-0.0534008
5,-0.6688579,-0.6047617,"('distant', 'outgoing')",-0.5620089,-0.44948605,-0.507159,-0.50134826,-0.5793419,-0.518532,0.0608099
6,-1.0346014,-0.9248981,"('distant', 'open')",-0.5521913,-0.4417903,0.3263472,0.28342447,-0.4201485,-0.361088,0.0590605
7,-0.0807769,-0.0145225935,"('insensitive', 'sensitive')",0.23738429,0.2430884,0.98921686,1.043229,0.3819414,0.4239316,0.0419902
8,-0.67231256,-0.692394,"('unaffectionate', 'affectionate')",-0.18121387,-0.18835768,0.20806673,0.13778615,-0.2151532,-0.2476552,-0.032502
9,-0.52652925,-0.5302476,"('unaffectionate', 'caring')",0.31234747,0.22696766,0.8711385,0.8489737,0.2189856,0.1818979,-0.0370877
10,-0.73497415,-0.67160356,"('unsympathetic', 'sympathetic')",-0.8729037,-0.9473774,0.49065232,0.5804275,-0.3724085,-0.3461845,0.026224
11,-0.430996,-0.38656527,"('unhelpful', 'helpful')",-0.8714431,-0.9041259,1.313576,1.4396431,0.0037123,0.0496507,0.0459384
12,-0.27899033,-0.09979213,"('unsupportive', 'supportive')",0.137052,0.24815693,-1.1085808,-1.1201807,-0.4168397,-0.3239386,0.0929011
13,-0.6630358,-0.74820775,"('impolite', 'polite')",-0.7440908,-0.8024403,0.4283936,0.41695234,-0.3262444,-0.3778985,-0.0516541
14,0.3968496,0.40059015,"('antisocial', 'social')",1.7339666,1.7927078,0.94855607,0.96470696,1.0264575,1.0526683,0.0262108
15,0.1565602,-0.034735557,"('boring', 'funny')",-0.56185746,-0.57452244,0.2956648,0.28991216,-0.0365442,-0.1064486,-0.0699044
16,-0.26878187,-0.17330164,"('unpopular', 'popular')",-0.6794725,-0.5449983,0.08098711,0.1371983,-0.2890891,-0.1937006,0.0953885
17,0.57138985,0.6087633,"('nasty', 'nice')",-1.0132648,-0.86277187,-0.3511571,-0.2918369,-0.264344,-0.1819485,0.0823955
18,-0.4908335,-0.37872323,"('disagreeable', 'welcoming')",0.16404067,0.24188305,-0.81373584,-0.8329692,-0.3801762,-0.3232698,0.0569064
19,-1.339389,-1.2869717,"('inhospitable', 'hospitable')",-1.1520674,-1.1329792,-0.7240597,-0.76798826,-1.0718387,-1.0626464,0.0091923
20,-0.14823851,-0.002008617,"('rough', 'thoughtful')",-0.34777316,-0.1772607,0.6913341,0.705383,0.0651075,0.1753712,0.1102637
21,-0.5748425,-0.564504,"('immoral', 'moral')",-0.6412285,-0.5935096,-0.009023726,0.06844124,-0.4083649,-0.3631908,0.0451741
22,0.10874324,0.17237794,"('untrustworthy', 'trustworthy')",-0.23882155,-0.17899784,-0.5434021,-0.5237746,-0.2244935,-0.1767982,0.0476953
23,-1.2878623,-1.2734241,"('insincere', 'sincere')",-0.5319789,-0.66683936,4.5575714,4.660073,0.9125768,0.9066031,-0.0059737
24,-0.1876536,-0.25857842,"('dishonest', 'honest')",-0.78059417,-0.8184753,0.10736331,0.17106375,-0.2869615,-0.3019967,-0.0150352
25,0.5552248,0.5701814,"('egoistic', 'altruistic')",1.2406759,1.2602264,1.0856555,1.0789995,0.9605187,0.9698025,0.0092838
26,0.34255975,0.2633795,"('hardhearted', 'benevolent')",2.1502745,2.0904088,1.9954479,1.756885,1.4960941,1.3702245,-0.1258696
27,0.14284942,0.302664,"('hardhearted', 'softhearted')",0.09387173,0.014079139,0.87471765,0.7560866,0.3704796,0.3576099,-0.0128697
28,0.14480636,0.06861265,"('disloyal', 'loyal')",0.14717047,0.05967029,1.1925234,1.1439968,0.4948334,0.4240932,-0.0707402
29,0.23691875,0.21223928,"('unfair', 'fair')",-0.045833714,-0.052181456,-0.54134804,-0.6701705,-0.1167543,-0.1700375,-0.0532832
30,0.22933577,0.16737548,"('intolerant', 'tolerant')",1.2127947,1.1287335,1.2209717,1.2060643,0.8877007,0.8340578,-0.0536429
31,-0.9164225,-0.8378019,"('evil', 'good')",-0.5642245,-0.5325223,-1.0912466,-1.2489595,-0.8572979,-0.8730946,-0.0157967
32,-0.115201205,-0.22675087,"('unkind', 'kind')",0.17678118,0.008869357,0.79102516,0.67446524,0.2842017,0.1521946,-0.1320071
33,0.6253761,0.599398,"('wrong', 'right')",0.46790758,0.5135296,-0.3287093,-0.38834414,0.2548581,0.2415278,-0.0133303
34,-1.1831537,-1.0780393,"('mean', 'honorable')",-0.4768833,-0.31458467,4.022252,4.287061,0.787405,0.9648124,0.1774074
35,0.9363505,0.9188207,"('corrupt', 'incorrupt')",-0.8593199,-0.7814314,-1.0123893,-1.1372042,-0.3117862,-0.3332716,-0.0214854
36,-0.47096464,-0.48563522,"('hostile', 'amicable')",-0.3050262,-0.3952155,-0.6368791,-0.9068619,-0.4709566,-0.5959042,-0.1249476
