,charles_male,charles_female,tuple,river_male,river_female,labs_male,labs_female,intl_male,intl_female,inc_male,inc_female,average_male,average_female,female-male
0,0.14893559,-0.08151776,"('unsociable', 'sociable')",-0.32166585,-0.45211917,0.42431635,0.30843166,-1.1320664,-1.2213879,-0.23667836,-0.34315056,-0.2234317,-0.3579487,-0.134517
1,0.33753523,0.14595687,"('unfriendly', 'friendly')",-0.6212119,-0.72206634,0.17026523,-0.06783362,-1.5718992,-1.6894876,1.6723223,1.5681812,-0.0025977,-0.1530499,-0.1504522
2,0.13993914,0.2414091,"('unlikable', 'likable')",0.88510716,0.9569033,0.2652347,0.3313371,0.3843032,0.4711489,0.39578167,0.4906833,0.4140732,0.4982964,0.0842232
3,-0.11746706,-0.12772799,"('repellent', 'pleasant')",-0.22644292,-0.13324879,-0.5294694,-0.5067909,-0.071076125,-0.052359566,0.41916695,0.4817688,-0.1050577,-0.0676717,0.037386
4,-0.29167533,-0.33272332,"('disliked', 'liked')",-0.4638137,-0.57548803,-0.79672,-0.9370941,-0.7872997,-0.83324593,-6.76041,-6.9096627,-1.8199837,-1.9176428,-0.0976591
5,0.20985454,0.14177936,"('distant', 'outgoing')",-0.20841275,-0.24027845,-0.68987155,-0.7332651,-0.84911853,-0.8401948,-0.55362195,-0.51755494,-0.4182341,-0.4379028,-0.0196687
6,-0.029609483,-0.10017477,"('distant', 'open')",-0.34498698,-0.3600659,-0.6437281,-0.71794593,-0.6227803,-0.63143253,0.16117793,0.19852231,-0.2959854,-0.3222194,-0.026234
7,-0.099890664,-0.21809551,"('insensitive', 'sensitive')",-0.07710746,-0.0047495207,-0.015006896,0.061719276,-0.3814651,-0.3196199,0.7736165,0.83452594,0.0400293,0.0707561,0.0307268
8,0.549519,0.5357953,"('unaffectionate', 'affectionate')",0.26200935,0.19059616,0.18398243,0.10792567,-1.9176556,-1.9899899,0.41138667,0.3670353,-0.1021516,-0.1577275,-0.0555759
9,0.42657253,0.3452643,"('unaffectionate', 'caring')",0.09310439,0.037282676,0.2935453,0.24027961,-2.0603652,-2.0934436,1.043996,1.050841,-0.0406294,-0.0839552,-0.0433258
10,0.41335803,0.2596465,"('unsympathetic', 'sympathetic')",-0.5632958,-0.62762344,-0.35466212,-0.38522145,-1.753976,-1.7230183,-0.15454604,-0.17285235,-0.4826244,-0.5298138,-0.0471894
11,-0.56332207,-0.5549421,"('unhelpful', 'helpful')",-0.15337202,-0.1291222,0.47104725,0.561801,-0.86070174,-0.7725607,1.647932,1.7058928,0.1083167,0.1622138,0.0538971
12,0.9214129,0.7601942,"('unsupportive', 'supportive')",-0.05762179,-0.053259976,-0.050423864,0.04355822,-2.2996533,-2.192888,-2.078072,-2.0589602,-0.7128716,-0.7002711,0.0126005
13,0.5482256,0.49772224,"('impolite', 'polite')",-0.30004233,-0.29285365,-0.3610197,-0.304462,0.10768788,0.15882593,-0.1144565,-0.12322435,-0.023921,-0.0127984,0.0111226
14,-0.008383613,-0.08780707,"('antisocial', 'social')",0.5999439,0.62939477,0.774696,0.8299045,0.057315346,0.08158559,-0.44859084,-0.45851827,0.1949961,0.1989119,0.0039158
15,-0.4733061,-0.4847198,"('boring', 'funny')",0.20640719,0.1742684,0.5527782,0.5345008,0.7893026,0.8312535,0.12693167,0.16856211,0.2404227,0.244773,0.0043503
