,sba_male,sba_female,tuple,communications_male,communications_female,corp_male,corp_female,average_male,average_female,female-male
18,-0.722915,-0.6644968,"('disagreeable', 'welcoming')",-0.0041965246,0.03978595,-0.6695802,-0.5997856,-0.4655639,-0.4081655,0.0573984
19,-0.6097296,-0.5366561,"('inhospitable', 'hospitable')",-0.74123466,-0.63985133,-0.88139266,-0.6583698,-0.744119,-0.6116258,0.1324932
20,0.19824812,0.25193754,"('rough', 'thoughtful')",0.14364766,0.21575032,0.3491339,0.30960175,0.2303432,0.2590965,0.0287533
21,0.8326269,0.7777956,"('immoral', 'moral')",1.4339247,1.2817422,-0.03621453,-0.10035741,0.7434456,0.6530602,-0.0903854
22,0.2809041,0.27640778,"('untrustworthy', 'trustworthy')",0.8675328,0.6802625,-0.7684601,-0.83283615,0.1266589,0.041278,-0.0853809
23,0.46233565,0.42067996,"('insincere', 'sincere')",1.0806023,1.0377682,5.489582,5.3519535,2.3441734,2.270134,-0.0740394
24,0.69497585,0.74736893,"('dishonest', 'honest')",0.51542485,0.58119434,0.6900847,0.70180535,0.6334951,0.6767895,0.0432944
25,-1.0220978,-1.0855808,"('egoistic', 'altruistic')",0.5830499,0.55344653,0.8705711,0.7380075,0.143841,0.0686244,-0.0752166
26,-0.36996546,-0.54224527,"('hardhearted', 'benevolent')",0.47737297,0.31936935,1.6417711,1.4454138,0.5830595,0.4075126,-0.1755469
27,-0.6166885,-0.46009,"('hardhearted', 'softhearted')",-0.15136296,-0.002675226,0.29932752,0.34482345,-0.1562413,-0.0393139,0.1169274
28,0.06399954,-0.1201839,"('disloyal', 'loyal')",-0.16862844,-0.39761034,1.3633236,1.1654648,0.4195649,0.2158902,-0.2036747
29,-0.528263,-0.473401,"('unfair', 'fair')",-0.8046255,-0.7846597,-0.47179356,-0.53848547,-0.6015607,-0.5988487,0.002712
30,1.2563889,1.2145996,"('intolerant', 'tolerant')",1.7704769,1.7420671,0.9043576,0.883283,1.3104079,1.2799832,-0.0304247
31,-1.2781423,-1.1103733,"('evil', 'good')",-0.80808043,-0.83142006,-1.6455514,-1.6040517,-1.2439247,-1.1819483,0.0619764
32,0.41361448,0.25801176,"('unkind', 'kind')",0.45916033,0.32245228,1.1767925,0.94100016,0.6831891,0.5071547,-0.1760344
33,-0.3952653,-0.47622842,"('wrong', 'right')",0.31545994,0.36787704,-0.91856,-0.9377123,-0.3327885,-0.3486879,-0.0158994
34,0.2316744,0.45049614,"('mean', 'honorable')",0.5183616,0.6667143,5.0181704,5.3015137,1.9227355,2.1395747,0.2168392
35,-0.89072156,-0.92497873,"('corrupt', 'incorrupt')",-1.54518,-1.574047,-0.87268806,-0.8978313,-1.1028632,-1.1322858,-0.0294226
36,-1.3660618,-1.3900427,"('hostile', 'amicable')",-0.93909925,-1.1163688,-0.5341818,-0.57941645,-0.9464476,-1.0286094,-0.0821618
37,0.3419258,0.386162,"('fake', 'genuine')",-0.68678576,-0.60600674,-0.28394923,-0.27067813,-0.2096031,-0.1635076,0.0460955
38,-0.05209177,0.011459615,"('untruthful', 'truthful')",0.0700504,0.13022669,0.010958511,0.061068088,0.009639,0.0675848,0.0579458
39,1.4910108,1.4677297,"('exploitative', 'cooperative')",1.0909162,0.99818915,0.19382073,0.24610531,0.9252492,0.9040081,-0.0212411
40,0.09817602,0.09494677,"('stingy', 'generous')",-0.6598415,-0.63862455,-2.339863,-2.3999257,-0.9671762,-0.9812012,-0.014025
41,0.056066185,0.104549475,"('unforgiving', 'forgiving')",-0.57709825,-0.6052324,0.16528437,0.19902502,-0.1185826,-0.1005526,0.01803
42,0.84587026,0.9050828,"('unreliable', 'reliable')",0.452536,0.6940445,-2.2746236,-2.1024513,-0.3254058,-0.1677747,0.1576311
43,-0.20106578,-0.07140376,"('irresponsible', 'responsible')",0.5725564,0.7547739,0.29839495,0.3889681,0.2232952,0.3574461,0.1341509
44,-0.049546693,-0.074318334,"('prejudiced', 'unprejudiced')",-0.8028104,-0.74279594,-1.192387,-1.1584519,-0.6815813,-0.658522,0.0230593
45,0.28237584,0.370282,"('incompetent', 'competent')",0.49118638,0.40965313,0.19603965,0.080809504,0.3232006,0.2869149,-0.0362857
46,0.45915532,0.4620112,"('uncompetitive', 'competitive')",0.9455512,0.88274646,-0.67060584,-0.6444895,0.2447002,0.2334227,-0.0112775
47,0.079482764,0.13185453,"('stupid', 'smart')",1.1279296,1.1511314,5.027553,5.08337,2.0783218,2.1221186,0.0437968
48,-0.2269457,-0.23376502,"('unintelligent', 'intelligent')",0.055462677,0.016600106,0.5238274,0.47067657,0.1174481,0.0845039,-0.0329442
49,-0.45941085,-0.39163244,"('unable', 'able')",-0.6255422,-0.52455777,-0.35232186,-0.2438094,-0.4790916,-0.3866665,0.0924251
50,-0.5896169,-0.6256063,"('clumsy', 'skillful')",-0.5612547,-0.53886616,-0.15603884,-0.18261723,-0.4356368,-0.4490299,-0.0133931
51,0.2773209,0.07415655,"('uneducated', 'educated')",0.038964104,-0.09253914,0.66700107,0.4990667,0.327762,0.160228,-0.167534
52,-0.36538014,-0.5920316,"('irrational', 'rational')",-0.13353732,-0.33985263,0.020397447,-0.16926622,-0.1595067,-0.3670502,-0.2075435
53,-1.2835691,-1.2405125,"('uncreative', 'creative')",0.84252244,0.9646848,0.70054567,0.67356473,0.0864997,0.132579,0.0460793
54,-0.5564466,-0.72854614,"('incapable', 'capable')",-1.0464787,-1.0144689,0.51171446,0.49774048,-0.3637369,-0.4150915,-0.0513546
55,0.44176057,0.48555169,"('incompetent', 'clever')",0.38112545,0.29637897,0.5651714,0.48344272,0.4626858,0.4217912,-0.0408946
56,1.0738084,1.0779088,"('impractical', 'practical')",1.8712411,1.9452432,0.24756241,0.25924408,1.064204,1.0941319,0.0299279
57,-1.0929401,-1.1750131,"('unimaginative', 'imaginative')",-0.1438598,-0.1872957,-2.46369,-2.59568,-1.2334967,-1.3193296,-0.0858329
58,-0.35265386,-0.3236734,"('undiscriminating', 'discriminating')",1.1433462,1.1880113,-0.007337611,0.051900446,0.2611182,0.3054128,0.0442946
59,-0.26982188,-0.28305095,"('foolish', 'wise')",0.14008436,0.16396669,-0.14514977,-0.08968057,-0.0916291,-0.0695883,0.0220408
60,1.0209501,1.1838033,"('inefficient', 'efficient')",1.834899,1.9810649,0.014809085,0.18101528,0.9568861,1.1152945,0.1584084
61,0.06596322,0.0051019974,"('illogical', 'logical')",1.4375988,1.2936542,0.57026553,0.43385607,0.6912759,0.5775375,-0.1137384
62,1.2520373,1.3341893,"('incompetent', 'brilliant')",1.4664466,1.6223489,0.64657277,0.72433895,1.1216856,1.2269591,0.1052735
63,0.24340527,0.34646374,"('unperceptive', 'insightful')",0.84521157,0.84017575,0.48903295,0.6748377,0.5258833,0.6204924,0.0946091
64,0.053310826,0.057100374,"('shy', 'confident')",0.08413781,0.17934316,-5.505653,-5.51027,-1.7894014,-1.7579422,0.0314592
65,0.35262382,0.21415117,"('insecure', 'secure')",0.70386827,0.47664964,0.13039011,0.106389485,0.3956274,0.2657301,-0.1298973
66,-1.0168223,-1.0192866,"('inactive', 'active')",-0.85523707,-0.7989786,0.1452085,0.20808733,-0.575617,-0.536726,0.038891
67,0.9341738,0.88513076,"('doubtful', 'determined')",-0.0909019,-0.028950226,-0.2097578,-0.1884785,0.2111714,0.2225674,0.011396
68,-0.1881622,-0.26249635,"('dependent', 'independent')",-0.44873947,-0.4398257,-1.0860204,-0.9633125,-0.5743074,-0.5552115,0.0190959
69,-0.9695039,-0.86229706,"('lazy', 'industrious')",-0.08166841,0.0520558,-1.3483865,-1.1718136,-0.7998529,-0.660685,0.1391679
70,0.71953547,0.7676809,"('lethargic', 'energetic')",0.15731743,0.32760432,0.20937559,0.2999056,0.3620762,0.4650636,0.1029874
71,-0.35660687,-0.29936942,"('diffident', 'self-confident')",0.7588339,0.8026171,0.22882697,0.23751707,0.2103513,0.2469216,0.0365703
72,-0.24418093,-0.24354216,"('unambitious', 'ambitious')",-0.35799366,-0.13269213,-0.40106076,-0.38477355,-0.3344118,-0.2536693,0.0807425
73,0.7157354,0.6270808,"('helpless', 'self-reliant')",0.2843652,0.29088092,-3.3158228,-3.2401073,-0.7719074,-0.7740485,-0.0021411
74,0.86067224,0.8796269,"('undedicated', 'dedicated')",0.27064568,0.35231036,-0.1206732,-0.1211185,0.3368816,0.3702729,0.0333913
75,-0.8197775,-0.7972226,"('meek', 'impulsive')",-0.6521289,-0.5758045,-0.48265058,-0.36789605,-0.651519,-0.5803077,0.0712113
76,1.0591934,1.0802817,"('anxious', 'daring')",0.7884636,0.84879035,0.28711432,0.25247002,0.7115904,0.7271807,0.0155903
77,-0.28819454,-0.24112657,"('unmotivated', 'motivated')",0.52847326,0.5148357,-1.2459542,-1.1940289,-0.3352251,-0.3067732,0.0284519
78,-1.617156,-1.4814857,"('nonresilient', 'resilient')",-0.1097557,-0.05632473,-0.659815,-0.5252123,-0.7955756,-0.6876742,0.1079014
79,-0.8979425,-0.940208,"('wavering', 'unwavering')",-0.7380552,-0.7561894,-0.42992386,-0.36765495,-0.6886405,-0.6880174,0.0006231
80,0.6413685,0.46843895,"('dominated', 'dominating')",0.23566577,0.13411984,-0.2714364,-0.29504767,0.201866,0.1025037,-0.0993623
81,0.5704924,0.32078516,"('submissive', 'aggressive')",1.5051728,1.2685503,-0.33037835,-0.3682444,0.5817623,0.4070303,-0.174732
82,-0.16116336,-0.17062762,"('poor', 'rich')",1.6309353,1.6274841,6.3761272,6.3116837,2.6152997,2.5895135,-0.0257862
83,-0.0804426,-0.1968891,"('powerless', 'powerful')",0.24896988,0.27373594,-0.79604125,-0.85086066,-0.2091713,-0.2580046,-0.0488333
84,-0.013063077,-0.09979851,"('inferior', 'superior')",0.13695925,0.107881576,0.53519076,0.57847166,0.2196956,0.1955182,-0.0241774
85,-0.37513065,-0.39990202,"('insignificant', 'prestigious')",-0.526822,-0.49353027,-0.12065889,-0.20147389,-0.3408705,-0.3649687,-0.0240982
86,-0.54818726,-0.613372,"('uninfluential', 'influential')",0.93801945,0.77654,-0.16549751,-0.24113502,0.0747782,-0.025989,-0.1007672
87,0.31698346,0.11545932,"('unsuccessful', 'successful')",0.8685713,0.6368481,0.9378002,0.7996163,0.707785,0.5173079,-0.1904771
88,-0.0074241953,-0.13859215,"('low', 'eminent')",0.47634146,0.33763435,0.34952402,0.12666097,0.2728138,0.1085677,-0.1642461
