,deer_male,deer_female,tuple,average_male,average_female,female-male
0,0.020504724,-0.008074494,"('unsociable', 'sociable')",0.0205047,-0.0080745,-0.0285792
1,1.0248972,1.1122289,"('unfriendly', 'friendly')",1.0248972,1.1122289,0.0873317
2,-0.0685499,0.060941942,"('unlikable', 'likable')",-0.0685499,0.0609419,0.1294918
3,0.6375354,0.78360647,"('repellent', 'pleasant')",0.6375354,0.7836065,0.1460711
4,-6.6197395,-6.817189,"('disliked', 'liked')",-6.6197395,-6.8171892,-0.1974497
5,-0.43948758,-0.43951613,"('distant', 'outgoing')",-0.4394876,-0.4395161,-2.85e-05
6,0.18243922,0.09757456,"('distant', 'open')",0.1824392,0.0975746,-0.0848646
7,1.0719317,1.2397963,"('insensitive', 'sensitive')",1.0719317,1.2397963,0.1678646
8,1.2112261,1.1634418,"('unaffectionate', 'affectionate')",1.2112261,1.1634418,-0.0477843
9,1.3403538,1.4047588,"('unaffectionate', 'caring')",1.3403538,1.4047588,0.064405
10,0.8655855,0.9366041,"('unsympathetic', 'sympathetic')",0.8655855,0.9366041,0.0710186
11,1.2564062,1.3610057,"('unhelpful', 'helpful')",1.2564062,1.3610057,0.1045995
12,-1.5096973,-1.426674,"('unsupportive', 'supportive')",-1.5096973,-1.426674,0.0830233
13,-0.5457013,-0.37199324,"('impolite', 'polite')",-0.5457013,-0.3719932,0.1737081
14,0.071904235,0.14746004,"('antisocial', 'social')",0.0719042,0.14746,0.0755558
15,0.5550203,0.4922034,"('boring', 'funny')",0.5550203,0.4922034,-0.0628169
16,-0.6193479,-0.6195761,"('unpopular', 'popular')",-0.6193479,-0.6195761,-0.0002282
17,0.10908768,0.09323633,"('nasty', 'nice')",0.1090877,0.0932363,-0.0158514
18,-0.6066234,-0.4928672,"('disagreeable', 'welcoming')",-0.6066234,-0.4928672,0.1137562
19,-0.34665206,-0.3032032,"('inhospitable', 'hospitable')",-0.3466521,-0.3032032,0.0434489
20,0.6250923,0.53516185,"('rough', 'thoughtful')",0.6250923,0.5351619,-0.0899304
21,-0.5601845,-0.25486302,"('immoral', 'moral')",-0.5601845,-0.254863,0.3053215
22,-0.24326386,-0.23104167,"('untrustworthy', 'trustworthy')",-0.2432639,-0.2310417,0.0122222
23,5.3597407,5.657011,"('insincere', 'sincere')",5.3597407,5.657011,0.2972703
24,1.1320606,1.1779956,"('dishonest', 'honest')",1.1320606,1.1779956,0.045935
25,0.79423594,0.8362731,"('egoistic', 'altruistic')",0.7942359,0.8362731,0.0420372
26,1.1994071,0.9801151,"('hardhearted', 'benevolent')",1.1994071,0.9801151,-0.219292
27,1.5761895,1.3344731,"('hardhearted', 'softhearted')",1.5761895,1.3344731,-0.2417164
28,1.2342404,1.1208543,"('disloyal', 'loyal')",1.2342404,1.1208543,-0.1133861
29,-0.2269036,-0.34532565,"('unfair', 'fair')",-0.2269036,-0.3453256,-0.118422
30,0.7117053,0.83146966,"('intolerant', 'tolerant')",0.7117053,0.8314697,0.1197644
31,-0.5531536,-0.6615432,"('evil', 'good')",-0.5531536,-0.6615432,-0.1083896
32,1.0402861,0.9277157,"('unkind', 'kind')",1.0402861,0.9277157,-0.1125704
33,-0.2583609,-0.26921493,"('wrong', 'right')",-0.2583609,-0.2692149,-0.010854
34,3.9600759,4.265516,"('mean', 'honorable')",3.9600759,4.2655158,0.3054399
35,-0.40397695,-0.82569265,"('corrupt', 'incorrupt')",-0.4039769,-0.8256927,-0.4217158
36,-0.2983118,-0.55701506,"('hostile', 'amicable')",-0.2983118,-0.5570151,-0.2587033
37,0.9727772,1.0111763,"('fake', 'genuine')",0.9727772,1.0111763,0.0383991
38,-0.6442045,-0.5071268,"('untruthful', 'truthful')",-0.6442045,-0.5071268,0.1370777
39,0.4044422,0.44215623,"('exploitative', 'cooperative')",0.4044422,0.4421562,0.037714
40,-1.1576077,-1.1751047,"('stingy', 'generous')",-1.1576077,-1.1751047,-0.017497
41,0.76447153,0.6125648,"('unforgiving', 'forgiving')",0.7644715,0.6125648,-0.1519067
42,-2.095815,-2.0916955,"('unreliable', 'reliable')",-2.0958149,-2.0916955,0.0041194
43,0.6853324,0.8617994,"('irresponsible', 'responsible')",0.6853324,0.8617994,0.176467
44,-1.1685319,-1.2897401,"('prejudiced', 'unprejudiced')",-1.1685319,-1.2897401,-0.1212082
45,0.2501349,0.12814322,"('incompetent', 'competent')",0.2501349,0.1281432,-0.1219917
46,-0.8681843,-0.85578203,"('uncompetitive', 'competitive')",-0.8681843,-0.855782,0.0124023
47,4.2592583,4.46834,"('stupid', 'smart')",4.2592583,4.4683399,0.2090816
48,0.071982846,0.20819533,"('unintelligent', 'intelligent')",0.0719828,0.2081953,0.1362125
49,-0.2679684,-0.113831975,"('unable', 'able')",-0.2679684,-0.113832,0.1541364
50,-0.4521017,-0.39459583,"('clumsy', 'skillful')",-0.4521017,-0.3945958,0.0575059
51,0.19079569,0.28639168,"('uneducated', 'educated')",0.1907957,0.2863917,0.095596
52,0.118562326,-0.028073523,"('irrational', 'rational')",0.1185623,-0.0280735,-0.1466358
53,0.108188145,0.038391832,"('uncreative', 'creative')",0.1081881,0.0383918,-0.0697963
54,0.8812561,0.9905125,"('incapable', 'capable')",0.8812561,0.9905125,0.1092564
55,0.41851595,0.6021796,"('incompetent', 'clever')",0.418516,0.6021796,0.1836636
56,0.17195123,0.2804616,"('impractical', 'practical')",0.1719512,0.2804616,0.1085104
57,-1.6483965,-1.845911,"('unimaginative', 'imaginative')",-1.6483965,-1.845911,-0.1975145
58,0.40237653,0.45110145,"('undiscriminating', 'discriminating')",0.4023765,0.4511015,0.048725
59,0.12108631,0.1900175,"('foolish', 'wise')",0.1210863,0.1900175,0.0689312
60,-0.3297473,0.036657162,"('inefficient', 'efficient')",-0.3297473,0.0366572,0.3664045
61,0.23280849,0.13031128,"('illogical', 'logical')",0.2328085,0.1303113,-0.1024972
62,-0.058053352,0.2348785,"('incompetent', 'brilliant')",-0.0580534,0.2348785,0.2929319
63,-0.30028385,-0.090312965,"('unperceptive', 'insightful')",-0.3002838,-0.090313,0.2099708
64,-6.024327,-5.940586,"('shy', 'confident')",-6.0243268,-5.9405861,0.0837407
65,0.11529667,0.3579014,"('insecure', 'secure')",0.1152967,0.3579014,0.2426047
66,0.2136563,0.055708475,"('inactive', 'active')",0.2136563,0.0557085,-0.1579478
67,-0.9146359,-0.7590314,"('doubtful', 'determined')",-0.9146359,-0.7590314,0.1556045
68,-1.1307188,-0.92466795,"('dependent', 'independent')",-1.1307188,-0.924668,0.2060508
69,-1.4068226,-1.5199625,"('lazy', 'industrious')",-1.4068226,-1.5199625,-0.1131399
70,1.2551291,1.2557232,"('lethargic', 'energetic')",1.2551291,1.2557232,0.0005941
71,0.40968293,0.40180025,"('diffident', 'self-confident')",0.4096829,0.4018002,-0.0078827
72,0.3597751,0.7095195,"('unambitious', 'ambitious')",0.3597751,0.7095195,0.3497444
73,-2.5257273,-2.412801,"('helpless', 'self-reliant')",-2.5257273,-2.412801,0.1129263
74,0.3001043,0.1783774,"('undedicated', 'dedicated')",0.3001043,0.1783774,-0.1217269
75,-0.5639045,-0.56755847,"('meek', 'impulsive')",-0.5639045,-0.5675585,-0.003654
76,0.1302391,0.27458584,"('anxious', 'daring')",0.1302391,0.2745858,0.1443467
77,-1.5211786,-1.3278693,"('unmotivated', 'motivated')",-1.5211786,-1.3278693,0.1933093
78,-1.0576943,-1.1136699,"('nonresilient', 'resilient')",-1.0576943,-1.1136699,-0.0559756
79,0.03358913,0.0042417943,"('wavering', 'unwavering')",0.0335891,0.0042418,-0.0293473
80,-0.2008346,-0.19133107,"('dominated', 'dominating')",-0.2008346,-0.1913311,0.0095035
81,-0.31364024,-0.196184,"('submissive', 'aggressive')",-0.3136402,-0.196184,0.1174562
82,5.8174043,5.927905,"('poor', 'rich')",5.8174043,5.9279051,0.1105008
83,-0.48975447,-0.34632203,"('powerless', 'powerful')",-0.4897545,-0.346322,0.1434325
84,0.35994697,0.39260986,"('inferior', 'superior')",0.359947,0.3926099,0.0326629
85,-0.64282024,-0.69426894,"('insignificant', 'prestigious')",-0.6428202,-0.6942689,-0.0514487
86,0.46287557,0.4653939,"('uninfluential', 'influential')",0.4628756,0.4653939,0.0025183
87,-0.1366576,0.052796938,"('unsuccessful', 'successful')",-0.1366576,0.0527969,0.1894545
88,-0.22237073,-0.2104372,"('low', 'eminent')",-0.2223707,-0.2104372,0.0119335
