,coterra_male,coterra_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,0.26188534,0.16923767,"('unsociable', 'sociable')",0.14503935,0.094218194,-0.59900564,-0.7347396,-0.064027,-0.1570946,-0.0930676
1,-1.3839514,-1.4288852,"('unfriendly', 'friendly')",0.204507,0.07493587,1.5238857,1.4634337,0.1148138,0.0364948,-0.078319
2,-0.094664395,-0.050671525,"('unlikable', 'likable')",1.157124,1.1045089,0.5047175,0.5990216,0.5223924,0.550953,0.0285606
3,0.9736747,1.0638928,"('repellent', 'pleasant')",0.17289095,0.2691196,0.36997363,0.40983596,0.5055131,0.5809495,0.0754364
4,-0.85412276,-0.86976475,"('disliked', 'liked')",0.017636461,-0.12273476,-6.295299,-6.3363733,-2.3772618,-2.4429576,-0.0656958
5,-1.5927471,-1.6004119,"('distant', 'outgoing')",-0.47656405,-0.5508301,-0.3108982,-0.33885133,-0.7934031,-0.8300311,-0.036628
6,-1.8605388,-1.8802925,"('distant', 'open')",-0.98918045,-1.1221945,0.1783259,0.14136976,-0.8904645,-0.9537058,-0.0632413
7,1.2901462,1.3202927,"('insensitive', 'sensitive')",1.1787657,1.2911128,0.69878054,0.7326811,1.0558975,1.1146955,0.058798
8,-1.624451,-1.6486937,"('unaffectionate', 'affectionate')",-0.97720885,-1.1156852,0.52425593,0.4594935,-0.6924679,-0.7682952,-0.0758273
9,-1.0394244,-1.0732867,"('unaffectionate', 'caring')",0.115536645,0.051801436,0.8084812,0.7836582,-0.0384689,-0.0792757,-0.0408068
10,1.6276615,1.5766504,"('unsympathetic', 'sympathetic')",0.08554524,0.11687097,-0.5859362,-0.6433983,0.3757569,0.350041,-0.0257159
11,0.4875466,0.5255517,"('unhelpful', 'helpful')",0.67123055,0.76996017,1.481286,1.5360316,0.8800211,0.9438478,0.0638267
12,0.6742437,0.69411427,"('unsupportive', 'supportive')",0.8006128,0.86288,-2.019455,-1.9965004,-0.1815328,-0.1465021,0.0350307
13,1.424494,1.3926438,"('impolite', 'polite')",0.43154192,0.5791669,-0.5425807,-0.5612554,0.4378184,0.4701851,0.0323667
14,1.4147826,1.3701769,"('antisocial', 'social')",1.1124023,1.200552,-0.4769514,-0.51628035,0.6834112,0.6848161,0.0014049
15,-0.28406146,-0.31043836,"('boring', 'funny')",-0.15755743,-0.27366915,0.46913958,0.43829644,0.0091736,-0.0486037,-0.0577773
16,-0.90887445,-0.89745355,"('unpopular', 'popular')",-0.6991712,-0.7864975,0.31274274,0.294233,-0.4317676,-0.4632394,-0.0314718
17,-0.1704059,-0.163871,"('nasty', 'nice')",-0.8683113,-0.83320534,-0.38117173,-0.34525868,-0.4732963,-0.447445,0.0258513
18,-0.3949317,-0.36687857,"('disagreeable', 'welcoming')",-0.9745262,-0.9957843,-0.6495214,-0.6453103,-0.6729931,-0.6693244,0.0036687
19,-1.2183735,-1.1688801,"('inhospitable', 'hospitable')",-1.5979508,-1.6252569,-0.45801288,-0.3713288,-1.0914457,-1.0551553,0.0362904
20,-0.054388523,-0.046221092,"('rough', 'thoughtful')",-0.057216972,0.029874563,0.9612427,0.932244,0.2832124,0.3052992,0.0220868
21,1.0067668,1.0047872,"('immoral', 'moral')",1.457178,1.4826626,-0.7409321,-0.7024083,0.5743376,0.5950138,0.0206762
22,1.3135926,1.3627033,"('untrustworthy', 'trustworthy')",-0.21400772,-0.2491416,-0.63269407,-0.6678586,0.1556303,0.1485677,-0.0070626
23,0.3899155,0.40930635,"('insincere', 'sincere')",0.26587805,0.3159812,5.276791,5.1887226,1.9775283,1.9713367,-0.0061916
24,0.47219938,0.4193712,"('dishonest', 'honest')",0.92364544,0.92540586,0.6589574,0.5960445,0.6849341,0.6469405,-0.0379936
25,-0.81280017,-0.8784452,"('egoistic', 'altruistic')",0.4543435,0.3709451,1.5831181,1.5406777,0.4082205,0.3443925,-0.063828
26,-0.6942085,-0.7964345,"('hardhearted', 'benevolent')",0.41687572,0.39731878,1.5739152,1.5733175,0.4321942,0.3914006,-0.0407936
27,-0.24796171,-0.30532214,"('hardhearted', 'softhearted')",0.306537,0.3773455,1.4022572,1.348689,0.4869442,0.4735708,-0.0133734
28,0.49815628,0.42625874,"('disloyal', 'loyal')",0.20154852,0.10877536,0.80642486,0.7273454,0.5020432,0.4207932,-0.08125
