,intuit_male,intuit_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.2677635,-1.4543386,"('unsociable', 'sociable')",-0.40275055,-0.50697535,-0.8352571,-0.980657,-0.1453999
1,-1.1418386,-1.3390474,"('unfriendly', 'friendly')",1.3811774,1.137791,0.1196694,-0.1006282,-0.2202976
2,0.5789522,0.5381334,"('unlikable', 'likable')",0.47485805,0.47596577,0.5269051,0.5070496,-0.0198555
3,-0.48705834,-0.43110126,"('repellent', 'pleasant')",0.0138650425,0.079360895,-0.2365966,-0.1758702,0.0607264
4,-0.52774787,-0.5273884,"('disliked', 'liked')",-5.9859743,-5.89889,-3.2568612,-3.2131393,0.0437219
5,-0.37266728,-0.4012552,"('distant', 'outgoing')",-0.36156863,-0.4729788,-0.3671179,-0.437117,-0.0699991
6,-0.362303,-0.39999613,"('distant', 'open')",0.0904652,-0.09081943,-0.1359189,-0.2454078,-0.1094889
7,-0.7700136,-0.7566601,"('insensitive', 'sensitive')",0.61562604,0.64380234,-0.0771938,-0.0564289,0.0207649
8,-0.960704,-1.0419556,"('unaffectionate', 'affectionate')",0.55284745,0.37631032,-0.2039283,-0.3328226,-0.1288943
9,-0.88797015,-0.9618744,"('unaffectionate', 'caring')",1.0230396,0.9309714,0.0675347,-0.0154515,-0.0829862
10,-1.4192604,-1.4926364,"('unsympathetic', 'sympathetic')",-0.31126183,-0.3543671,-0.8652611,-0.9235018,-0.0582407
11,-0.44431323,-0.4122796,"('unhelpful', 'helpful')",1.7748483,1.8092325,0.6652676,0.6984764,0.0332088
12,-0.95926595,-0.9957583,"('unsupportive', 'supportive')",-1.729499,-1.6749576,-1.3443825,-1.3353579,0.0090246
13,-0.5720959,-0.6737153,"('impolite', 'polite')",-0.50046504,-0.482387,-0.5362805,-0.5780511,-0.0417706
14,-0.017980386,-0.04742687,"('antisocial', 'social')",-0.27835637,-0.2254707,-0.1481684,-0.1364488,0.0117196
15,0.74921924,0.67979866,"('boring', 'funny')",0.5088678,0.45197654,0.6290435,0.5658876,-0.0631559
16,-0.41077524,-0.37538916,"('unpopular', 'popular')",0.24527057,0.28565335,-0.0827523,-0.0448679,0.0378844
17,-0.061908092,-0.01734544,"('nasty', 'nice')",-0.17869562,-0.16237743,-0.1203019,-0.0898614,0.0304405
18,-0.14107524,-0.21515955,"('disagreeable', 'welcoming')",-0.48027778,-0.5615611,-0.3106765,-0.3883603,-0.0776838
19,-0.9647783,-1.0021719,"('inhospitable', 'hospitable')",-0.27246982,-0.32244614,-0.6186241,-0.662309,-0.0436849
20,0.3229707,0.3464557,"('rough', 'thoughtful')",1.1613058,1.135604,0.7421383,0.7410299,-0.0011084
21,-0.13244827,-0.18421212,"('immoral', 'moral')",-0.63513577,-0.53654927,-0.383792,-0.3603807,0.0234113
22,-0.5507527,-0.6249658,"('untrustworthy', 'trustworthy')",-1.0480998,-1.0601776,-0.7994262,-0.8425717,-0.0431455
23,-0.9544592,-0.9851632,"('insincere', 'sincere')",5.506764,5.428812,2.2761524,2.2218244,-0.054328
24,-0.9874958,-1.0432967,"('dishonest', 'honest')",0.74575466,0.70323366,-0.1208706,-0.1700315,-0.0491609
25,0.15566638,0.08243175,"('egoistic', 'altruistic')",1.5161005,1.4038665,0.8358834,0.7431492,-0.0927342
26,0.9565441,0.8162241,"('hardhearted', 'benevolent')",1.6859859,1.5786607,1.321265,1.1974424,-0.1238226
27,0.107742585,0.13415913,"('hardhearted', 'softhearted')",1.3493928,1.2249796,0.7285677,0.6795694,-0.0489983
28,-1.0886647,-1.151813,"('disloyal', 'loyal')",0.71061945,0.63232696,-0.1890226,-0.259743,-0.0707204
29,-0.14483273,-0.13787082,"('unfair', 'fair')",-0.60374314,-0.77418256,-0.3742879,-0.4560267,-0.0817388
30,0.14630105,0.03546261,"('intolerant', 'tolerant')",1.5220826,1.4722601,0.8341918,0.7538614,-0.0803304
31,-0.4713595,-0.5112201,"('evil', 'good')",-1.060721,-1.2044929,-0.7660403,-0.8578565,-0.0918162
32,-0.3005208,-0.37297153,"('unkind', 'kind')",0.8729297,0.7577431,0.2862045,0.1923858,-0.0938187
33,0.49619624,0.4057563,"('wrong', 'right')",-0.40728942,-0.4851542,0.0444534,-0.039699,-0.0841524
34,0.25926307,0.28109875,"('mean', 'honorable')",5.6568947,5.7268534,2.9580789,3.0039761,0.0458972
35,0.62572104,0.5689103,"('corrupt', 'incorrupt')",-0.12662941,-0.28950676,0.2495458,0.1397018,-0.109844
36,-0.13526559,-0.29790315,"('hostile', 'amicable')",0.006726343,-0.21864045,-0.0642696,-0.2582718,-0.1940022
37,0.152861,0.18184826,"('fake', 'genuine')",0.23045154,0.20781013,0.1916563,0.1948292,0.0031729
38,-0.5210377,-0.5688616,"('untruthful', 'truthful')",-0.03108918,0.04037944,-0.2760634,-0.2642411,0.0118223
39,0.63219637,0.63410103,"('exploitative', 'cooperative')",0.3215438,0.27423915,0.4768701,0.4541701,-0.0227
40,-0.2314977,-0.24543932,"('stingy', 'generous')",-1.2039913,-1.2242743,-0.7177445,-0.7348568,-0.0171123
41,-0.19723874,-0.31004703,"('unforgiving', 'forgiving')",-0.06911872,-0.16766724,-0.1331787,-0.2388571,-0.1056784
42,0.3258142,0.30247706,"('unreliable', 'reliable')",-2.7973208,-2.7403493,-1.2357533,-1.2189361,0.0168172
43,-1.2986301,-1.3634863,"('irresponsible', 'responsible')",0.31124654,0.25032967,-0.4936918,-0.5565783,-0.0628865
44,0.80329806,0.843267,"('prejudiced', 'unprejudiced')",-1.2847646,-1.3235582,-0.2407333,-0.2401456,0.0005877
45,-1.1379714,-1.1809288,"('incompetent', 'competent')",-0.31062332,-0.29976857,-0.7242973,-0.7403487,-0.0160514
46,-1.1913171,-1.2012025,"('uncompetitive', 'competitive')",-0.9648094,-0.89629483,-1.0780632,-1.0487487,0.0293145
47,0.11103905,0.14854056,"('stupid', 'smart')",5.2239137,5.217445,2.6674764,2.6829927,0.0155163
48,0.09289992,-0.0043900236,"('unintelligent', 'intelligent')",0.967065,0.99022543,0.5299824,0.4929177,-0.0370647
49,0.046445366,0.08283427,"('unable', 'able')",-0.3512457,-0.24596909,-0.1524002,-0.0815674,0.0708328
50,0.27311033,0.29204336,"('clumsy', 'skillful')",0.09950466,0.078662135,0.1863075,0.1853527,-0.0009548
