,dow_male,dow_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.8757859,0.7501689,"('unsociable', 'sociable')",-0.08403902,-0.26882297,0.3958734,0.240673,-0.1552004
1,1.4313023,1.3285787,"('unfriendly', 'friendly')",1.2772613,1.2026155,1.3542818,1.2655971,-0.0886847
2,1.1115682,1.052479,"('unlikable', 'likable')",0.47197425,0.5698282,0.7917712,0.8111537,0.0193825
3,-0.55655366,-0.38821727,"('repellent', 'pleasant')",0.29807526,0.27461335,-0.1292392,-0.056802,0.0724372
4,-0.5625048,-0.6631311,"('disliked', 'liked')",-5.919481,-5.957887,-3.2409928,-3.3105092,-0.0695164
5,0.13915116,-0.013976201,"('distant', 'outgoing')",-0.35630113,-0.29307497,-0.108575,-0.1535256,-0.0449506
6,0.38800922,0.2453207,"('distant', 'open')",-0.10631403,-0.071779355,0.1408476,0.0867707,-0.0540769
7,0.31278104,0.40264523,"('insensitive', 'sensitive')",0.5380043,0.47270235,0.4253927,0.4376738,0.0122811
8,0.7722638,0.71590847,"('unaffectionate', 'affectionate')",0.56783676,0.55626845,0.6700503,0.6360885,-0.0339618
9,1.5370696,1.4846404,"('unaffectionate', 'caring')",0.87515074,0.8643088,1.2061101,1.1744746,-0.0316355
10,0.77169794,0.8467578,"('unsympathetic', 'sympathetic')",0.30033067,0.0790503,0.5360143,0.4629041,-0.0731102
11,-0.20937338,-0.23945305,"('unhelpful', 'helpful')",2.1296904,2.1283917,0.9601585,0.9444693,-0.0156892
12,1.5519648,1.5535275,"('unsupportive', 'supportive')",-1.0306754,-1.0840001,0.2606447,0.2347637,-0.025881
13,-0.51485676,-0.5249968,"('impolite', 'polite')",-0.4391346,-0.49582955,-0.4769957,-0.5104132,-0.0334175
14,0.97760075,0.921117,"('antisocial', 'social')",-0.6679004,-0.7335974,0.1548502,0.0937598,-0.0610904
15,-0.17691995,-0.32854635,"('boring', 'funny')",0.18918473,0.18541595,0.0061324,-0.0715652,-0.0776976
16,-0.90844524,-0.9462801,"('unpopular', 'popular')",0.5573287,0.49786443,-0.1755583,-0.2242078,-0.0486495
17,-0.7916777,-0.7845291,"('nasty', 'nice')",-0.21551766,-0.1226465,-0.5035977,-0.4535878,0.0500099
18,-0.94575334,-1.0665716,"('disagreeable', 'welcoming')",-0.6942866,-0.73064137,-0.82002,-0.8986065,-0.0785865
19,-0.20517021,-0.28873748,"('inhospitable', 'hospitable')",-0.20628287,-0.1657973,-0.2057265,-0.2272674,-0.0215409
20,0.3695815,0.35696793,"('rough', 'thoughtful')",1.3412052,1.2748475,0.8553934,0.8159077,-0.0394857
21,-0.10796592,-0.19371559,"('immoral', 'moral')",-0.4581354,-0.5665207,-0.2830507,-0.3801181,-0.0970674
22,-0.533718,-0.5871987,"('untrustworthy', 'trustworthy')",-1.0668948,-1.083428,-0.8003064,-0.8353133,-0.0350069
23,0.36474934,0.300562,"('insincere', 'sincere')",5.6110134,5.4960175,2.9878814,2.8982897,-0.0895917
24,0.46769103,0.4153361,"('dishonest', 'honest')",0.45377457,0.44434056,0.4607328,0.4298383,-0.0308945
25,1.4671166,1.4128737,"('egoistic', 'altruistic')",1.274913,1.2500491,1.3710148,1.3314614,-0.0395534
26,2.6197016,2.4694965,"('hardhearted', 'benevolent')",1.3729188,1.2769709,1.9963102,1.8732337,-0.1230765
27,0.6786944,0.6932436,"('hardhearted', 'softhearted')",1.2975944,1.2585762,0.9881444,0.9759099,-0.0122345
28,-0.36548793,-0.46671617,"('disloyal', 'loyal')",0.52118653,0.43209296,0.0778493,-0.0173116,-0.0951609
29,-0.91770315,-1.0214964,"('unfair', 'fair')",-0.607691,-0.6973797,-0.7626971,-0.8594381,-0.096741
30,0.27430493,0.33360577,"('intolerant', 'tolerant')",0.98029697,0.9499404,0.627301,0.6417731,0.0144721
31,-0.59696084,-0.53418744,"('evil', 'good')",-1.4468218,-1.3472893,-1.0218914,-0.9407384,0.081153
32,0.6606611,0.5591348,"('unkind', 'kind')",0.9465044,0.77394736,0.8035828,0.6665411,-0.1370417
33,1.39004,1.2262772,"('wrong', 'right')",-0.41164088,-0.4032642,0.4891996,0.4115065,-0.0776931
34,0.42445564,0.4688302,"('mean', 'honorable')",5.7931976,5.8842297,3.1088266,3.1765299,0.0677033
35,-1.6371315,-1.8076526,"('corrupt', 'incorrupt')",-0.71186024,-0.73999274,-1.1744958,-1.2738227,-0.0993269
36,-0.3863974,-0.47404814,"('hostile', 'amicable')",-0.4147605,-0.50355476,-0.4005789,-0.4888014,-0.0882225
37,-0.38265663,-0.3353104,"('fake', 'genuine')",0.29025888,0.32995218,-0.0461989,-0.0026791,0.0435198
38,0.25803804,0.2862544,"('untruthful', 'truthful')",0.47626612,0.507763,0.3671521,0.3970087,0.0298566
39,0.36459738,0.46328557,"('exploitative', 'cooperative')",-0.36494952,-0.32763118,-0.0001761,0.0678272,0.0680033
40,0.09733069,0.012597688,"('stingy', 'generous')",-1.3885401,-1.4947358,-0.6456047,-0.7410691,-0.0954644
41,0.6858614,0.6831072,"('unforgiving', 'forgiving')",-0.064254,-0.10769862,0.3108037,0.2877043,-0.0230994
42,-0.96129,-1.0260779,"('unreliable', 'reliable')",-3.0930824,-3.0350294,-2.0271862,-2.0305536,-0.0033674
43,0.31314263,0.34086093,"('irresponsible', 'responsible')",0.53842425,0.54161227,0.4257835,0.4412366,0.0154531
44,-2.1346407,-2.166138,"('prejudiced', 'unprejudiced')",-1.9838836,-1.8879348,-2.0592623,-2.0270364,0.0322259
45,-0.061847158,0.014259774,"('incompetent', 'competent')",-0.08633437,-0.11229342,-0.0740908,-0.0490168,0.025074
46,0.31066805,0.42447495,"('uncompetitive', 'competitive')",0.063445725,-0.1258768,0.1870569,0.1492991,-0.0377578
47,0.5090666,0.5524176,"('stupid', 'smart')",4.868285,4.99497,2.6886759,2.7736938,0.0850179
48,0.71061754,0.7001153,"('unintelligent', 'intelligent')",0.83424777,0.80265796,0.7724327,0.7513866,-0.0210461
49,-0.6800232,-0.72710097,"('unable', 'able')",-0.36026233,-0.32189837,-0.5201428,-0.5244997,-0.0043569
50,-1.502118,-1.5487437,"('clumsy', 'skillful')",0.33977383,0.27418926,-0.5811721,-0.6372772,-0.0561051
51,-0.40105975,-0.5139196,"('uneducated', 'educated')",1.2381916,1.0559664,0.4185659,0.2710234,-0.1475425
52,-0.2039354,-0.357207,"('irrational', 'rational')",-0.3396241,-0.4073744,-0.2717797,-0.3822907,-0.110511
53,1.101595,0.9607571,"('uncreative', 'creative')",0.9096347,0.80152524,1.0056149,0.8811412,-0.1244737
54,-0.07073024,-0.12359067,"('incapable', 'capable')",0.9191981,0.91953564,0.4242339,0.3979725,-0.0262614
55,1.0980319,1.1262875,"('incompetent', 'clever')",0.4560893,0.34933946,0.7770606,0.7378135,-0.0392471
56,1.1396208,1.0682788,"('impractical', 'practical')",0.019755518,0.007335061,0.5796881,0.5378069,-0.0418812
57,-0.43538478,-0.4837791,"('unimaginative', 'imaginative')",-2.3928666,-2.5619028,-1.4141257,-1.522841,-0.1087153
58,0.91571164,0.9330696,"('undiscriminating', 'discriminating')",0.32681587,0.2249767,0.6212637,0.5790231,-0.0422406
59,-0.908838,-1.0251065,"('foolish', 'wise')",-0.050512686,-0.021359429,-0.4796753,-0.523233,-0.0435577
60,0.37414053,0.49472347,"('inefficient', 'efficient')",0.27466336,0.35669655,0.3244019,0.42571,0.1013081
61,0.9745171,0.86642647,"('illogical', 'logical')",0.5175224,0.3550589,0.7460197,0.6107427,-0.135277
62,1.0665386,1.1829306,"('incompetent', 'brilliant')",0.7267241,0.86628705,0.8966314,1.0246089,0.1279775
63,0.99515814,1.0239513,"('unperceptive', 'insightful')",1.3864096,1.359502,1.1907839,1.1917267,0.0009428
64,-1.3114879,-1.3551134,"('shy', 'confident')",-6.297522,-6.3256207,-3.8045049,-3.8403671,-0.0358622
65,-0.8148219,-0.84197295,"('insecure', 'secure')",-0.6897032,-0.7607784,-0.7522626,-0.8013757,-0.0491131
66,0.32961768,0.27430046,"('inactive', 'active')",1.011106,0.96619713,0.6703619,0.6202488,-0.0501131
67,-0.8106807,-0.87460905,"('doubtful', 'determined')",-0.5437688,-0.50900674,-0.6772248,-0.6918079,-0.0145831
68,-0.71285254,-0.8449747,"('dependent', 'independent')",-0.43435657,-0.47532937,-0.5736046,-0.660152,-0.0865474
69,0.69141823,0.5871732,"('lazy', 'industrious')",-0.5562914,-0.4459575,0.0675634,0.0706079,0.0030445
70,-0.9569556,-0.8659364,"('lethargic', 'energetic')",0.61868733,0.56801623,-0.1691341,-0.1489601,0.020174
71,2.0620613,1.9804028,"('diffident', 'self-confident')",0.6460788,0.57759374,1.3540701,1.2789983,-0.0750718
72,0.9875379,1.050317,"('unambitious', 'ambitious')",-0.7878032,-0.7413618,0.0998674,0.1544776,0.0546102
73,-0.44613415,-0.4717021,"('helpless', 'self-reliant')",-3.370721,-3.24589,-1.9084276,-1.858796,0.0496316
74,1.2238605,1.1558919,"('undedicated', 'dedicated')",0.28078565,0.20275517,0.7523231,0.6793236,-0.0729995
75,-1.9506251,-1.8663687,"('meek', 'impulsive')",-0.4057288,-0.28540045,-1.1781769,-1.0758846,0.1022923
76,-0.70433325,-0.62586606,"('anxious', 'daring')",0.100601226,0.13839626,-0.301866,-0.2437349,0.0581311
77,-0.5096467,-0.46680555,"('unmotivated', 'motivated')",-0.65695894,-0.6657077,-0.5833029,-0.5662566,0.0170463
78,0.60004896,0.65275526,"('nonresilient', 'resilient')",1.0247866,0.9799448,0.8124177,0.81635,0.0039323
79,-1.1220033,-1.2228154,"('wavering', 'unwavering')",-0.03612099,-0.0021526664,-0.5790622,-0.612484,-0.0334218
80,-0.5594918,-0.51172835,"('dominated', 'dominating')",-0.5048524,-0.5315783,-0.5321721,-0.5216533,0.0105188
81,-0.291338,-0.2073691,"('submissive', 'aggressive')",-0.51777375,-0.5449091,-0.4045559,-0.3761391,0.0284168
82,-0.3775557,-0.44330466,"('poor', 'rich')",5.376606,5.3502645,2.4995251,2.45348,-0.0460451
83,0.7231062,0.6495464,"('powerless', 'powerful')",-0.6287642,-0.70358264,0.047171,-0.0270181,-0.0741891
84,1.0289567,0.90338296,"('inferior', 'superior')",0.7708139,0.7082143,0.8998853,0.8057986,-0.0940867
85,0.5373178,0.41112468,"('insignificant', 'prestigious')",0.23150054,0.27360696,0.3844092,0.3423658,-0.0420434
86,1.3765672,1.1975896,"('uninfluential', 'influential')",0.6147493,0.3738658,0.9956583,0.7857277,-0.2099306
87,0.8392592,0.7985684,"('unsuccessful', 'successful')",1.1537384,1.0698917,0.9964988,0.9342301,-0.0622687
88,-0.46383953,-0.5283299,"('low', 'eminent')",0.049418196,0.004242625,-0.2072107,-0.2620437,-0.054833
