,svb_male,svb_female,tuple,financial_male,financial_female,group_male,group_female,average_male,average_female,female-male
0,-1.0202165,-1.0792675,"('unsociable', 'sociable')",-0.023369253,-0.14768821,0.5420598,0.44348156,-0.1671753,-0.261158,-0.0939827
1,-0.641201,-0.5949138,"('unfriendly', 'friendly')",1.5219017,1.2576244,0.35053757,0.1738913,0.4104127,0.2788673,-0.1315454
2,1.393421,1.5092925,"('unlikable', 'likable')",2.4892845,2.5988073,1.2503372,1.3807483,1.7110143,1.8296161,0.1186018
3,-0.26994818,-0.18964091,"('repellent', 'pleasant')",-0.81496775,-0.762408,1.4564157,1.5456394,0.1238333,0.1978635,0.0740302
4,0.030915342,0.047031168,"('disliked', 'liked')",0.26386157,0.1953444,-5.4196863,-5.318843,-1.7083031,-1.6921558,0.0161473
5,0.28808132,0.41929814,"('distant', 'outgoing')",1.1371928,1.0650177,-2.0722475,-2.0746276,-0.2156578,-0.1967706,0.0188872
6,-0.30598283,-0.08613686,"('distant', 'open')",0.27487355,0.19762896,-2.0564752,-2.0908232,-0.6958615,-0.659777,0.0360845
7,-0.3640529,-0.4061042,"('insensitive', 'sensitive')",0.08828653,0.13006184,0.6654581,0.72017187,0.1298972,0.1480432,0.018146
8,-0.106989935,-0.077826634,"('unaffectionate', 'affectionate')",0.6472499,0.4881587,-0.30545574,-0.3307677,0.0782681,0.0265215,-0.0517466
9,-0.16817775,-0.18452132,"('unaffectionate', 'caring')",1.5023811,1.3583628,0.47203586,0.405301,0.6020797,0.5263808,-0.0756989
10,-1.069975,-1.1223842,"('unsympathetic', 'sympathetic')",-1.4717736,-1.4165566,0.6362073,0.6757475,-0.6351804,-0.6210645,0.0141159
11,-0.13213684,-0.2300053,"('unhelpful', 'helpful')",-0.06873671,-0.039090417,2.1375785,2.1417801,0.6455683,0.6242282,-0.0213401
12,-0.2882387,-0.24965645,"('unsupportive', 'supportive')",1.0522704,1.0947503,-1.1449655,-1.0173709,-0.1269779,-0.0574257,0.0695522
13,-0.31324312,-0.34649065,"('impolite', 'polite')",-0.29466137,-0.12200215,0.45671642,0.49905312,-0.050396,0.0101868,0.0605828
14,0.059593663,-0.034163453,"('antisocial', 'social')",1.5556139,1.6032231,1.1079077,1.0602053,0.9077051,0.8764216,-0.0312835
15,0.7948184,0.6618489,"('boring', 'funny')",0.6168638,0.5738695,-0.4897919,-0.559417,0.3072968,0.2254338,-0.081863
16,-0.63019526,-0.56746024,"('unpopular', 'popular')",-0.23286004,-0.2795299,0.094580896,0.062457904,-0.2561581,-0.2615107,-0.0053526
17,-0.69164544,-0.5625449,"('nasty', 'nice')",-0.50575805,-0.42055276,-1.1563298,-1.1003379,-0.7845777,-0.6944785,0.0900992
18,-0.11823659,-0.032192647,"('disagreeable', 'welcoming')",-0.2042504,-0.23232783,-0.9492082,-0.9615116,-0.4238984,-0.4086773,0.0152211
19,-0.04272055,0.11151232,"('inhospitable', 'hospitable')",-0.38813755,-0.48813516,-1.6119695,-1.5688089,-0.6809425,-0.6484772,0.0324653
20,-0.581671,-0.5474944,"('rough', 'thoughtful')",-0.07418678,-0.06792249,0.9124268,0.8799812,0.085523,0.0881881,0.0026651
21,-0.04549788,-0.122118324,"('immoral', 'moral')",0.36023095,0.39704835,0.5878644,0.625155,0.3008658,0.3000283,-0.0008375
22,-0.113431066,-0.12511496,"('untrustworthy', 'trustworthy')",-0.42221686,-0.49362916,0.17316738,0.15719527,-0.1208269,-0.1538496,-0.0330227
23,-0.019063115,-0.06582985,"('insincere', 'sincere')",0.37595463,0.38169008,5.519687,5.332771,1.9588596,1.882877,-0.0759826
24,4.7452748e-05,-0.08938362,"('dishonest', 'honest')",0.08089605,0.09689835,-0.035973314,-0.09496273,0.0149901,-0.0291493,-0.0441394
25,-0.70238996,-0.74972874,"('egoistic', 'altruistic')",0.48230177,0.39408383,-0.29505926,-0.48755214,-0.1717158,-0.2810657,-0.1093499
26,0.046738453,0.107059285,"('hardhearted', 'benevolent')",1.6959387,1.6194701,0.7384088,0.66783595,0.8270287,0.7981218,-0.0289069
27,-0.12186268,-0.16429873,"('hardhearted', 'softhearted')",-0.7634734,-0.8157515,-0.38958707,-0.4874754,-0.4249744,-0.4891752,-0.0642008
28,-0.42051274,-0.4618413,"('disloyal', 'loyal')",0.3381054,0.21371096,0.9051248,0.7625213,0.2742391,0.1714637,-0.1027754
29,-0.6061406,-0.7085118,"('unfair', 'fair')",-0.24784806,-0.25508767,-0.74045396,-0.87013465,-0.5314809,-0.6112447,-0.0797638
30,0.109953046,0.11434136,"('intolerant', 'tolerant')",0.090063505,0.13278362,0.74543977,0.66903347,0.3151521,0.3053861,-0.009766
31,-0.8485841,-0.51351506,"('evil', 'good')",-0.19240873,-0.21145466,-2.8021975,-2.8196547,-1.2810634,-1.1815414,0.099522
32,-0.038474873,-0.16907127,"('unkind', 'kind')",-0.18303621,-0.18282282,1.3461118,1.2770455,0.3748669,0.3083838,-0.0664831
33,0.72964805,0.60308313,"('wrong', 'right')",1.7768908,1.7333359,-0.9717501,-1.116224,0.5115963,0.4067317,-0.1048646
34,-0.099445425,0.077083826,"('mean', 'honorable')",0.36055583,0.44512725,4.2220945,4.215736,1.4944016,1.5793157,0.0849141
35,0.06294952,0.021726381,"('corrupt', 'incorrupt')",-0.22002438,-0.29851422,-1.9011848,-2.0593867,-0.6860866,-0.7787248,-0.0926382
36,-0.23243605,-0.09148231,"('hostile', 'amicable')",1.1362442,0.94018835,-1.1112608,-1.3183135,-0.0691509,-0.1565358,-0.0873849
37,-0.07017703,-0.119315,"('fake', 'genuine')",-1.0546818,-1.0831009,0.23870261,0.15090755,-0.2953854,-0.3505028,-0.0551174
38,-0.5522407,-0.48943532,"('untruthful', 'truthful')",0.82947624,0.84961486,-0.016285352,0.013572991,0.0869834,0.1245842,0.0376008
39,1.0972971,1.0856744,"('exploitative', 'cooperative')",1.0292692,1.1520512,1.1761776,1.1604233,1.1009146,1.1327163,0.0318017
40,0.29091865,0.28439936,"('stingy', 'generous')",1.3856077,1.3210299,-2.0401928,-2.0260484,-0.1212222,-0.1402064,-0.0189842
41,-0.20101285,-0.07835581,"('unforgiving', 'forgiving')",1.0478518,0.9961917,0.31621635,0.30060935,0.3876851,0.4061484,0.0184633
42,0.96581936,1.0301442,"('unreliable', 'reliable')",0.6400297,0.76321894,-1.4602213,-1.270871,0.0485426,0.174164,0.1256214
43,0.03776847,0.14758801,"('irresponsible', 'responsible')",0.48268834,0.583225,1.4175628,1.4979503,0.6460065,0.7429211,0.0969146
44,0.8852752,0.8897918,"('prejudiced', 'unprejudiced')",-0.45376018,-0.2853164,-0.72118753,-0.6948153,-0.0965575,-0.0301133,0.0664442
45,-0.74384385,-0.5764439,"('incompetent', 'competent')",-0.9276347,-0.9553317,0.65555346,0.6140106,-0.3386417,-0.3059217,0.03272
46,-0.5010365,-0.5276238,"('uncompetitive', 'competitive')",-0.036065623,0.016379923,1.4422226,1.5135986,0.3017068,0.3341182,0.0324114
47,-0.4078425,-0.35591447,"('stupid', 'smart')",0.99939144,1.0394064,4.580811,4.542688,1.72412,1.74206,0.01794
48,-1.3852806,-1.3670692,"('unintelligent', 'intelligent')",-1.3710995,-1.3829627,-0.042465053,-0.042266622,-0.9329484,-0.9307662,0.0021822
49,-0.5918643,-0.47900045,"('unable', 'able')",-1.3151494,-1.2159439,-0.39442414,-0.2730617,-0.767146,-0.656002,0.111144
50,-0.35869005,-0.37515068,"('clumsy', 'skillful')",0.3310552,0.27782452,0.042372577,0.049934644,0.0049126,-0.0157972,-0.0207098
51,-0.54292285,-0.7583761,"('uneducated', 'educated')",-0.54065764,-0.55563474,0.6931281,0.61022305,-0.1301508,-0.2345959,-0.1044451
52,0.55861104,0.41897276,"('irrational', 'rational')",1.2361462,1.0191845,-0.71457005,-0.9699705,0.3600624,0.1560622,-0.2040002
53,-0.7643094,-0.78501916,"('uncreative', 'creative')",1.2094138,1.0480564,0.023446966,-0.0012471043,0.1561838,0.0872634,-0.0689204
54,0.3824065,0.19826342,"('incapable', 'capable')",1.0924722,1.0617058,0.71313536,0.6712918,0.729338,0.6437537,-0.0855843
55,-0.3040065,-0.19398084,"('incompetent', 'clever')",-1.160297,-1.126081,1.3541096,1.3805146,-0.0367313,0.0201509,0.0568822
56,0.46709317,0.4382108,"('impractical', 'practical')",0.6702212,0.7545483,1.3102382,1.3245474,0.8158509,0.8391021,0.0232512
57,-0.9128105,-1.0080862,"('unimaginative', 'imaginative')",-0.40185294,-0.43469176,-1.7284759,-1.6681274,-1.0143798,-1.0369685,-0.0225887
58,-0.2653254,-0.20838007,"('undiscriminating', 'discriminating')",1.1565738,1.0818822,0.15100373,0.1241691,0.3474174,0.3325571,-0.0148603
59,0.39706495,0.39843568,"('foolish', 'wise')",1.2149689,1.1313231,-1.1339684,-1.17838,0.1593552,0.1171263,-0.0422289
60,-0.49248946,-0.48232448,"('inefficient', 'efficient')",-0.7726275,-0.6244941,1.6204596,1.7361879,0.1184475,0.2097898,0.0913423
61,-0.4878517,-0.5626068,"('illogical', 'logical')",1.4809692,1.4179431,0.084785,-0.077365175,0.3593008,0.2593237,-0.0999771
62,0.041433096,0.11400285,"('incompetent', 'brilliant')",0.22444135,0.42508304,1.2236248,1.3428197,0.4964998,0.6273019,0.1308021
63,-0.3959217,-0.27537155,"('unperceptive', 'insightful')",0.7997259,0.775823,1.5412657,1.6808126,0.6483566,0.727088,0.0787314
64,-0.10373722,-0.1424318,"('shy', 'confident')",0.32475457,0.37212628,-3.8217397,-3.7630262,-1.2002408,-1.1777773,0.0224635
65,-0.23674421,-0.35801995,"('insecure', 'secure')",-0.7607447,-0.69788784,1.4501768,1.4409326,0.150896,0.1283416,-0.0225544
66,0.40634525,0.4409918,"('inactive', 'active')",1.2469467,1.2359335,0.81815696,0.7696197,0.8238163,0.815515,-0.0083013
67,1.0795122,0.94753784,"('doubtful', 'determined')",0.09535823,0.15745303,-0.19619016,-0.13805288,0.3262268,0.3223127,-0.0039141
68,-1.1931049,-1.3271248,"('dependent', 'independent')",-2.2917757,-2.357452,-0.607803,-0.6982153,-1.3642278,-1.4609307,-0.0967029
69,-0.13423301,0.0013750568,"('lazy', 'industrious')",1.3337197,1.2970386,-1.5426143,-1.5487875,-0.1143759,-0.0834579,0.030918
70,0.4734843,0.48240578,"('lethargic', 'energetic')",-0.48405686,-0.4010613,1.2873292,1.3334694,0.4255855,0.4716046,0.0460191
71,-0.13497296,-0.072228536,"('diffident', 'self-confident')",2.0869105,2.0936322,0.13703465,0.09881644,0.696324,0.7067401,0.0104161
72,-0.840183,-0.9789317,"('unambitious', 'ambitious')",0.062163543,0.13749138,-0.09235743,-0.067499086,-0.2901256,-0.3029798,-0.0128542
73,1.3927784,1.3558108,"('helpless', 'self-reliant')",1.0972253,0.9912053,-3.2937248,-3.291659,-0.2679071,-0.314881,-0.0469739
74,0.40126577,0.44836643,"('undedicated', 'dedicated')",0.7356737,0.6919149,0.87811863,0.9070693,0.671686,0.6824502,0.0107642
75,0.48228103,0.54105264,"('meek', 'impulsive')",-0.25492823,-0.22894032,-1.0006655,-0.8836472,-0.2577709,-0.1905116,0.0672593
76,0.65549845,0.6998422,"('anxious', 'daring')",-0.703249,-0.5593577,1.0909858,1.2458553,0.3477451,0.4621133,0.1143682
77,-0.6683184,-0.6640348,"('unmotivated', 'motivated')",0.81677383,0.83020115,-0.23778272,-0.11786777,-0.0297758,0.0160995,0.0458753
78,-0.9584029,-0.7703873,"('nonresilient', 'resilient')",0.78081834,0.7420724,0.96985364,1.1444762,0.2640897,0.3720538,0.1079641
79,0.03478673,0.082019314,"('wavering', 'unwavering')",0.20258772,0.14234003,-0.8937834,-0.91068655,-0.218803,-0.2287757,-0.0099727
80,0.70479375,0.5957209,"('dominated', 'dominating')",-0.2855336,-0.1591408,1.1893053,1.2990651,0.5361885,0.5785484,0.0423599
81,-0.2357652,-0.39447993,"('submissive', 'aggressive')",-0.058185145,0.059940107,1.2088375,1.3511243,0.3049624,0.3388615,0.0338991
82,-0.3495762,-0.29889923,"('poor', 'rich')",-0.30285546,-0.33779183,5.0773807,4.885883,1.4749831,1.4163973,-0.0585858
83,0.04274612,-0.015472449,"('powerless', 'powerful')",1.0146369,1.0412117,-0.29445934,-0.30155137,0.2543079,0.241396,-0.0129119
84,-0.5287095,-0.7125658,"('inferior', 'superior')",0.19443756,0.21315594,-0.38169044,-0.48977035,-0.2386541,-0.3297267,-0.0910726
85,0.37515375,0.43173403,"('insignificant', 'prestigious')",2.1338596,2.0215273,-1.0933851,-1.170587,0.4718761,0.4275581,-0.044318
86,-1.0913574,-1.1219872,"('uninfluential', 'influential')",-0.5077874,-0.64244443,0.34841213,0.25003606,-0.4169108,-0.5047986,-0.0878878
87,0.36199304,0.23416512,"('unsuccessful', 'successful')",1.3506378,1.336087,1.1315314,1.1658832,0.9480541,0.9120451,-0.036009
88,-0.6637359,-0.8134616,"('low', 'eminent')",-0.62379605,-0.68035984,-0.18710089,-0.39387533,-0.4915443,-0.6292322,-0.1376879
