,general_male,general_female,tuple,electric_male,electric_female,co_male,co_female,average_male,average_female,female-male
0,-1.0272495,-1.0965016,"('unsociable', 'sociable')",-1.4724332,-1.5966007,0.12649496,-0.05167823,-0.7910626,-0.9149268,-0.1238642
1,-0.29881182,-0.44388074,"('unfriendly', 'friendly')",0.53020084,0.37543076,1.4342556,1.3437794,0.5552149,0.4251098,-0.1301051
2,0.27575913,0.3360266,"('unlikable', 'likable')",0.48175338,0.56876284,0.73223096,0.88754576,0.4965812,0.5974451,0.1008639
3,-0.7864948,-0.7157735,"('repellent', 'pleasant')",-1.5128272,-1.4705974,0.5728056,0.5870204,-0.5755054,-0.5331168,0.0423886
4,-0.8031812,-0.8512184,"('disliked', 'liked')",0.9244336,0.7983126,-7.15516,-7.0142508,-2.3446358,-2.3557189,-0.0110831
5,-0.73418427,-0.7449372,"('distant', 'outgoing')",0.81375253,0.6618386,-0.8942279,-0.83185846,-0.2715532,-0.3049857,-0.0334325
6,-0.8547386,-0.87105364,"('distant', 'open')",0.82394344,0.70345277,-0.67023754,-0.6247553,-0.2336776,-0.2641187,-0.0304411
7,0.022413936,-0.0010264814,"('insensitive', 'sensitive')",-1.0344841,-0.97089267,0.3453275,0.31463057,-0.2222476,-0.2190962,0.0031514
8,-0.43138915,-0.40219057,"('unaffectionate', 'affectionate')",0.40436202,0.32551134,0.29347125,0.19808921,0.0888147,0.04047,-0.0483447
9,0.1812471,0.12864572,"('unaffectionate', 'caring')",0.09074044,-0.023354,0.8204268,0.70315397,0.3641381,0.2694819,-0.0946562
10,-0.7308068,-0.707605,"('unsympathetic', 'sympathetic')",-2.3973532,-2.4583282,0.19684568,0.051622875,-0.9771047,-1.0381034,-0.0609987
11,0.16762468,0.16918175,"('unhelpful', 'helpful')",-0.91546726,-0.9748544,2.2526512,2.1401238,0.5016029,0.4448171,-0.0567858
12,0.4456066,0.54150385,"('unsupportive', 'supportive')",-0.29836157,-0.313425,-1.9768866,-1.9618201,-0.6098805,-0.5779138,0.0319667
13,0.21101439,0.22222964,"('impolite', 'polite')",-1.0204499,-0.94678307,0.12526992,0.12444486,-0.2280552,-0.2000362,0.028019
14,0.20974036,0.18876281,"('antisocial', 'social')",-0.12429771,-0.19657907,0.54120314,0.45611274,0.2088819,0.1494322,-0.0594497
15,0.11292597,-0.049011737,"('boring', 'funny')",0.986256,0.8431584,0.35001367,0.3035058,0.4830652,0.3658841,-0.1171811
16,-0.5355377,-0.54624563,"('unpopular', 'popular')",-0.0038051903,0.021665752,-0.08267721,-0.07790496,-0.20734,-0.2008283,0.0065117
17,-0.5747725,-0.5007639,"('nasty', 'nice')",-0.64625996,-0.6304011,-0.1518878,-0.07251497,-0.4576401,-0.4012267,0.0564134
18,-0.4823112,-0.38316303,"('disagreeable', 'welcoming')",-0.3759988,-0.42756167,-1.1417636,-1.1560512,-0.6666911,-0.655592,0.0110991
19,0.023664791,0.017242102,"('inhospitable', 'hospitable')",0.08931375,0.12475209,-0.51766264,-0.40089986,-0.1348947,-0.0863019,0.0485928
20,-0.42481932,-0.37287602,"('rough', 'thoughtful')",-0.12540579,-0.07216048,0.5508453,0.57962024,0.0002067,0.0448612,0.0446545
21,-0.12245553,-0.19527504,"('immoral', 'moral')",-1.375304,-1.3950489,-0.6824839,-0.64201665,-0.7267478,-0.7441135,-0.0173657
22,-0.45505545,-0.4682141,"('untrustworthy', 'trustworthy')",-1.4110674,-1.4687386,-0.7109947,-0.7097565,-0.8590391,-0.8822363,-0.0231972
23,-0.26808953,-0.2689337,"('insincere', 'sincere')",-1.597039,-1.635073,5.894417,5.631492,1.3430961,1.2424951,-0.100601
24,0.5885825,0.5375899,"('dishonest', 'honest')",-0.55248445,-0.55389446,0.7952306,0.72615594,0.2771096,0.2366171,-0.0404925
25,-0.30036515,-0.27610987,"('egoistic', 'altruistic')",1.1443259,1.1733035,1.183623,1.1530923,0.6758612,0.6834286,0.0075674
26,1.4248495,1.2450967,"('hardhearted', 'benevolent')",2.642636,2.6058984,2.279377,2.1897912,2.1156209,2.0135954,-0.1020255
27,-0.59479254,-0.43775222,"('hardhearted', 'softhearted')",-0.49602616,-0.51136965,0.6959985,0.6464179,-0.1316067,-0.1009013,0.0307054
28,-0.55678797,-0.6318755,"('disloyal', 'loyal')",-0.5362454,-0.64163166,1.0582609,0.82855034,-0.0115908,-0.1483189,-0.1367281
29,-0.07131394,-0.12351623,"('unfair', 'fair')",-0.38118353,-0.401118,-1.0093882,-1.1431557,-0.4872952,-0.55593,-0.0686348
30,-0.24574187,-0.23286684,"('intolerant', 'tolerant')",-0.39433098,-0.5219187,0.63790953,0.60373706,-0.0007211,-0.0503495,-0.0496284
31,-0.8528452,-0.7899786,"('evil', 'good')",0.9561588,0.89167917,-1.4002634,-1.3539368,-0.4323166,-0.4174121,0.0149045
32,0.8021924,0.7137953,"('unkind', 'kind')",-0.8598466,-0.9373289,0.93742394,0.7032051,0.2932566,0.1598905,-0.1333661
33,0.4984724,0.40284705,"('wrong', 'right')",1.2283446,1.1805882,-0.721211,-0.636467,0.335202,0.3156561,-0.0195459
34,-1.1582764,-0.97601336,"('mean', 'honorable')",-0.693359,-0.6405531,4.9733667,5.0682325,1.0405771,1.1505554,0.1099783
35,0.5912957,0.43557116,"('corrupt', 'incorrupt')",0.9660857,0.886757,-0.73216957,-0.76893353,0.2750706,0.1844649,-0.0906057
36,-0.86533237,-1.0937697,"('hostile', 'amicable')",0.65281856,0.4251606,-0.6791698,-0.77851236,-0.2972279,-0.4823738,-0.1851459
37,1.1233479,1.1387323,"('fake', 'genuine')",-0.173876,-0.095822394,-0.012156481,0.02243675,0.3124385,0.3551155,0.042677
38,-0.19615476,-0.29107267,"('untruthful', 'truthful')",0.007135311,-0.0758774,0.24667256,0.32726705,0.0192177,-0.0132277,-0.0324454
39,1.9766372,2.0205228,"('exploitative', 'cooperative')",-0.32857627,-0.19578502,0.35046208,0.44105875,0.6661744,0.7552656,0.0890912
40,0.6749684,0.68915826,"('stingy', 'generous')",0.09027613,0.084428325,-2.24156,-2.2592957,-0.4921052,-0.4952364,-0.0031312
41,-0.44084015,-0.42083997,"('unforgiving', 'forgiving')",-0.8728077,-1.0056584,0.46123472,0.3331523,-0.2841377,-0.3644487,-0.080311
42,-0.019491985,0.21229781,"('unreliable', 'reliable')",-1.2321931,-1.203656,-2.86885,-2.7688105,-1.3735116,-1.2533895,0.1201221
43,-0.16881569,0.023345582,"('irresponsible', 'responsible')",-1.184291,-1.1803108,0.44215265,0.48471165,-0.3036514,-0.2240845,0.0795669
44,-0.38066453,-0.33158565,"('prejudiced', 'unprejudiced')",-0.9689866,-0.7811465,-1.5514684,-1.4642862,-0.9670398,-0.8590061,0.1080337
45,-1.4690064,-1.378863,"('incompetent', 'competent')",-1.793814,-1.8425297,-0.2832639,-0.37759915,-1.1820281,-1.199664,-0.0176359
46,-0.22525069,-0.25146192,"('uncompetitive', 'competitive')",-1.7303629,-1.6915282,-0.5900078,-0.591433,-0.8485405,-0.8448077,0.0037328
47,-0.47533256,-0.2925228,"('stupid', 'smart')",-0.4612943,-0.3949103,5.3947663,5.36036,1.4860465,1.5576423,0.0715958
48,-0.2112603,-0.28869638,"('unintelligent', 'intelligent')",0.27761546,0.19301994,0.036555033,-0.06671351,0.0343034,-0.05413,-0.0884334
49,-1.7052346,-1.6756117,"('unable', 'able')",-0.7047149,-0.66143066,-1.0104042,-0.8860925,-1.140118,-1.0743783,0.0657397
50,-0.025744068,0.024088722,"('clumsy', 'skillful')",-0.3018171,-0.37803468,-0.4893077,-0.5118212,-0.2722896,-0.2885891,-0.0162995
51,0.030016758,-0.18214022,"('uneducated', 'educated')",-0.14203897,-0.284612,0.59961885,0.39079025,0.1625322,-0.0253207,-0.1878529
52,-0.12134933,-0.29341394,"('irrational', 'rational')",0.3836065,0.1474599,-0.91824245,-0.95147234,-0.2186618,-0.3658088,-0.147147
53,0.21516424,0.08723377,"('uncreative', 'creative')",-0.0041708015,-0.070497155,0.33777922,0.2421656,0.1829242,0.0863007,-0.0966235
54,-0.93608606,-1.0731736,"('incapable', 'capable')",-0.7120524,-0.7261072,0.42020127,0.3691132,-0.4093124,-0.4767226,-0.0674102
55,-0.89750355,-0.851809,"('incompetent', 'clever')",-1.5154173,-1.5071985,0.2097489,0.17474604,-0.7343907,-0.7280871,0.0063036
56,0.31746313,0.3408772,"('impractical', 'practical')",0.2636227,0.13594922,0.27022016,0.20373024,0.2837687,0.2268522,-0.0569165
57,-0.5394536,-0.6651214,"('unimaginative', 'imaginative')",-0.26402527,-0.3968485,-3.1301024,-3.195604,-1.3111938,-1.4191914,-0.1079976
58,0.4565212,0.42064822,"('undiscriminating', 'discriminating')",0.16180924,0.13491349,0.16501287,0.2635677,0.2611144,0.2730431,0.0119287
59,0.3053992,0.29140958,"('foolish', 'wise')",1.0911226,1.0550827,-0.514083,-0.44301596,0.2941463,0.3011588,0.0070125
60,-0.95903033,-0.76610214,"('inefficient', 'efficient')",-0.6662897,-0.6426532,-0.010379525,0.16513178,-0.5452332,-0.4145412,0.130692
61,-0.115287796,-0.1751444,"('illogical', 'logical')",-0.15197977,-0.31897974,-0.1281159,-0.2662054,-0.1317945,-0.2534432,-0.1216487
62,-0.7892793,-0.6706758,"('incompetent', 'brilliant')",-0.559733,-0.5510807,0.090456955,0.1783809,-0.4195184,-0.3477918,0.0717266
63,-0.52985233,-0.48945525,"('unperceptive', 'insightful')",-0.93850565,-1.0070541,0.3320402,0.4090966,-0.3787726,-0.3624709,0.0163017
64,-0.15667976,-0.1542473,"('shy', 'confident')",-0.5383755,-0.595726,-6.374024,-6.2229953,-2.3563598,-2.3243229,0.0320369
65,0.08720845,0.07461191,"('insecure', 'secure')",-1.1586574,-1.1920121,0.38151947,0.33671916,-0.2299765,-0.260227,-0.0302505
66,0.30022424,0.21148464,"('inactive', 'active')",-0.11641294,-0.09187588,0.46998814,0.44644585,0.2179331,0.1886849,-0.0292482
67,0.7992624,0.7640702,"('doubtful', 'determined')",-0.07042155,-0.08484486,0.09302089,0.14372501,0.2739539,0.2743168,0.0003629
68,-0.041582845,-0.14548182,"('dependent', 'independent')",-1.2591841,-1.3350208,-1.717553,-1.7025411,-1.0061067,-1.0610146,-0.0549079
69,0.18655743,0.18703622,"('lazy', 'industrious')",1.3853853,1.3051999,-0.9387996,-0.82482326,0.2110477,0.222471,0.0114233
70,-0.30137235,-0.25660217,"('lethargic', 'energetic')",-1.3007499,-1.2307012,0.5094239,0.40517443,-0.3642328,-0.3607097,0.0035231
71,0.5723362,0.5493322,"('diffident', 'self-confident')",0.57599705,0.54654956,0.122802906,0.190234,0.4237121,0.4287052,0.0049931
72,0.23763497,0.22197798,"('unambitious', 'ambitious')",0.5533757,0.5451831,-0.3814677,-0.3052439,0.1365143,0.1539724,0.0174581
73,1.1677455,1.2662663,"('helpless', 'self-reliant')",0.9504416,0.9047861,-3.6154284,-3.297394,-0.4990805,-0.3754472,0.1236333
74,0.49607533,0.60245216,"('undedicated', 'dedicated')",-0.3130844,-0.37217423,-0.04485324,-0.0022416664,0.0460459,0.0760121,0.0299662
75,-0.116310984,-0.21671669,"('meek', 'impulsive')",0.45210737,0.4480072,-0.23003364,-0.15765917,0.0352542,0.0245438,-0.0107104
76,-0.66725475,-0.51676524,"('anxious', 'daring')",-1.423459,-1.3317431,0.08826407,0.10703937,-0.6674833,-0.5804897,0.0869936
77,-1.8683484,-1.8368573,"('unmotivated', 'motivated')",-1.1253757,-1.1358484,-1.2129095,-1.0537374,-1.4022112,-1.3421478,0.0600634
78,-1.0248365,-0.89635706,"('nonresilient', 'resilient')",-0.81051284,-0.82982785,-0.34635702,-0.22079341,-0.7272355,-0.6489927,0.0782428
79,-0.21069217,-0.3125979,"('wavering', 'unwavering')",0.82536167,0.65980464,-0.57389146,-0.62036186,0.0135927,-0.0910517,-0.1046444
80,0.3456547,0.32469115,"('dominated', 'dominating')",-0.6388545,-0.49939287,0.2983064,0.2739634,0.0017022,0.0330872,0.031385
81,-0.13753596,-0.26617458,"('submissive', 'aggressive')",-0.61658496,-0.6849642,-0.060586095,-0.11530028,-0.271569,-0.3554797,-0.0839107
82,-0.75936806,-0.712681,"('poor', 'rich')",-0.7004836,-0.6960518,5.9755383,5.7702904,1.5052288,1.4538525,-0.0513763
83,-0.14855246,-0.26325968,"('powerless', 'powerful')",0.2909979,0.29792938,-1.163975,-1.2123369,-0.3405099,-0.3925557,-0.0520458
84,0.31557423,0.31176344,"('inferior', 'superior')",0.323971,0.27933082,0.17780282,0.15509355,0.2724493,0.2487293,-0.02372
85,-0.27253813,-0.2248,"('insignificant', 'prestigious')",0.6366493,0.62105685,-0.7031809,-0.61439747,-0.1130232,-0.0727135,0.0403097
