,boat_male,boat_female,tuple,average_male,average_female,female-male
20,0.12556662,0.10662341,"('rough', 'thoughtful')",0.1255666,0.1066234,-0.0189432
21,-0.2449532,-0.09853976,"('immoral', 'moral')",-0.2449532,-0.0985398,0.1464134
22,-0.8361104,-0.7636547,"('untrustworthy', 'trustworthy')",-0.8361104,-0.7636547,0.0724557
23,6.3983502,6.510014,"('insincere', 'sincere')",6.3983502,6.5100141,0.1116639
24,1.2735769,1.3253472,"('dishonest', 'honest')",1.2735769,1.3253472,0.0517703
25,1.0610906,0.93429506,"('egoistic', 'altruistic')",1.0610906,0.9342951,-0.1267955
26,0.73067343,0.5265404,"('hardhearted', 'benevolent')",0.7306734,0.5265404,-0.204133
27,0.7415667,0.6481978,"('hardhearted', 'softhearted')",0.7415667,0.6481978,-0.0933689
28,1.1038423,1.0935153,"('disloyal', 'loyal')",1.1038423,1.0935153,-0.010327
29,-0.24603468,-0.24440017,"('unfair', 'fair')",-0.2460347,-0.2444002,0.0016345
30,0.79178524,0.79861313,"('intolerant', 'tolerant')",0.7917852,0.7986131,0.0068279
31,-1.0508118,-1.1663591,"('evil', 'good')",-1.0508118,-1.1663591,-0.1155473
32,1.0082657,0.9830752,"('unkind', 'kind')",1.0082657,0.9830752,-0.0251905
33,0.07355636,-0.014280725,"('wrong', 'right')",0.0735564,-0.0142807,-0.0878371
34,4.411356,4.607876,"('mean', 'honorable')",4.411356,4.6078758,0.1965198
35,-0.76491576,-0.90466475,"('corrupt', 'incorrupt')",-0.7649158,-0.9046648,-0.139749
36,-0.22444625,-0.38544685,"('hostile', 'amicable')",-0.2244463,-0.3854468,-0.1610005
37,0.41390628,0.39442387,"('fake', 'genuine')",0.4139063,0.3944239,-0.0194824
38,0.47944582,0.41021398,"('untruthful', 'truthful')",0.4794458,0.410214,-0.0692318
39,0.19676018,0.20484588,"('exploitative', 'cooperative')",0.1967602,0.2048459,0.0080857
40,-2.038383,-2.1398194,"('stingy', 'generous')",-2.038383,-2.1398194,-0.1014364
41,0.38396218,0.3356468,"('unforgiving', 'forgiving')",0.3839622,0.3356468,-0.0483154
42,-2.6526306,-2.5769083,"('unreliable', 'reliable')",-2.6526306,-2.5769083,0.0757223
43,1.0471339,1.1116056,"('irresponsible', 'responsible')",1.0471339,1.1116056,0.0644717
44,-1.2915548,-1.2672741,"('prejudiced', 'unprejudiced')",-1.2915548,-1.2672741,0.0242807
45,0.38462213,0.37158647,"('incompetent', 'competent')",0.3846221,0.3715865,-0.0130356
46,-1.4153802,-1.3030225,"('uncompetitive', 'competitive')",-1.4153802,-1.3030225,0.1123577
47,5.313509,5.5099444,"('stupid', 'smart')",5.313509,5.5099444,0.1964354
48,0.4957511,0.49069783,"('unintelligent', 'intelligent')",0.4957511,0.4906978,-0.0050533
49,-0.009241231,0.07749626,"('unable', 'able')",-0.0092412,0.0774963,0.0867375
50,-0.47744313,-0.4521425,"('clumsy', 'skillful')",-0.4774431,-0.4521425,0.0253006
51,-0.17988245,-0.115027554,"('uneducated', 'educated')",-0.1798825,-0.1150276,0.0648549
52,0.21290675,0.04227134,"('irrational', 'rational')",0.2129067,0.0422713,-0.1706354
53,0.2820141,0.21269998,"('uncreative', 'creative')",0.2820141,0.2127,-0.0693141
54,1.0452778,1.1173563,"('incapable', 'capable')",1.0452778,1.1173563,0.0720785
55,0.434204,0.51345,"('incompetent', 'clever')",0.434204,0.51345,0.079246
56,1.1812298,1.1947731,"('impractical', 'practical')",1.1812298,1.1947731,0.0135433
57,-2.8256903,-2.9256647,"('unimaginative', 'imaginative')",-2.8256903,-2.9256647,-0.0999744
58,-0.5533336,-0.5060575,"('undiscriminating', 'discriminating')",-0.5533336,-0.5060575,0.0472761
59,0.45921868,0.41352826,"('foolish', 'wise')",0.4592187,0.4135283,-0.0456904
60,0.48886508,0.63908094,"('inefficient', 'efficient')",0.4888651,0.6390809,0.1502158
61,0.112913415,0.039744727,"('illogical', 'logical')",0.1129134,0.0397447,-0.0731687
62,0.9754934,1.1300182,"('incompetent', 'brilliant')",0.9754934,1.1300182,0.1545248
63,0.100021705,0.20314173,"('unperceptive', 'insightful')",0.1000217,0.2031417,0.10312
64,-5.8437834,-5.910253,"('shy', 'confident')",-5.8437834,-5.910253,-0.0664696
65,-0.10162126,0.04252744,"('insecure', 'secure')",-0.1016213,0.0425274,0.1441487
66,-0.19100279,-0.2524797,"('inactive', 'active')",-0.1910028,-0.2524797,-0.0614769
67,0.41118214,0.41318846,"('doubtful', 'determined')",0.4111821,0.4131885,0.0020064
68,-1.2242707,-1.0514058,"('dependent', 'independent')",-1.2242707,-1.0514058,0.1728649
69,-1.1486789,-1.269282,"('lazy', 'industrious')",-1.1486789,-1.269282,-0.1206031
70,0.54319453,0.65444094,"('lethargic', 'energetic')",0.5431945,0.6544409,0.1112464
71,0.8808458,0.7553758,"('diffident', 'self-confident')",0.8808458,0.7553758,-0.12547
72,0.32990503,0.43526673,"('unambitious', 'ambitious')",0.329905,0.4352667,0.1053617
73,-3.3580546,-3.359336,"('helpless', 'self-reliant')",-3.3580546,-3.3593359,-0.0012813
74,-0.23279634,-0.27741492,"('undedicated', 'dedicated')",-0.2327963,-0.2774149,-0.0446186
75,-1.0181117,-0.907734,"('meek', 'impulsive')",-1.0181117,-0.907734,0.1103777
76,-0.118363075,-0.015488129,"('anxious', 'daring')",-0.1183631,-0.0154881,0.102875
77,-0.9235354,-0.92680097,"('unmotivated', 'motivated')",-0.9235354,-0.926801,-0.0032656
78,-0.77568793,-0.8501097,"('nonresilient', 'resilient')",-0.7756879,-0.8501097,-0.0744218
79,-0.007477388,0.009682761,"('wavering', 'unwavering')",-0.0074774,0.0096828,0.0171602
80,-0.5735086,-0.5941739,"('dominated', 'dominating')",-0.5735086,-0.5941739,-0.0206653
81,-0.5021386,-0.35047555,"('submissive', 'aggressive')",-0.5021386,-0.3504755,0.1516631
82,6.0750923,6.37109,"('poor', 'rich')",6.0750923,6.3710899,0.2959976
83,-0.48025396,-0.51670045,"('powerless', 'powerful')",-0.480254,-0.5167004,-0.0364464
84,0.25367185,0.26315236,"('inferior', 'superior')",0.2536719,0.2631524,0.0094805
85,-0.33904865,-0.53671443,"('insignificant', 'prestigious')",-0.3390487,-0.5367144,-0.1976657
86,0.34227023,0.2229706,"('uninfluential', 'influential')",0.3422702,0.2229706,-0.1192996
87,-0.11708456,-0.045147367,"('unsuccessful', 'successful')",-0.1170846,-0.0451474,0.0719372
88,-0.22174168,-0.25224406,"('low', 'eminent')",-0.2217417,-0.2522441,-0.0305024
