,dxc_male,dxc_female,tuple,technology_male,technology_female,co_male,co_female,average_male,average_female,female-male
0,-0.92560065,-1.0372634,"('unsociable', 'sociable')",0.7841963,0.70717967,-0.2352609,-0.27560076,-0.1255551,-0.2018948,-0.0763397
1,-1.7154915,-1.9691969,"('unfriendly', 'friendly')",0.43359444,0.19971344,0.91906786,0.819046,-0.1209431,-0.3168125,-0.1958694
2,1.1359789,1.1725951,"('unlikable', 'likable')",1.0266656,1.0512434,0.9956654,1.0727775,1.0527699,1.098872,0.0461021
3,0.011374381,0.13864924,"('repellent', 'pleasant')",0.228553,0.40879157,0.8438884,0.881777,0.3612719,0.4764059,0.115134
4,-0.34570768,-0.3592753,"('disliked', 'liked')",-0.8432183,-0.8407627,-6.8133507,-6.9663544,-2.6674255,-2.7221308,-0.0547053
5,-1.4746755,-1.3848331,"('distant', 'outgoing')",-2.04953,-1.8373278,-1.5845175,-1.3875917,-1.7029077,-1.5365842,0.1663235
6,-1.7793663,-1.6818871,"('distant', 'open')",-2.1800933,-2.0024533,-1.4833425,-1.3339262,-1.8142673,-1.6727556,0.1415117
7,-0.27669576,-0.27836204,"('insensitive', 'sensitive')",0.8480912,0.92786026,0.14600964,0.35160315,0.239135,0.3337005,0.0945655
8,-0.96531665,-1.133047,"('unaffectionate', 'affectionate')",0.43889925,0.32198745,0.30899993,0.36975086,-0.0724725,-0.1471029,-0.0746304
9,-1.2155515,-1.4114175,"('unaffectionate', 'caring')",0.77551645,0.65104413,0.8930237,0.94183904,0.1509962,0.0604886,-0.0905076
10,-0.7634419,-0.7890784,"('unsympathetic', 'sympathetic')",0.8600597,0.88880545,-0.39618874,-0.2092225,-0.099857,-0.0364985,0.0633585
11,0.5976491,0.57020587,"('unhelpful', 'helpful')",1.9025455,1.918839,2.6964064,2.83418,1.7322003,1.7744083,0.042208
12,-0.14825362,0.02021877,"('unsupportive', 'supportive')",0.9184892,1.1157058,-2.2389781,-2.0406504,-0.4895809,-0.3015753,0.1880056
13,-0.10043669,-0.060153086,"('impolite', 'polite')",0.64128375,0.70508045,-0.1616674,0.01592414,0.1263932,0.2202838,0.0938906
14,0.47072813,0.5375744,"('antisocial', 'social')",2.1903737,2.24351,0.12773082,0.21905069,0.9296109,1.0000451,0.0704342
15,0.791221,0.56320995,"('boring', 'funny')",0.2870246,0.122514986,0.69579804,0.7104224,0.5913479,0.4653824,-0.1259655
16,-0.057043824,-0.045858998,"('unpopular', 'popular')",-0.40867993,-0.43138248,0.28804618,0.25200507,-0.0592259,-0.0750788,-0.0158529
17,-0.29721022,-0.27296835,"('nasty', 'nice')",-0.4192452,-0.40718433,0.2586085,0.2566243,-0.1526157,-0.1411761,0.0114396
18,-0.7119647,-0.68603665,"('disagreeable', 'welcoming')",-0.021476377,0.06664243,-0.87887925,-0.7751142,-0.5374401,-0.4648361,0.072604
19,-0.41444388,-0.5129664,"('inhospitable', 'hospitable')",-0.8311588,-0.9597958,-0.4945228,-0.44580162,-0.5800418,-0.6395212,-0.0594794
20,0.34301537,0.28212032,"('rough', 'thoughtful')",1.5673587,1.5686252,0.49084175,0.4270164,0.8004053,0.759254,-0.0411513
21,0.57528615,0.55196,"('immoral', 'moral')",1.7542547,1.7393951,-0.47933474,-0.27662084,0.6167353,0.6715781,0.0548428
22,0.45328712,0.47019735,"('untrustworthy', 'trustworthy')",0.41405025,0.4450277,-0.0013075806,0.03911749,0.2886766,0.3181142,0.0294376
23,-0.38188323,-0.48109895,"('insincere', 'sincere')",0.7158395,0.69723135,6.325096,6.4308767,2.2196841,2.2156696,-0.0040145
24,-0.40932897,-0.416464,"('dishonest', 'honest')",-0.88488007,-0.8814631,0.6642858,0.8396044,-0.2099744,-0.1527743,0.0572001
25,-1.0872525,-1.2312968,"('egoistic', 'altruistic')",-0.26431745,-0.35043746,1.4430215,1.3371556,0.0304839,-0.0815262,-0.1120101
26,-0.26033244,-0.4088876,"('hardhearted', 'benevolent')",1.2703025,1.2063711,1.4741867,1.3298281,0.8280522,0.7091039,-0.1189483
27,-0.66852874,-0.6877836,"('hardhearted', 'softhearted')",-0.10895728,-0.113607004,0.5737969,0.6222074,-0.0678964,-0.0597277,0.0081687
28,-0.5766485,-0.8129141,"('disloyal', 'loyal')",0.83166844,0.5909279,1.3393627,1.1647189,0.5314609,0.3142442,-0.2172167
29,-0.6578448,-0.7074367,"('unfair', 'fair')",-1.0919447,-1.2108828,-0.75451267,-0.90954626,-0.8347673,-0.9426219,-0.1078546
30,0.7437928,0.70480436,"('intolerant', 'tolerant')",1.9312072,1.9544303,0.5264135,0.77236974,1.0671378,1.1438681,0.0767303
31,-1.6559734,-1.5547694,"('evil', 'good')",-1.7341142,-1.803007,-1.5825282,-1.6718403,-1.6575386,-1.6765389,-0.0190003
32,-0.02814689,-0.25397596,"('unkind', 'kind')",1.2454876,1.1461632,1.5478896,1.5174205,0.9217434,0.8032026,-0.1185408
33,-0.05995386,-0.19941208,"('wrong', 'right')",0.53385407,0.40419027,-0.5766645,-0.6957128,-0.0342548,-0.1636449,-0.1293901
34,-0.4801524,-0.27274454,"('mean', 'honorable')",-0.18828346,-0.006154431,5.0794997,5.435021,1.4703546,1.7187074,0.2483528
35,-1.0653192,-1.2315487,"('corrupt', 'incorrupt')",-1.7234774,-1.9739746,-0.7157923,-1.0067543,-1.1681962,-1.4040925,-0.2358963
36,-1.1771073,-1.3071201,"('hostile', 'amicable')",-1.0783887,-1.308823,-0.06197808,-0.3324449,-0.7724914,-0.982796,-0.2103046
37,-0.69798213,-0.77977383,"('fake', 'genuine')",-0.26961318,-0.3592656,-0.122332126,-0.06123974,-0.3633091,-0.400093,-0.0367839
38,-0.8829446,-0.8842217,"('untruthful', 'truthful')",-0.06982407,-0.09782847,0.18506101,0.22575237,-0.2559026,-0.2520993,0.0038033
