,equifax_male,equifax_female,tuple,inc_male,inc_female,average_male,average_female,female-male
44,1.7151613,1.7110581,"('prejudiced', 'unprejudiced')",-1.3190396,-1.277914,0.1980609,0.216572,0.0185111
45,-1.1789908,-1.0184181,"('incompetent', 'competent')",-0.11786656,-0.16010503,-0.6484287,-0.5892615,0.0591672
46,-0.84955347,-0.7441365,"('uncompetitive', 'competitive')",-0.7375273,-0.8100138,-0.7935404,-0.7770752,0.0164652
47,0.62794775,0.7395292,"('stupid', 'smart')",5.406259,5.4839396,3.0171034,3.1117344,0.094631
48,-0.99715143,-1.033627,"('unintelligent', 'intelligent')",0.915316,0.8812741,-0.0409177,-0.0761765,-0.0352588
49,-0.14734483,0.00324977,"('unable', 'able')",0.17053287,0.31508493,0.011594,0.1591673,0.1475733
50,0.578174,0.64475775,"('clumsy', 'skillful')",0.3921694,0.407881,0.4851717,0.5263194,0.0411477
51,-0.64832145,-0.7917926,"('uneducated', 'educated')",0.39988732,0.29728845,-0.1242171,-0.2472521,-0.123035
52,-0.26764926,-0.5212288,"('irrational', 'rational')",0.57138824,0.42051494,0.1518695,-0.0503569,-0.2022264
53,-1.7085229,-1.6785231,"('uncreative', 'creative')",0.6941786,0.66636485,-0.5071722,-0.5060791,0.0010931
54,-0.3936721,-0.39461982,"('incapable', 'capable')",1.043257,1.1621265,0.3247924,0.3837534,0.058961
55,-1.0281041,-0.97592545,"('incompetent', 'clever')",0.05719293,-0.016528074,-0.4854556,-0.4962268,-0.0107712
56,0.03487467,0.045661703,"('impractical', 'practical')",0.13436642,0.15161103,0.0846206,0.0986364,0.0140158
57,-1.7204268,-1.7231467,"('unimaginative', 'imaginative')",-2.4079576,-2.4879835,-2.0641923,-2.1055651,-0.0413728
58,-1.1076158,-1.1009333,"('undiscriminating', 'discriminating')",-0.17908776,-0.22018898,-0.6433518,-0.6605611,-0.0172093
59,1.0145851,0.9666781,"('foolish', 'wise')",0.85852903,0.85985214,0.9365571,0.9132651,-0.023292
60,-0.52753145,-0.47821668,"('inefficient', 'efficient')",-0.09417589,0.006684527,-0.3108537,-0.2357661,0.0750876
61,-0.9560367,-1.0700189,"('illogical', 'logical')",0.376122,0.18486258,-0.2899573,-0.4425781,-0.1526208
62,-0.47745207,-0.32775372,"('incompetent', 'brilliant')",0.36672592,0.5846078,-0.0553631,0.128427,0.1837901
63,-1.2735789,-1.126557,"('unperceptive', 'insightful')",0.8612063,0.9722749,-0.2061863,-0.077141,0.1290453
64,0.94179136,0.8636876,"('shy', 'confident')",-6.078162,-6.1013813,-2.5681853,-2.6188469,-0.0506616
65,-0.27722165,-0.46564537,"('insecure', 'secure')",-0.39315763,-0.48493034,-0.3351896,-0.4752879,-0.1400983
66,-0.3543836,-0.32448804,"('inactive', 'active')",0.7521315,0.7672436,0.198874,0.2213778,0.0225038
67,0.7318873,0.7036387,"('doubtful', 'determined')",-0.4258334,-0.36399654,0.1530269,0.1698211,0.0167942
68,-0.17214325,-0.2518002,"('dependent', 'independent')",-0.38800195,-0.43431804,-0.2800726,-0.3430591,-0.0629865
69,1.6843473,1.7363788,"('lazy', 'industrious')",-0.25662583,-0.17989483,0.7138608,0.778242,0.0643812
70,-0.4719993,-0.36586708,"('lethargic', 'energetic')",0.35572445,0.4168675,-0.0581374,0.0255002,0.0836376
71,0.1894292,0.25028467,"('diffident', 'self-confident')",0.66417056,0.69737315,0.4267999,0.4738289,0.047029
72,-0.91572976,-0.91104645,"('unambitious', 'ambitious')",-0.9471315,-0.8823836,-0.9314306,-0.896715,0.0347156
73,1.411311,1.351489,"('helpless', 'self-reliant')",-2.7135105,-2.637113,-0.6510997,-0.6428121,0.0082876
74,-0.16500655,-0.08698124,"('undedicated', 'dedicated')",0.04352563,0.015833583,-0.0607405,-0.0355738,0.0251667
75,-0.049772464,0.010042343,"('meek', 'impulsive')",-0.36930937,-0.23497896,-0.2095409,-0.1124683,0.0970726
76,0.20865622,0.3342268,"('anxious', 'daring')",0.18801789,0.24186927,0.198337,0.288048,0.089711
77,-0.66315866,-0.63789326,"('unmotivated', 'motivated')",-1.0774969,-0.9929214,-0.8703278,-0.8154073,0.0549205
78,-0.7681436,-0.5698421,"('nonresilient', 'resilient')",0.09995404,0.18437149,-0.3340948,-0.1927353,0.1413595
79,-0.6229813,-0.55656785,"('wavering', 'unwavering')",-0.10348186,-0.018092897,-0.3632316,-0.2873304,0.0759012
80,0.2155899,0.16921361,"('dominated', 'dominating')",-1.3229517,-1.2868632,-0.5536809,-0.5588248,-0.0051439
81,-0.031426687,-0.12215462,"('submissive', 'aggressive')",-0.8166542,-0.8038055,-0.4240404,-0.46298,-0.0389396
82,-0.75718594,-0.7023857,"('poor', 'rich')",5.9388027,5.986668,2.5908084,2.6421411,0.0513327
83,-0.12746044,-0.17976789,"('powerless', 'powerful')",-0.7378859,-0.7823303,-0.4326732,-0.4810491,-0.0483759
84,0.6477547,0.5200806,"('inferior', 'superior')",0.8634531,0.8264694,0.7556039,0.673275,-0.0823289
85,0.38834575,0.36892432,"('insignificant', 'prestigious')",0.8828016,0.89079344,0.6355737,0.6298589,-0.0057148
86,-2.232331,-2.3009853,"('uninfluential', 'influential')",-0.047244005,-0.2283571,-1.1397876,-1.2646712,-0.1248836
87,0.6847695,0.6259412,"('unsuccessful', 'successful')",1.0898199,1.1325226,0.8872947,0.8792319,-0.0080628
88,-0.030742595,-0.10359972,"('low', 'eminent')",0.42466253,0.415934,0.19696,0.1561671,-0.0407929
