,pitney_male,pitney_female,tuple,bowes_male,bowes_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.15849254,-0.3275317,"('unsociable', 'sociable')",-0.2959324,-0.582951,-0.14546485,-0.37667358,-0.1999633,-0.4290521,-0.2290888
1,-1.2728442,-1.4745378,"('unfriendly', 'friendly')",-1.2033038,-1.3654126,1.6895573,1.4025662,-0.2621969,-0.4791281,-0.2169312
2,0.15132613,0.24069639,"('unlikable', 'likable')",0.20182347,0.26205462,0.22052425,0.32808968,0.1912246,0.2769469,0.0857223
3,-1.151753,-1.0686871,"('repellent', 'pleasant')",-1.3332846,-1.2076664,-0.2165088,-0.14225061,-0.9005155,-0.8062013,0.0943142
4,0.95831937,0.7484229,"('disliked', 'liked')",0.67887074,0.5753071,-5.7192073,-5.5966225,-1.3606723,-1.4242975,-0.0636252
5,0.3899241,0.383632,"('distant', 'outgoing')",-0.3582886,-0.27188498,-0.26090136,-0.2561001,-0.0764219,-0.0481177,0.0283042
6,0.26259178,0.26600304,"('distant', 'open')",-0.46460015,-0.3060651,0.21063972,0.12892807,0.0028771,0.029622,0.0267449
7,-0.3774816,-0.28944927,"('insensitive', 'sensitive')",-0.116906784,-0.15949258,0.8539576,0.7989581,0.1198564,0.1166721,-0.0031843
8,-0.17829946,-0.22493589,"('unaffectionate', 'affectionate')",-0.3744559,-0.3209812,0.56628263,0.36933687,0.0045091,-0.0588601,-0.0633692
9,-0.47502625,-0.49299702,"('unaffectionate', 'caring')",-0.6336464,-0.6174927,1.1661346,1.0073544,0.019154,-0.0343784,-0.0535324
10,-1.6291811,-1.6436254,"('unsympathetic', 'sympathetic')",-1.2452036,-1.3903787,0.3677547,0.19123664,-0.8355434,-0.9475892,-0.1120458
11,-0.9584424,-0.9883071,"('unhelpful', 'helpful')",-0.36757907,-0.47386444,2.1307008,2.021245,0.2682265,0.1863578,-0.0818687
12,-0.5064259,-0.43657562,"('unsupportive', 'supportive')",-0.116742775,-0.08162797,-1.4617729,-1.3196326,-0.6949805,-0.6126121,0.0823684
13,-0.5793078,-0.57052267,"('impolite', 'polite')",0.044302426,-0.1542685,0.15160774,0.12306652,-0.1277992,-0.2005749,-0.0727757
14,-0.2397716,-0.27474973,"('antisocial', 'social')",0.1464594,-0.06770367,-0.46502304,-0.47867367,-0.1861117,-0.273709,-0.0875973
15,0.20262909,0.03050704,"('boring', 'funny')",0.45008343,0.3076523,0.5358442,0.49554986,0.3961856,0.2779031,-0.1182825
16,-0.3536814,-0.26929396,"('unpopular', 'popular')",-0.61800295,-0.4673905,0.2549165,0.47122464,-0.2389226,-0.0884866,0.150436
17,-0.20208558,-0.20296353,"('nasty', 'nice')",0.039807048,0.018009538,-0.3000711,-0.23205872,-0.1541165,-0.1390042,0.0151123
18,-1.1695284,-1.0108296,"('disagreeable', 'welcoming')",-0.2721749,-0.029632162,-0.71904844,-0.662898,-0.7202506,-0.5677866,0.152464
19,-0.04843198,-0.039235577,"('inhospitable', 'hospitable')",0.48650688,0.5534026,-0.07951267,-0.085426405,0.1195207,0.1429135,0.0233928
20,-0.45169,-0.4316514,"('rough', 'thoughtful')",0.11701819,0.09379335,1.2597717,1.2086374,0.3083666,0.2902598,-0.0181068
21,-1.4868788,-1.4002137,"('immoral', 'moral')",-0.6508936,-0.6314793,-0.81062466,-0.7586015,-0.982799,-0.9300981,0.0527009
22,-0.6605605,-0.7826132,"('untrustworthy', 'trustworthy')",0.16071643,0.025433656,-0.9292523,-0.9936914,-0.4763655,-0.5836236,-0.1072581
23,-1.0333344,-1.0824265,"('insincere', 'sincere')",-0.8415365,-1.0218616,5.5034423,5.1894493,1.2095238,1.0283871,-0.1811367
24,-0.69327855,-0.70743835,"('dishonest', 'honest')",-0.6399984,-0.71558833,0.95153075,0.7533534,-0.1272487,-0.2232244,-0.0959757
25,0.2822385,0.3330079,"('egoistic', 'altruistic')",-0.03311544,0.079210356,0.8780372,0.9139209,0.3757201,0.4420464,0.0663263
26,-0.38452914,-0.5194718,"('hardhearted', 'benevolent')",-0.36323977,-0.5169327,1.7012551,1.4575865,0.3178287,0.140394,-0.1774347
27,-1.0914108,-0.94359183,"('hardhearted', 'softhearted')",-0.26752624,-0.08897743,1.4047174,1.3837764,0.0152601,0.117069,0.1018089
28,-0.6970598,-0.8268586,"('disloyal', 'loyal')",-1.3182353,-1.5552496,0.9117895,0.56843555,-0.3678352,-0.6045576,-0.2367224
29,0.43975675,0.32232082,"('unfair', 'fair')",-0.22095206,-0.25925708,-0.5436889,-0.72485346,-0.1082947,-0.2205966,-0.1123019
30,-0.5768286,-0.6402506,"('intolerant', 'tolerant')",0.01382377,-0.16401622,1.3998126,1.3326468,0.2789359,0.1761267,-0.1028092
31,-0.11404078,-0.15314664,"('evil', 'good')",-0.53007215,-0.4453792,-1.2300761,-1.2398064,-0.6247297,-0.6127774,0.0119523
32,-1.1008284,-1.1355925,"('unkind', 'kind')",-0.51636815,-0.6476984,0.973435,0.7573162,-0.2145872,-0.3419916,-0.1274044
33,0.06406443,0.123623356,"('wrong', 'right')",0.6939998,0.74458677,-0.4889805,-0.3693469,0.0896946,0.1662878,0.0765932
34,-0.31584248,-0.22377431,"('mean', 'honorable')",-0.15444809,-0.12529975,5.8440294,5.7532244,1.7912463,1.8013835,0.0101372
35,1.1508391,1.0653224,"('corrupt', 'incorrupt')",0.6243429,0.6842898,-0.4078869,-0.5602579,0.455765,0.3964514,-0.0593136
36,0.2633147,0.072482914,"('hostile', 'amicable')",-0.18296564,-0.18883689,-0.12883642,-0.315364,-0.0161625,-0.143906,-0.1277435
37,0.37392187,0.4755494,"('fake', 'genuine')",-0.030354664,0.020040553,0.52408624,0.45306763,0.2892178,0.3162192,0.0270014
38,-0.27260086,-0.33048838,"('untruthful', 'truthful')",-0.27845436,-0.34680888,0.32352734,0.30334282,-0.0758426,-0.1246515,-0.0488089
39,-0.5230331,-0.40878287,"('exploitative', 'cooperative')",0.28996286,0.3297982,0.08975789,0.120342456,-0.0477708,0.0137859,0.0615567
40,-0.15993658,-0.09733583,"('stingy', 'generous')",-0.4682709,-0.3889775,-1.2988131,-1.2457256,-0.6423402,-0.5773463,0.0649939
41,-0.08761993,-0.21265928,"('unforgiving', 'forgiving')",0.51747346,0.35289893,0.11125743,0.01728522,0.1803703,0.0525083,-0.127862
42,0.30255818,0.29409808,"('unreliable', 'reliable')",0.45275933,0.49097174,-2.6598146,-2.4203877,-0.6348324,-0.545106,0.0897264
43,-1.2601193,-1.2634878,"('irresponsible', 'responsible')",-0.7214328,-0.837253,0.83509904,0.7340925,-0.382151,-0.4555495,-0.0733985
44,-0.15419443,-0.08870779,"('prejudiced', 'unprejudiced')",-0.12569039,-0.051606506,-1.776145,-1.663356,-0.6853433,-0.6012234,0.0841199
45,-0.06683986,-0.21693851,"('incompetent', 'competent')",0.04457738,-0.28030062,0.1691207,0.06301674,0.0489527,-0.1447408,-0.1936935
46,-0.71405,-0.7774897,"('uncompetitive', 'competitive')",-0.6285025,-0.84399647,-0.13373767,-0.19556963,-0.4920967,-0.6056853,-0.1135886
47,-0.6055233,-0.62656003,"('stupid', 'smart')",0.49747363,0.4239303,4.801222,4.6822367,1.5643907,1.4932024,-0.0711883
