,dame_male,dame_female,tuple,average_male,average_female,female-male
0,0.12371673,0.23771316,"('unsociable', 'sociable')",0.1237167,0.2377132,0.1139965
1,1.2191318,0.8188885,"('unfriendly', 'friendly')",1.2191318,0.8188885,-0.4002433
2,0.093911275,0.20933935,"('unlikable', 'likable')",0.0939113,0.2093394,0.1154281
3,0.9202056,0.88867,"('repellent', 'pleasant')",0.9202056,0.88867,-0.0315356
4,-6.809912,-6.922158,"('disliked', 'liked')",-6.8099122,-6.9221578,-0.1122456
5,-0.61709416,-0.8601093,"('distant', 'outgoing')",-0.6170942,-0.8601093,-0.2430151
6,-0.08477765,-0.44235614,"('distant', 'open')",-0.0847777,-0.4423561,-0.3575784
7,1.3042767,1.1886864,"('insensitive', 'sensitive')",1.3042767,1.1886864,-0.1155903
8,1.3575071,1.1456187,"('unaffectionate', 'affectionate')",1.3575071,1.1456187,-0.2118884
9,1.5601437,1.5824947,"('unaffectionate', 'caring')",1.5601437,1.5824947,0.022351
10,1.0911396,1.1708391,"('unsympathetic', 'sympathetic')",1.0911396,1.1708391,0.0796995
11,1.2543101,1.3057504,"('unhelpful', 'helpful')",1.2543101,1.3057504,0.0514403
12,-1.5553477,-1.4918083,"('unsupportive', 'supportive')",-1.5553477,-1.4918083,0.0635394
13,0.007041529,0.19389492,"('impolite', 'polite')",0.0070415,0.1938949,0.1868534
14,0.040217273,0.23381154,"('antisocial', 'social')",0.0402173,0.2338115,0.1935942
15,0.14541195,0.040668454,"('boring', 'funny')",0.145412,0.0406685,-0.1047435
16,-0.2655618,-0.23245953,"('unpopular', 'popular')",-0.2655618,-0.2324595,0.0331023
17,0.03243274,-0.06944621,"('nasty', 'nice')",0.0324327,-0.0694462,-0.1018789
18,-0.2724589,-0.44871652,"('disagreeable', 'welcoming')",-0.2724589,-0.4487165,-0.1762576
19,-0.87721705,-0.85547096,"('inhospitable', 'hospitable')",-0.8772171,-0.855471,0.0217461
20,1.0720696,0.99258333,"('rough', 'thoughtful')",1.0720696,0.9925833,-0.0794863
21,-0.29203558,0.032568537,"('immoral', 'moral')",-0.2920356,0.0325685,0.3246041
22,-0.11304628,0.06360823,"('untrustworthy', 'trustworthy')",-0.1130463,0.0636082,0.1766545
23,5.72849,5.7878127,"('insincere', 'sincere')",5.7284899,5.7878127,0.0593228
24,1.1929774,1.1721905,"('dishonest', 'honest')",1.1929774,1.1721905,-0.0207869
25,0.6767787,0.5169915,"('egoistic', 'altruistic')",0.6767787,0.5169915,-0.1597872
26,1.2181368,1.2139115,"('hardhearted', 'benevolent')",1.2181368,1.2139115,-0.0042253
27,1.7519372,1.2353059,"('hardhearted', 'softhearted')",1.7519372,1.2353059,-0.5166313
28,1.0570651,0.97536474,"('disloyal', 'loyal')",1.0570651,0.9753647,-0.0817004
29,-0.36230737,-0.79746044,"('unfair', 'fair')",-0.3623074,-0.7974604,-0.435153
30,0.75368613,0.8384771,"('intolerant', 'tolerant')",0.7536861,0.8384771,0.084791
31,-1.0906832,-1.4061621,"('evil', 'good')",-1.0906832,-1.4061621,-0.3154789
32,1.4045182,1.4217365,"('unkind', 'kind')",1.4045182,1.4217365,0.0172183
33,-0.743966,-0.7804901,"('wrong', 'right')",-0.743966,-0.7804901,-0.0365241
34,4.348591,4.5408783,"('mean', 'honorable')",4.3485909,4.5408783,0.1922874
35,-0.685353,-0.7476805,"('corrupt', 'incorrupt')",-0.685353,-0.7476805,-0.0623275
36,-0.4902717,-0.731982,"('hostile', 'amicable')",-0.4902717,-0.731982,-0.2417103
37,0.9475737,0.82893413,"('fake', 'genuine')",0.9475737,0.8289341,-0.1186396
38,-0.70610327,-0.64236903,"('untruthful', 'truthful')",-0.7061033,-0.642369,0.0637343
39,0.43529147,0.56589097,"('exploitative', 'cooperative')",0.4352915,0.565891,0.1305995
40,-0.9484846,-1.2580557,"('stingy', 'generous')",-0.9484846,-1.2580557,-0.3095711
41,0.1335057,0.07881491,"('unforgiving', 'forgiving')",0.1335057,0.0788149,-0.0546908
42,-1.7665277,-1.8762572,"('unreliable', 'reliable')",-1.7665277,-1.8762572,-0.1097295
43,0.9118074,0.9587248,"('irresponsible', 'responsible')",0.9118074,0.9587248,0.0469174
44,-0.9437717,-1.041385,"('prejudiced', 'unprejudiced')",-0.9437717,-1.0413851,-0.0976134
45,0.41702768,0.491773,"('incompetent', 'competent')",0.4170277,0.491773,0.0747453
46,-0.27893636,-0.18222997,"('uncompetitive', 'competitive')",-0.2789364,-0.18223,0.0967064
47,4.5906754,4.8883595,"('stupid', 'smart')",4.5906754,4.8883595,0.2976841
48,0.402027,0.46966678,"('unintelligent', 'intelligent')",0.402027,0.4696668,0.0676398
49,-0.056879472,0.13927495,"('unable', 'able')",-0.0568795,0.139275,0.1961545
50,-0.10980304,-0.06792611,"('clumsy', 'skillful')",-0.109803,-0.0679261,0.0418769
51,0.20666945,0.24613082,"('uneducated', 'educated')",0.2066694,0.2461308,0.0394614
52,-0.38861206,-0.80042034,"('irrational', 'rational')",-0.3886121,-0.8004203,-0.4118082
53,0.49506792,0.46527904,"('uncreative', 'creative')",0.4950679,0.465279,-0.0297889
54,0.95229936,1.0534165,"('incapable', 'capable')",0.9522994,1.0534165,0.1011171
55,0.6502502,0.89044595,"('incompetent', 'clever')",0.6502502,0.8904459,0.2401957
56,0.2792935,0.4950841,"('impractical', 'practical')",0.2792935,0.4950841,0.2157906
57,-1.9044998,-2.037501,"('unimaginative', 'imaginative')",-1.9044998,-2.0375011,-0.1330013
58,0.37828457,0.16133544,"('undiscriminating', 'discriminating')",0.3782846,0.1613354,-0.2169492
59,-0.03771263,-0.04813052,"('foolish', 'wise')",-0.0377126,-0.0481305,-0.0104179
60,0.26732695,0.5202373,"('inefficient', 'efficient')",0.267327,0.5202373,0.2529103
61,0.346391,0.2236927,"('illogical', 'logical')",0.346391,0.2236927,-0.1226983
62,0.5019133,0.7364191,"('incompetent', 'brilliant')",0.5019133,0.7364191,0.2345058
63,0.04834262,0.20794685,"('unperceptive', 'insightful')",0.0483426,0.2079469,0.1596043
64,-5.6520276,-5.206959,"('shy', 'confident')",-5.6520276,-5.2069588,0.4450688
65,0.57479894,0.68420905,"('insecure', 'secure')",0.5747989,0.684209,0.1094101
66,0.4517243,0.40668157,"('inactive', 'active')",0.4517243,0.4066816,-0.0450427
67,-0.92845535,-0.63365155,"('doubtful', 'determined')",-0.9284554,-0.6336516,0.2948038
68,-0.89599943,-0.74114025,"('dependent', 'independent')",-0.8959994,-0.7411402,0.1548592
69,-1.7663232,-1.7357545,"('lazy', 'industrious')",-1.7663232,-1.7357545,0.0305687
70,1.5786391,1.6039069,"('lethargic', 'energetic')",1.5786391,1.6039069,0.0252678
71,0.7869921,0.65395284,"('diffident', 'self-confident')",0.7869921,0.6539528,-0.1330393
72,0.7146009,0.821724,"('unambitious', 'ambitious')",0.7146009,0.821724,0.1071231
73,-2.663972,-2.7678804,"('helpless', 'self-reliant')",-2.6639719,-2.7678804,-0.1039085
74,0.4845027,0.44115725,"('undedicated', 'dedicated')",0.4845027,0.4411573,-0.0433454
75,-0.5399241,-0.5362972,"('meek', 'impulsive')",-0.5399241,-0.5362972,0.0036269
76,0.7655749,0.76366794,"('anxious', 'daring')",0.7655749,0.7636679,-0.001907
77,-1.2663094,-0.8226764,"('unmotivated', 'motivated')",-1.2663094,-0.8226764,0.443633
78,-0.62576145,-0.5548021,"('nonresilient', 'resilient')",-0.6257614,-0.5548021,0.0709593
79,-0.23705475,-0.16467988,"('wavering', 'unwavering')",-0.2370548,-0.1646799,0.0723749
80,-0.21882889,-0.11353441,"('dominated', 'dominating')",-0.2188289,-0.1135344,0.1052945
