,mattel_male,mattel_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.7137308,-0.7800009,"('unsociable', 'sociable')",-0.48304224,-0.5842004,-0.5983865,-0.6821007,-0.0837142
1,0.6262531,0.56028235,"('unfriendly', 'friendly')",1.8231548,1.6977168,1.224704,1.1289996,-0.0957044
2,0.60511106,0.6234081,"('unlikable', 'likable')",0.49466679,0.534714,0.5498889,0.579061,0.0291721
3,-1.16875,-1.118621,"('repellent', 'pleasant')",0.021927072,0.08940639,-0.5734115,-0.5146073,0.0588042
4,-0.20322719,-0.24297903,"('disliked', 'liked')",-5.9214144,-5.9432864,-3.0623207,-3.0931327,-0.030812
5,-0.028716352,-0.03405428,"('distant', 'outgoing')",0.053189017,-0.011242494,0.0122363,-0.0226484,-0.0348847
6,-0.11559762,-0.11633358,"('distant', 'open')",0.4229503,0.33257884,0.1536763,0.1081226,-0.0455537
7,-0.91902024,-0.8823155,"('insensitive', 'sensitive')",0.31533352,0.34982994,-0.3018433,-0.2662428,0.0356005
8,0.30234438,0.2587114,"('unaffectionate', 'affectionate')",0.73849505,0.6428118,0.5204197,0.4507616,-0.0696581
9,0.34253895,0.26074427,"('unaffectionate', 'caring')",0.9628059,0.89259154,0.6526724,0.5766679,-0.0760045
10,-1.5108953,-1.5258232,"('unsympathetic', 'sympathetic')",-0.59987587,-0.6073129,-1.0553856,-1.0665681,-0.0111825
11,-0.8386503,-0.8437188,"('unhelpful', 'helpful')",1.3927778,1.4258907,0.2770638,0.2910859,0.0140221
12,-0.10965972,-0.072552145,"('unsupportive', 'supportive')",-1.6541772,-1.6416202,-0.8819184,-0.8570862,0.0248322
13,-0.5707274,-0.6044321,"('impolite', 'polite')",-0.8277328,-0.8318378,-0.6992301,-0.7181349,-0.0189048
14,-0.84469616,-0.86103976,"('antisocial', 'social')",-0.9050463,-0.92811054,-0.8748713,-0.8945751,-0.0197038
15,0.2437506,0.12385011,"('boring', 'funny')",0.51446134,0.46976608,0.379106,0.2968081,-0.0822979
16,-0.57959664,-0.5267625,"('unpopular', 'popular')",0.5674402,0.56824565,-0.0060782,0.0207416,0.0268198
17,-0.24284028,-0.18256116,"('nasty', 'nice')",-0.15165511,-0.091715865,-0.1972477,-0.1371385,0.0601092
18,-0.6687695,-0.7483883,"('disagreeable', 'welcoming')",-0.31466466,-0.39929664,-0.4917171,-0.5738425,-0.0821254
19,0.16403475,0.21829279,"('inhospitable', 'hospitable')",0.47889873,0.49919438,0.3214667,0.3587436,0.0372769
20,0.45389923,0.4702948,"('rough', 'thoughtful')",1.3873601,1.3796571,0.9206297,0.924976,0.0043463
21,-0.46289903,-0.4830975,"('immoral', 'moral')",-0.7368671,-0.68002635,-0.5998831,-0.5815619,0.0183212
22,-0.54717106,-0.60893965,"('untrustworthy', 'trustworthy')",-1.1616471,-1.2390698,-0.8544091,-0.9240047,-0.0695956
23,-0.25345504,-0.3167488,"('insincere', 'sincere')",5.3514833,5.2463117,2.5490141,2.4647815,-0.0842326
24,-0.40804905,-0.49879962,"('dishonest', 'honest')",0.78832436,0.68331295,0.1901377,0.0922567,-0.097881
25,0.9289284,0.9500311,"('egoistic', 'altruistic')",1.4237077,1.4357672,1.176318,1.1928991,0.0165811
26,-0.11524534,-0.16014597,"('hardhearted', 'benevolent')",1.7391062,1.6262791,0.8119304,0.7330666,-0.0788638
27,-0.44499856,-0.4472797,"('hardhearted', 'softhearted')",1.54732,1.4623692,0.5511607,0.5075448,-0.0436159
28,-0.049523525,-0.18063295,"('disloyal', 'loyal')",1.0190217,0.8978841,0.4847491,0.3586256,-0.1261235
29,-0.50728154,-0.55340254,"('unfair', 'fair')",-0.081236586,-0.21004486,-0.2942591,-0.3817237,-0.0874646
30,0.088058606,0.055138037,"('intolerant', 'tolerant')",1.1406214,1.0478657,0.61434,0.5515019,-0.0628381
31,-0.0063093826,0.059160464,"('evil', 'good')",-0.53558594,-0.5257804,-0.2709477,-0.23331,0.0376377
32,-0.16152842,-0.22599658,"('unkind', 'kind')",0.51180553,0.3863814,0.1751386,0.0801924,-0.0949462
33,0.7420629,0.66050655,"('wrong', 'right')",-0.5025061,-0.5368,0.1197784,0.0618533,-0.0579251
34,-0.19893214,-0.061485402,"('mean', 'honorable')",5.7215486,5.7479634,2.7613082,2.8432391,0.0819309
35,0.8073355,0.7644859,"('corrupt', 'incorrupt')",0.26534787,0.16086587,0.5363417,0.4626759,-0.0736658
36,0.5893628,0.55457807,"('hostile', 'amicable')",0.5433234,0.37070268,0.5663431,0.4626404,-0.1037027
37,0.4454279,0.52787846,"('fake', 'genuine')",0.17070599,0.20414272,0.3080669,0.3660106,0.0579437
38,0.100366995,0.070251144,"('untruthful', 'truthful')",0.013989789,0.041332055,0.0571784,0.0557916,-0.0013868
39,1.0358219,1.074496,"('exploitative', 'cooperative')",0.22986819,0.26468202,0.632845,0.669589,0.036744
40,-0.035690285,-0.067847416,"('stingy', 'generous')",-1.2768661,-1.3630277,-0.6562782,-0.7154375,-0.0591593
41,-0.19805004,-0.25885355,"('unforgiving', 'forgiving')",-0.012438171,-0.13452223,-0.1052441,-0.1966879,-0.0914438
42,-0.7991953,-0.76351076,"('unreliable', 'reliable')",-3.3696795,-3.3563313,-2.0844374,-2.059921,0.0245164
43,-0.4454041,-0.38511604,"('irresponsible', 'responsible')",0.34879953,0.34782794,-0.0483023,-0.018644,0.0296583
44,-0.76760906,-0.71206886,"('prejudiced', 'unprejudiced')",-1.6760323,-1.6226751,-1.2218207,-1.167372,0.0544487
45,-1.397533,-1.3921635,"('incompetent', 'competent')",-0.49395835,-0.5191269,-0.9457457,-0.9556452,-0.0098995
46,-0.8346205,-0.79885554,"('uncompetitive', 'competitive')",-0.7536061,-0.75870055,-0.7941133,-0.7787781,0.0153352
47,0.10344478,0.19767183,"('stupid', 'smart')",4.765553,4.771387,2.4344988,2.4845295,0.0500307
48,-0.18745175,-0.21769884,"('unintelligent', 'intelligent')",0.8023021,0.7957311,0.3074252,0.2890161,-0.0184091
49,0.2125009,0.27005583,"('unable', 'able')",0.0061821043,0.067160614,0.1093415,0.1686082,0.0592667
50,0.29902536,0.3309617,"('clumsy', 'skillful')",0.2055171,0.16286245,0.2522712,0.2469121,-0.0053591
51,-0.7150614,-0.7768241,"('uneducated', 'educated')",0.84603286,0.8046784,0.0654857,0.0139271,-0.0515586
52,-0.11580888,-0.2859955,"('irrational', 'rational')",0.40083218,0.27292952,0.1425117,-0.006533,-0.1490447
53,0.87512374,0.8329293,"('uncreative', 'creative')",0.79763436,0.7385406,0.8363791,0.785735,-0.0506441
54,0.51615703,0.50016004,"('incapable', 'capable')",1.2286978,1.2504342,0.8724274,0.8752971,0.0028697
55,-0.8255487,-0.7911427,"('incompetent', 'clever')",-0.10248629,-0.08108468,-0.4640175,-0.4361137,0.0279038
56,0.55980027,0.52118385,"('impractical', 'practical')",-0.47621688,-0.49676016,0.0417917,0.0122118,-0.0295799
57,-0.75287104,-0.8130452,"('unimaginative', 'imaginative')",-2.5825856,-2.6032174,-1.6677283,-1.7081313,-0.040403
58,0.096608125,0.085883066,"('undiscriminating', 'discriminating')",0.13471292,0.06334254,0.1156605,0.0746128,-0.0410477
59,0.64488524,0.6089635,"('foolish', 'wise')",0.6307485,0.5929056,0.6378169,0.6009345,-0.0368824
60,0.18475868,0.21439102,"('inefficient', 'efficient')",-0.2826761,-0.1971387,-0.0489587,0.0086262,0.0575849
61,-0.2803973,-0.3888948,"('illogical', 'logical')",0.3385827,0.2414283,0.0290927,-0.0737332,-0.1028259
62,-0.33848518,-0.30253378,"('incompetent', 'brilliant')",-0.0050100666,0.13424061,-0.1717476,-0.0841466,0.087601
63,-0.4647395,-0.40520132,"('unperceptive', 'insightful')",0.75234526,0.82477576,0.1438029,0.2097872,0.0659843
64,-0.89627683,-0.9117262,"('shy', 'confident')",-6.44697,-6.4108915,-3.6716235,-3.6613088,0.0103147
65,-1.0837091,-1.1133533,"('insecure', 'secure')",-0.7417537,-0.75183296,-0.9127314,-0.9325931,-0.0198617
66,-0.54595816,-0.5306053,"('inactive', 'active')",0.89569455,0.91573,0.1748682,0.1925623,0.0176941
67,0.9571051,0.9349484,"('doubtful', 'determined')",-0.53347546,-0.5289671,0.2118148,0.2029907,-0.0088241
68,-0.5529655,-0.6112764,"('dependent', 'independent')",-0.04441832,-0.033060737,-0.2986919,-0.3221686,-0.0234767
69,1.6619811,1.7067088,"('lazy', 'industrious')",-0.46762303,-0.40773964,0.5971791,0.6494846,0.0523055
70,-1.364003,-1.3150417,"('lethargic', 'energetic')",-0.005088795,0.020245299,-0.6845459,-0.6473982,0.0371477
71,1.1067463,1.1803863,"('diffident', 'self-confident')",0.7022189,0.7261007,0.9044826,0.9532435,0.0487609
72,-0.022242501,-0.13819459,"('unambitious', 'ambitious')",-0.86310565,-0.870982,-0.4426741,-0.5045883,-0.0619142
73,0.75467277,0.7964361,"('helpless', 'self-reliant')",-2.7010102,-2.6337779,-0.9731687,-0.9186709,0.0544978
74,0.14807343,0.11795086,"('undedicated', 'dedicated')",0.12541191,0.02769716,0.1367427,0.072824,-0.0639187
75,0.5023579,0.50253683,"('meek', 'impulsive')",-0.14880867,-0.08590351,0.1767746,0.2083167,0.0315421
76,-0.758468,-0.7142098,"('anxious', 'daring')",-0.02363602,0.03949121,-0.391052,-0.3373593,0.0536927
77,-0.6344342,-0.6444419,"('unmotivated', 'motivated')",-1.1653763,-1.0080469,-0.8999053,-0.8262444,0.0736609
78,-0.5566115,-0.441893,"('nonresilient', 'resilient')",0.44945517,0.56369746,-0.0535782,0.0609022,0.1144804
79,-0.17104149,-0.16401908,"('wavering', 'unwavering')",0.3907003,0.3908528,0.1098294,0.1134169,0.0035875
80,-0.5942506,-0.58986336,"('dominated', 'dominating')",-1.4148029,-1.2856022,-1.0045267,-0.9377328,0.0667939
81,-0.73685825,-0.72559744,"('submissive', 'aggressive')",-1.2848948,-1.1802258,-1.0108765,-0.9529116,0.0579649
82,-0.65952814,-0.6390871,"('poor', 'rich')",5.575775,5.5119658,2.4581234,2.4364393,-0.0216841
83,0.5109707,0.52623856,"('powerless', 'powerful')",-0.7481997,-0.74845886,-0.1186145,-0.1111102,0.0075043
84,0.5232257,0.41796684,"('inferior', 'superior')",1.3076706,1.2447804,0.9154482,0.8313736,-0.0840746
85,0.5123821,0.5147159,"('insignificant', 'prestigious')",1.3542923,1.3315386,0.9333372,0.9231272,-0.01021
86,-0.19859447,-0.34603313,"('uninfluential', 'influential')",0.17091067,0.022335116,-0.0138419,-0.161849,-0.1480071
87,-0.026298493,-0.012347171,"('unsuccessful', 'successful')",1.0331645,1.1417418,0.503433,0.5646973,0.0612643
88,-0.55120564,-0.63153493,"('low', 'eminent')",0.3941254,0.36124802,-0.0785401,-0.1351435,-0.0566034
