,atmos_male,atmos_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.6043407,-0.8748768,"('unsociable', 'sociable')",0.513623,0.29046005,-0.017078092,-0.101671346,-0.0359319,-0.228696,-0.1927641
1,-0.9852859,-1.2225565,"('unfriendly', 'friendly')",0.12191565,-0.16552313,0.5232185,0.42981452,-0.1133839,-0.3194217,-0.2060378
2,1.2704031,1.2230638,"('unlikable', 'likable')",1.5623101,1.4342216,1.1573821,1.0818768,1.3300317,1.2463874,-0.0836443
3,0.039424926,-0.0055549685,"('repellent', 'pleasant')",0.071572356,0.101195835,1.3247049,1.2744348,0.4785674,0.4566919,-0.0218755
4,-0.14809352,-0.16600633,"('disliked', 'liked')",0.562864,0.44391003,-6.0361304,-6.1656723,-1.8737866,-1.9625896,-0.088803
5,-1.1726152,-1.0872045,"('distant', 'outgoing')",-0.33466205,-0.2684184,-1.5626884,-1.3080385,-1.0233219,-0.8878872,0.1354347
6,-1.5124053,-1.422434,"('distant', 'open')",-1.0740733,-1.0568893,-1.8757886,-1.6685625,-1.4874225,-1.3826286,0.1047939
7,0.05584238,-0.040045038,"('insensitive', 'sensitive')",0.73889077,0.74800247,0.3111841,0.37873262,0.3686391,0.36223,-0.0064091
8,-0.46209067,-0.632033,"('unaffectionate', 'affectionate')",-0.75286794,-0.9445702,-0.062705316,-0.094999634,-0.425888,-0.5572009,-0.1313129
9,-0.52552074,-0.6774179,"('unaffectionate', 'caring')",0.11584884,0.006544091,0.34558877,0.42598894,-0.021361,-0.0816283,-0.0602673
10,-1.2370855,-1.5075951,"('unsympathetic', 'sympathetic')",-0.46918494,-0.6326175,-0.6171883,-0.67270046,-0.7744862,-0.9376376,-0.1631514
11,0.3669262,0.19121349,"('unhelpful', 'helpful')",0.87916666,0.8451969,2.2004435,2.2572358,1.1488454,1.097882,-0.0509634
12,-0.1837376,-0.1894607,"('unsupportive', 'supportive')",0.63481784,0.65952384,-2.2156196,-2.0997345,-0.5881798,-0.5432238,0.044956
13,-0.041539483,-0.15644538,"('impolite', 'polite')",0.4785511,0.47509375,-0.42133847,-0.3821331,0.0052244,-0.0211616,-0.026386
14,0.53860646,0.46810916,"('antisocial', 'social')",1.5891554,1.6107165,0.9667629,0.8371039,1.0315083,0.9719765,-0.0595318
15,0.36576673,0.24914101,"('boring', 'funny')",0.23408389,0.109542325,-0.09657501,-0.1669237,0.1677585,0.0639199,-0.1038386
16,-0.2876094,-0.37760997,"('unpopular', 'popular')",-0.09484549,-0.22571695,0.6677321,0.5426599,0.0950924,-0.0202223,-0.1153147
17,-0.32556334,-0.29542512,"('nasty', 'nice')",-0.60991824,-0.57617605,-0.42751008,-0.47610894,-0.4543305,-0.4492367,0.0050938
18,0.068182,0.107816674,"('disagreeable', 'welcoming')",-0.62248284,-0.66681904,-0.7489573,-0.6841592,-0.4344194,-0.4143872,0.0200322
19,-1.7050806,-1.7112592,"('inhospitable', 'hospitable')",-1.0704021,-1.216875,-1.1465616,-1.0722842,-1.3073481,-1.3334729,-0.0261248
20,-0.5584297,-0.49751732,"('rough', 'thoughtful')",0.20332335,0.2556216,0.28786018,0.2972234,-0.0224154,0.0184426,0.040858
21,0.38548893,0.19413908,"('immoral', 'moral')",1.8619033,1.6810522,0.26275924,0.19364542,0.8367171,0.6896122,-0.1471049
22,-0.07972434,-0.13788,"('untrustworthy', 'trustworthy')",-0.3592832,-0.5288146,-0.6516148,-0.6029499,-0.3635408,-0.4232148,-0.059674
23,0.32078114,0.12359698,"('insincere', 'sincere')",0.36578873,0.31218404,5.9417667,5.9901156,2.2094455,2.1419655,-0.06748
24,-0.47928023,-0.57945657,"('dishonest', 'honest')",0.41812372,0.3843964,0.33109197,0.4824818,0.0899785,0.0958072,0.0058287
25,-0.26605055,-0.32315993,"('egoistic', 'altruistic')",0.68465495,0.59203887,1.1172509,1.0318103,0.5119518,0.4335631,-0.0783887
26,0.08230095,-0.11523475,"('hardhearted', 'benevolent')",0.5388238,0.3776729,1.2176365,0.98899573,0.6129204,0.4171446,-0.1957758
27,-0.59828293,-0.5011253,"('hardhearted', 'softhearted')",-0.26075724,-0.14530012,0.30040884,0.3080109,-0.1862104,-0.1128048,0.0734056
28,-0.39102536,-0.5857703,"('disloyal', 'loyal')",0.56972855,0.3746278,1.3412066,1.2589412,0.5066366,0.3492662,-0.1573704
29,-0.6411989,-0.57638854,"('unfair', 'fair')",-0.62333643,-0.6106027,-0.4960391,-0.6195805,-0.5868581,-0.6021906,-0.0153325
30,0.9107507,0.8006177,"('intolerant', 'tolerant')",1.5910884,1.5010201,1.1848496,1.1478426,1.2288963,1.1498268,-0.0790695
31,-0.96977055,-0.7822437,"('evil', 'good')",-1.6020714,-1.7101291,-1.833839,-1.8030864,-1.4685604,-1.4318198,0.0367406
32,0.22404364,-0.07674745,"('unkind', 'kind')",0.5485756,0.44196653,1.3825604,1.1855581,0.7183932,0.5169257,-0.2014675
33,-0.19797072,-0.2247347,"('wrong', 'right')",0.7102878,0.65267754,-1.0504876,-1.0482134,-0.1793902,-0.2067568,-0.0273666
34,0.16981326,0.29072776,"('mean', 'honorable')",0.6436368,0.6964202,5.379366,5.7018886,2.0642719,2.2296788,0.1654069
35,-0.22038805,-0.1128279,"('corrupt', 'incorrupt')",-0.9787723,-0.98375064,-1.1795468,-1.2040851,-0.7929024,-0.7668879,0.0260145
36,-0.5195315,-0.5571863,"('hostile', 'amicable')",-1.1668991,-1.4638389,-0.94110847,-1.0741774,-0.8758464,-1.0317341,-0.1558877
37,-0.40561518,-0.44066808,"('fake', 'genuine')",0.08132225,-0.024647413,-0.34925783,-0.26965722,-0.2245169,-0.2449909,-0.020474
38,-0.35235196,-0.46202454,"('untruthful', 'truthful')",0.17749038,0.07446432,0.05081956,0.15247148,-0.0413473,-0.0783629,-0.0370156
39,0.66803885,0.6877838,"('exploitative', 'cooperative')",0.39343995,0.5028726,-0.012130244,0.05716102,0.3497829,0.4159391,0.0661562
40,0.564284,0.6412601,"('stingy', 'generous')",0.30890286,0.31300655,-2.0879571,-1.9941787,-0.4049234,-0.3466373,0.0582861
41,0.36368585,0.38448775,"('unforgiving', 'forgiving')",-0.10374208,-0.28835955,0.02216375,-0.022157986,0.0940358,0.0246567,-0.0693791
42,-0.48948064,-0.5250349,"('unreliable', 'reliable')",0.0025948659,-0.048346728,-3.1012511,-3.1110873,-1.1960456,-1.2281563,-0.0321107
43,-0.7100441,-0.80142176,"('irresponsible', 'responsible')",0.68727845,0.6895765,0.0135484375,0.009577546,-0.0030724,-0.0340892,-0.0310168
44,0.15844283,0.1912767,"('prejudiced', 'unprejudiced')",-0.24444945,-0.17709722,-1.3413825,-1.4517802,-0.4757964,-0.4792002,-0.0034038
45,-0.24370235,-0.30428118,"('incompetent', 'competent')",0.21157156,0.0713855,0.36004132,0.27478215,0.1093035,0.0139622,-0.0953413
