,patterson_male,patterson_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,1.2292782,1.0709685,"('unsociable', 'sociable')",0.9923147,0.7454084,-0.44155565,-0.60668284,0.5933458,0.4032314,-0.1901144
1,-0.46146435,-0.45353538,"('unfriendly', 'friendly')",-0.5796729,-0.7941432,1.5625541,1.4774394,0.1738056,0.076587,-0.0972186
2,0.0935857,0.095626324,"('unlikable', 'likable')",0.78115106,0.97179306,0.63881415,0.86186725,0.504517,0.6430956,0.1385786
3,0.24173822,0.32970574,"('repellent', 'pleasant')",0.94310856,0.8625155,0.32624447,0.34475285,0.5036971,0.5123247,0.0086276
4,-1.2796565,-1.3498176,"('disliked', 'liked')",-0.47959214,-0.4874947,-6.1225243,-6.037254,-2.6272577,-2.6248554,0.0024023
5,-1.5052172,-1.4365578,"('distant', 'outgoing')",-1.551753,-1.3900189,-0.21750177,-0.015128217,-1.0914907,-0.9472349,0.1442558
6,-1.586052,-1.4365441,"('distant', 'open')",-2.2648673,-2.0790045,0.36897266,0.5398236,-1.1606488,-0.9919084,0.1687404
7,1.0863937,1.0789294,"('insensitive', 'sensitive')",0.8245386,0.77225405,0.90415764,0.7892285,0.9383633,0.8801373,-0.058226
8,-0.38405964,-0.39251816,"('unaffectionate', 'affectionate')",-0.63996696,-0.72396165,0.33536506,0.31274348,-0.2295539,-0.2679121,-0.0383582
9,0.20615095,0.2514426,"('unaffectionate', 'caring')",0.030010829,-0.12276228,1.0081455,1.0419044,0.4147691,0.3901949,-0.0245742
10,1.7646518,1.8148793,"('unsympathetic', 'sympathetic')",1.2886297,1.0112367,0.29724795,0.116625704,1.1168431,0.980914,-0.1359291
11,0.44787678,0.46278647,"('unhelpful', 'helpful')",1.1730236,1.0962992,2.4592357,2.4553032,1.3600454,1.3381297,-0.0219157
12,2.115789,2.2068276,"('unsupportive', 'supportive')",1.482197,1.591755,-1.2621888,-1.1878783,0.7785991,0.8702348,0.0916357
13,0.47565398,0.1599294,"('impolite', 'polite')",1.0756352,0.96568465,0.13110572,-0.017922796,0.5607983,0.3692304,-0.1915679
14,2.2697654,2.1171973,"('antisocial', 'social')",2.0846493,1.9744002,-0.5034814,-0.64397556,1.2836445,1.1492074,-0.1344371
15,-0.5725708,-0.6463853,"('boring', 'funny')",-0.86209613,-0.94983137,0.37153515,0.3794469,-0.3543772,-0.4055899,-0.0512127
16,-2.5759182,-2.5172231,"('unpopular', 'popular')",-1.2528329,-1.1534456,0.4440413,0.48655513,-1.1282366,-1.0613712,0.0668654
17,-0.7148343,-0.64800125,"('nasty', 'nice')",-0.8733764,-0.6853147,-0.4928341,-0.3680045,-0.6936816,-0.5671068,0.1265748
18,-0.39844984,-0.3980469,"('disagreeable', 'welcoming')",-0.54369324,-0.37342203,-0.49402118,-0.3980897,-0.4787214,-0.3898529,0.0888685
19,-0.612123,-0.45839113,"('inhospitable', 'hospitable')",-1.2420335,-1.1846995,-0.09114381,0.064547844,-0.6484334,-0.5261809,0.1222525
20,1.1664973,1.2361,"('rough', 'thoughtful')",-0.027548688,0.078484066,0.89542353,0.8955068,0.6781241,0.736697,0.0585729
21,1.451008,1.3967823,"('immoral', 'moral')",1.4870559,1.3485293,-0.63424474,-0.65003806,0.7679397,0.6984246,-0.0695151
22,0.7823325,0.6443106,"('untrustworthy', 'trustworthy')",0.51627463,0.40336862,-1.110413,-1.1578457,0.0627314,-0.0367222,-0.0994536
23,0.77007127,0.7429619,"('insincere', 'sincere')",0.74522585,0.64352334,5.9273,5.794044,2.4808658,2.3935097,-0.0873561
24,1.04134,0.995932,"('dishonest', 'honest')",-0.19142684,-0.27240267,1.1404634,1.0577322,0.6634588,0.5937539,-0.0697049
