,welltower_male,welltower_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.34647122,-0.63861126,"('unsociable', 'sociable')",-0.57223237,-0.75234497,-0.4593518,-0.6954781,-0.2361263
1,-0.72268605,-0.7473721,"('unfriendly', 'friendly')",2.03154,1.9140371,0.6544269,0.5833325,-0.0710944
2,-0.18248473,-0.20280978,"('unlikable', 'likable')",0.44348428,0.47234836,0.1304998,0.1347693,0.0042695
3,-0.5748527,-0.47908172,"('repellent', 'pleasant')",0.10905369,0.22438543,-0.2328995,-0.1273482,0.1055513
4,-0.37255585,-0.35456392,"('disliked', 'liked')",-6.1699314,-6.2916665,-3.2712436,-3.3231151,-0.0518715
5,-0.7112749,-0.58897245,"('distant', 'outgoing')",0.13670406,0.21000174,-0.2872854,-0.1894854,0.0978
6,-1.0192673,-0.862764,"('distant', 'open')",0.40835634,0.4689827,-0.3054555,-0.1968907,0.1085648
7,0.42489794,0.48894656,"('insensitive', 'sensitive')",1.0127509,1.1373924,0.7188244,0.8131695,0.0943451
8,-1.3042828,-1.3488575,"('unaffectionate', 'affectionate')",1.0001935,0.8993365,-0.1520447,-0.2247605,-0.0727158
9,-0.5868131,-0.5225009,"('unaffectionate', 'caring')",1.4120413,1.4780675,0.4126141,0.4777833,0.0651692
10,-0.6874648,-0.7586715,"('unsympathetic', 'sympathetic')",-0.49443698,-0.50376076,-0.5909508,-0.6312162,-0.0402654
11,-0.114347525,-0.1561578,"('unhelpful', 'helpful')",1.7266363,1.9015119,0.8061444,0.872677,0.0665326
12,0.5860987,0.65960497,"('unsupportive', 'supportive')",-1.2883016,-1.2811387,-0.3511015,-0.3107668,0.0403347
13,0.37182322,0.121272236,"('impolite', 'polite')",-0.6518325,-0.7613119,-0.1400046,-0.3200198,-0.1800152
14,0.65727615,0.4872375,"('antisocial', 'social')",-0.56501096,-0.58850443,0.0461326,-0.0506335,-0.0967661
15,-0.30402985,-0.38414854,"('boring', 'funny')",0.5789514,0.54019034,0.1374608,0.0780209,-0.0594399
16,-1.0344818,-1.0542058,"('unpopular', 'popular')",0.37128344,0.35550576,-0.3315992,-0.34935,-0.0177508
17,-0.43619418,-0.3518775,"('nasty', 'nice')",-0.3036645,-0.25727513,-0.3699293,-0.3045763,0.065353
18,-0.5581672,-0.5637084,"('disagreeable', 'welcoming')",-0.19869842,-0.2024798,-0.3784328,-0.3830941,-0.0046613
19,-0.99734527,-0.8921303,"('inhospitable', 'hospitable')",0.23784965,0.22601394,-0.3797478,-0.3330582,0.0466896
20,0.33345062,0.3885295,"('rough', 'thoughtful')",1.1593872,1.1487395,0.746419,0.7686345,0.0222155
21,0.42451614,0.24869046,"('immoral', 'moral')",-0.61196077,-0.58845896,-0.0937223,-0.1698842,-0.0761619
22,0.47207823,0.38300365,"('untrustworthy', 'trustworthy')",-0.6875972,-0.69756913,-0.1077595,-0.1572827,-0.0495232
23,0.8178979,0.8742721,"('insincere', 'sincere')",5.873703,6.0799584,3.3458004,3.4771152,0.1313148
24,0.08445888,0.088585965,"('dishonest', 'honest')",0.72783947,0.8131641,0.4061492,0.450875,0.0447258
25,0.06266945,0.09591219,"('egoistic', 'altruistic')",1.6427165,1.5521426,0.852693,0.8240274,-0.0286656
26,0.48778412,0.32810494,"('hardhearted', 'benevolent')",1.6884469,1.3894211,1.0881155,0.858763,-0.2293525
27,0.0009615782,0.034823503,"('hardhearted', 'softhearted')",1.847988,1.7555279,0.9244748,0.8951757,-0.0292991
28,0.44192722,0.42225,"('disloyal', 'loyal')",0.9237263,0.99212754,0.6828268,0.7071888,0.024362
29,0.055328898,0.060504857,"('unfair', 'fair')",-0.12750667,-0.316617,-0.0360889,-0.1280561,-0.0919672
30,1.0228994,0.91957915,"('intolerant', 'tolerant')",1.2174398,1.2149707,1.1201696,1.0672749,-0.0528947
31,-0.76267433,-0.7081753,"('evil', 'good')",-0.6465774,-0.76635885,-0.7046258,-0.7372671,-0.0326413
32,-0.13354972,-0.2595022,"('unkind', 'kind')",0.8568272,0.61572415,0.3616387,0.178111,-0.1835277
33,0.5432334,0.50706774,"('wrong', 'right')",-0.035844166,-0.0816078,0.2536946,0.21273,-0.0409646
34,0.52037036,0.6520755,"('mean', 'honorable')",5.893685,6.127111,3.2070277,3.3895931,0.1825654
35,-0.4295225,-0.2953831,"('corrupt', 'incorrupt')",-0.14547361,-0.23627694,-0.2874981,-0.26583,0.0216681
36,-1.3707914,-1.2798879,"('hostile', 'amicable')",0.195069,-0.013818283,-0.5878612,-0.6468531,-0.0589919
37,0.086890474,0.13177831,"('fake', 'genuine')",0.46489277,0.53463805,0.2758916,0.3332082,0.0573166
38,-0.24415965,-0.1308658,"('untruthful', 'truthful')",0.14395913,0.3019464,-0.0501003,0.0855403,0.1356406
39,1.2618046,1.2382662,"('exploitative', 'cooperative')",0.27912,0.22723566,0.7704623,0.732751,-0.0377113
40,0.17307317,0.26046672,"('stingy', 'generous')",-0.9316861,-0.94188297,-0.3793065,-0.3407081,0.0385984
41,0.11907474,0.0025776885,"('unforgiving', 'forgiving')",0.21791255,0.09501828,0.1684936,0.048798,-0.1196956
42,-0.0141898785,0.06447844,"('unreliable', 'reliable')",-3.2238107,-3.1068568,-1.6190003,-1.5211892,0.0978111
43,-0.1236631,-0.14257966,"('irresponsible', 'responsible')",0.48716205,0.4251757,0.1817495,0.141298,-0.0404515
44,-0.7516368,-0.7878751,"('prejudiced', 'unprejudiced')",-1.867005,-1.9565592,-1.3093209,-1.3722172,-0.0628963
45,0.21208781,0.13278407,"('incompetent', 'competent')",-0.16796558,-0.16577916,0.0220611,-0.0164975,-0.0385586
46,-0.26804027,-0.42559776,"('uncompetitive', 'competitive')",-0.81517917,-0.8632733,-0.5416097,-0.6444355,-0.1028258
47,0.5188436,0.6230847,"('stupid', 'smart')",5.222788,5.4360876,2.8708158,3.0295861,0.1587703
48,0.13436782,0.072287515,"('unintelligent', 'intelligent')",0.73054045,0.66859907,0.4324541,0.3704433,-0.0620108
49,-0.35500574,-0.22701007,"('unable', 'able')",0.04657881,0.25148883,-0.1542135,0.0122394,0.1664529
50,-0.29861486,-0.16571808,"('clumsy', 'skillful')",0.2763134,0.3405628,-0.0111507,0.0874224,0.0985731
51,-0.08385016,-0.24460876,"('uneducated', 'educated')",0.63693446,0.49512944,0.2765422,0.1252603,-0.1512819
52,-0.57954884,-0.57904446,"('irrational', 'rational')",0.60694873,0.45804167,0.0136999,-0.0605014,-0.0742013
53,-1.5423138,-1.4508586,"('uncreative', 'creative')",0.7707043,0.70051533,-0.3858047,-0.3751716,0.0106331
54,-0.3762519,-0.24588361,"('incapable', 'capable')",1.1487327,1.2731764,0.3862404,0.5136464,0.127406
55,0.4982206,0.36993033,"('incompetent', 'clever')",-0.07673171,-0.04127223,0.2107444,0.1643291,-0.0464153
56,1.185871,1.1943243,"('impractical', 'practical')",-0.30556497,-0.1345427,0.440153,0.5298908,0.0897378
57,-1.1543335,-1.2710495,"('unimaginative', 'imaginative')",-2.4251285,-2.5732534,-1.789731,-1.9221514,-0.1324204
58,0.42763662,0.47202587,"('undiscriminating', 'discriminating')",0.43574595,0.4829233,0.4316913,0.4774746,0.0457833
59,0.10655406,0.26801386,"('foolish', 'wise')",0.83337784,0.8375648,0.4699659,0.5527893,0.0828234
60,1.196959,1.0503792,"('inefficient', 'efficient')",-0.19161774,-0.08818451,0.5026706,0.4810973,-0.0215733
61,-0.22457999,-0.44650105,"('illogical', 'logical')",0.37813565,0.1994943,0.0767778,-0.1235034,-0.2002812
62,0.7893634,0.86938745,"('incompetent', 'brilliant')",0.28135842,0.6523824,0.5353609,0.7608849,0.225524
63,0.35019916,0.32125416,"('unperceptive', 'insightful')",1.2407281,1.319532,0.7954637,0.8203931,0.0249294
64,0.7954855,0.6047757,"('shy', 'confident')",-6.3958697,-6.5293717,-2.8001921,-2.9622979,-0.1621058
65,0.961065,0.8623105,"('insecure', 'secure')",-0.54379034,-0.4954321,0.2086373,0.1834392,-0.0251981
66,-1.1629664,-0.9893699,"('inactive', 'active')",0.5463863,0.4912674,-0.30829,-0.2490513,0.0592387
67,0.28918636,0.1500156,"('doubtful', 'determined')",-0.8186162,-0.91745317,-0.2647149,-0.3837188,-0.1190039
68,0.2897968,0.358827,"('dependent', 'independent')",-0.2437865,-0.21145478,0.0230052,0.0736861,0.0506809
69,0.28756547,0.39842197,"('lazy', 'industrious')",-0.43775326,-0.5242908,-0.0750939,-0.0629344,0.0121595
70,-0.025714073,0.0047496334,"('lethargic', 'energetic')",0.49561566,0.5814924,0.2349508,0.293121,0.0581702
71,1.128253,1.2427377,"('diffident', 'self-confident')",0.5801315,0.5536467,0.8541923,0.8981922,0.0439999
72,0.017366545,0.10072353,"('unambitious', 'ambitious')",-0.7055187,-0.59728456,-0.3440761,-0.2482805,0.0957956
73,0.7840438,0.93137836,"('helpless', 'self-reliant')",-2.7424688,-2.6464677,-0.9792125,-0.8575447,0.1216678
74,0.69294417,0.73896825,"('undedicated', 'dedicated')",0.030796545,-0.090566725,0.3618703,0.3242007,-0.0376696
75,-1.355998,-1.3019056,"('meek', 'impulsive')",-0.576864,-0.51299214,-0.966431,-0.9074489,0.0589821
76,-0.3289155,-0.31584737,"('anxious', 'daring')",-0.23736104,-0.12525687,-0.2831383,-0.2205521,0.0625862
77,-0.55294466,-0.5871236,"('unmotivated', 'motivated')",-1.2189462,-1.0640532,-0.8859454,-0.8255883,0.0603571
78,0.28728807,0.38413668,"('nonresilient', 'resilient')",0.5887094,0.659684,0.4379987,0.5219103,0.0839116
79,-0.7823039,-0.73201483,"('wavering', 'unwavering')",0.30119818,0.3108527,-0.2405529,-0.2105811,0.0299718
80,0.52518284,0.514995,"('dominated', 'dominating')",-1.2613342,-1.069138,-0.3680757,-0.2770715,0.0910042
81,0.36968037,0.16773298,"('submissive', 'aggressive')",-0.9359261,-0.85057503,-0.2831228,-0.341421,-0.0582982
82,-0.9200954,-0.87112576,"('poor', 'rich')",5.6600585,5.866455,2.3699815,2.4976647,0.1276832
83,0.35360304,0.33898133,"('powerless', 'powerful')",-0.98122895,-0.9289053,-0.313813,-0.294962,0.018851
84,0.53330576,0.5408276,"('inferior', 'superior')",0.9944564,1.0324198,0.7638811,0.7866237,0.0227426
85,-0.5721949,-0.56499726,"('insignificant', 'prestigious')",0.69349265,0.57583,0.0606489,0.0054164,-0.0552325
86,-0.1285679,-0.36688906,"('uninfluential', 'influential')",0.050435085,-0.1792103,-0.0390664,-0.2730497,-0.2339833
87,0.40180746,0.298983,"('unsuccessful', 'successful')",0.98475885,1.1159588,0.6932831,0.7074709,0.0141878
88,-0.5084352,-0.5915994,"('low', 'eminent')",0.14784671,0.1742424,-0.1802942,-0.2086785,-0.0283843
